 36.71683490	 30.61248224	 27.97472250	 29.16315343	 29.65432877	 27.55959698	 27.88648607	 29.00467397	 27.47683356	 28.89146582	 25.29817598	 26.94236079	 31.85091597	 31.09566681	 31.02444038	 69.32914964	 78.73855079	 79.42489383	 81.60166487	 81.99609051	 82.10442830	 85.18575626	 82.23877392	 85.59952155	 80.56435224	 78.69325311	 57.26980943	 55.22029265	 51.15278658	 47.31209985	 48.05601356	 75.87703520	 80.27312888	 80.23896613	 83.10050211	 78.82565661	 79.79394299	 79.12039883	 81.19864954	 83.19836102	 83.35142744	 83.81638214	 81.29000218	 81.02528236	 76.22027360	 74.03028730	 74.14839267	 75.18834427	 73.90753556	 76.69564864	 74.09235071	 73.85293091	 74.33125265	 71.24909702	 77.40225707	 77.56182406	 84.81822859	 80.70932843	 88.59533972	 88.69834592	 89.73114426	 89.15645350	 92.27641392	 86.79367619	 92.28365597	 85.56319729	 84.13264936	 83.46167415	 81.25127439	 75.97773671	 77.69558505	 63.02712916	 58.22938539	 50.91932798	 52.58971549	 48.23841497	 44.88240443	 42.00983046	 38.95565633	 36.38162589	 30.70907642	 29.71161875	 27.62628658	 28.26961863	 27.45303660	 28.58768869	 26.78061836	 28.57665512	 29.74427906	 27.82745758	 30.27774359	 28.62883981	 70.21511197	 82.06621510	 83.94242786	 79.56072781	 79.34114410	 80.20417507	 79.65801633	 80.30403531	 76.27262178	 74.37440958	 70.76215901	 63.57699440	 57.94021004	 52.73568785	 59.39194274	 58.29492970	 59.65313127	 55.85525487	 52.93607141	 58.44778014	 78.93276648	 76.09831404	 72.30438469	 64.08379303	 64.88857308	 68.29682789	 68.98816494	 66.41155978	 68.44976566	 66.90265025	 70.93095413	 68.43411823	 77.83359649	 71.15161617	 77.36378157	 74.69104999
 -0.90746792	 -8.17212516	 -5.84388564	 -9.36352115	 -9.17762597	 -9.36122203	-11.16741896	 -8.43468360	 -9.74692752	 -8.83704253	-12.67658575	-10.87890292	 -7.35545420	 -5.30020135	 -3.70096773	  0.93742596	 -2.86830685	 -0.64196570	 -2.14255150	 -0.78589227	 -3.10438302	 -2.80065807	 -1.36956936	 -4.10813879	 -1.05542568	 -6.10639866	  1.20289520	 -2.95516700	  1.90624164	  1.29980681	  0.01701754	 -8.90354476	-17.68048649	-12.00936939	-10.39502452	-13.09251727	 -9.38017431	-13.31559464	 -9.86002700	-10.22469839	-10.91121553	 -8.56192698	-11.58815666	 -4.48432732	 -6.44706089	 -5.00681186	 -4.83089115	 -4.36340127	 -5.72061681	 -4.44638358	 -4.73770440	 -5.91750599	 -1.02416858	 -3.40704841	 -0.85068744	 -6.52468843	 -1.86708081	 -9.27711220	 -2.57992371	 -7.59526611	 -4.17113032	 -7.62615925	 -5.45665348	 -7.60660705	 -4.75725530	 -5.55213184	 -3.87489125	 -5.49189383	 -6.62522829	 -4.88129916	 -4.72174378	 -8.08034090	 -1.69261863	 -5.52894329	 -7.18722512	 -4.15754005	 -2.77393338	 -3.42374947	 -5.30588157	 -6.12271575	 -6.75430059	 -8.57447791	 -8.48850350	-10.59324691	 -7.47695686	 -7.88635484	 -6.68134709	 -7.27330854	 -8.79516233	 -6.47198364	 -7.34313751	 -8.82491205	 -1.01515301	 -3.89372887	 -1.78338845	 -3.00016555	 -1.64560539	 -0.86764900	  0.64286986	 -0.25014870	  0.51041729	  0.87978145	 -0.55343089	  0.81554283	 -1.67520209	 -5.64345333	 -6.33720467	 -3.09067259	 -6.02730242	 -3.29839491	 -3.92961177	 -3.64725489	 -1.77450076	 -6.42869543	 -0.80007226	 -5.12015516	  0.63509788	 -1.30952597	  1.16477600	  2.99825602	 -1.22107523	  1.65705554	 -1.96725070	 -1.87618081	 -0.94597962	 -3.23146986	 -1.25741476	  0.34810226
-26.91034296	-34.47931707	-38.39690821	-35.17043567	-36.21040198	-38.74164643	-36.37500650	-35.72876501	-38.44237503	-35.36847513	-41.28631032	-38.33044865	-36.82294556	-35.36877720	-32.98918373	-21.71641092	-32.92723649	-27.31301903	-33.01362254	-30.66583316	-36.88703636	-33.13876923	-41.11916854	-31.95587904	-40.40133073	-31.49176966	-36.90766663	-33.97239815	-30.45557802	-37.31107603	-29.60220888	-42.50872886	-39.89340239	-38.45472842	-33.42260540	-37.04904662	-29.89157653	-32.40060927	-32.06414969	-30.63154544	-32.95501234	-30.41386093	-34.82334786	-33.01906652	-31.80551456	-33.56810455	-32.13805329	-28.61188267	-33.09427435	-29.39225137	-31.84379791	-31.83599883	-33.86350344	-39.73541892	-35.27896256	-38.73137923	-35.61468449	-41.43960525	-31.98066763	-33.88672863	-35.26932583	-33.44400270	-28.86587977	-37.99021895	-28.18911243	-33.84753556	-33.52124689	-32.72032259	-30.60375378	-37.35431934	-29.64711214	-40.85902484	-32.70423783	-35.47128529	-33.77043425	-32.54480528	-31.93304924	-33.95743598	-35.85493544	-35.64173672	-40.88870321	-34.03173579	-38.11085969	-35.72230318	-37.02774308	-34.92346290	-39.44469321	-33.80965617	-34.51033605	-35.99356342	-31.86604587	-36.14772795	-20.10137563	-39.75695413	-32.80336224	-35.62055635	-35.30148878	-34.55770394	-40.99718930	-33.70037596	-35.24699885	-34.34698859	-30.19933840	-33.57714888	-30.04021580	-39.30857520	-30.90953610	-34.30447527	-30.51371344	-32.40003392	-32.81714160	-34.43706106	-36.82727155	-40.80796652	-31.52563197	-30.15848578	-28.92905977	-35.94638208	-34.04374547	-35.80278966	-31.91726215	-36.30925560	-32.26884403	-40.19924967	-29.50172298	-42.53010891	-29.39869660	-26.70232679
 14.51301050	 10.89465525	 16.37516028	 10.74459360	 12.75905715	 11.82740129	  9.33346032	 13.94579461	  9.73469533	 11.81881966	  8.45141625	  7.11367476	 12.66114252	 16.67908587	 17.29938232	  9.21590304	  6.20767195	  8.47550444	  6.18984188	  6.82539444	  7.56922431	  5.65456549	  9.04998336	  4.09564173	  9.19798988	  4.31819010	 10.57939426	  2.23020377	  8.31884483	  9.58836618	  9.42889597	 21.82447455	 11.83855849	 18.17537528	 15.94125478	 16.03336324	 20.60474366	 15.40373549	 18.26401295	 16.45523844	 14.70190052	 16.19825043	  9.78823870	 13.31934938	 10.97422375	 13.34085413	 13.98642793	 14.99845985	 11.77367441	 12.88404313	 13.68701889	  9.48793348	 12.53313407	  5.99305755	 10.93836687	  5.69253577	 13.85554151	 11.07983276	 14.68096645	 13.26325071	 17.12274125	 13.57265149	 13.78940219	 16.23803539	 13.63027658	 15.76144335	 16.81227515	 13.36751932	 14.27642288	 18.87009959	  9.19960682	  9.97095186	 10.62733929	  8.18840991	 10.91522734	  8.55188303	  9.44405217	 10.12237249	  6.39730493	  6.85776147	  8.66853668	 10.61396452	 14.54348604	  9.77790640	 13.28765947	 14.08110241	 17.60360824	 14.12548021	 13.16504297	 16.04271414	 13.50284490	 14.47601888	  5.75012366	  0.93578600	  9.40192155	  0.68714535	  4.90467532	  4.04718770	  5.45202833	  5.19454767	  6.98807099	  6.75822809	  9.48264354	  9.51580783	  6.40507404	  6.02119642	 12.15161655	 15.10319198	 12.89573737	 17.27111575	  9.62008332	  5.04381271	 10.99907983	  9.00173114	 13.34962707	  7.42877041	  3.85383097	  3.73068405	  3.40043349	  5.98020245	  4.77307641	 12.26468989	  6.14515915	  6.57963191	  3.66385446	  2.33782142	  4.47278878	  7.42179147
  3.47653456	  4.22284086	 -1.49151492	  5.68569580	  6.07987985	  3.69325817	  1.00535291	  4.44293417	  0.68630553	  5.11948501	 -0.98466389	  1.39287791	  2.44090680	  2.62282278	  4.66647520	  7.44441264	  0.42143450	  1.18035904	  0.04526242	  0.60897703	 -4.71911999	  2.34977766	 -5.48997698	  0.76429665	 -5.40174719	  2.47793108	 -0.66498862	  1.04577556	  1.17777311	 -2.30623214	  1.59545298	  2.77476652	 -1.08376576	  2.50353166	  6.69078563	  6.49248374	  3.63387000	  6.60051192	  7.38870231	  7.19880917	  8.14145692	  4.49743911	  6.10517790	  3.24098389	  1.59325635	  0.52772985	 -1.30115455	  0.78022812	 -1.15849370	  3.13213016	 -0.09972759	  0.84665132	  1.02608309	  0.98654175	  4.92110501	  4.16399636	  8.11132611	  7.07783493	  9.09849660	 12.08237432	 10.07924243	 12.58858373	 10.59750135	 10.67808721	 10.54445966	  9.73612776	  6.91350117	  9.50713663	  9.43612934	  7.70092684	 11.41719941	 11.00989143	  9.97455465	  5.92586175	  4.20631820	  9.27480160	  8.07106526	  7.81132293	  6.53773112	  4.53045397	  2.25380133	  4.66661789	  4.11366875	  4.00434734	  2.53236670	  6.23533286	  0.98915581	  5.32619467	  6.41492683	  1.76837855	  6.39585120	  5.43688891	 10.59274741	 -1.41982712	  2.01402176	 -0.32105097	 -2.91409637	 -0.17096482	 -1.99313157	  3.34063256	  2.57503520	  1.00701601	  1.64893882	 -4.22436208	  1.21005993	 -3.03475872	  5.28337189	  3.91044388	  4.75762208	  4.25759651	  4.61696349	  2.82621484	  3.70911455	  2.20287103	  8.31572550	  9.37185039	 11.80128787	 13.38702307	 14.91477701	  9.91679086	 11.85364378	  7.84326096	  5.76009188	 -3.46757447	  6.62553131	  0.23744616	  9.26812783	  7.18861328
 -2.64573827	 -2.07412718	  0.14345608	 -0.07411127	 -0.66088495	  0.54482701	 -2.60979035	  1.44663127	  0.87074674	 -0.74569450	 -3.38809002	 -1.33487164	 -0.05829414	  0.57254350	  0.39822119	 -9.46770989	-13.72381731	-12.03201501	-16.63994382	-14.40073758	-16.08472031	-16.03414607	-14.51730432	-13.13006785	-10.29956596	-12.82887410	 -8.77570184	-12.48691319	 -8.58800901	-12.29512334	 -9.56805032	  0.72785505	  2.43366077	  6.79361511	  1.34139013	  7.00379919	  1.24325902	  1.91795274	  1.36768192	  0.41856714	  3.57783083	  2.09684305	  3.18972234	  4.30051489	 -3.77096127	 -6.51689283	 -8.07097611	 -8.24439221	-10.28957376	 -9.28732975	 -7.01981929	 -4.27695231	  3.82607494	  1.40939122	  1.50273057	 -2.50601603	 -1.30558895	  1.07539267	 -2.44214738	 -3.97616496	 -3.23830204	 -3.34941787	 -5.17640004	 -1.80524945	 -5.91474285	 -2.66860741	 -1.96129700	 -1.21498401	 -2.83587600	 -0.73994481	 -3.28679778	  0.33672742	 -1.73011689	 -0.50802182	  1.17366790	 -3.95408679	 -4.43895908	 -2.19126928	 -1.91828838	 -0.85470877	  0.22160860	 -0.26190110	  0.69525498	 -1.01454742	  0.89601681	 -0.07330727	  3.08324881	 -0.24127224	  0.95471722	  1.16237139	 -1.25473220	 -0.35012622	 -9.09610080	-18.58556568	-17.20671127	-19.07224164	-17.48872572	-16.93206672	-16.41884351	-16.12454878	-16.13524482	-11.02555133	 -9.49286534	 -4.01408107	 -8.26568457	-13.68531913	 -8.94866666	 -4.38590434	 -7.30513300	 -5.24902630	 -2.92683121	  1.22477816	  4.65693014	  4.17010423	 -1.81135609	 -2.83649604	  1.26429876	 -0.33043556	  1.34650955	  2.88122154	 -2.35454961	 -0.97524933	 -1.66853444	 -2.58277323	 -0.58592143	 -2.74961839	 -1.05795347	  0.62034787
 -1.35085651	  1.65438934	 -0.89455546	  1.61833208	 -0.65798739	 -0.03609458	  0.42162455	 -1.79548049	  1.80468458	  1.83046607	  0.11006979	  3.10470655	  3.28097052	  0.18558006	 -1.74489674	 -1.70396662	 -0.02300863	  0.99604003	  0.30551239	 -0.16021249	 -0.88782284	 -0.17994204	 -1.75378552	  2.25174981	 -0.92020491	  2.28598230	  2.30765082	  0.76065501	  3.86848731	 -2.24843447	  5.04653295	 -3.26276847	 -0.80333450	 -1.40687314	 -2.58239087	 -3.59025254	 -7.46282841	 -5.19250694	 -5.73341196	 -6.83129800	 -4.08784561	 -7.08010455	 -3.53656213	 -4.43302726	 -6.00164697	 -5.53433403	 -3.08519416	 -1.05988405	 -1.87806405	 -1.35375461	 -4.96731092	 -5.06106347	 -6.67282323	 -4.77410235	  1.40003814	  3.00804728	  0.65203781	  1.57101268	 -0.75637098	 -0.53096880	 -3.84967912	 -0.76121796	 -3.28766326	 -3.61773229	 -1.22274363	 -0.48159539	 -1.96487116	  0.68574751	  0.07346730	 -2.87398107	  0.25086556	  2.62406467	  0.77759418	  3.09007684	  0.03903296	  4.05168027	  2.40303436	  1.85614310	  3.49487461	  3.66075758	  1.24239515	  1.37656638	 -1.11211134	  0.75281885	 -0.74901865	 -0.71895041	 -3.84344042	  0.04698699	  1.25095172	  0.78195906	 -0.65908611	  0.81354390	 -4.46604935	 -3.50032703	  0.55593790	 -4.97963401	 -3.06989750	 -1.83019194	 -3.23926851	 -1.39048311	 -4.17834443	 -2.90980287	 -4.85438259	 -6.58994732	 -2.83969151	 -6.73442249	  0.90235730	  0.36535767	  5.62272455	  1.16606169	  3.61688649	 11.16659647	  3.20978285	  2.77965562	 -0.88929410	  1.09627565	 -5.51312958	 -5.21592200	 -6.06501829	 -7.33344440	 -3.40996476	 -2.76773287	  0.50738522	  0.88665703	  4.26169192	 -0.20502060	  0.80929706	 -1.85799633
 -1.96809156	 -3.53279355	 -0.61499248	 -2.16586685	 -1.11108117	 -1.38303763	 -0.34902979	 -1.29168735	 -0.80428788	 -1.23137666	 -3.24242790	 -0.66384755	 -1.26451112	 -2.87246316	 -4.02292390	  5.39963639	  8.19180621	  7.29464449	  9.07430522	  8.37275024	  6.12628965	  9.39968964	  6.24428797	  7.18547952	  4.76644367	  6.80668896	  5.74637758	  2.37558921	  4.47981307	  2.15631166	  6.36857132	  3.66804473	 -4.29392825	 -0.31069865	 -3.70346498	 -4.75282179	 -0.53511705	 -4.68833984	 -3.11858552	 -4.51474643	 -5.13485474	 -4.51236977	 -3.92323342	 -2.15903415	 -3.46955628	 -1.30439770	  0.68849801	  1.89063571	  1.32409270	  2.90893423	  1.42828882	 -3.34663868	 -3.18006518	 -5.57192605	 -2.90406809	 -0.93016647	 -1.47765174	 -2.31742364	 -3.91573082	 -2.89512067	 -4.54020693	 -3.25589600	 -3.78874813	 -3.79831980	 -1.49142925	 -2.24569042	 -4.64312166	 -2.70789431	 -3.37257247	 -0.73587647	 -2.31319449	  0.03922283	 -1.40200207	  0.28643081	  2.00197729	  1.94727390	  0.04558414	  0.02982810	  0.84038905	 -0.96977698	  1.06426296	 -4.51549630	 -5.03789993	 -2.01760246	 -2.73572611	 -3.31325674	 -1.52303942	 -2.39539965	 -4.95153180	 -2.20727650	 -3.97770190	 -1.44882514	  9.08421327	  8.67820721	 10.54361687	 11.71080464	  9.52293553	  9.89238645	 10.71820654	 12.51860134	 10.72305207	  8.06011799	  5.32938997	  6.08026415	  4.02899187	 -0.40405547	 -1.27139798	  0.82035771	  0.62002498	 -1.60926133	 -2.08950349	 -0.35946366	 -2.41557929	 -2.98866832	 -6.18484213	 -3.98946260	 -5.55212277	 -4.75479322	 -3.14603563	 -3.69703198	 -1.78189106	 -1.27664912	 -2.50648062	 -1.76853998	 -1.14726166	 -0.61972085	  0.81393495	 -1.91472620
  0.93315496	 -0.61150800	 -0.54968571	  0.81914523	  1.65181072	  1.68402575	  3.10811008	  2.43935288	  3.34099666	  2.75659878	 -0.97931671	  2.49227573	  1.03714413	 -0.66312247	  0.42641087	  1.51293074	  8.53510574	  4.65300248	  8.16636003	  7.34186183	  6.96086889	  7.43817760	  6.18069014	  2.57723981	  2.82071207	  0.28071593	  2.47523503	 -0.47844862	  1.24788040	  2.45581557	  2.14606944	 -3.62405418	 -2.83302966	 -4.96916351	 -0.07785979	 -0.47674785	  3.85562999	 -1.05662786	  1.07284357	  2.90419211	  1.76552288	 -0.19148546	  1.49412730	  1.11823032	  2.95019540	  4.63793407	  3.65887581	  4.09030151	  2.41641009	  4.93067426	  8.94292711	  8.08776455	  8.99001762	  4.68286356	  2.37516545	 -0.12685122	  1.13501267	  2.33973592	  1.57985219	 -0.42672199	  2.76660916	  0.34534215	  2.88432150	  1.12839055	  1.70718744	  1.03184068	  1.12131224	 -0.27769970	 -0.29256829	  0.01066540	 -2.95348645	 -0.48274847	 -1.85069938	  0.95653572	  3.36293725	 -1.00582706	 -1.45434835	  1.62227829	  2.40145443	  1.64898173	  0.80552307	 -1.17215254	 -2.61478524	  1.52516791	  0.13881290	  1.45813087	 -2.21666695	  3.27557715	  0.13594518	 -0.19078305	  2.41444653	  2.42622497	  2.74396067	  7.27100460	  8.40074023	 10.64221711	  8.51261547	  8.56756181	 11.33345633	  9.70303744	 10.87921617	  8.07358076	  5.90694023	  6.52766654	  7.51900443	  3.96388091	 -0.20027644	  1.39692426	 -0.69971099	 -1.61323928	 -2.33267783	 -6.39674535	 -4.64504519	 -1.17413589	 -0.39830043	 -2.36561794	  2.57097143	  1.96418119	  4.65091022	  4.75934750	  0.79940945	  2.29194618	  0.08548156	 -2.57612547	 -3.36148126	 -1.98716649	 -2.87564224	 -0.59985709
 -0.24434601	 -0.68495951	  0.80364355	 -1.19840597	 -1.34200981	 -2.08616750	 -0.82696287	  1.10730747	  1.38387817	  0.68741289	 -0.41145550	  1.08430971	 -2.42908341	 -0.35612577	  1.82813116	 -1.57514397	  0.68491692	 -2.32510982	  1.40663358	 -0.81241252	 -1.61812197	 -0.25297248	 -3.24208037	 -1.52031838	 -5.42641829	 -4.17263428	 -4.24448810	 -3.10676223	 -2.51079881	 -4.42268672	 -2.97921464	  0.92117040	 -0.36906126	  0.96444087	 -1.10625506	 -1.07230447	 -0.65115123	 -1.84991676	  0.73235969	 -1.22654788	 -0.83943316	 -2.83564103	 -1.68331205	  2.37510844	  0.03593847	  0.69675758	 -3.55253480	 -3.60166963	 -5.95195470	 -5.73430580	 -6.57097116	 -5.91076757	 -3.75379543	 -2.88334424	 -2.72697195	 -5.70058348	 -4.31676592	 -4.16190578	 -0.60661087	 -2.16279082	 -1.66888519	 -0.75731866	 -0.42014370	 -4.67437293	 -1.30669579	 -3.12995673	 -2.57589742	 -4.29560419	 -2.29465097	 -4.65886955	 -3.26762095	 -7.44964423	 -4.46525364	 -5.05726430	 -7.42398848	 -4.56253254	 -3.13654910	 -3.69367630	 -2.80632202	 -1.01447899	 -4.19439848	 -0.87481224	  0.10998590	 -1.80240671	 -1.63281260	  0.49664375	  0.62449242	  1.19903188	  2.29554711	  2.62030575	  3.24334942	  0.09785771	 -5.59017841	 -2.12554249	 -0.31410815	 -0.11531752	 -1.34512274	  0.39351263	 -2.44023540	 -1.47762559	 -1.70941291	 -4.62400214	 -4.37886366	 -3.02203221	  1.82428649	  5.15872170	  5.83420510	  5.64046044	  5.25279020	  4.98179797	  2.70824721	 -1.67650566	 -2.95648150	  1.33241351	  3.01265513	  2.38711016	  4.07226880	  2.08448638	  1.30683756	 -1.94739123	  0.21595424	 -0.41673593	 -2.27767052	 -0.22975670	 -1.21222011	 -3.92430474	 -3.75355820	 -1.94050780
