 46.652411601	 39.263621230	 39.645256440	 37.491373665	 45.754475824	 43.765680360	 49.185102990	 45.609837633	 42.657698577	 39.287857274	 39.971785294	 40.533295026	 48.547538467	 51.420964001	 60.889997810	 69.280059162	 72.062323893	 74.955294673	 75.407705306	 75.642107229	 75.265603753	 75.996275328	 74.705235359	 77.568236886	 76.566915134	 77.530076069	 77.375709279	 81.342682981	 83.503618243	 86.334264947	 86.008552826	 88.334549211	 93.235671523	 93.421825769	 96.104633952	 94.317135723	 92.916607975	 97.585866738	 90.374263811	 96.144297855	 83.995498793	 72.943960885	 66.669475114	 62.507002262	 60.328230630	 55.678892235	 54.359951954	 52.966458711	 51.627026717	 48.764301806	 47.458699713	 82.920772983	 82.810179044	 91.104295526	 91.370979077	 96.569645855	 92.425815102	 97.490194946	 93.740970719	 98.766381445	 93.720715510	 98.835260851	 92.483224944	 95.491225985	 93.580572213	 86.963962567	 89.740485163	 86.546404405	 90.565636234	 86.776378633	 91.740625604	 87.337927303	 81.606287547	 83.353642895	 81.919658561	 81.130487650	 79.301122523	 74.512523191	 72.001153928	 68.918629256	 64.308755573	 59.870022018	 59.781691571	 64.529774449	 69.015237956	 67.184474438	 57.571697851	 61.319940388	 54.841962336	 62.376280543	 65.265009452	 74.503044556	 83.475798489	 84.370148848	 88.438768531	 95.438408320	 92.692204799	 97.161478164	 95.253149737	 98.878082351	100.233736755	 99.797858558	 99.369439753	 96.988630481	 92.709367517	 91.888589930	 81.885984145	 71.644740625	 67.259721544	 69.848087564	 67.782878177	 77.370306643	 87.573974499	 83.113240624	 90.739176649	 85.143048856	 91.776889427	 91.492267736	 88.425071609	 92.603265071	 90.971747391	 94.468368065	 92.736994602	 96.183695379	 91.183026438	 93.946479817	 90.575641746	 89.512698802	 83.481919386	 74.514006554	 58.867120879	 55.778592453	 56.521982997	 51.607533131	 62.962644660	 76.371690338	 78.176929832	 72.563571252	 67.700979139	 67.983241288	 70.878448615	 68.478832075	 70.657502339	 70.014461058	 68.478127184	 69.819489777	 72.980599786	 78.789251267	 79.734175883	 79.972691526
 -1.638736848	 -6.773957339	 -9.086310099	-12.562649405	 -3.373118207	 -9.897744295	 -6.154471753	 -9.238164469	 -6.190154344	 -8.553205831	 -4.988022856	-10.150630306	 -4.560839444	-13.489876622	-10.134568807	-11.686975728	-13.422607515	-12.636284766	-13.573352139	-13.107671642	-14.596289951	-14.593692297	-16.916287221	-14.692289847	-15.772815793	-15.529744970	-15.240860665	-11.625715785	-11.768034625	 -9.950232950	 -5.541188983	 -1.380353309	 -3.004667396	 -1.470081779	 -3.390859394	 -2.830409361	 -1.818821690	 -1.292702360	 -0.743840231	 -0.031285492	  1.392384402	  1.246272166	  1.708432888	 -2.663680928	  2.030704062	 -3.063733187	 -1.272652940	 -2.811169491	 -0.913148551	 -0.538383912	  2.288762130	 -4.061137368	  1.703657110	 -4.481730373	 -1.245852792	 -1.883910537	 -2.965104640	 -2.897614730	 -5.303560426	 -6.181472902	 -5.719496577	 -5.755984512	 -6.530172919	 -1.711467050	 -1.891013551	 -0.380753362	 -2.826442232	 -4.138339350	 -4.345324466	 -5.585391289	 -4.120866114	 -5.169156091	 -1.444096208	 -4.569196763	 -6.068834909	 -1.868774385	 -5.423803516	 -0.844120428	 -3.405716375	 -3.517880195	 -5.667778853	 -8.835527689	 -8.089454469	-12.016884040	-13.989011280	-11.742610421	-13.003360209	-11.017100287	 -7.318450207	 -2.462999515	 -2.356746092	 -8.282419058	 -7.225341755	-11.260833814	 -9.116897337	 -8.037683920	 -8.665937824	 -8.636965609	-10.314888577	 -8.628800424	-10.035758710	 -7.932140041	 -9.543979127	 -6.561669874	 -9.940050244	 -6.500022039	 -5.481512175	 -9.984763187	 -9.541492870	 -8.639950071	-13.351225564	 -7.487137656	 -6.532078316	 -7.219985142	 -5.003235807	 -2.590425343	 -6.846966997	 -6.732353952	 -4.346928755	 -5.188639728	 -3.792706494	 -2.627946781	 -4.007843817	 -3.069967871	 -4.035406594	 -4.568391414	 -2.781025629	 -3.653513315	 -2.417620388	  0.177200270	 -3.269949342	 -3.844599017	 -1.734556851	 -0.563943348	 -3.619775399	 -8.857225300	 -9.877755996	 -7.922542853	 -7.862877494	 -5.199850752	 -5.735515086	 -5.543988946	 -5.567537649	 -5.591575863	 -2.084911129	 -3.074786951	 -1.671617861	 -4.619970754	 -0.454777249	 -5.087853668
-30.049645603	-34.786661794	-32.146486280	-38.293820923	-33.668307924	-39.838618176	-32.167653316	-41.152394776	-33.535394595	-35.604027558	-35.444060380	-34.523821677	-27.261722563	-35.440112564	-36.266064501	-30.057020793	-33.868349017	-33.637933905	-33.014007366	-30.533956427	-31.749527992	-27.429304832	-28.864196815	-25.265096441	-27.021407138	-27.608314970	-28.578453388	-27.937413718	-27.687250357	-30.889778637	-33.806281069	-36.202596734	-35.737208405	-41.407824113	-35.710686717	-38.190215087	-38.609653836	-32.675633823	-44.290259813	-31.531802151	-45.370735703	-37.342974852	-32.527312699	-35.978805206	-36.559637752	-33.721103918	-34.037960949	-34.236631417	-31.514800821	-37.678041612	-34.307850467	-32.234566912	-41.605734508	-32.614387639	-37.769948521	-30.322975419	-38.491147182	-29.941330166	-37.822664486	-29.948591688	-39.044357408	-30.866413133	-44.116851356	-38.932962997	-37.138112606	-40.612293818	-32.560066341	-36.108347196	-28.811088151	-36.307464087	-30.812117176	-37.845552066	-36.345110598	-33.107669383	-35.010565857	-34.595702139	-32.061519378	-34.518922536	-34.875244404	-33.369209520	-36.546954932	-37.620609588	-36.513591950	-37.332876585	-43.592813558	-37.552520783	-41.079622480	-33.947033670	-36.930922759	-28.318723747	-35.670172904	-28.829650492	-30.063844808	-32.521762961	-32.135692438	-27.296331352	-33.860281918	-28.935172837	-31.048307699	-30.200992503	-28.523613543	-29.856350900	-28.702541797	-33.461063668	-36.189781830	-31.472230878	-29.985807680	-31.109152244	-32.857767014	-26.525475096	-32.107869755	-27.962115979	-27.679573127	-37.575262752	-28.705336710	-43.602045902	-34.547985467	-34.358089497	-39.127605517	-33.381482805	-37.916588007	-34.006810941	-40.051430854	-33.573387494	-40.744696258	-34.317732405	-38.697267509	-37.181898773	-33.808931127	-33.895723544	-37.691754461	-42.100008005	-36.792894984	-40.523245743	-28.825852315	-42.595883227	-39.230688617	-38.297582678	-38.714148113	-39.203111663	-32.180779530	-32.915064626	-29.578529567	-32.858090117	-36.378946804	-37.377427661	-36.718411875	-28.365120765	-29.849050525	-30.069904220
 18.327577458	 19.169296788	 17.637049345	 15.301823169	 18.285661338	 13.416839942	 18.831285032	 14.738762367	 14.014980146	  7.932752660	 12.760559015	  6.305296154	  8.465825432	  4.056912529	 16.150161671	 16.877857263	 14.207374651	 14.903699018	 14.961779064	 15.924305648	 15.338588144	 17.840327714	 18.501459199	 19.529012051	 20.281609235	 18.432946371	 18.825732006	 18.616264530	 15.668545138	 14.720801313	  8.273442588	  4.773500081	  3.890001452	  9.045360585	  6.978374690	  6.404992617	  6.568294814	  7.885238460	  8.721544430	  6.430593534	  4.662123287	  4.354889020	  7.108760921	  1.751865472	  8.497638791	 -2.610320847	  3.724929796	  2.572147812	  2.746842356	  0.538393013	  7.717943532	  9.636108548	 14.805619144	  4.324320897	 11.226058652	  8.328395134	  8.689598478	 10.811216801	  9.282586244	  8.579821037	  8.484469793	  7.103825522	  5.129529933	 10.951363714	  6.732240775	  8.926967470	  7.816078449	 10.079222930	 11.146024790	 10.198387888	 11.296646474	  6.812588125	 11.631128511	 10.019596282	 10.561514773	 13.542639134	  9.137968070	 14.113064823	 11.077798855	 14.258798946	  9.663813207	  5.810278484	 10.233043007	 13.303872839	 13.588113199	 11.005690069	 11.344539069	 11.301796558	 13.468920410	 14.821851325	 20.030141102	 14.623829358	 20.363639502	 19.033780710	 21.522068050	 19.033561149	 23.821338351	 19.864185205	 21.171300276	 20.396561464	 21.167335639	 22.492962739	 19.224624759	 25.029526606	 19.605046214	 20.184754790	 18.796531479	 17.248557347	 21.963690900	 19.051751626	 20.396905101	 19.988454790	 15.386184702	 17.840391479	  7.685394384	 14.710918661	  9.683609175	 10.537186750	 10.671536107	  7.531806335	  7.875915822	  6.587579832	  4.764507027	  4.373022390	  3.987255436	  4.933109965	  7.208957584	  3.943774155	  7.978504771	 10.250677344	  4.966720593	  2.899094519	  0.790794067	  2.637374543	 11.575478428	 15.463646198	 15.781800578	 13.207690985	  9.666045731	  7.615263999	  7.082768822	  8.893853472	  8.627532138	  8.444970086	 11.851596071	 10.022441452	  9.506032680	  8.374454197	 14.368050697	 10.018508008
  2.722169972	  0.708464670	  2.232048340	  5.103868165	  5.203853377	  1.271923797	  0.237757758	  2.483039585	  8.815551168	  8.943856298	  4.240494278	  6.024081362	  6.195784763	  8.928473548	  1.019732657	 -3.126508990	 -2.383886611	 -2.859448708	 -0.966944561	 -2.391733208	 -4.651510781	 -4.358297805	 -2.936619140	 -1.586503308	 -2.581582314	 -1.631226615	 -1.866847487	 -3.490581192	 -1.710789060	 -1.360954242	  5.449771453	  9.359006148	  8.889558465	  3.426786749	  2.851017084	  1.109303784	  0.343398884	  3.587438382	 -6.361883782	  3.543752110	 -9.038879636	  0.917742749	  0.213622142	 -6.158120844	 -3.664427628	 -2.033465485	 -1.480566507	 -1.251830599	  0.580454060	 -4.323181655	 -3.057574596	  3.355277138	 -3.918367007	  0.927101791	 -4.927127356	  3.290766272	 -1.682532201	  5.357996077	 -0.212031721	  5.396187162	 -1.090708164	  4.774614187	 -5.695670946	  0.116294503	  4.333339569	  2.832035509	  9.742179073	  7.092790437	  9.010679527	  4.920157520	  6.785827464	  4.901580478	  5.965412054	 11.130487020	 13.959962331	  9.897583130	 11.355256824	  8.658483593	 11.261150773	 10.991038273	  9.713476965	 11.836392386	  4.014232938	  5.666072853	 -4.304716916	  6.775002770	  5.022038454	  5.099450458	  6.063326223	  9.182538759	  8.676253834	 11.733353210	 10.278064121	 10.017422235	  6.954789684	  9.623193142	  7.288243983	 10.154292867	  7.408146710	  7.572703223	  9.166610546	  8.031337052	  9.869193425	  7.815596618	 12.713757232	  8.323958718	  6.836243537	  9.303305977	  5.879357772	  3.561299100	  5.699549201	  4.401295568	  8.196086958	  8.880495792	 15.478852547	 13.315924698	 17.398531231	 17.468297874	 13.399978319	 16.890274308	 11.113731461	 11.958616560	  5.219176231	  8.942732718	  1.561160069	  4.648698549	  0.505206946	  1.518736808	  0.821742784	  2.029481049	 -0.976443731	 -1.711691364	 -1.312743653	 -4.151849968	  5.316139372	  2.804578195	  0.805165150	  4.829505349	  2.662409548	 -2.107343315	  2.689694418	 -1.114946516	  0.173998331	 -4.390438429	 -9.303808827	 -9.893232344	 -6.463996329	  0.662877518	  1.624709902	  2.978888960
 -0.612428808	  4.499472436	  1.757835101	  0.841106932	  1.324945755	  3.055557158	 -1.279513759	  4.167469434	 -2.608754747	  1.344400456	  3.769418932	  5.431632043	  4.282446622	  5.050416154	  4.766237201	  7.711932721	 10.436781929	 13.266886589	 13.857776085	 14.632551277	 13.968401497	  9.942762891	 12.758574146	 10.656939012	 11.268404465	 11.740138990	 12.604809490	 11.404012440	  8.885897410	  8.230535176	  3.213482388	 -0.314141165	 -1.210325835	 -2.878998751	 -4.713900145	 -6.769852169	 -7.912209413	 -7.968794768	 -5.733148769	 -8.036131900	 -9.031324217	 -8.068950908	 -9.285829533	-13.849175045	 -7.767736568	 -9.536692679	-10.555422240	-10.984611765	 -8.235542664	 -9.614945560	 -6.670710228	 -1.025706613	  0.593011961	-12.101390360	 -9.818403809	-10.651516888	-11.199963273	-10.786129698	-12.161305679	-10.871129918	-10.223268335	 -8.893976068	 -9.025370433	 -3.886607909	 -3.973000908	 -5.128175422	 -5.978406539	 -6.312775171	 -7.308094279	 -6.937576799	 -4.797528958	 -2.626981526	 -1.183036861	 -1.995136175	  1.493214057	 -0.125828960	 -3.035679918	 -0.301925023	 -0.740241377	 -3.520161045	 -2.039507917	 -2.186138362	 -2.671957964	 -2.194268265	  4.805212075	  2.082083662	  1.350404269	 -0.891947467	 -0.871840054	 -4.798338396	 -4.727412646	 -7.006136701	 -8.972028335	 -6.362234379	 -7.719351861	-10.445647041	 -8.609769447	 -9.135847630	 -9.916800687	 -8.160850272	-10.638392146	 -9.503514048	 -8.780024998	 -8.049988079	 -4.171663779	 -4.445994658	 -3.423521189	 -3.594780975	 -1.305443811	 -0.216330644	  2.600683631	 -0.619772426	 -3.115065666	  3.899882613	 -2.670962344	 -0.474200216	 -4.989947958	 -4.694183990	 -6.183227293	 -3.753395674	 -4.952779690	 -5.354829221	 -7.050355514	 -5.417831291	 -8.478684757	 -9.561517889	 -7.293559252	 -9.085058399	 -6.975369407	  1.280933047	 -8.406715106	 -9.034559683	-11.261797978	-11.285766950	-10.237264107	  0.669345084	  3.701237861	  3.563697111	  3.191612348	 -4.694534557	 -8.585904439	-12.606080537	-10.446066002	-10.980883428	 -6.356194739	 -7.889943135	 -7.499894197	-11.440195529	-10.713635084	-13.868465388
 -4.478717899	 -3.818541033	 -1.549109780	 -2.392262159	 -3.966888811	 -0.090163994	  1.603291593	  3.331646254	  1.457705701	  1.241825730	 -0.607527776	 -0.421743897	 -3.190432023	 -0.145310260	 -4.427633845	 -4.259242796	 -3.406035669	 -6.617424479	 -5.109584691	 -5.943589560	 -6.962497649	 -8.065074353	-12.677587238	-10.699094336	 -9.076917071	 -9.953347753	 -7.613036401	 -8.781592460	 -5.213562929	 -0.760379585	  1.701143306	  1.525078077	  0.591084006	  0.424470030	  7.023057652	  5.592079113	  6.620388546	  7.249359681	  5.463985399	  6.711590420	  1.015628721	  5.793230032	  7.404642621	  6.622456857	  6.844254421	  9.623959741	  8.425761832	  7.956175758	  9.128560321	  8.882993716	  7.896073985	  4.793000545	 -4.591268017	 -0.388293126	  4.788943133	  5.199838153	  3.339973365	  3.475993307	  2.817458492	  4.124836484	  4.379711456	  5.755947313	  3.815511148	  5.582494194	  2.492752516	 -3.431126282	 -0.008794896	  1.473226879	  1.610868782	  2.727367907	  5.061972325	  3.482814950	 -2.777494820	 -2.376646876	 -4.511660225	 -0.822358526	 -0.352269939	 -2.450262561	 -3.243793683	 -1.986120630	  1.333971349	 -0.903077915	  2.985032162	  3.662154439	  1.787616491	  3.234373150	  2.041780964	  1.410148739	 -0.221206603	 -3.277052402	 -4.248807763	 -2.170279151	 -4.020118947	 -0.987596425	 -5.402579847	 -3.574947911	 -6.176715072	 -4.533225303	 -3.707576783	 -2.369160667	 -3.042421264	 -3.961151443	 -3.840828043	 -6.428677899	 -5.729525855	 -7.344718906	 -5.785441675	 -4.765169093	 -7.961222612	 -6.467060849	 -9.129689674	 -8.165614886	 -3.834883757	 -6.567695238	 -3.834536786	 -4.816198384	 -5.131184308	 -4.307440279	 -5.047132885	 -3.431864476	 -0.268957011	 -0.233979470	 -0.245146560	  1.370015743	  3.118976807	  3.819182864	  4.451158362	  2.777537347	  3.951059858	  1.420088880	  2.499347294	  2.978469407	  2.714692571	  1.266687421	  0.696104037	  1.890617908	 -0.068788131	  0.817107782	  3.903696166	  0.464517107	  3.796687099	  0.707355998	  1.738757452	 -0.919230636	 -4.578772754	 -8.566296744	 -6.692005615	 -2.698912673	 -1.186661985	 -3.852686546
 -2.147572199	 -0.880907995	 -2.267246052	 -3.198208366	 -5.751349656	 -5.730693424	 -3.662543856	 -0.944353038	 -2.238571872	 -3.171868071	 -2.411182011	 -4.117239094	 -4.894711519	 -4.036771276	 -1.548646677	 -5.170697513	 -6.769651617	 -4.355974485	 -3.727735226	 -3.100406644	 -2.678213758	 -2.364662204	 -4.313878116	 -3.412979787	 -3.417954921	 -4.751834311	 -3.714439477	 -1.962538198	 -4.364636785	 -3.168559532	 -3.156959067	 -2.219039325	 -2.119053832	  0.334769052	  1.081614456	  3.248457005	  4.055833372	  4.061341123	  7.554338632	  5.777482525	  4.573006738	  4.835512740	  6.091592178	  3.861506997	  3.103812402	  7.397641242	  6.790697835	  5.816854942	  5.302984905	  5.989635996	  5.671048650	 -0.653810073	  8.374369672	  6.454054846	  9.236626219	  8.014599376	  6.898708969	  6.391275626	  4.995470125	  5.878252994	  4.951188574	  4.984364327	  3.779979561	  2.540345576	  2.643586581	  1.744864424	 -0.584681218	 -1.657227880	 -0.706514506	 -3.170063682	 -3.642856675	 -5.577508351	 -5.775424382	 -3.943388184	 -7.355147731	 -5.375873286	 -1.298802344	 -3.922167762	 -6.064372722	 -4.490270377	 -5.266852432	 -3.723133028	 -4.400508557	 -3.859784901	 -0.301246456	 -6.334175854	 -2.221713070	 -5.073632284	 -1.989802937	 -4.670100230	 -2.080979654	 -2.078165564	 -2.014366562	 -2.688878730	 -2.889791165	  0.317112912	 -0.747744132	 -1.386648584	 -2.197381319	 -2.109599496	  0.997503574	  0.833424719	 -0.273419183	  0.125176324	 -2.401554648	 -2.766396757	 -3.114549505	 -3.381970416	 -1.630992264	  0.230837795	 -0.419682765	  0.223234758	 -4.567193450	 -5.473774697	 -3.756600263	 -6.338760607	 -5.052606493	 -6.330829628	 -9.533021860	 -5.808639637	 -6.155903576	 -2.501772009	 -1.085728343	  1.613545383	  2.190554993	  3.952640734	  3.903947532	  2.299022456	  1.858229158	 -0.266915223	  2.016173115	 -0.862359272	 -0.259360535	  0.364273097	  1.875041543	  0.163854083	 -0.793282400	 -2.872798193	 -2.789474301	 -0.086811901	  1.840232920	  0.423228203	  1.874656667	 -0.565981920	  2.203671029	  1.497571564	  2.509742046	  4.907942703	  3.830196524	  1.970279369
  0.126463872	 -2.508968462	  0.199791411	  2.420260355	  0.357293040	  0.365759681	 -0.581611523	 -1.543501436	  0.553485942	  1.385408366	  1.401824858	  0.688337596	  0.600567353	  0.477378176	  1.052721630	  0.717899417	 -0.804526990	 -3.386238556	 -0.468514929	 -1.033223255	 -3.075621623	 -0.968196513	  0.391676601	  3.095912190	  0.899808995	 -0.156783883	 -0.934716573	 -0.397719548	  2.194129164	  1.329669861	  1.355388314	 -2.731405807	 -1.092847403	  1.791395953	 -1.876520499	 -0.699952134	  0.412143074	 -2.444553203	  2.251494497	 -0.032904673	  1.482210959	  2.692635532	  1.323273131	  1.303225068	 -0.846408772	 -2.133352981	  2.006275314	 -0.138158074	 -3.175809706	  2.768615481	 -0.505003724	  0.389534761	  2.097917939	  5.162903066	  2.282301299	  0.767287116	  3.539400402	  1.957209080	  3.678312852	  0.832097652	  3.761468012	 -0.053701086	  2.631299311	  0.532163691	  2.016235722	  4.086496930	 -0.814373578	 -2.151268167	 -2.841141632	 -3.180786038	 -6.612624887	 -2.736518066	  0.885476363	  1.269529840	  2.286052302	 -2.139030940	  0.290676536	  1.055672685	  1.118253577	 -0.800012957	 -2.639968147	 -0.777455133	  0.070125884	 -0.324381835	 -2.221977546	 -1.929730581	  1.539584767	  1.056801028	  2.464037266	  3.808520365	  4.293393532	  3.260321552	  4.926074268	  1.956208962	  4.384538376	  4.928608437	  5.524941223	  6.032560729	  3.151945124	  2.639888885	  5.038059008	  5.569192082	  4.466480612	  7.509315092	  4.688962298	  6.720767337	  3.703810568	  2.900911746	  3.221017511	  0.708046142	 -0.096365950	  0.759478886	  2.217234025	  0.732765889	 -1.480814398	 -1.805202250	 -3.117791831	 -5.092259269	 -5.144196732	 -4.499155134	 -3.730690300	 -2.985883626	 -0.218686691	  0.271965345	  1.973921266	  1.000978547	  3.411389503	  1.601008555	  0.423025843	 -1.919902497	  2.552124903	 -1.820419980	 -2.224507734	  3.024156333	  1.835455914	 -2.788588193	 -1.231192203	 -0.087673292	  0.788391729	  2.118027615	 -0.436527313	  0.589427418	  1.227050708	  1.136423252	  1.689115305	  4.047498530	  4.357731489	  8.059617908	  6.001377772	  4.474281388
  1.355482230	  0.852546217	 -1.091929310	  0.851357224	  3.823925369	  1.980266403	 -0.998476323	 -2.539437927	  0.152641098	  0.109772216	 -0.032914360	 -1.393833386	 -2.561631657	 -2.866578346	 -2.608588397	 -1.238544907	 -0.492450244	 -2.816691697	 -2.375429518	 -1.685152675	 -2.095857463	 -3.718576031	 -1.115472703	 -0.069034406	  0.983810986	 -0.739598510	 -0.242854719	  0.288201339	 -3.702579825	 -4.385225764	 -3.678124880	 -2.967359332	 -0.596074220	  2.237343974	  1.176609665	 -2.009973644	 -1.925281163	 -2.614763022	 -1.127776055	 -1.616269636	  0.043316993	 -0.940405731	  0.006875920	  4.391455677	  1.989271132	  1.711604101	  0.650601003	  0.858690252	 -2.065890804	  1.333095058	 -3.071747471	 -3.723804209	  0.350574325	 -1.794195979	 -3.025274387	 -3.417158560	 -2.967573020	 -0.130757298	 -0.165447562	  2.777567604	  2.401323160	  2.186780984	  2.204789854	 -0.047852278	 -1.330263740	 -2.634184506	 -0.823756915	 -1.919339194	  0.222236271	 -0.653993009	 -1.157070261	  2.192182728	  2.377528137	 -0.134620300	  2.919147786	  2.477217640	  1.154952617	  2.341897230	  1.743371508	  1.617942786	  1.751279512	  2.825956642	  1.179832581	  1.538477385	 -2.609973698	 -0.882214258	 -0.914831520	  0.110395208	 -2.253179619	  2.475276078	 -0.679026991	  3.132305909	  1.343036052	 -0.179749738	 -2.701926800	 -0.709002974	 -3.046339922	  0.914103810	 -1.251109798	 -1.379681629	 -1.899291325	 -1.591116873	 -2.008502360	  0.504962873	 -0.862041815	 -0.297389153	 -0.290339995	  0.588636071	  1.845632976	  2.724107333	  2.555523177	  3.027218627	  2.956995061	  2.089407706	  5.575474352	  1.811678130	  4.896222540	  5.993915165	  4.060439272	  7.519095032	  7.500123072	  5.975347871	  3.275499683	  3.391381896	  0.676903945	  1.624542206	  1.041683115	  0.524958017	 -0.797587362	 -1.680377347	  3.343517066	 -0.338974975	  1.268715416	  3.161754828	  3.303858238	 -0.883298248	  1.373123866	 -1.591230690	 -1.138055263	 -0.699015244	  1.667040833	  1.651424328	  1.591455622	 -0.359110050	 -0.538230018	  0.339739416	 -1.488241258	  1.150893235	  1.817920209	  1.108756277
