 36.675088817	 34.686292069	 30.812616434	 46.848113953	 41.884468679	 38.299766905	 38.509978836	 36.991263188	 33.503463321	 35.445540305	 42.545534708	 51.809000785	 51.468271830	 63.824174626	 62.461757846	 68.984648500	 67.514723992	 73.164617886	 79.218645173	 81.892003046	 87.087738754	 95.530923519	 97.934017601	 98.451994581	100.460770035	 98.943822948	103.040733386	100.478676902	101.651861607	 98.513182801	 97.297767620	 94.993386159	 95.697411062	 90.130195478	 91.231037412	 82.742229317	 92.767715287	 94.014187888	 94.204389285	 96.095451808	 93.697434765	 99.131992787	 99.890840053	100.092131551	 98.269651048	 97.387843453	 93.679571307	 92.914327495	 91.192805016	 91.669914782	 88.655780229	 89.242917563	 88.216112585	 94.742607345	 91.580009961	 95.298982010	 93.496122041	 90.007398827	 95.134597522	 89.160714405	 94.822426803	 88.218702196	 85.770137448	 87.704985967	 90.629343302	 95.692425790	 98.290855978	 98.582560013	100.801041365	 98.961527032	102.326918795	 98.829495175	101.528575044	100.192558545	 97.810248266	100.308000305	 98.048614365	100.596260280	 98.204737371	 97.491657894	 92.807297517	 88.291826778	 76.690611753	 79.503443371	 62.673977376	 60.962687180	 55.860502726	 51.530701050	 45.481715011	 44.556044746	 43.038170333	 42.940072347	 41.969385788	 41.876062616	 36.699551688	 37.592941682	 28.582844026	 29.925325811	 30.569232775	 31.040840857	 29.743781147	 30.167697096	 28.545771904	 28.455558686	 29.760892447	 27.872286334	 53.686737978	 85.403424746	 80.808240427	 89.202354715	 88.907009762	 92.152108242	 89.253527450	 88.995901664	 91.980619645	 89.014073732	 86.787462179	 85.290340555	 82.606564576	 84.191386414	 80.981499117	 85.220180114	 88.016640999	 90.513488826	 93.177698376	 92.444431136	 93.581421395	 92.078222290	 90.709330648	 86.778645803	 83.504480640	 78.183723418	 74.552764883	 72.859370661	 72.758659025	 70.442842335	 69.889827891	 78.461230584	 78.449815464	 85.099020475	 85.195216994	 85.094710113	 86.663803628	 86.356696504	 86.004244935	 84.347286837	 84.269442852	 79.793156094	 75.542961417	 73.804723295	 72.563844308	 74.251009761	 77.360507820	 76.988054128	 79.502106361	 81.599985282	 83.238377286	 85.194358427	 83.315894681	 86.335603765	 79.159428697	 83.257346646	 77.085641194	 79.705399641	 77.630818438	 78.329563484	 75.474046553	 76.010784213	 73.664919586	 69.795609539	 69.520791937	 80.730182928
 -2.492493037	 -7.873116260	 -3.113118546	-10.442933269	-10.280311049	 -5.227090324	 -9.263092600	 -4.656695041	 -6.004298668	 -4.751488453	 -4.589001210	 -7.422319680	 -8.697391419	 -5.747603595	-11.677643036	 -8.438492314	-14.332976042	-12.063448325	-12.291506218	 -9.633680617	 -9.895392585	 -1.206082394	 -7.824946878	 -3.442190842	 -9.417006891	 -9.849481096	 -9.149808328	-10.280359219	 -8.400965854	-13.327950924	-11.091323797	-14.211928778	-10.190619832	-12.031263408	 -8.716153162	-17.473174477	 -5.540272996	-11.215761234	 -6.199096416	-11.376783609	-14.831820647	 -9.114947344	 -9.064037895	 -7.003748106	 -5.387885240	 -6.365188539	 -3.979283786	 -6.745170703	 -3.362039432	 -6.324771922	-10.109491039	 -3.078760800	 -9.669620183	 -5.105141207	  0.711612471	 -6.156828621	 -2.285943261	 -7.762376020	 -5.681531236	 -4.806175958	 -5.508885304	 -2.643068624	 -8.816730274	 -2.520863200	 -4.402308463	 -6.162634038	 -9.921457508	 -8.136968333	-10.536784355	 -7.601694169	 -6.503952934	 -7.086607876	 -6.029199577	 -7.499618876	 -8.995094599	 -5.595224884	 -6.209126544	 -3.605656729	 -6.078213078	 -3.442175935	 -5.323876430	 -8.700809986	 -8.816882645	 -6.967595026	 -5.232933621	 -7.821247864	 -5.836133561	 -5.185859636	 -6.112852655	 -3.008403700	 -3.233777111	 -5.077336150	 -4.406252317	-10.414734870	-10.888015382	 -6.431722018	 -9.144492978	 -7.177715369	 -5.248921857	 -8.388431245	 -4.533005783	-10.325084142	 -6.536506022	 -9.283980917	 -7.891102428	-12.830548252	 -4.120797236	 -5.027142387	 -7.619308524	 -3.778081491	 -0.165087577	 -4.204155389	  0.013293193	 -5.041450099	 -5.996457109	 -6.045347338	 -9.302467007	 -6.904997949	-10.281628922	 -5.844496567	 -9.707987868	 -4.591146969	 -3.026746012	 -1.915548586	 -2.371764186	 -1.680339321	 -2.511422475	 -1.758911250	 -0.392068186	 -0.311847766	  0.954292890	  1.224949924	 -0.763222262	 -3.735537194	 -1.410779043	 -3.722602030	 -8.486412124	 -1.134197217	-11.649448896	 -5.286762867	 -8.098122690	 -8.257621582	 -7.466275489	 -8.076680946	 -7.384717719	 -9.306429033	 -8.379661221	 -8.791454496	-12.226581951	-14.943139459	-14.673985039	-13.438731748	-12.534513126	-14.218207981	-10.776196187	-10.727108604	 -4.222142002	 -7.335641313	 -2.949917243	 -4.515983564	 -6.951148775	 -2.981476400	 -7.766976142	 -4.540668061	 -4.031366716	 -4.842404415	 -1.557870374	 -4.561145574	 -3.128250317	 -2.407524288	 -5.124223913	  0.778199428
-30.674238805	-33.559654175	-34.340952829	-47.030798112	-45.066668716	-28.072457477	-42.104331165	-27.834637470	-37.448414772	-33.581806054	-34.347886010	-29.261896814	-35.781764259	-26.074398870	-34.512034613	-30.454768509	-38.457802646	-38.264719089	-33.844796087	-34.945882938	-33.209902544	-29.330149857	-26.327033424	-29.886752599	-26.913405437	-28.074056533	-26.538974971	-27.219194265	-25.085316398	-28.825698921	-30.064072942	-30.422917038	-28.816430402	-31.975309038	-28.796616890	-36.457866386	-28.780723233	-28.781999615	-30.823025544	-29.221652469	-33.168175958	-31.516069125	-29.174487161	-31.260194297	-35.296763657	-31.418402126	-34.126511882	-34.070374041	-35.443151898	-33.447356785	-35.848090688	-33.488944329	-35.855666642	-30.802420655	-37.649786002	-30.843280765	-33.296921094	-35.416864126	-30.122461963	-37.170621826	-30.398743069	-37.918980113	-40.315247904	-37.620013874	-36.784547979	-31.619463444	-29.675366773	-33.162310805	-32.477609118	-34.169160822	-30.850763980	-32.931164444	-28.961157132	-33.382084871	-34.097846770	-30.691327107	-31.308100114	-29.178240439	-30.174174892	-28.026561949	-30.083742161	-31.267972311	-39.199504967	-24.252230275	-36.997386510	-31.134115360	-34.147945998	-36.742319974	-40.977748063	-34.207932070	-32.878925152	-30.157240755	-31.137293983	-28.569579584	-41.269512359	-29.901747599	-36.583742420	-35.675991230	-34.572126213	-33.659399329	-35.690762695	-35.396648485	-37.002544539	-35.264908233	-35.517853842	-40.284003974	-29.939730213	-38.790028087	-39.394780088	-32.402810583	-41.124470135	-35.862296218	-40.253711435	-40.626985970	-35.848809099	-39.294086486	-37.542575950	-32.834413546	-37.474762657	-33.328920508	-35.461866431	-31.672038745	-36.436530177	-36.877823241	-34.590555284	-36.919804569	-36.896316346	-39.105963569	-37.634184085	-38.691844078	-29.399633795	-32.291412042	-33.657288704	-34.622101628	-32.126884836	-32.219489512	-34.936736634	-33.121400016	-40.352375532	-35.385858640	-32.889683209	-33.790977231	-33.082577093	-33.438041499	-33.491420756	-33.358319428	-31.014072623	-29.120312591	-31.688225210	-30.271527044	-30.271230540	-28.502649742	-27.139005268	-31.403121261	-30.539404904	-30.948502444	-33.079748777	-30.765507515	-36.718840238	-31.519952416	-37.971585444	-33.686121381	-37.570486470	-36.157857805	-39.061780043	-36.526768496	-38.414693310	-39.016816931	-38.291745191	-39.932943005	-37.207647627	-24.735456734
 16.716587026	 12.832781929	 15.636461479	 21.040467251	 20.399300041	 15.244580437	 19.204207812	 13.076718349	 18.950510805	 12.893362896	 14.544359963	 13.768982711	 17.850183078	 15.831264852	 15.968244099	 17.880985395	 17.797977195	 19.107142039	 19.790877053	 20.955883594	 19.966062422	 21.058704747	 18.236436209	 21.630573829	 17.118816303	 19.581950434	 18.198537783	 20.143762993	 18.745167274	 19.233060615	 21.489344247	 17.276602328	 20.318763736	 22.831906104	 24.094843820	 19.843159682	 24.014922440	 22.101556448	 26.667149242	 22.078815695	 23.787978640	 26.546198320	 24.850302129	 27.054918458	 27.767709407	 22.198431012	 20.163165639	 12.990055138	 16.332211415	 14.004957347	 13.423514953	 14.845683921	 12.205793770	 12.567953961	 20.568911435	 14.423640399	 17.456808364	 15.377128278	 14.252959909	 19.277206110	 12.969096166	 18.436101360	 12.414277535	 14.824199612	 17.961422463	 19.199411808	 18.168858924	 23.592856093	 18.668140437	 23.290791902	 21.889741910	 22.300843006	 19.602259867	 19.989096888	 19.773281929	 17.610854455	 16.929363908	 17.885327593	 16.237273634	 15.475925970	 15.134462824	 11.480843841	 16.489760045	  8.862099980	 10.982958421	  7.706322087	 13.879418370	 17.780486121	 20.530330689	 17.048379644	 17.833113326	 15.560065618	 16.254141307	 19.906848306	  9.720871454	 14.386854269	 10.003283534	 13.581624551	 15.347018921	 10.665553335	 15.961385337	 10.593747843	 14.283397879	  9.344171636	 13.960234859	  8.978345965	 14.855223261	 15.338890370	 11.349622240	  3.130649146	  9.188682741	  5.558677785	 11.702773593	  7.408341356	  6.717268193	  6.400097158	  1.901528430	 13.372321275	 12.447977020	 16.554917459	 10.275816255	 15.005330339	 11.904475178	 12.003860960	 12.902308833	 14.257512644	 13.313766518	 14.676199355	 11.512053534	 10.285246505	  8.996155308	  9.499214827	  9.559613712	 11.651453008	 12.477192377	 11.297414950	  9.739257880	 17.871765618	 17.244586780	 19.543277016	 15.197140411	 14.338106342	 16.289012236	 15.712983029	 17.131333084	 16.585759634	 15.217096002	 13.557971048	 14.236440334	 15.739879770	 15.858166779	 17.562102216	 17.370824723	 18.320438862	 19.736859296	 15.605086067	 19.080661110	 12.227587426	 17.638385994	 12.820492150	 15.139942057	 16.024849767	 15.395679021	 14.240774522	 14.819804136	 12.149322324	 13.637322101	 10.334502097	  9.661242381	  8.978741269	  4.081747270	  7.894409327
  6.217506225	  9.029598285	  3.045514376	  5.591201827	  7.396154505	  6.749777745	  6.461713307	  8.092683462	  0.701237654	  7.478234080	 12.147629979	 15.409728736	 11.915349894	 10.701449063	 11.717334483	 11.466985958	 12.576344671	  8.939126921	 12.190250689	 11.526695144	 12.252735367	  6.884741570	 11.193073287	  8.780254998	 12.201963787	 11.525707369	 11.587774917	 11.370711527	  9.241100331	  9.730605560	 10.821183498	 10.174722495	  9.499742075	  8.307708194	  7.239161757	  8.831847443	  4.660759477	  9.395133449	  3.481965130	  6.971852989	  9.807046482	  6.887548655	  6.122772695	  4.268802961	  3.605812397	  9.420383546	 12.808783106	 19.571300810	 17.935024755	 18.712691320	 18.245663032	 17.815803948	 19.540035151	 17.334840389	 13.162954599	 17.391091967	 14.502898845	 16.787475455	 16.698104368	 16.503982946	 17.416203363	 16.006980736	 17.706852299	 14.918437657	 14.316866360	 10.145750654	 12.497431809	  8.756448789	 11.587283661	  7.844753877	  8.463614526	 10.518516602	  8.962927945	 11.156416327	 11.550391180	  9.700732240	 12.457476816	 10.483561262	 12.129290794	 11.401977957	 13.242228108	 14.848291937	 15.573828381	 14.643803044	 12.944811609	 11.387697566	  8.386660811	  7.598799307	  4.891623061	  7.815796097	  9.326991285	  9.350137450	  8.939920143	  2.853238091	  2.425070397	  4.669761224	  2.847359323	  5.582119344	  3.874129030	  6.115286676	  5.555684276	  6.711738587	  1.636561190	  3.338890002	  5.300846472	  2.873715885	  9.582174057	  4.511160895	  4.117496173	 16.314924707	 14.088008205	 16.779478128	 12.117923385	 10.745114819	 14.989118842	 12.822022679	 10.862049442	 12.066215256	  5.856913195	  7.443305900	  4.018474033	  7.824142272	  6.611628724	  8.316697696	  9.521260840	  7.781621575	  9.937175035	  9.330072217	 11.766738279	 11.478829091	 12.044757279	 11.663877937	 10.215612885	  9.683330292	  9.967321922	 11.749799970	 12.970530104	  7.636812458	 10.810771572	 12.232371475	 14.922752448	 14.901965623	 15.009861618	 14.684194973	 12.571266402	  7.879509879	  9.227854444	  8.692433270	  6.383019644	  4.450763360	  4.305247869	  3.057858369	  2.568150155	  3.031856492	  3.295310408	  7.111814492	  7.859830646	 12.759352307	 13.805032109	 17.055121796	 17.737018971	 14.690774872	 20.528607543	 17.763327509	 16.334047209	 16.860327009	 13.453253586	 14.245049634	 11.938427113	  6.011888619	  7.632078652	 11.504859173
 -3.101375680	 -2.075367632	  0.145620229	  4.964044339	  2.015606063	 -4.621500069	  1.328433009	 -6.253062931	  0.859535148	 -2.492195956	 -7.679108560	-10.367833982	 -9.860528068	-10.926399233	 -9.626032216	-10.065181972	 -6.101682199	 -7.413867679	-10.145573413	 -8.008738193	 -8.381753554	-10.870489309	-12.989214411	-12.720126255	-13.436462276	-13.099228988	-14.662967548	-14.203818611	-13.024715996	-12.716184432	-12.316880767	-13.274573342	-14.923723875	-11.396234308	-12.724425613	 -8.636319854	-11.077228277	-12.687194418	-10.227801152	-13.347200853	 -9.359436787	-10.821599782	-12.531549003	-10.195090951	 -8.156443859	-10.306692922	 -8.680557020	 -8.517342831	 -9.189293288	 -9.770293308	 -9.642351632	 -9.924166035	 -9.312164498	-11.387781925	 -7.472057245	-10.230178217	-10.503928907	-10.346319971	 -9.965849338	 -7.288412897	 -9.236667952	 -6.554611514	 -6.756018517	 -5.336617145	 -4.733312257	 -8.117404057	 -8.890800083	 -8.141963976	 -6.801819911	 -6.708397113	 -8.732982448	 -8.874107041	 -9.032335275	 -9.475755322	 -6.641323029	 -9.748352064	 -8.647799205	 -8.646701398	-11.089644870	 -9.186950460	 -8.626511088	 -5.225715044	 -2.823160860	 -7.387703780	 -2.800613053	 -3.162322567	 -4.472485243	 -3.829967039	 -1.246121691	 -7.361725441	 -6.011013994	 -5.226042381	 -4.212873835	 -0.235492600	 -1.652660249	  0.084298835	 -0.285224131	 -0.683588279	 -0.017161858	 -0.521727318	  1.494013342	 -1.700389779	  1.625652393	 -1.593295397	  0.032139419	  1.745484547	 -5.459777424	  1.186507148	  2.244378954	 -0.165279441	 -0.756684012	 -3.233623199	  0.950901845	 -3.789486938	 -3.940790746	 -6.460277825	 -9.780710226	 -6.098270288	 -8.552421074	 -5.966595540	-10.974736108	 -5.948494604	 -3.536163197	 -2.951350321	 -2.491545450	 -1.314214523	 -2.875219143	 -1.397733370	 -1.747949797	 -0.759319184	 -3.311681425	 -1.866278207	 -0.730799767	  0.177942947	 -0.799895772	 -0.265871840	 -1.266106233	 -0.011770035	  1.043476984	 -3.575361830	 -6.960396344	 -6.477916558	 -5.687444620	 -4.446825969	 -1.007696044	  0.543268605	  2.504116309	  3.633783229	  8.721227669	  7.632510409	  7.238006502	  6.850109161	  4.961405118	  8.926146075	  4.715651934	  1.849491863	  1.091075178	 -3.283230223	 -3.269658745	 -7.220045669	 -5.707923116	 -8.404965802	 -6.585068495	 -7.890167397	 -4.109865544	 -4.496386765	 -3.254377476	 -4.811330047	 -4.115441348	 -5.397432071	 -8.249601878	 -4.583868041
 -2.054147688	  0.619023715	 -2.795002497	 -4.689125731	 -4.705080683	  1.018375573	 -3.709295605	 -1.790747190	 -0.670211561	 -1.809439733	 -1.656303818	 -5.696904665	 -3.952500663	 -2.048378551	 -1.717930453	 -2.634430979	 -2.952380992	 -2.427169626	 -2.591878466	 -3.743472164	 -5.407841852	 -5.098623410	 -4.156857359	 -4.591567463	 -5.658064964	 -3.857061958	 -4.569847213	 -3.243101206	 -2.252758298	 -2.743423924	 -2.897824978	 -3.154878362	 -4.058336098	 -2.303262409	 -2.426422597	 -1.864176049	 -3.580361026	 -3.295911385	 -4.874635374	 -2.198080818	 -1.169138761	 -4.470506412	 -1.704737441	 -3.283547921	 -7.845585194	 -4.604408130	 -5.399760680	 -7.844489565	 -6.966397030	 -6.369957001	 -6.080259323	 -6.629045898	 -7.434285319	 -8.265693283	 -8.419155030	 -6.095681214	 -5.776738571	 -6.640056342	 -5.804477641	 -6.617467205	 -6.898455152	 -6.051758390	 -6.201159052	 -6.740624101	 -6.451715643	 -3.726790626	 -3.138569653	 -2.961092590	 -0.471522310	 -2.451083486	 -3.280318655	 -4.856643365	 -2.204997404	 -4.623355313	 -2.768433797	 -3.666731619	 -3.315941936	 -3.304830298	 -4.660709580	 -3.909291523	 -3.156386481	 -2.018708631	 -1.749525655	 -5.703755349	 -0.579942158	 -1.860619258	  0.521187083	  0.817405287	 -2.647852421	 -1.342364787	 -0.514209939	 -2.562992731	 -3.039555845	 -3.492092416	  1.086036118	 -0.753432356	  1.971960464	 -0.893704114	 -0.443144512	  2.904477380	 -2.493671830	  1.788263395	  1.439890971	  1.848605422	 -0.719929817	  2.632438388	 -2.102418972	  0.444060970	  0.660187530	 -5.456336382	 -3.705672544	 -4.134412510	 -4.575689891	 -4.793664963	 -5.534046725	 -6.136792144	 -9.443188068	 -2.000433092	 -3.421209325	 -0.120221070	 -2.816739605	  1.347504900	 -0.027597609	 -1.931595896	 -1.078545607	 -0.609041787	 -1.711627743	 -2.692442686	 -2.929263490	 -3.250512359	 -0.687026482	 -1.232087085	 -1.600542936	 -3.062452170	 -4.115236830	 -5.806868345	 -5.470312555	 -8.823100343	 -6.512682992	 -8.098012694	 -5.917240901	 -6.886122269	 -5.501574538	 -6.460242941	 -8.077886779	 -6.568191924	 -7.245083077	 -8.999614382	-11.138776301	-10.279696601	-12.323475278	-10.898847746	-10.724567843	-10.918192896	 -7.638018589	 -5.926691937	 -9.920577836	 -4.632766229	 -9.637229805	 -6.724646955	 -8.977346311	 -7.685186867	 -8.560925734	 -8.532916466	 -8.908946018	 -8.280228551	 -9.539112323	 -9.111430115	 -6.750635328	 -7.304295314	 -8.071763242	 -5.372826914
 -1.263934177	 -3.099597890	 -3.509643737	  1.714816297	  0.729132309	 -2.486730308	 -1.383327251	 -1.332366524	  1.684641315	 -3.343895251	  0.842614714	  1.736806308	  1.176679216	  2.333931311	  1.387224534	  0.072514564	 -0.786419983	  0.182934390	  1.747195136	 -0.474597328	 -0.688160375	  3.628833171	  3.067343154	  3.350372403	  2.984634113	  2.213678980	  4.281862818	  4.401262581	  3.450114319	  1.965923335	  1.642810145	  2.966216161	  2.604808706	  1.503216676	  2.081860815	 -0.250967420	  2.501596186	  2.074393880	  2.864142599	  0.543338477	  0.357151922	  1.440685019	  2.611588495	  2.965361217	  2.972271804	 -0.478183732	 -1.329900045	 -0.903743230	 -2.501716092	 -0.616596004	 -1.606416964	 -1.061726047	 -0.600412716	 -0.309061698	 -1.167031872	 -0.490775441	 -2.142288933	 -3.564393210	 -1.073452083	 -4.739484947	 -1.978709304	 -4.085193986	 -7.438104513	 -6.798377812	 -6.846477388	 -4.957614748	 -1.912301247	 -1.502074569	 -3.725179044	 -1.393006396	 -1.078267816	  0.397917914	 -0.691815051	 -2.053618889	 -3.164763841	 -1.149198499	 -0.215605636	 -0.744917289	  0.059116688	 -0.340453562	 -0.360152483	 -0.946280502	 -3.296384288	  2.213116703	 -4.920220091	 -1.515372467	 -2.295357319	 -1.436744701	 -0.932436760	 -1.365070986	 -1.602993644	 -2.567591989	 -1.660066109	 -2.260159390	  0.338408632	 -3.178892703	 -0.724898700	 -1.446181724	 -1.746805772	 -2.785472242	 -3.051463596	 -1.360650511	 -1.094376868	 -2.497426569	 -4.227901781	 -0.959678155	 -3.984102948	  0.954945674	  0.692073979	 -5.190451025	 -6.260900623	 -4.550116825	 -5.581632556	 -7.661595097	 -6.110472306	 -6.729706818	 -8.173866801	 -2.592216319	 -4.582024172	 -2.068591192	 -5.047903075	 -3.317000165	 -6.978244606	 -7.508913888	 -6.223191050	 -6.717643564	 -7.891520022	 -6.777296967	 -8.816637816	-10.306298382	 -5.091424737	 -5.625555818	 -5.799138528	 -5.776972195	 -4.334280504	 -4.106894228	 -4.087837596	 -1.610870250	 -5.188678919	 -3.587736483	 -3.677361593	 -4.437496405	 -5.647259286	 -5.471119418	 -7.529983454	-10.641259535	 -8.959863617	 -6.532621517	 -4.426386909	 -1.009644829	 -2.041831257	  0.489072966	 -2.246970385	 -3.032178421	 -4.348581055	 -6.740975028	 -4.676850050	 -5.447837117	 -6.318378764	 -2.287547249	 -6.851842183	 -3.391508635	 -4.850371591	 -4.736450799	 -4.708056316	 -3.901035376	 -6.104184750	 -6.764022199	 -5.408934162	 -5.038335208	 -5.808022368	  0.379387705
  1.638764305	 -0.724518210	 -0.663681215	  0.012956328	  1.467203497	  0.714022968	  1.839740885	  2.398055978	  2.437653297	  1.759427535	  2.794886815	  1.806839503	  2.984503556	  1.793632446	  1.319874241	  1.724674891	  3.120119597	  2.843288335	  2.300532895	  4.220745449	  6.887065844	  5.346633096	  5.188719024	  5.589044294	  5.327599405	  3.621919678	  3.570659580	  4.267513624	  3.563083709	  4.528613221	  4.892296773	  2.586603510	  2.894480419	  4.233700554	  4.314549110	  3.185280126	  5.276485277	  4.275417875	  4.474380223	  1.796856563	  1.683837461	  6.046304988	  3.633032152	  4.764703236	  3.712592084	  5.499601623	  5.259756376	  3.055802365	  3.151182422	  1.290152059	 -0.009460487	  2.541725000	  1.404442405	  1.000846034	  3.554472551	  2.122618139	  3.305952375	  1.494084635	  1.881138949	  3.795930388	  1.506520258	  2.948796783	 -2.258835341	  1.246580784	  3.522273453	  2.081577244	  2.280120590	  1.116679311	 -1.095919339	  0.232116367	  3.617711786	  4.234444930	  2.934498783	  1.399275697	  0.355948624	  1.446440003	  1.613360928	  4.087483462	  1.576606701	  2.477883085	  1.139537422	 -0.260329668	 -1.530551260	 -0.300663399	 -3.589695353	 -0.347100506	  2.637662258	  0.705184031	 -2.496318781	 -1.494357603	  0.092328382	 -0.240379004	  0.147509852	  4.321405999	  2.571322899	  0.157640327	  1.097658452	  2.792606384	  1.743945606	  1.238377605	  0.517261778	  1.485683645	 -0.579521978	  2.001770071	 -1.050441191	  0.341372951	  1.302128183	  0.299983502	  0.444738668	 -3.138513725	 -2.526145065	 -3.649823380	 -0.964518767	 -1.898185430	 -1.895922924	 -1.566083655	 -6.956100673	 -2.861349580	 -2.963408278	 -2.618915572	 -7.794464289	 -5.157666995	 -3.572441959	 -2.648910216	 -1.120505278	 -1.933564647	 -2.686987713	 -0.691970057	 -2.350802872	 -2.996336065	 -2.784779785	 -3.082130309	 -3.799223779	 -2.435135758	 -2.717431287	 -1.286413584	 -2.456955134	 -0.297522941	  2.178889801	  3.590029458	  1.787641718	  2.448120311	  4.300673105	  5.640605891	  6.512901470	  4.663595529	  5.696713016	  5.980963632	  2.407841603	 -1.329263735	 -0.382990636	 -2.252561167	  0.726432741	  1.961238687	  4.730326730	  6.067814953	  6.477663435	  3.881566006	  4.563253657	  3.759400157	  2.657728831	  4.327676984	  2.819665839	  1.964769207	  1.855045774	  2.436993361	  1.465709218	  1.994286871	  1.301695310	 -0.262408119	 -0.483288885	  0.618180129
 -1.654532756	 -0.396916921	 -1.342811667	 -1.746048101	 -4.730594404	 -0.202351453	 -3.437822805	 -1.082925806	 -3.142338190	 -2.658797615	 -1.102375380	 -0.983825758	 -4.697874767	 -2.050341601	 -5.438415826	 -2.409781412	 -5.121365589	 -5.610670746	 -4.364324788	 -3.218031644	 -1.714223331	 -3.996093457	 -1.298328752	 -3.567409520	 -1.291606791	 -1.486902618	 -2.460114988	 -2.197557392	 -2.504377528	 -1.381606840	 -0.712419998	 -2.856372835	 -4.245409594	 -3.584214446	 -2.113401929	 -2.017146777	 -4.282329411	 -2.304714003	 -3.398209405	 -3.438812586	 -2.993498370	 -0.922160638	 -3.375516430	 -2.607363410	 -2.987907973	 -0.392305151	  1.154089747	  2.650139717	  2.898693872	  3.742888870	  3.272043038	  3.640006715	  3.351772967	  3.092329336	  3.641682697	  5.416068786	  3.654009181	  4.127138187	  6.101810322	  6.249290824	  6.456565618	  5.329414213	  2.938136390	  3.832873703	  4.837257804	  3.310262225	  2.888812428	  0.121486937	  2.868109080	 -0.337599244	 -0.566110068	 -1.973194356	 -0.843024231	 -1.723333866	 -0.640360777	 -3.159505742	 -2.625702933	  0.092050660	 -2.786193894	 -1.206382150	 -1.178445819	 -0.713122099	 -3.766146475	  0.132214297	 -2.125182622	 -2.179919690	 -0.188272145	 -0.015755989	 -1.953778220	 -3.620038014	 -0.904136467	 -2.481940984	 -2.316483255	 -2.761718888	  0.972720893	  0.637895055	 -2.233437406	 -1.502862030	 -2.500813875	  0.304919484	 -0.920393187	 -0.222040199	 -2.242847366	  0.322513417	 -1.946588478	 -0.856393586	  1.793705471	 -3.974058537	 -3.125854211	  0.327301077	  0.426694359	  2.225370410	  1.556354779	  2.273238701	  3.693473664	  3.622907087	  0.681652937	 -2.138659022	 -4.013580855	 -4.010990423	 -6.083097757	 -1.306826939	  2.104897622	  1.894900835	  4.472587803	  4.890045452	  4.230709886	  4.379498677	  4.096874728	  4.394534334	  5.206218106	  3.755091952	  0.872738736	 -0.344670017	  3.056437368	  3.043108536	  2.886640588	  5.795254219	  3.169357275	  4.190676560	  4.109955447	  2.699032592	  6.267157732	  4.920689294	  5.620618593	  4.696447907	  4.696752308	  2.303677717	  3.365207393	  2.905196563	  1.270489963	 -0.001146976	  0.330786077	 -1.465981051	  1.382607109	  1.036518078	  2.846524003	  5.035186385	  4.611870093	  5.655264822	  3.526769448	  3.034273823	  4.682316870	  3.508718091	  1.253825324	  3.223526234	  2.499318245	  4.164056926	  2.752752907	 -0.388489542	 -1.054204555	  0.811250074
