  -0.4662809	  -0.5012445	  -0.3833433	  -0.3880092	  -0.4299915	  -0.7447843	  -0.5554752	  -0.4277055	  -0.4845257	  -0.4395879	  -0.4693447	  -0.5520173	  -0.7140288	  -0.5636637	  -0.4726733	  -0.4630295	  -0.4790271	  -0.4381193	  -0.4481070	  -0.4265536	  -0.4273019	  -0.4094639	  -0.4850661	  -0.4496309	  -0.4566831	  -0.4697985	  -0.5293598	  -0.5362568	  -0.5185007	  -0.5603306	  -0.6024351	  -0.4535511	  -0.4024255	  -0.3901702	  -0.4479651	  -0.4359388	  -0.3747125	  -0.3221882	  -0.3119776	  -0.4123245	  -0.5246039	  -0.4719946	  -0.4183282	  -0.4707672	  -0.3618582	  -0.2685454	  -0.2525286	  -0.2807851	  -0.2604279	  -0.3623009	  -0.3786295	  -0.3881250	  -0.5719113	  -0.5325819	  -0.4222628	  -0.4464655	  -0.4177192	  -0.3768586	  -0.3175163	  -0.4259461	  -0.4823847	  -0.5162727	  -0.4527943	  -0.3976559	  -0.3955381	  -0.3598171	  -0.3283868	  -0.5028226	  -0.5128037	  -0.5228403	  -0.4313495	  -0.4914669	  -0.5269537	  -0.5129541	  -0.3663713	  -0.3824107	  -0.4528372	  -0.4277858	  -0.4159431	  -0.4467604	  -0.3236014	  -0.3344893	  -0.3383515	  -0.3237277	  -0.3533556	  -0.3642458	  -0.3539705	  -0.3720910	  -0.3663285	  -0.3514703	  -0.4001026	  -0.3718612	  -0.3080936	  -0.3440726	  -0.3527554	  -0.3352918	  -0.3521910	  -0.3837284	  -0.3930131	  -0.3689030	  -0.3736214	  -0.3677377	  -0.3886518	  -0.3594453	  -0.3917398	  -0.4398009	  -0.4186930	  -0.5208198	  -0.6314526	  -0.6813360	  -0.6696343	  -0.6856142	  -0.6939730	  -0.6852113	  -0.6566791	  -0.6021211	  -0.5822247	  -0.6483590	  -0.6575157	  -0.6113264	  -0.5418388	  -0.5367797	  -0.5376917	  -0.5804939	  -0.5827590	  -0.5180473	  -0.4445857	  -0.4819907	  -0.5417989	  -0.5108233	  -0.5510862	  -0.5655880	  -0.5127569	  -0.5571117	  -0.4744144	  -0.3874656	  -0.4854052	  -0.4854395	  -0.5171378	  -0.6077010	  -0.5652968	  -0.4977600	  -0.4746513	  -0.6044866	  -0.7016513	  -0.6523949	  -0.5700482	  -0.5160782	  -0.4843392	  -0.3999879	  -0.3372871	  -0.4519453	  -0.4616521	  -0.4667648	  -0.4939264	  -0.3196869	  -0.3368009	  -0.3321256	  -0.5652938	  -0.5473488	  -0.5281778	  -0.4872893	  -0.4771234	  -0.5130055	  -0.6223542	  -0.6621546	  -0.7068009	  -0.7646557	  -0.7735706
   2.7647663	   2.9569066	   2.1089849	   2.1139459	   2.6613570	   4.6080848	   3.5616546	   2.8341004	   3.1043070	   2.9124730	   3.2490531	   3.8979957	   4.9239033	   3.8994679	   3.2091110	   3.0395715	   3.0768284	   2.8155056	   2.8146534	   2.6165199	   2.6151707	   2.6359231	   2.9511141	   2.7753981	   2.8556705	   2.9661057	   3.4618730	   3.6312554	   3.7029261	   4.0862597	   4.3245904	   3.5279448	   3.3036648	   3.3897786	   3.8254932	   3.6095102	   3.1440805	   2.8156998	   2.6671913	   3.2530913	   3.9432766	   3.3204077	   2.4872625	   2.7066774	   2.4899112	   2.1544021	   1.9216526	   2.0558432	   1.9231549	   2.4091173	   2.6280669	   3.0352499	   4.4835928	   4.1857968	   3.4372746	   3.5818233	   3.3952783	   3.0811517	   2.4897234	   3.0255594	   3.4127765	   3.7581169	   3.4524743	   3.0501803	   2.9993228	   2.7089657	   2.6273812	   3.8570965	   3.8709704	   3.8831483	   3.4303357	   3.7814117	   4.1967239	   3.9579952	   2.3547148	   2.3791767	   3.1487289	   3.0120031	   2.8883927	   3.0192358	   2.1094965	   2.1047381	   2.1200593	   2.0278426	   2.2004093	   2.2679761	   2.1884251	   2.2593978	   2.3277268	   2.2455736	   2.4905312	   2.3602412	   2.0017043	   2.1895712	   2.2265315	   2.0609010	   2.1483101	   2.3586806	   2.4458556	   2.3253855	   2.3270015	   2.3359496	   2.3990873	   2.2097179	   2.4151918	   2.7422408	   2.8384394	   3.9449025	   4.7653705	   4.9733836	   4.8203819	   4.8478215	   4.9080961	   4.8348643	   4.5472663	   4.1708657	   3.9431192	   4.3011948	   4.3797644	   4.0780812	   3.6238468	   3.6473833	   3.7315214	   4.0727915	   4.0483206	   3.4767985	   2.8155245	   2.7323430	   2.8960168	   2.7077715	   2.8975703	   2.9804813	   2.7597498	   3.2550934	   3.0654999	   2.8955439	   3.8197335	   4.0514080	   4.2903632	   4.8618619	   4.4411330	   3.8506333	   3.6870064	   4.6433798	   5.3111547	   4.8995769	   4.3505216	   4.0484691	   3.7242079	   3.1317715	   2.6934729	   3.4732852	   3.4861932	   3.0843908	   3.2118701	   2.2661349	   2.4033366	   2.3169546	   3.6152786	   3.6210348	   3.4820295	   3.1978997	   3.1404859	   3.4830091	   4.4045940	   4.7206045	   5.1020819	   5.5643803	   5.6921082
  -8.6797995	  -9.2278903	  -6.2129693	  -6.2151304	  -8.6446442	 -14.8065556	 -11.9041462	  -9.8066736	 -10.4246029	 -10.1257586	 -11.5721155	 -14.0347449	 -17.3025977	 -13.9096582	 -11.3769442	 -10.6797846	 -10.7130729	  -9.8285754	  -9.6349322	  -8.9368641	  -8.9234029	  -9.2314853	  -9.9152249	  -9.4704740	  -9.7979675	 -10.2179051	 -12.0878933	 -12.9755228	 -13.6382073	 -15.0578806	 -15.5824629	 -13.7998366	 -13.5018505	 -14.4463470	 -16.0004411	 -14.6618824	 -12.9730182	 -12.0511393	 -11.1965705	 -12.6318673	 -14.5967020	 -11.8183624	  -7.9136407	  -8.3472693	  -8.7464078	  -8.5044311	  -7.3263583	  -7.4970265	  -7.0603685	  -8.4847858	  -9.4990955	 -11.7821617	 -17.0849512	 -16.0478879	 -13.7368442	 -14.1281441	 -13.6181149	 -12.5462058	  -9.9622183	 -11.0032249	 -12.3051181	 -13.8397656	 -13.1560048	 -11.7548995	 -11.4411795	 -10.3437792	 -10.5357762	 -14.8045857	 -14.8983773	 -14.8006095	 -13.7247254	 -14.6820632	 -16.7311699	 -15.3602274	  -7.9545247	  -7.8714371	 -11.3285037	 -10.8282967	 -10.1967178	 -10.3748335	  -7.2162446	  -6.9821914	  -7.1096089	  -6.8312997	  -7.1835751	  -7.4371162	  -7.2060696	  -7.3322476	  -7.7873921	  -7.5308327	  -8.1430335	  -7.8631271	  -6.8438226	  -7.3230456	  -7.4235329	  -6.7920888	  -7.0063990	  -7.6716244	  -8.0743413	  -7.7881240	  -7.6749817	  -7.8109305	  -7.8008818	  -7.1890401	  -7.8059698	  -8.9174478	  -9.9188294	 -15.2330226	 -18.2618103	 -18.5347722	 -17.7905433	 -17.6335324	 -17.8487673	 -17.5164744	 -16.2698032	 -14.9802864	 -13.9058233	 -14.8400167	 -15.1842039	 -14.2394965	 -12.7496888	 -12.9960065	 -13.5087713	 -14.7927189	 -14.6175485	 -12.2563615	  -9.4958037	  -8.2972773	  -8.3433226	  -7.7860950	  -8.2835555	  -8.5571133	  -8.1221147	 -10.0502867	 -10.3603566	 -10.9852423	 -14.8984068	 -16.4429311	 -17.3177775	 -18.9106628	 -16.9061540	 -14.5181117	 -14.0007140	 -17.3794316	 -19.6287977	 -18.0016950	 -16.3831679	 -15.7544999	 -14.2032778	 -12.2229648	 -10.8214513	 -13.2611755	 -13.1398544	 -10.6150319	 -10.8890231	  -8.3515711	  -8.6637994	  -8.2924353	 -11.9039731	 -12.4515686	 -11.9852540	 -11.0068798	 -10.8055290	 -12.2169254	 -15.9193790	 -17.1141399	 -18.6839457	 -20.4852363	 -21.1583821
  18.9856918	  20.0603100	  13.0821191	  13.0835490	  19.3840500	  32.5545343	  27.1924164	  23.1346763	  23.9344598	  24.0550256	  27.7521969	  33.8948895	  40.7761011	  33.4276957	  27.2663203	  25.6554864	  25.6377340	  23.5688888	  22.7739068	  21.2703163	  21.2184957	  22.2898166	  23.2214729	  22.4748792	  23.2975618	  24.2998259	  28.7986114	  31.4602097	  33.7966966	  37.1155982	  37.5348394	  35.8803566	  36.3250878	  40.0319425	  43.5216711	  38.9095580	  35.0143510	  33.6106172	  30.8001858	  32.3878907	  35.3958017	  28.1163508	  17.8269791	  18.3277017	  20.7629923	  22.0641973	  18.7187071	  18.2721164	  17.2531000	  20.7130988	  23.4231384	  30.0922392	  42.3508241	  40.1900587	  35.9132090	  36.4259980	  35.8074280	  33.6911001	  26.7801532	  27.1846895	  29.8559831	  33.9277271	  33.0818567	  29.9351475	  28.9175055	  26.3711136	  27.8997125	  37.7223032	  38.1350841	  37.6892983	  36.2872617	  37.9134804	  44.0358749	  39.6116488	  18.4470783	  17.9948648	  27.7814370	  26.2741361	  24.1751909	  23.8582189	  16.9255959	  15.9569324	  16.5331411	  16.0088786	  16.0894921	  16.8736709	  16.5401941	  16.5827986	  17.9580071	  17.3869591	  18.3584749	  18.0401574	  16.0724236	  16.8020014	  17.0467446	  15.5927046	  15.9580414	  17.3048448	  18.4094861	  17.9940063	  17.4760268	  17.9641690	  17.5701443	  16.2391986	  17.3580524	  19.8886344	  23.5643454	  39.2155439	  46.5180786	  46.0857274	  43.9765653	  43.0908152	  43.6175097	  42.6017940	  39.2661988	  36.3967998	  33.3411241	  34.8151516	  35.8040753	  33.9132208	  30.6908000	  31.5990899	  33.2086157	  36.3326563	  35.7863118	  29.5280261	  22.1318461	  17.7182842	  16.9854377	  15.7345588	  16.6512814	  17.3085120	  16.8283449	  21.6292784	  24.0552346	  27.8270125	  38.1072192	  43.1582719	  45.2345969	  47.6531549	  41.5927801	  35.5790825	  34.6158544	  42.3367064	  47.2866742	  43.1889129	  40.5353660	  40.3988698	  35.7496815	  31.5530912	  28.9086174	  33.3031724	  32.7072232	  25.0535337	  25.3906999	  20.9936238	  20.9606343	  20.0979156	  26.7700767	  29.2232321	  28.2071320	  25.9952089	  25.4720835	  29.0017002	  38.5436914	  41.4838066	  45.6278107	  50.1605006	  52.2259726
 -32.3983347	 -34.0380007	 -22.2693279	 -22.2474105	 -33.6997628	 -54.8155307	 -47.3591414	 -41.4130610	 -41.8759148	 -43.4027274	 -50.0614551	 -61.4062909	 -72.1273847	 -60.3603731	 -49.2352083	 -46.6904307	 -46.6217079	 -42.9570823	 -41.1225367	 -38.8334234	 -38.6945571	 -40.9709435	 -41.7758017	 -40.8347586	 -42.2907831	 -44.0172183	 -51.8681723	 -57.3528294	 -62.6058224	 -68.3549043	 -67.8814586	 -69.2024106	 -71.8304289	 -80.6302988	 -86.1349523	 -75.6984691	 -69.3037191	 -68.3942273	 -62.2496763	 -61.8085086	 -63.4118201	 -49.9798483	 -31.3819524	 -31.6548329	 -37.3096165	 -42.4632614	 -36.1373992	 -33.7596928	 -31.8505644	 -38.7853900	 -43.7568925	 -56.7023957	 -77.1298067	 -74.2117056	 -69.0317915	 -68.9852629	 -69.1936863	 -66.6221026	 -53.6898659	 -50.9289702	 -54.4435848	 -61.8177311	 -61.4343163	 -56.3130324	 -54.1585840	 -50.0710633	 -54.5242504	 -71.3797378	 -72.1391850	 -71.1448406	 -70.5809413	 -72.5037783	 -85.1898506	 -75.6979413	 -32.7913066	 -31.6831911	 -51.6545727	 -48.1591634	 -43.2274404	 -41.3189097	 -30.5146193	 -28.2134607	 -29.7641179	 -29.1267880	 -27.9164862	 -29.7504587	 -29.5900172	 -29.2559368	 -31.9610997	 -30.9949363	 -32.0409386	 -31.9781479	 -29.0595050	 -29.7058703	 -30.2382447	 -27.8883151	 -28.4064885	 -30.3780511	 -32.4172739	 -32.0333917	 -30.7894537	 -31.8552660	 -30.8110532	 -28.5975379	 -29.9041631	 -34.2399242	 -42.6863404	 -74.8245233	 -87.5425197	 -84.9876782	 -80.9064865	 -78.5949684	 -79.5570111	 -77.3397131	 -71.0488952	 -66.4179796	 -60.4006244	 -61.8393624	 -63.8693744	 -61.1507734	 -56.0370485	 -58.1151664	 -61.4684177	 -67.0182733	 -65.8959332	 -53.9314664	 -39.5928838	 -29.8580067	 -27.5456773	 -25.2023247	 -26.5044164	 -27.7361782	 -27.5635812	 -36.4146240	 -42.8290409	 -52.5635149	 -71.6969795	 -82.4111246	 -85.9815195	 -87.7098251	 -74.8263716	 -64.1224031	 -62.9800659	 -75.9631379	 -83.9314382	 -76.5256494	 -74.2470341	 -76.5811386	 -66.8034636	 -60.4414785	 -57.2807415	 -61.7398802	 -60.2161131	 -44.9771453	 -45.1923939	 -39.8929252	 -38.2694539	 -36.8879154	 -46.2063710	 -52.1715434	 -50.5252664	 -46.8305112	 -45.7323448	 -51.9048179	 -69.6808218	 -75.0233644	 -82.8362043	 -91.0298245	 -95.3368726
  45.3232811	  47.3681529	  32.0973965	  31.9983554	  48.1508384	  74.5771215	  66.3140687	  59.4017917	  59.0576351	  62.8196256	  72.0238400	  88.3597055	 101.4516840	  86.5411297	  70.7653957	  67.6587456	  67.5264522	  62.3904523	  59.4609229	  56.7946221	  56.4974903	  60.0120926	  60.2514016	  59.3174751	  61.3063185	  63.5973616	  74.2012658	  82.6101302	  91.2241719	  99.2994946	  97.6855278	 104.4146437	 110.1560611	 124.6228580	 131.0216478	 114.2496795	 106.3446823	 107.1989528	  97.5766719	  92.9939474	  89.5310681	  70.4032275	  44.9042161	  44.6758260	  53.6586899	  64.6067503	  55.9627352	  50.5711153	  47.6192767	  58.2272107	  65.0739122	  83.6788955	 110.0978544	 107.5631993	 103.4922069	 101.9595669	 104.0615882	 102.3424243	  84.2855606	  76.1949758	  78.9132340	  88.6529902	  89.2860747	  82.8867319	  79.6318694	  74.7465320	  83.0627289	 105.8008169	 106.3100171	 104.8012337	 106.4836852	 108.1258214	 127.5598609	 112.9581921	  47.1638822	  45.3020650	  76.5312762	  70.5656843	  62.0149894	  57.6633077	  44.8871425	  40.9750391	  43.7841221	  43.3449691	  40.0470795	  43.1542954	  43.4622592	  42.5055735	  46.4185421	  45.1752490	  45.8836425	  46.4181125	  42.8894075	  42.9902658	  43.9376275	  41.0378294	  41.6845377	  43.9011388	  46.6322537	  46.4884003	  44.4908307	  46.1423577	  44.5141362	  41.5587811	  42.5066100	  48.3758805	  62.4449771	 111.4441508	 128.1328394	 122.4251101	 116.6153377	 112.6018408	 113.9214162	 110.3643566	 101.4504303	  95.7103942	  86.9363298	  87.5643245	  90.6376990	  87.6465662	  81.3941698	  84.8050781	  89.9314817	  97.5706916	  95.8067118	  78.3591236	  57.1056147	  41.6956077	  37.4200533	  33.7912121	  35.2559814	  37.0916491	  37.5745876	  50.4765235	  61.5466118	  78.2922524	 105.4348821	 121.7972456	 126.4678000	 125.7638492	 105.5678128	  91.0915961	  90.3194110	 107.5276690	 117.4056383	 107.2280562	 107.2428021	 113.6934072	  98.4791616	  91.0588585	  88.7250474	  89.7991986	  86.9315159	  64.4543598	  64.3839172	  60.1785029	  56.0681693	  54.1474992	  64.5964426	  74.4821442	  72.3647936	  67.5957410	  65.7628382	  73.9657392	  99.3727236	 106.9611153	 118.0029002	 129.1924617	 135.7469061
 -53.0760203	 -55.1925133	 -39.6427676	 -39.4534876	 -58.0968828	 -84.0745472	 -76.6516386	 -70.3197753	 -69.2378610	 -75.0996673	 -85.2524360	-103.8625940	-116.7298315	-101.2900574	 -83.3664629	 -80.1562430	 -79.8338865	 -74.0656507	 -70.5891378	 -68.0773938	 -67.5767087	 -71.7368091	 -71.2139627	 -70.4702944	 -72.6566552	 -75.0911471	 -86.5252947	 -96.4185616	-107.2251672	-116.7718551	-114.8966493	-126.2616436	-134.2936910	-151.6263713	-157.1809389	-137.3076687	-129.7505445	-132.6489824	-121.4811690	-113.0210597	-103.0922076	 -81.2653194	 -53.2844947	 -52.5019297	 -63.4656238	 -80.2211425	 -71.3639057	 -63.4158004	 -59.6837128	 -71.5384151	 -78.9483182	 -99.8262670	-127.3553303	-126.1597294	-124.4729571	-121.2447131	-125.1981954	-125.1803416	-105.8278709	 -93.0697363	 -93.5062393	-103.1892515	-104.6929436	 -98.3964252	 -94.7401579	 -90.0909194	-101.2519060	-125.8213678	-125.3691294	-123.6353333	-127.9082224	-128.8600887	-151.4962455	-134.8233749	 -56.4896595	 -54.0906906	 -92.3964083	 -84.9504700	 -73.8029395	 -67.5268475	 -55.5138120	 -50.3418892	 -53.9993673	 -54.0130945	 -49.0586399	 -52.8597192	 -53.6196828	 -52.1336323	 -56.5036582	 -55.3207247	 -55.4592024	 -56.7252594	 -53.1817307	 -52.4887765	 -53.8038094	 -50.9338178	 -51.6186791	 -53.5995314	 -56.3826013	 -56.6113307	 -54.2557763	 -56.1558242	 -54.3173675	 -51.1543611	 -51.4718856	 -57.8248241	 -75.7807265	-132.8395866	-149.5424374	-141.3316908	-135.0350025	-129.9439132	-131.2720426	-127.0096540	-117.2447895	-111.6228584	-101.8491580	-101.3501784	-104.8121661	-102.1941645	 -96.1969081	-100.4377861	-106.4340600	-114.7797472	-112.5299562	 -92.6598793	 -68.0183402	 -49.1836446	 -43.4144547	 -38.9226169	 -40.2501084	 -42.4398867	 -43.6411924	 -58.8368810	 -73.0927504	 -94.5997326	-125.0547219	-143.8177460	-148.5406117	-145.3100731	-121.4789980	-105.9884393	-106.0169850	-124.5156767	-134.1192702	-123.2182413	-126.0275596	-135.7752928	-117.8706687	-110.8723384	-110.0172096	-105.8289077	-101.5403386	 -75.5958705	 -75.2026577	 -73.9310342	 -68.0704833	 -65.3584692	 -74.8214876	 -86.9928068	 -84.7766924	 -80.0036505	 -77.6625665	 -86.4170040	-114.9869979	-123.5574900	-135.4828483	-147.2827410	-154.8046211
  52.2813582	  54.0993698	  41.7815396	  41.5392079	  59.2990769	  79.1100359	  73.7441679	  69.3776291	  68.0940273	  74.6853301	  83.6775359	 100.3079799	 110.4805614	  97.4002039	  81.1267618	  78.1611457	  77.5060833	  72.3389192	  69.2108110	  67.2112211	  66.5596396	  70.4015074	  69.3124976	  68.8459447	  70.8131108	  72.9047573	  82.8212799	  91.8483953	 102.4133469	 111.8220888	 110.8733394	 122.9107856	 130.8647507	 146.2291068	 149.7867117	 132.2397491	 126.6182226	 130.3963700	 120.7428577	 111.3670312	  97.9517356	  77.9050323	  52.7748858	  51.6660478	  62.3874753	  81.9505151	  75.0925651	  66.7847060	  62.9878730	  72.3245183	  78.7028378	  97.3271394	 120.6009451	 120.6722272	 120.9216590	 116.9922747	 121.3642535	 122.6101378	 106.6043726	  92.9648299	  91.2089117	  98.5206463	 100.1281364	  95.2222322	  92.1300870	  88.3792628	  99.5266495	 120.7507504	 119.2975024	 117.7220408	 123.2950621	 123.5376640	 143.6617775	 129.4008971	  56.8289249	  54.3693427	  91.2736232	  84.4972057	  73.5239859	  67.1868235	  57.9005881	  52.4828539	  55.9695062	  56.3931439	  51.3800471	  54.7518745	  55.6168730	  54.0341495	  57.8714147	  57.0976831	  56.7852172	  58.5023299	  55.5715153	  54.2820771	  55.6682916	  53.3417103	  53.9303620	  55.3657971	  57.5741381	  58.1122833	  55.9824977	  57.6198929	  56.0179697	  53.3781932	  53.2646503	  58.7158875	  76.5527814	 127.4714305	 140.1099698	 131.7125524	 126.4756107	 121.6374824	 122.5832183	 118.7485250	 110.4374858	 106.0682466	  97.6853516	  96.4713121	  99.3550307	  97.4934312	  93.0038299	  97.0586433	 102.4749501	 109.6966760	 107.3715723	  89.6784919	  67.3089884	  49.0990182	  43.0372943	  38.5868318	  39.5452494	  41.6349060	  43.2473247	  57.8367708	  72.1467649	  93.4887734	 120.6641456	 136.9852488	 140.6567694	 136.6752862	 115.4927342	 102.2731808	 103.0088932	 119.0275767	 126.3075427	 117.1959593	 121.2554622	 131.0409996	 115.0878660	 109.6206761	 109.6827282	 102.1082327	  97.1217273	  73.2753838	  72.6803649	  74.6387950	  69.1301625	  65.5633605	  72.2360785	  83.5974363	  81.6976081	  78.0757787	  75.8740113	  83.5580850	 108.8324403	 116.4626821	 126.3012316	 135.9277919	 142.4942075
 -43.0994278	 -44.3795248	 -37.0388316	 -36.7921300	 -50.2644111	 -61.6947984	 -58.6312249	 -56.5368446	 -55.5425699	 -60.9603071	 -67.2011023	 -78.5357684	 -84.8286999	 -76.0258904	 -64.5239813	 -62.1579106	 -61.2922968	 -57.6914169	 -55.5751836	 -54.2117843	 -53.5738502	 -56.3056830	 -55.1490273	 -54.9265857	 -56.3442561	 -57.7771199	 -64.5751771	 -70.8823534	 -78.8446091	 -86.2111076	 -86.4412310	 -95.1932660	-100.8699517	-110.8484138	-112.4712628	-101.0927830	 -97.8842228	-100.9508245	 -94.8700607	 -87.8827801	 -76.1833408	 -61.6559677	 -43.4123284	 -42.3485420	 -50.8973403	 -67.9997547	 -64.0461638	 -57.8136687	 -54.8016440	 -59.6270129	 -63.9032254	 -76.9101487	 -92.5141103	 -93.0551237	 -93.8398154	 -90.6416131	 -93.8527487	 -95.2122687	 -85.1475920	 -74.8144164	 -72.3823509	 -76.5291587	 -77.6151888	 -74.6288730	 -72.6842129	 -70.0725899	 -78.3509113	 -92.6751288	 -90.8622973	 -89.7343615	 -94.5910072	 -94.4423100	-107.8400828	 -98.8283343	 -47.5227025	 -45.5400542	 -72.9238785	 -68.5076303	 -60.4566720	 -55.8619260	 -49.9340676	 -45.5765537	 -47.9790875	 -48.5171574	 -44.9567342	 -47.1043939	 -47.7269748	 -46.5068047	 -49.1330837	 -48.8491847	 -48.4211352	 -49.9912799	 -48.0544648	 -46.7267749	 -47.8003389	 -46.2759529	 -46.6749571	 -47.5200152	 -48.8801497	 -49.4692838	 -47.9798253	 -49.0318908	 -47.9702829	 -46.3165213	 -46.1185788	 -49.7394271	 -63.3168977	 -97.4259311	-104.4482924	 -98.2389032	 -94.9503708	 -91.5463056	 -91.9952402	 -89.4328012	 -84.0402586	 -81.4034126	 -75.9464935	 -74.7583864	 -76.4962020	 -75.4264179	 -72.8739108	 -75.8066568	 -79.5170943	 -84.3324619	 -82.4679879	 -70.4107511	 -54.8390370	 -41.1473700	 -36.1791959	 -32.6445431	 -33.1570818	 -34.7344639	 -36.2554160	 -47.4912859	 -58.6209035	 -74.7805232	 -93.5764552	-104.2102172	-106.3494726	-103.4819984	 -89.5880037	 -80.8506395	 -81.7311208	 -92.4831521	 -96.6566701	 -90.8360400	 -94.0770872	-100.8361683	 -90.2773034	 -86.7973780	 -86.8945614	 -79.8774852	 -75.6049003	 -58.4421832	 -57.8577364	 -61.4340887	 -57.9932194	 -54.3326864	 -57.7998511	 -65.5953262	 -64.2693854	 -62.2663476	 -60.8050121	 -66.2335939	 -83.4045191	 -88.6011872	 -94.6801726	-100.6458203	-104.9478016
  29.0454820	  29.7515482	  26.6613520	  26.4572100	  34.0386074	  38.8151745	  37.4847271	  36.8935208	  36.3314965	  39.4628981	  42.6614321	  48.2436391	  51.1032645	  46.6694281	  40.6496127	  39.1689963	  38.4399244	  36.5760433	  35.5468991	  34.7889719	  34.3398138	  35.7795662	  34.9881117	  34.9136058	  35.6877695	  36.4290877	  39.9438262	  43.2018993	  47.6577178	  51.9278831	  52.6173261	  56.9540892	  59.7866458	  64.3492073	  64.8437519	  59.6713786	  58.3247516	  59.9541921	  57.3102755	  53.8428317	  47.0542175	  39.1900231	  29.1079102	  28.3877904	  33.7355775	  44.2455549	  42.6107894	  39.3671829	  37.6198661	  38.9384186	  41.0509407	  47.8014851	  55.6246163	  56.0085058	  56.4296018	  54.6728355	  56.2496768	  57.0158806	  52.4097680	  46.9803071	  45.2905137	  46.9814566	  47.4803951	  46.1162069	  45.2510236	  43.7986379	  48.1983901	  55.3445677	  53.9178461	  53.3119784	  56.2219687	  56.0406105	  62.4016132	  58.3758846	  31.9791422	  30.7804383	  45.7283727	  43.7585100	  39.5210933	  37.1634316	  34.1817059	  31.6726085	  32.8031163	  33.1761845	  31.4379902	  32.3966301	  32.6896208	  32.0087215	  33.3586229	  33.3615000	  33.0767530	  34.0395917	  33.0699048	  32.1934361	  32.7735139	  32.0077407	  32.2179736	  32.6055760	  33.2210225	  33.6139092	  32.8379441	  33.3346901	  32.8401856	  32.1055042	  31.9913437	  33.7678518	  41.3031201	  57.5990304	  60.3015641	  57.0757388	  55.5888364	  53.8946424	  54.0219912	  52.7973535	  50.2592992	  49.0914735	  46.5087763	  45.7991399	  46.5209629	  46.0485733	  45.0074968	  46.5355611	  48.3715298	  50.7091998	  49.6276175	  43.6483429	  35.7432973	  28.1733524	  25.1149023	  22.9200252	  23.0766419	  23.9729131	  25.0143965	  31.6568471	  38.0437564	  46.9093182	  56.4110540	  61.3912855	  62.2765013	  60.9874478	  54.5950737	  50.4220139	  50.9713419	  56.1840425	  57.8795324	  55.1784856	  56.7761083	  59.8998136	  54.9484810	  53.2612736	  53.1256859	  49.1027383	  46.5836322	  37.4627683	  37.0596117	  40.0238466	  38.7171247	  36.1139487	  37.3523451	  40.9785121	  40.2497720	  39.5034492	  38.8710666	  41.7458342	  50.2306738	  52.7863882	  55.4693088	  58.1511805	  60.1776299
