 40.77820343	 42.41710357	 47.79658299	 53.62573474	 58.92929594	 67.72818373	 69.15113891	 72.25323041	 74.45086661	 72.16232263	 76.03236405	 79.35038973	 78.70671613	 80.52120096	 81.64087264	 75.71509022	 84.76305084	 85.28669326	 88.63823975	 86.25007638	 88.80903759	 82.08386349	 85.74427524	 80.98673714	 78.97715175	 65.30343773	 58.12288250	 54.68840778	 49.94448320	 48.12233501	 45.82821862	 44.63949270	 41.78599749	 38.96785522	 76.31443871	 78.03928830	 82.60779830	 79.47693474	 82.73235443	 87.30729161	 84.37762763	 90.13199166	 87.44109333	 87.26760090	 90.17177596	 86.75493866	 90.58017043	 93.65819737	 87.34955575	 93.78635981	 87.47862791	 88.74989587	 89.58166183	 86.58184022	 87.06773926	 83.16988340	 85.35793554	 82.78107878	 83.83274233	 82.74888833	 78.89897963	 81.68983816	 77.29150066	 80.48783776	 80.90755535	 76.28200815	 77.81322432	 71.59560046	 69.69741403	 66.19090808	 66.25758530	 57.52731250	 59.65181871	 56.31468252	 55.50851839	 50.00110318	 50.16133821	 47.68055965	 46.04024609	 44.30924544	 43.97938575	 44.58322114	 46.41458474	 47.36778543	 44.23959044	 52.51612641	 49.70337156	 50.05202181	 53.99699823	 55.53907520	 66.79389806	 72.59367180	 73.93919040	 83.88421293	 86.19508843	 96.17638471	 95.68617643	100.33043971	100.18603083	 99.09775220	 99.53317438	 99.99175558	 97.57443389	100.59010640	 97.08410810	 95.74666811	 95.39419713	 92.64054482	 87.75200212	 78.99326662	 80.62351592	 79.67110722	 82.53525612	 85.09488544	 90.13885371	 85.46303681	 92.66652735	 85.97778428	 90.38588547	 91.36058783	 88.51780602	 92.11405264	 88.00387104	 86.32250363	 82.77711497	 84.93010344	 79.57060911	 78.62557240	 70.58190948	 60.10852879	 51.93331489	 51.55042513	 47.93023293	 46.23849749	 79.65519584	 80.16686065	 82.46152301	 77.06582226
 -5.03306347	 -0.11498211	 -4.48287012	 -7.94425102	-10.20890382	-10.85582233	-16.73549322	-12.81015917	-13.59955231	-16.15674895	-14.40227545	-13.05073666	-14.88904963	-12.46963628	-12.41875111	 -8.35223500	  0.50176312	 -1.81554171	  1.05168176	 -0.50363278	 -1.94509514	  4.94535781	 -3.38362656	  4.56770066	  0.79845165	 -2.05936926	  2.52140334	 -1.76348538	  3.41614454	  2.13484890	  1.65665384	  1.87337541	 -0.43691489	 -2.17080158	 -8.88318246	 -8.21498683	 -1.93913891	 -3.20563587	  1.12686799	  1.67270910	 -1.59584936	  0.63137985	 -1.31691955	 -1.31451435	  0.05293986	 -0.39946616	 -0.19768041	 -2.58320025	  2.49497488	 -2.74223822	  0.89980778	  1.91542289	  1.37587397	  1.68393527	  1.38351787	  1.63139114	 -0.28016535	  2.02632965	 -4.56730493	 -1.60139773	 -3.35686774	 -4.01493640	 -7.24396993	 -4.87807273	 -1.16288657	 -2.58777251	  0.97087924	 -3.91015681	 -2.79465285	 -5.31898081	 -2.33017218	 -6.02051762	 -2.97313312	 -3.33948053	 -0.87270865	  0.39329607	  1.58321372	 -2.40747869	  0.18918181	 -3.06759521	 -5.11723895	 -5.21885923	 -3.84364715	 -1.24689818	 -0.61579605	 -5.77133042	 -3.86615615	 -4.47358042	 -4.24564636	 -8.44952744	 -4.36432799	 -4.66248191	 -7.45322093	-11.13118236	 -9.32072920	 -6.23696267	 -8.30246538	 -8.87756550	 -8.89509444	-12.17001332	 -9.15475155	 -9.54511394	 -9.32673756	 -8.20021178	-11.07938703	 -4.39484315	 -8.87446534	 -5.27808245	 -5.00792046	 -9.25610934	 -7.19570208	 -7.16554503	 -5.98574139	 -9.30021323	 -1.36542701	 -8.58156427	 -2.36644624	 -0.51663199	 -2.58525578	 -2.54547384	 -1.26160995	 -1.32518859	 -0.89093451	 -0.35215725	  0.95895189	 -0.33661267	 -0.05287856	 -0.74246258	 -5.52573983	 -1.85312589	 -2.19584298	 -0.94420735	 -1.33961125	  1.32964661	 -5.88758290	-12.57847981	 -7.03344941	-10.46682764
-31.70511979	-32.79764740	-31.39868817	-31.21198727	-32.65626053	-28.01072823	-33.25581817	-30.13351290	-32.18501186	-35.47250128	-33.17542035	-31.80553584	-33.41233692	-33.05958366	-34.84630068	-44.29149764	-30.33817438	-35.28392404	-33.40317718	-35.99579021	-32.57419906	-45.38098242	-34.60678593	-41.69984641	-38.30776526	-38.50567457	-37.35773392	-34.98278362	-34.04434619	-35.79760222	-34.74226449	-31.42408356	-34.66260954	-36.82407597	-36.89570998	-34.20165660	-33.03959943	-35.18516412	-34.87921535	-30.07057198	-38.59495488	-30.87538520	-39.18070013	-38.69213184	-35.45535000	-41.08062187	-35.75246034	-31.33275377	-42.39226667	-31.76445303	-40.82603555	-37.13465837	-37.41318685	-38.51280815	-34.90567071	-39.73526995	-32.09414081	-37.74359691	-37.65243307	-38.24114085	-34.72873331	-31.16947535	-39.23390030	-32.32080230	-34.47429029	-40.97687836	-33.03821398	-36.91368099	-33.60776686	-37.60112942	-31.76544144	-40.70805696	-35.72729788	-38.48133721	-33.08530827	-39.92099748	-39.16320815	-41.79458771	-37.99764798	-38.63592537	-37.43023471	-37.36571401	-35.10544753	-33.17644969	-39.88247406	-32.53389718	-34.59935523	-33.62702436	-33.78911435	-37.12680559	-27.72735838	-28.29645880	-33.69410898	-29.78131425	-35.94620267	-27.81142416	-31.02752891	-26.69691030	-31.41508058	-30.08419679	-31.39007128	-29.08341194	-31.99099663	-28.74296653	-32.27605632	-34.96578195	-32.49660391	-35.68756257	-28.18401965	-31.37667637	-28.52564115	-31.53195686	-33.97370941	-37.59776465	-34.85759391	-42.52137612	-32.34219694	-41.21315702	-32.03287730	-32.71419649	-36.45536221	-33.17154939	-35.90827279	-39.64706540	-42.64413281	-36.07466840	-38.75909470	-35.30251085	-36.83632324	-28.60568152	-37.47786901	-31.27533040	-33.73391939	-33.73185182	-30.55528053	-41.65803190	-31.23854108	-40.07144381
  9.23509004	 15.12820137	 11.42113086	 10.65880814	 16.93129390	 20.79165506	 18.81100004	 19.07682897	 17.29316022	 15.62882143	 16.93840586	 18.05369243	 15.40795993	 16.73426303	 11.43245661	  6.36017676	  7.17011457	  3.00916092	  4.72163994	 -1.51353263	 -4.46950834	  2.94369421	-10.58068513	  0.85265111	 -1.04622856	 -3.31477945	  2.97225698	 -5.17044007	 -1.33644159	 -0.76304092	 -2.76731192	 -1.83874339	 -1.96481505	 -5.17309655	  9.80396862	 13.41429124	  8.23526961	  4.65256272	  9.44588500	  9.76075526	  5.19401380	 10.19140390	  6.78482029	  3.35710148	  7.13160106	  6.41066435	  7.93589667	  4.06377429	 10.40744113	  4.02787529	  8.53591614	  7.60939443	  6.62824642	  5.60390077	  8.13220306	 12.48795591	  7.81272826	 12.01913562	  6.16905723	 13.56715417	  5.66297815	  7.25051191	  5.68192638	  7.64183675	 12.78816251	 13.69266845	 11.48389623	  9.21080692	  8.37501950	  6.02213312	  9.23249960	  3.96876580	  7.45343679	  8.22498964	  9.63513873	 11.57123481	 12.90130722	  9.80149794	 11.02189829	 10.54268272	  7.45333363	  8.90623122	 11.93505547	 11.43333558	 16.84959121	 14.33014263	 12.35905457	  8.02260856	 13.92527120	 10.68062234	 13.58766025	 15.55544074	 18.39725416	 15.47290297	 24.00735965	 19.65752559	 22.74041675	 19.25721450	 21.90867657	 20.28634637	 23.33250021	 22.28112042	 23.90488500	 21.33504922	 22.09276138	 26.29241020	 17.90371913	 21.34724779	 15.69913808	 15.59436407	 14.93368430	 13.59483610	 16.85328698	 11.89033968	 12.22773717	  3.99787330	  6.82221519	 10.53508869	  4.88694607	  3.28258469	  0.07578853	  0.10134243	 -1.96964065	 -1.62320357	  2.89115582	  2.85402838	  7.37684514	 10.28815003	 13.57647673	  3.49091792	 -0.70468908	  1.24030039	  0.56819030	  2.29327072	 14.40984521	 13.21846387	 14.75368284	  9.07118654
  7.00266300	  1.89225588	  6.59775170	  8.18988014	  3.31314888	 -4.02868543	 -2.04071591	 -3.47601890	 -2.02349251	 -5.32056629	 -3.05298802	  0.47630354	 -0.24727823	 -1.06679447	 -2.12399521	-11.19225869	  8.58837842	  8.14333134	  9.65048380	  5.79140522	  6.49448918	 -1.18881957	  3.42979717	 -0.67950071	 -1.21499449	 -3.66724737	  0.19957206	  2.54006025	  4.89430558	  2.36143976	  0.50900074	  0.56498897	 -1.57798091	 -5.03751539	  4.09951914	  6.13289450	  6.76999288	  4.41676534	  3.90463816	  6.87644331	 -0.73425844	  4.01009661	 -1.94047483	 -0.88734179	  0.58215227	 -3.92904162	 -0.22966896	  3.44288124	 -4.57054071	  4.03149591	 -2.87030048	  2.10365509	  5.16992845	  8.51509910	 10.19486605	  7.06551823	 10.65404367	  8.33488288	  7.76172349	  2.86280972	  4.90121437	  7.84898893	  7.64271626	 10.37777264	 10.77674409	  9.55957329	 10.08688926	 10.23566373	 11.97698701	 10.12105162	 11.45164520	  6.13112184	  9.18940344	  8.98845592	  9.55952065	  5.97607396	  4.91976519	  5.56783720	  4.83864745	  6.76318154	  8.44577601	  7.56059413	  6.58192136	  9.59959057	  3.93458251	  4.01794130	  7.73839773	  8.05087642	 10.80527823	  8.31348442	 11.07528920	  9.70478149	  8.45564516	  8.24636022	  7.08718760	  5.61891398	  6.58175567	  7.26858521	  7.19955795	  7.96372302	  5.92243409	  8.21935624	  6.03249874	  8.73095255	  9.25628276	  5.54288414	 13.83514273	  8.98317371	  6.89869393	  7.71405416	  6.52733337	  6.14846807	  8.22891682	 14.47987629	 13.64099286	 12.63482792	 15.52676677	 11.83636510	 14.46407110	 13.05838605	  9.80837058	 12.46935948	  6.21128275	  2.81715202	 -4.68840839	  1.22009843	 -3.99787735	  1.09049679	 -3.06765525	  3.64580657	 -0.90358957	  1.82180183	 -1.52759148	  0.20142392	 12.90918405	  5.10522341	  7.75515866	 10.37349571
  4.62710692	 10.74279105	  6.25023216	 -0.88290027	  2.01182624	  6.54360869	  9.26256465	 11.10433138	 10.18972739	 10.30397446	 10.71346222	  7.27042339	  5.54542875	  7.24623497	  2.82538397	  1.27988799	 -1.56735577	 -4.63699806	 -1.92258895	 -3.28466755	 -3.47364083	 -1.64620571	 -6.82427320	 -4.45570895	 -9.48879417	-11.72817005	 -3.68037037	 -8.44800852	 -5.51814410	 -7.92285174	 -9.04710972	 -8.01070945	 -9.15238248	 -9.53519592	 -3.52289851	 -3.32321054	 -1.39214604	-10.26828212	-10.10260072	 -9.91215285	-15.39581554	-10.39996655	-11.02942784	-12.37132986	 -9.30449981	-10.51088679	 -9.41610921	 -9.27980621	 -5.07264882	 -8.97930714	 -6.61295809	 -6.70602235	 -5.44761406	 -4.29369384	 -4.39934819	 -2.47209501	 -4.24103792	 -1.24520477	 -5.16855124	 -2.39775775	 -2.70972365	 -1.51419247	 -1.74349070	 -2.82069428	 -1.88888515	  2.85634183	 -0.18531242	 -0.04843169	  0.94613217	 -1.03647966	 -2.43039621	  0.64760589	  0.19332440	  3.15303480	 -1.45258175	  1.81458667	  1.15194490	  1.73923642	  1.36362790	 -1.04737624	 -2.82373627	 -1.65121499	 -3.20286905	 -3.19606837	  1.41872096	  0.47545323	 -2.51374655	 -7.22959826	 -3.95622518	 -8.75780117	 -7.41787111	 -6.25919332	 -4.77852134	 -6.98084169	 -3.93497364	 -7.47019999	 -7.40581562	 -9.08754004	 -8.62566642	 -8.37355233	 -8.42882927	-10.13612122	 -6.76375057	 -9.45210887	 -9.68632137	 -5.72496155	 -5.59935133	 -1.27673155	 -3.38879071	  0.13084351	  0.08648114	  1.22342624	  0.68613438	 -1.33342562	 -2.10520827	 -4.84429951	 -1.78612038	  2.35028753	 -1.85744136	 -2.41324854	 -3.49739173	 -1.42752296	 -1.68231023	 -2.46201537	 -1.88800358	 -2.93755487	 -2.17356126	 -2.98848462	  0.85625200	 -0.29296748	 -3.98242479	 -7.15694815	 -7.09503412	 -4.18122497	 -7.84377361	  3.83186421	 -2.64005511	  2.33576868
 -4.40876080	 -9.41149047	 -5.24834492	 -2.04639926	  1.09903784	 -4.04740953	 -3.25955134	 -7.74699064	 -2.36278931	 -7.48074408	 -6.36286625	 -4.30140246	 -1.60022050	 -1.04842800	 -0.89002725	-10.59060999	 -0.08127706	 -1.15609925	 -0.15783035	  1.06545174	  0.91754595	 -1.86879092	 -3.81910194	 -1.71145604	 -0.09446693	 -1.15109809	  1.32060976	 -0.31977275	  1.42509857	  0.60464658	 -0.04530251	  2.00592815	  0.80208449	  0.16251613	  2.48158514	 -0.81151843	  1.15537151	 -0.89574360	 -0.76728661	 -1.50768352	 -2.05559969	  0.54072727	 -0.22897721	  1.24272748	  2.30884957	  1.58820299	  3.90511893	  4.64771171	  1.09258402	  3.04168863	  1.43343024	  3.91106885	  1.85968665	 -0.15733209	 -1.09461086	 -0.47344477	  2.06443876	  1.98955989	  2.25760236	  4.12693164	  1.23397957	  1.87381624	 -0.04966066	  0.35367386	 -3.49505840	  1.41183955	 -1.23649039	 -0.84081308	  0.33434138	  0.48676993	  0.54444708	  2.16714259	 -0.52909655	  1.48977517	  1.57387039	  0.69998676	 -2.31587089	  2.35850076	  1.54052246	 -0.04635933	 -0.36115033	  2.02508882	  1.88794630	 -0.91483352	 -3.81297553	 -3.04620784	 -1.32450123	 -1.78592221	 -1.53056060	 -3.06856707	 -2.82550107	 -2.17788187	 -1.76115708	  0.56951487	 -6.45882181	 -0.87674087	 -1.87152353	 -0.42874481	 -4.88391909	 -0.63174010	 -3.88204220	 -3.25131692	 -2.58214041	 -3.61183646	 -5.40290846	 -7.36480409	 -7.54838464	-10.32524301	 -5.17209532	 -6.07131325	 -7.06534679	 -5.80752680	 -5.48040828	 -3.96180932	 -4.95862406	 -7.33245694	 -6.56832498	 -8.37569085	 -3.89650779	 -2.06156609	 -1.70708040	 -0.68023799	  3.76179260	  3.53552097	  4.27056392	  5.04220596	  2.81541614	  2.20869874	  0.37174610	  4.97587288	  6.55099802	  2.52307752	  1.95460262	  4.59810689	 -1.29637415	  1.84984539	 -1.20003111	 -0.28333310
 -9.09573811	 -4.23004329	 -4.83227476	 -5.80446889	 -4.41988713	 -5.90243425	 -3.84754603	 -4.57571753	 -4.92169099	 -4.33094249	 -4.38237720	 -3.74980336	 -4.45946793	 -3.99575193	 -2.91025552	 -3.00661883	 -1.21737066	  0.88057047	  1.65909003	  3.03887864	  3.92555903	  5.74148193	  5.11218004	  7.54481842	  6.79055888	 -0.05656492	  0.82150518	  1.46159649	  2.50119962	  3.47384111	  3.63513713	  4.77553489	  0.73935663	  0.51094241	 -1.00080608	  0.75372980	 -1.63750451	  4.29324541	  3.96005863	  5.35430692	  3.64311449	  5.32413998	  5.48828006	  5.63313513	  5.82673850	  6.22611946	  5.47109455	  6.66034624	  8.03237408	  5.55456232	  5.49480783	  3.90895836	  1.28779725	 -0.86074886	 -2.54917468	 -2.45229686	 -2.01362692	 -2.43065597	 -4.08334575	 -3.44102603	 -2.91536507	 -3.59149625	 -3.66455353	 -3.98736979	 -3.83386549	 -5.35918160	 -5.45577201	 -4.74476933	 -5.36571574	 -3.47557612	 -3.79731871	 -5.00671454	 -5.74225002	 -6.01515119	 -4.38327430	 -5.10161511	 -4.14093069	 -3.97568819	 -5.83594942	 -6.52009623	 -6.62959152	 -5.27846945	 -4.92862301	 -2.67156767	 -2.43234071	 -5.48725675	 -4.71752568	 -1.14432942	 -4.53830544	 -2.86498900	 -1.96803639	 -4.87873291	 -4.02760377	 -1.90619242	 -1.90484244	 -3.04257662	 -2.19859700	 -1.18477109	 -3.19759539	 -1.87063007	 -2.63645588	 -0.36052596	 -0.63992615	 -0.80856710	 -1.60552555	  2.61149701	 -3.08835829	 -2.10195709	 -3.11681477	 -0.16547840	  0.18040290	 -1.82993748	 -4.48676903	 -6.80743105	 -6.16939851	 -9.88830342	 -6.81370222	 -7.17812479	 -7.69194541	 -6.01091625	 -5.70549142	 -2.82166633	 -3.49003925	 -1.05154376	 -0.41473827	  0.87046109	  2.41580478	  0.83882169	 -1.69418748	 -3.08148139	 -0.61996134	  0.16136036	 -1.23583994	 -3.55054517	 -2.10723664	 -3.30956659	 -6.92323083	 -6.26346764
  0.34726019	 -0.35787615	  2.46618519	  0.55418946	  0.50494027	  1.51743290	  3.86513999	  1.08400325	 -0.73599655	 -0.73076540	 -0.17101180	  0.39058751	 -0.58298336	 -1.35921598	 -1.26436322	 -6.27030840	 -1.26953025	 -0.21354653	 -0.31837962	  0.26527072	  0.72823100	  3.50632521	  3.92164496	  5.24533156	  4.71835083	 -3.35499022	  0.15470650	 -0.11900176	  2.28904451	  4.56054919	  4.97098330	  4.57800431	  0.48222158	  1.42135221	 -0.45071425	  2.85132808	  2.49986210	  4.45267840	  5.25988837	  3.64576758	  6.14115191	  4.19907534	  8.43738371	  6.31197339	  5.51311106	  5.68535270	  4.17277480	  2.34642703	  4.68487906	  1.69327667	  4.07353095	  3.34034029	  3.20292643	  1.23799786	  0.54718345	 -0.17615384	 -2.93862738	 -1.15345531	 -4.38826824	 -4.24208964	 -1.37329593	 -0.47672028	  0.29575014	 -3.41764632	  1.95927554	 -4.63814206	 -2.16653918	 -0.30656808	 -1.68691653	  1.61362890	 -1.75230312	 -0.29984054	 -1.28071637	 -1.65638437	 -0.23612639	 -0.84723193	  0.80118395	  2.97726570	  0.60349972	  0.68325950	 -0.70176463	  0.54280948	  1.51341923	  3.17433924	  4.69512906	  1.59399783	  4.00248759	  4.43402215	  4.77395790	  4.38239516	  3.62147237	  2.67642847	  3.99748653	  2.94585374	  3.95152256	  2.55002310	  3.16660086	  2.55513818	  3.88841052	  1.77074258	  3.13857505	  4.59552110	  2.70600530	  5.38259163	  4.79123748	  2.61708458	  6.49197711	  5.23255149	  2.60232190	  0.55030480	 -0.99745991	 -4.21728706	  1.02705938	 -0.74919760	 -0.68931678	 -6.21570827	 -1.13074778	 -1.71736463	 -2.45036936	 -3.74400583	 -2.41347464	 -2.54027130	 -2.86921904	  1.60848874	 -0.96534698	  1.35738779	  1.63542497	  2.14012875	  2.75471562	 -2.26927138	  1.00983118	  1.03398112	  2.30364009	 -1.13365156	 -1.30660093	 -3.62269690	 -2.21574461	 -0.73188302
  1.72602577	  4.19349011	 -0.66374202	 -0.04573475	 -0.01536490	  1.30115232	  0.32045504	  0.08072082	 -1.34344500	 -0.35861767	 -0.34225811	 -2.75855709	 -3.07808826	 -0.90258349	 -3.50965084	 -3.66050233	 -3.11980610	 -3.12106845	 -3.83602966	 -1.68756030	  0.58168370	  0.17714730	 -0.54659179	 -2.64508957	 -3.66992911	 -6.36628789	 -0.67096212	  0.59853177	 -0.50329861	  0.54875395	  1.09532312	  0.86510595	 -1.48956600	 -1.85086793	 -3.19779724	 -2.25551946	  0.57439045	 -2.04966261	 -0.64766756	  0.28181322	  1.15131061	 -0.13879004	  0.99426545	  1.02667874	 -1.21521343	  0.11884828	 -1.06985389	  0.56820799	 -0.38894248	 -0.60415328	 -1.10854767	 -0.11471221	 -1.11532883	 -2.99941554	 -1.97293084	 -2.97050922	 -1.34474279	 -1.62887148	 -2.59154825	 -2.50387620	 -0.31742473	  2.43444831	 -1.52936543	  0.98162889	 -0.95737395	  0.66622786	  2.09768878	 -0.67844252	  1.40820292	  2.18429514	  2.22255557	  3.50200706	  0.63837839	  3.61575733	  4.26623127	  3.96297914	  4.84220464	  5.78465300	  4.11503879	  3.78330134	  5.49781177	  1.69679037	  3.66684054	  3.04005045	  4.50673914	  1.52037206	  4.94689665	  2.94576760	  4.37016340	  4.22849775	  3.61864077	  4.07700168	  2.10909783	  3.39579145	 -0.42607339	  1.36967834	  0.86617326	  1.49772693	 -0.53548738	  1.30399871	 -0.45975578	 -0.06116101	 -0.19753078	  1.94711168	  0.03474645	  1.28902359	  1.60588260	  0.47044999	 -0.12663122	 -1.47179403	 -0.11636056	  1.24896183	  4.03026653	  2.28688534	  3.12596611	 -0.05884503	  3.80386380	  4.41502530	  6.56721002	  5.29054692	  5.02795322	  3.73424530	  4.38477262	  2.94999411	  2.00579139	  0.62988626	 -0.12853346	 -2.04611829	  1.51984041	  1.80394043	  2.99403765	  4.85981030	  6.01327770	  3.52413350	  2.27787416	 -2.16116384	  2.47254547	 -1.53876150
