 35.449465702	 31.485675428	 31.182726017	 29.378184323	 28.854743127	 28.349166664	 30.216630705	 31.818058933	 27.503391789	 33.850890257	 38.381801042	 41.869294294	 40.842707354	 47.679375487	 49.938414344	 55.749569917	 55.123750091	 55.975453673	 62.701413937	 64.642559709	 64.415800856	 55.381447880	 53.230155137	 53.118777922	 53.445860903	 57.250748774	 62.775376149	 72.010527136	 77.730033739	 76.480032866	 80.328639592	 76.494461694	 76.969868717	 78.657430407	 74.996370531	 78.583019100	 76.052366502	 75.520291836	 76.623107381	 76.532548750	 76.536369454	 78.287115875	 78.645966826	 79.614912250	 83.121230099	 84.803745180	 84.808274051	 84.270220027	 86.012191830	 84.087680647	 87.007350672	 85.654264716	 84.907036519	 86.089510720	 83.976147376	 87.349745541	 81.825833219	 85.795879469	 78.815883335	 72.421992601	 76.195570412	 72.279843856	 71.811688453	 71.316491505	 67.589993205	 59.425789275	 63.559725106	 87.267830622	 92.061493944	 93.761858996	 95.555901272	 96.358032587	 99.227642788	 96.128112839	 98.490762957	 91.665115522	 89.559959260	 86.902665840	 86.986302177	 81.266916751	 82.272768310	 72.292812161	 69.516541631	 61.336677469	 58.581111270	 53.284723983	 52.227750469	 46.304192773	 40.950613618	 38.718290497	 37.228057716	 31.616624092	 32.716687092	 30.850102593	 31.839439874	 33.336802066	 34.156471452	 33.061595268	 32.660655296	 30.763738992	 30.523434736	 30.780968551	 27.993348571	 29.040892783	 33.179025376	 41.242960517	 47.141920965	 49.861635297	 48.457368561	 40.202843386	 43.121672180	 42.671761070	 36.244886445	 29.756706394	 30.202015453	 28.598271016	 27.572000230	 27.072206527	 26.264761865	 63.366797878	 78.374873024	 77.121971246	 80.661379636	 84.310500298	 81.411881257	 78.257050329	 82.852879302	 87.313937370	 88.491934478	 84.603778370	 81.404946026	 96.064992322	 89.850851320	 97.150419635	 90.952450300	 87.389489306	 86.082698268	 85.204135173	 85.373552448	 94.820788601	 92.459685918	 94.350532106	 92.478196537	 88.255634125	 84.717433917	 80.144793537	 70.133560692	 68.871151325	 68.265374494	 69.692127354	 72.171782735	 77.664454344	 80.526664004	 85.567031922	 84.572306501	 85.857682208	 85.639579836	 84.740036083	 84.410197699	 93.786543333	 92.775566213	 93.957433446	 93.242562570	 88.422620108
 -0.999809733	 -7.482284840	 -7.241225195	 -6.672936422	 -5.293445746	 -8.888082687	 -6.832666260	-11.524224481	 -9.280182359	 -3.564984577	 -6.206512040	 -3.819577518	 -7.130309698	 -3.337874593	 -0.786833913	 -2.971036789	 -4.157272582	 -2.506421009	  0.510048377	 -0.463206496	 -0.476899232	 -4.625237507	 -8.518259504	-11.023890069	-12.267389960	-12.846503647	-11.435231757	 -8.782849290	-11.481741329	-11.317085947	 -9.194675328	 -9.643242604	 -3.682079793	 -3.259770863	 -2.205582272	 -3.060261871	 -0.854481438	 -1.815063239	 -0.189704786	 -4.139273455	  0.075563605	 -2.911021252	 -0.649420933	 -2.150091257	 -0.652000715	 -6.931325176	 -1.688171491	 -7.880329282	 -1.762645240	 -1.630330097	 -2.321843350	 -1.644333702	 -4.813002024	 -2.392060429	 -2.843184581	 -3.488286862	  0.153311834	 -2.441297925	 -2.732260725	  0.489216444	 -3.932142432	  1.180629761	  2.498741405	  1.145856623	  1.608438187	  3.270058963	 -3.523061424	 -7.007317825	 -5.552648056	-10.956961763	 -7.401533931	-10.644660770	 -4.075638890	 -9.521602904	 -3.127910807	-10.934594611	 -7.004796691	-10.337140222	 -4.438478282	-11.656854315	 -5.470808706	 -5.777646939	 -4.607219392	 -6.391368553	 -8.336007665	 -4.976689333	 -3.697317182	 -6.472579076	 -9.769118947	 -3.731807248	 -7.651887066	 -8.070893741	 -4.731992924	 -9.725306729	 -7.262875952	 -5.807704090	 -4.783472419	 -5.602428733	 -3.539856571	 -5.022230615	 -5.904922379	 -5.268861773	 -7.034999418	 -7.456501806	 -4.555357493	 -4.138922123	 -6.052296564	 -4.835153098	 -7.022023882	 -2.287584560	 -4.920361158	 -2.533965179	 -9.438505464	 -8.282367788	 -8.460914966	 -8.165798054	 -7.203366932	 -9.047186209	 -9.653824909	 -1.404538354	 -7.308133739	 -8.601388555	 -0.471949068	 -2.769247216	  3.912895130	  1.661897822	 -7.165655373	 -1.965279063	 -4.930851711	 -3.912773030	  2.039199993	  1.531250003	  0.494382294	  1.215198819	 -0.174175299	 -2.333723336	 -0.906419950	 -4.197585036	 -2.763862183	  2.766658691	 -3.349707487	  2.628489857	 -4.251509043	  0.436415901	 -4.496122849	 -3.348158383	  1.585854108	 -1.818728159	  2.445341955	 -0.971277156	 -0.981014767	 -1.906056644	 -2.858285133	 -4.792273433	 -3.078943530	 -5.527447389	 -4.355271236	 -4.312854669	 -8.312216606	 -1.123772714	 -0.955526011	 -0.949245043	 -1.239980381	 -2.607645786
-28.739523507	-36.530926121	-34.416707411	-36.366290275	-35.780587814	-36.941987120	-37.639352215	-37.966843747	-43.824665920	-32.678411561	-34.129026581	-35.659639258	-37.225800740	-30.866116410	-35.115619382	-31.616718286	-33.557075036	-33.004768592	-28.763738190	-45.341737413	-30.358431873	-32.923911504	-33.478376739	-31.696260339	-31.240141531	-33.667127847	-30.890299886	-41.040063033	-40.722291489	-38.719094196	-37.372948576	-41.969183450	-34.014285131	-27.293404256	-31.159126159	-26.666013072	-32.212526709	-35.250878403	-33.671838179	-32.489056639	-33.562067635	-32.714039945	-34.657587512	-34.978118726	-32.685628200	-32.710023973	-33.087651450	-34.581224506	-31.575714335	-35.199114331	-31.071596127	-34.250542941	-34.664602955	-33.051542263	-37.004865935	-31.697747853	-42.056352924	-31.795134022	-34.799936422	-41.711282608	-34.137680799	-38.064328973	-38.552644305	-33.658070649	-36.917901886	-24.379890510	-37.346033686	-26.004586859	-30.058950990	-29.450689058	-32.408825300	-32.348789043	-28.450887977	-32.421996119	-28.475153288	-31.368000510	-33.908564549	-33.066273495	-32.012089395	-36.730977777	-32.316533636	-40.274391081	-31.647870489	-28.773329162	-31.693261852	-31.962313777	-30.959067632	-33.576850654	-35.752972202	-37.419540458	-35.681843155	-42.535599666	-37.285703943	-38.292763463	-35.657337699	-31.047426433	-31.811761379	-33.440826351	-31.766070454	-33.352290128	-39.933739008	-33.517523323	-39.404800929	-38.242038145	-33.186211309	-30.104325521	-34.021048001	-37.165839944	-34.417679734	-29.983066284	-35.683530455	-42.860585031	-34.607596836	-34.863045717	-33.505534985	-35.886893742	-35.720447330	-35.367550052	-38.738700944	-24.652875828	-38.951802323	-30.164352364	-34.216026965	-40.476848843	-38.908374618	-29.322464936	-30.546449281	-34.330230558	-34.625385848	-34.721712338	-40.663827352	-28.959367764	-39.547985241	-29.591861024	-39.526215702	-45.270292760	-46.014824302	-48.443210453	-49.051723271	-34.538640907	-37.926957019	-34.807721599	-38.229808804	-43.779292433	-44.147802924	-41.976474823	-37.704220973	-35.255960884	-40.326650762	-40.160115009	-35.969278436	-27.839732239	-36.532079048	-32.076504805	-36.776289098	-35.913037693	-38.712600838	-42.666337524	-45.543861752	-34.861631350	-36.697997665	-35.468116191	-36.376309407	-42.268115864
 14.875259867	 14.046231623	 14.831529052	 12.585468070	 14.358064393	 10.768473950	 15.167356695	 12.041551085	  8.380918101	 13.046169220	  6.262671133	  6.557710366	  8.158763115	 11.703854230	 15.338976650	 15.068141227	 16.556065054	 14.757757908	  6.841702914	 11.038547730	 10.636557249	 10.926512349	 12.078476651	 14.108999591	 16.390908369	 19.731589168	 18.616113289	 17.217588811	 14.033396776	 10.858316844	 13.210130785	  3.567884019	  7.668267891	  7.078468477	  8.059618020	  8.623148865	 10.499504232	  9.968898314	 14.118143633	  9.198091564	 13.744293211	  9.459056774	 14.376160728	 11.443055924	 14.933590794	  7.671633236	 14.123718446	  5.496926876	 13.927272028	 12.300274481	 11.378510028	 12.125697795	  6.102118157	  8.772604873	  6.752717858	  3.260640196	  4.315468215	 -0.531606023	  1.562581698	  8.105833267	  1.120903731	  8.018754521	  7.790791867	  6.800247886	  8.721007728	  4.244459370	  8.712404574	 10.860809613	 18.446397876	 15.429443638	 20.504995526	 18.499760108	 19.506340991	 17.905790737	 18.036727185	 13.166530025	 18.573718229	 14.028170267	 15.885882702	 10.360870183	 13.595009497	 13.797779705	  8.422717095	  9.477087767	 13.017117699	  8.438199005	  8.431711801	  7.570565924	  7.273900296	 13.061379148	  7.884319549	  7.162976625	 11.576965976	  4.081887141	  9.089639156	  9.517777193	 12.175409497	 12.805234155	 14.373478269	 14.179891860	 17.312921623	 15.032216185	 12.976286213	 10.246152429	 11.414540245	 10.696393291	  8.962411966	 13.480798697	 10.596203099	 13.836375706	  2.485228860	  4.500317862	  1.862211508	  8.876586617	  9.581624303	 12.303251104	 13.027064678	  9.729260774	 10.673353950	 11.890792162	 12.505814465	 15.022775992	  9.694153410	  0.771105151	 -1.426125264	 -4.480827884	 -7.883748524	 -3.642093587	 -6.751729005	 -5.659017704	  2.294392154	  2.867915023	  1.848933287	  4.579326884	  4.998484561	  2.524820355	  2.845393295	 -0.857984779	  1.949371695	  9.513459436	  3.902057074	 10.303133558	  6.153364457	 16.080125711	  9.906185980	 12.141202327	  8.769706373	  1.741017222	  7.561931263	  2.586160994	  1.734477328	  2.043764839	 14.564475046	 14.444522348	 18.857122267	 16.282684446	 18.581293330	 19.733157007	 13.296962162	 16.281817321	 16.879144370	 14.818149248	 15.142704693	 14.791586280
  3.747955573	  2.243600746	  3.178008288	  3.741524181	  1.356503547	  1.056115733	  0.710522528	 -3.478338659	 -3.401314433	  3.109049328	  8.472715195	  9.157276209	  9.884040288	  9.110279361	  3.900112431	  6.430430220	  6.854530617	  7.598031233	 10.550498187	  3.346489103	  8.141531543	  2.260553077	 -1.383309794	 -2.783497515	 -1.082937929	  0.525935989	  1.586692483	  1.318612093	  4.566294655	  3.141495553	  4.524115803	 -3.179311328	  2.192796717	  5.257267439	  0.691715207	  5.754745616	  2.326286469	 -1.435389558	  0.414622109	 -2.199155335	 -1.117556151	 -2.466645670	 -4.823199131	 -3.538155114	 -0.715746894	 -0.095282652	  0.997540408	 -2.043434984	 -0.599016181	 -4.006458815	 -0.410291374	 -3.619760105	 -4.012950181	 -0.951886049	 -1.816310384	  4.014249771	 -1.060586440	  7.346304853	  6.536885271	 -2.067645981	  5.812761272	  2.920891407	  5.337525785	  8.911246153	  6.484728185	 11.344103646	 14.408866825	 13.502158942	 10.735635821	 11.463347787	 10.760304091	 12.420795712	  8.324259218	 12.554842353	  9.069048594	 12.336098790	  9.379014777	 13.877380532	 13.506386171	 13.569340920	 13.663114219	 14.550189431	 13.928746404	  8.077860050	  2.619674708	 11.256779232	 10.081183075	  9.443900451	  8.526212651	  7.020210607	  7.346820196	  2.623013035	  3.231422101	  2.418838991	  3.126092167	  4.617057318	  9.084228490	  6.009133622	  3.773915612	  5.642411448	  3.660119021	  6.689960116	  0.672396218	  3.070672385	  7.072547527	 10.809280011	  9.165857912	  7.538487868	  7.723050749	  5.833982034	  5.330385258	  1.361174322	  5.973729854	  4.513850382	  2.855678048	  5.174723976	  2.437825997	  5.124754994	  0.474511542	  6.454746025	 -1.688623569	  5.955127835	  3.844056281	  7.059154492	 12.274137060	 16.168770499	 14.395460440	 20.737436875	 18.306009923	 18.204605159	 16.803695059	 16.387306822	 11.968501414	 13.279602170	  8.571564306	  2.596800603	  1.566281786	 -1.002176252	 -0.840814839	  9.088805283	 10.206718270	 10.454305288	 11.386727211	  5.727649946	  7.656785142	  8.300094694	  5.919266205	  8.485443386	  7.023994561	  9.433163833	 11.958172407	 12.526651729	  9.781084033	 13.203181561	 12.037895599	 14.051429463	 13.316959409	 11.919674542	 10.154678017	 14.994535080	 14.693038338	 15.248537673	 14.726801363	 12.691704710
 -2.124419328	  1.110851461	 -0.121271106	  1.184073687	  1.254815211	  1.186025125	  1.582413913	  3.671907123	  0.473844183	 -1.239160641	 -0.105236169	 -2.939273596	 -0.915688153	 -2.613908540	  0.888289459	 -1.862239419	 -1.706145937	 -1.502603402	 -3.219813219	 -1.515644624	 -5.201559416	 -6.607892276	 -5.895778445	 -4.401926159	 -0.999311445	  3.427408329	  1.690305914	  9.155110190	  6.849596302	  6.184148092	  3.515248354	 -6.785566078	 -6.851206515	 -9.800632315	-12.912199320	-13.627483343	-14.568073957	-15.971677161	-12.992537291	-15.260943555	-11.538691116	-13.393639446	 -8.511163551	-13.089307759	 -8.867392018	-15.713209610	-11.552428757	-17.501374114	-11.295756794	-12.284812403	-13.174031003	-13.539243265	-16.567126967	-14.247490772	-14.591901299	-12.612234031	-11.319916549	 -6.888943472	 -5.845748100	 -4.160019667	 -8.121973580	 -3.475839061	 -0.645321019	  0.797955908	  3.505870074	 -3.341704434	 -3.852070911	 -7.051762898	 -9.343262438	 -9.416759393	 -9.273793565	 -9.585145918	-10.192618706	 -8.706351316	 -9.224572972	 -7.083720670	 -5.273184947	 -6.128992450	 -6.704194346	 -5.323591080	 -4.455010988	 -2.580255112	 -3.185038994	 -0.521204399	  5.808080621	 -3.939283600	 -4.841864785	 -5.641244218	 -5.676895363	 -1.364182371	 -5.484166200	 -0.810705749	 -0.698049605	 -3.580404140	 -2.849515522	 -3.025674943	 -0.424878182	  0.573644673	 -2.037747479	 -0.521710304	  4.020940628	 -0.774421289	  2.091103612	 -1.074207533	  0.102410319	 -3.395900343	 -4.044040033	 -3.549059375	 -3.081548537	 -0.394310317	 -6.165046792	 -1.757204304	 -2.806224967	 -2.362220845	 -3.378528469	 -1.508786123	 -1.605930675	  0.471591123	 -0.642014619	 -5.373756351	  1.006386530	 -1.366726976	  2.454697568	 -1.779736136	  7.234855698	  7.422430316	  3.422785658	  3.886574304	  2.387583847	  2.186418060	  1.806924273	 -1.504011768	 -1.908063444	 -3.634339349	 -4.021425961	 -5.372127975	 -4.049813373	 -6.761546802	 -4.429130769	 -3.025824277	 -4.425190678	 -3.085669424	 -4.633483739	 -0.851370942	 -5.123506257	 -4.379903104	  0.133761180	 -1.509694438	  1.034961865	 -2.707576202	 -0.248167824	  2.570383018	 -3.387157994	 -8.620276739	 -7.667891062	 -9.432978321	 -8.283191400	 -6.547618634	 -9.631601897	 -8.619957167	 -6.865769485	 -7.800431905	 -6.827053857	 -3.728159422
 -0.564889011	 -3.299192554	 -1.189817510	  2.433875685	  0.319859526	 -0.680938209	  0.593327802	 -2.119737703	  1.556260550	  2.668845681	  3.883597034	  0.927752308	  2.470485589	 -0.721095095	 -1.217599899	 -3.393496766	 -1.987487416	 -4.027180932	 -3.805654388	 -4.584547402	 -0.220107780	  2.042378270	 -1.756287771	 -1.771663628	 -4.089265086	 -6.423856457	 -3.307572648	 -4.356839886	 -3.825039876	 -3.624827964	 -5.012186658	-11.442804720	 -5.616833839	 -7.811396688	-12.897646207	 -9.523550012	 -8.712927950	-11.602730971	-12.327549791	-16.752439679	-10.859044875	 -8.232159824	 -9.258762968	 -8.226566106	 -3.523618583	 -0.947839618	  0.335759361	 -1.958564022	  2.648059308	  2.964176569	  5.107790414	  4.259040603	  4.643339964	  5.010653417	  3.712488598	  2.162997230	  0.849615241	  2.368816614	  2.705273233	 -3.892999103	 -2.978305838	 -2.878018793	 -6.043340549	 -6.269624314	 -6.238188472	 -2.749042718	 -2.172298868	 -5.086948512	 -4.285925842	 -2.249258973	 -3.655642903	 -1.833650700	 -3.486579235	 -2.081769344	 -2.839183590	 -2.941970903	 -2.047887480	 -2.486277056	 -3.070664216	 -2.502311761	 -2.083903741	 -3.524288018	  0.839984290	 -2.537058411	 -4.884282220	  2.542875406	  1.755499094	  1.800181251	  2.697318526	  1.830201668	  1.114115145	  1.994232342	  0.463792151	  4.668332868	  2.529502057	  2.834107411	 -3.300553260	 -1.046754455	  0.855094242	  0.824683997	 -3.314694438	 -1.940795988	  1.390556045	  0.621439342	 -0.120571141	 -0.487192835	  1.939252706	 -0.022705522	 -0.166258437	 -3.167770093	  0.261764860	  4.936474234	  2.810840632	  1.671615017	  0.370366616	  0.660274715	  0.262534418	  1.466673061	  0.008072645	 -0.853203503	 -1.907496477	 -1.213014874	  3.450659454	  2.949038715	 -3.810277069	 -4.207897775	-11.478309573	 -9.226925006	-12.051172287	 -9.773354674	 -5.204108134	 -4.491465964	 -1.110078144	 -0.126945550	  3.851138343	  3.907034141	  4.563589918	  2.445521472	  1.823726071	  1.465949583	  3.409092535	 -0.198026305	  1.820952841	 -1.759775676	 -0.431220378	 -1.341088234	 -1.716528107	  0.406483313	  2.339627645	  2.197209559	  1.280816084	 -1.686997191	 -2.267342921	 -1.832954619	 -3.745142052	 -4.966578724	 -5.979982612	 -7.021161858	 -8.704327228	 -6.100154943	 -6.453128962	 -5.433092812	 -5.073753110	 -4.184131643
 -2.431986422	  3.027664908	  3.253793910	 -3.656341210	 -0.306405741	 -3.782330788	 -0.813762390	  0.485612691	  0.836444757	  0.914438571	 -0.943584360	 -1.507906843	 -3.227675373	 -2.778580015	 -2.019940091	 -4.904855054	 -3.274482749	 -4.898796795	 -1.217009060	 -2.302446567	 -1.135072665	  4.106921663	  2.229853331	  2.477840046	 -0.238826563	  0.119146098	 -3.611274233	 -0.033187927	 -4.697689664	 -1.742141710	 -0.751793880	 -3.361965094	  0.920249923	  3.806418259	  3.119065452	  4.730900403	  3.245864660	  2.635242315	  3.931041161	  1.139191928	  2.264319496	  0.283111858	  4.071411078	  1.535391672	  1.484536165	  0.332295371	  0.598181685	 -0.049090200	  3.526304095	  4.211642949	  5.904264954	  5.843887927	  6.302405944	  7.008298203	  7.534442066	  8.308342577	  5.474221762	  7.013759902	  3.121683003	  0.259106124	 -1.016116018	  0.328119993	  0.108952067	 -0.208984940	  1.006793119	  0.234114925	 -0.404617855	 -0.063035372	 -0.151954280	  0.223507004	  0.611040966	  0.361875199	  0.981608706	  0.748548297	  0.055657748	 -3.032736499	 -4.033875785	 -1.784604190	 -1.313112547	 -1.913104159	 -3.895559966	 -4.925169643	 -1.379912058	  1.194634921	  1.666196583	  0.851392999	 -0.024161333	  1.013702053	  0.783503411	 -1.023921461	 -0.141915305	 -1.092011344	 -0.606641585	  1.255084911	  0.684097424	 -0.163719650	 -3.617128662	 -2.554770628	 -2.635520610	 -3.199394244	 -1.734430357	 -3.211893638	 -1.065056576	 -1.029385906	 -5.483343878	 -4.052172836	 -3.712897615	 -6.487157094	 -3.059052020	 -2.145797009	 -0.829724070	  2.065283590	 -3.219784152	 -0.839346935	 -2.402770518	 -1.202219327	 -0.026624484	 -3.519743002	 -0.295247108	 -2.032681423	 -0.055739238	 -3.485236238	 -3.041730825	 -5.462503600	 -7.398985492	 -8.132632867	 -7.014335849	 -5.148956660	 -5.178404801	 -4.149884355	 -5.174598419	 -2.797139241	 -3.307379895	 -1.676392506	 -1.229504622	 -0.364785826	  1.126456780	 -0.460932415	 -0.290406678	 -1.414725596	 -0.098573135	 -2.760504376	 -2.264768385	 -2.588706642	 -3.793777989	 -2.213566823	 -0.388320332	 -1.380064534	 -3.836539737	 -6.049651907	 -5.248437959	 -5.700027075	 -0.213051402	  0.222090656	 -0.567647052	 -1.383232143	 -1.279408229	 -1.114387809	 -3.106409580	 -2.342472351	 -3.408463231	 -3.797752316	 -4.399907572	 -3.245626267
 -0.522809779	 -2.062725159	  0.595527330	 -0.520988692	  1.625450838	  1.436747217	 -0.457060102	  2.727804378	  1.550092692	 -0.131303924	  0.609980688	  2.035512571	  2.078680320	  3.276452295	  2.172170858	  2.272112798	  5.046489194	  4.303527688	  4.529750408	  3.544882169	  3.177078656	  4.704883533	  4.363456639	  4.242336027	  0.268343461	  2.405251598	  3.565943435	 -1.290478647	  0.772509643	  4.440159521	  6.218714937	  4.492028575	  6.402187323	  7.982270165	  9.080396585	  8.565918640	  7.471145947	  3.339745011	  4.172148972	  3.472682233	  2.229437809	  0.893387809	  1.386448488	  1.697337571	  1.701675673	  0.818083998	  1.391917150	 -0.078478216	  0.990013747	  1.692292486	  0.797280371	  0.326195615	  0.494464733	  0.485459602	  2.514218031	  0.710025784	  2.592160806	 -0.792613680	  0.237102524	 -0.128007398	 -2.166525331	  0.579634507	  2.586141027	  4.150524553	  2.295761800	  0.027889169	 -0.722165361	  2.046322305	  4.082336896	  0.200232969	  3.357780600	  0.394371551	  3.815041988	  1.754407577	  2.200988761	 -1.074444397	 -1.065295637	 -1.802390940	 -0.209899139	 -0.833457078	 -0.354107610	  0.476676618	 -4.690796058	  3.169945818	  1.056327982	 -2.581889383	 -1.288614150	 -1.305493986	 -1.526566492	  1.950548940	  2.630834159	  0.709057890	  1.466696401	  2.445576273	  2.189485038	  2.355738160	  2.447106632	 -0.073480320	 -0.614959694	  1.189138477	 -0.627695619	  0.677195629	  0.337463436	  2.661081384	  1.483088273	  0.282523217	 -0.589394402	 -0.710039887	  0.529070242	  2.346764275	  4.968930004	  7.191795722	 -1.019007289	  3.182213514	  2.844301144	  1.492409036	  2.595414445	 -0.560566678	  4.681462771	  1.611475444	  0.426424471	  2.115604719	 -2.244757821	 -6.540904138	 -0.176149877	 -3.767718582	  0.546360842	 -0.699423241	 -1.187036672	 -1.194769728	  0.839281283	 -2.786071408	 -1.519240254	 -5.423472275	 -2.197810903	 -0.376303273	  0.811061528	  0.901898151	  0.678143278	 -3.393483746	 -1.357063684	 -3.993420213	 -1.241681505	 -1.435201661	  1.125713079	  0.670432944	 -1.678590378	 -1.927039552	 -2.231326098	 -5.004437582	 -2.161386729	 -2.056472889	  0.331459380	  0.666283214	  2.862172065	  2.167311625	  3.896546914	  4.783115498	  4.799835578	  4.203610334	  3.417947148	  2.727821225	  1.630474979	  3.325352835
 -0.703535121	 -3.634967747	 -3.408681487	 -1.151155498	  0.875995671	  0.962658632	  0.344208755	  0.865984913	  0.959370565	 -3.595404943	 -1.694717693	 -0.584725263	  2.181376575	  1.026298088	  1.294313353	  3.096303554	  3.345915750	  3.752144904	  1.532451945	  1.057936144	  2.942651763	 -1.890833669	 -1.141373149	  0.128490242	 -0.362554578	  3.992656640	 -0.433371814	 -1.072769009	 -3.291098113	 -3.241734471	 -1.133353780	 -3.179436988	 -0.590121180	 -1.507553769	 -2.124552173	 -0.023279487	 -0.205517973	 -3.226096570	 -2.798670169	 -3.961160202	 -0.066033795	  0.490811651	  3.569945324	  0.495583136	  2.762288858	  6.854006131	  3.511745450	  5.637017064	  3.083900914	  2.955036100	  1.944665495	 -0.460715759	  1.710821467	 -0.753747545	 -1.367471132	 -1.809327888	 -5.582231247	 -3.558233368	 -1.966538522	 -2.120194275	 -2.411318698	 -3.468235636	 -2.884731464	 -4.558694869	 -2.700375592	  1.074598502	 -1.551748923	  0.540024981	 -2.184277560	 -2.179339966	 -3.678259485	 -2.545145340	 -2.632596286	 -2.734720128	 -1.011622761	 -0.040620398	 -1.140102641	 -1.093515151	 -0.066735181	 -2.015124906	  0.882074791	 -1.679402115	 -2.256117746	 -4.393096877	 -5.195930437	 -2.510703221	 -0.990412095	 -3.369541676	 -2.804584665	 -2.109757258	  0.918240092	 -2.947742654	 -2.084987987	  0.469672449	  0.430457308	 -0.653341480	  1.118603563	  0.937519968	 -1.166429521	 -0.182954964	  2.520842618	  0.569939959	  1.009404250	 -0.541634697	  1.617931187	  3.878001498	  4.005410567	  4.083156361	  1.835652430	  0.640725197	  8.493043871	  4.832899808	  3.271780271	  0.254876358	  1.482772294	 -1.099305998	 -1.170985734	  1.000546685	  3.461858598	 -1.398967827	 -1.796518873	  0.994414101	 -1.823175697	 -0.758320389	 -2.936432618	  1.004540436	  0.923764567	  0.580162460	 -0.648973372	 -0.251717153	  0.984579737	  2.725325557	  2.117188003	  2.722442026	  3.014571996	  3.200305742	  2.361253132	  3.011409375	  1.590533745	  2.150330620	  3.926671178	  2.616415168	  4.986207748	  3.861089760	  4.904955421	  1.999498722	 -4.045933309	 -1.627255765	  0.965218215	  1.918467205	  5.745820690	  5.384992724	 -0.059237684	  2.480994575	  1.336430689	  1.455652683	  1.477338119	  2.259804226	  3.665224945	  3.877560259	  4.147721485	  4.445881988	  4.191633440	  4.597349623
