 5.421095e+01	 5.806248e+01	 5.945009e+01	 5.463862e+01	 5.120922e+01	 5.007777e+01	 4.846875e+01	 4.886314e+01	 4.612962e+01	 4.468799e+01	 4.450267e+01	 4.107246e+01	 4.263364e+01	 4.657943e+01	 5.155057e+01	 6.165175e+01	 7.227771e+01	 7.271895e+01	 7.703433e+01	 7.784752e+01	 7.627575e+01	 7.845246e+01	 8.062772e+01	 7.929228e+01	 8.192552e+01	 7.795299e+01	 8.289074e+01	 7.960250e+01	 8.427099e+01	 8.050600e+01	 8.572232e+01	 8.602057e+01	 8.753947e+01	 9.258091e+01	 9.083096e+01	 9.504530e+01	 9.388185e+01	 9.030088e+01	 9.246175e+01	 8.995546e+01	 8.394204e+01	 7.691915e+01	 6.738174e+01	 5.766429e+01	 5.568868e+01	 5.373465e+01	 5.377599e+01	 4.985242e+01	 5.002016e+01	 4.452406e+01	 4.432566e+01	 7.306891e+01	 7.952819e+01	 8.299812e+01	 8.929375e+01	 8.819360e+01	 9.195460e+01	 8.807492e+01	 9.366257e+01	 9.210942e+01	 9.615289e+01	 9.164042e+01	 9.347659e+01	 8.419650e+01	 8.807342e+01	 8.993987e+01	 8.696094e+01	 9.014406e+01	 8.376043e+01	 8.697549e+01	 8.003274e+01	 7.773257e+01	 7.571170e+01	 7.875945e+01	 7.664655e+01	 7.737651e+01	 7.229508e+01	 7.043305e+01	 6.810679e+01	 6.559198e+01	 6.280944e+01	 6.343066e+01	 5.932451e+01	 6.175524e+01	 5.731558e+01	 5.683686e+01	 5.667185e+01	 5.564177e+01	 5.163042e+01	 5.204867e+01	 4.892936e+01	 4.596273e+01	 4.552764e+01	 4.739084e+01	 4.765250e+01	 4.963116e+01	 5.549224e+01	 6.177409e+01	 7.307024e+01	 8.008225e+01	 8.682746e+01	 8.890560e+01	 8.991114e+01	 9.392576e+01	 9.521884e+01	 9.517729e+01	 9.658947e+01	 9.583666e+01	 9.399929e+01	 9.493547e+01	 9.000996e+01	 8.720912e+01	 7.989985e+01	 7.617750e+01	 7.633586e+01	 8.217887e+01	 7.843965e+01	 8.362843e+01	 7.847740e+01	 9.092443e+01	 8.987184e+01	 9.457031e+01	 9.406164e+01	 8.780547e+01	 9.396514e+01	 8.709263e+01	 8.550386e+01	 9.580088e+01	 8.644775e+01	 9.489928e+01	 8.491500e+01	 8.274164e+01	 7.118430e+01	 5.527492e+01	 5.380114e+01	 4.938854e+01	 4.999477e+01	 7.254892e+01	 7.801796e+01	 7.256848e+01	 7.286026e+01	 6.559800e+01	 5.896208e+01	 6.072217e+01	 6.275914e+01	 6.663615e+01	 6.336433e+01	 6.324514e+01	 7.395558e+01
-1.009268e+01	-7.979043e+00	-1.130165e+01	-7.236779e+00	-5.437226e+00	-9.852653e+00	-8.941674e+00	-8.414726e+00	-7.628392e+00	-9.324338e+00	-5.138304e+00	-7.499211e+00	-4.672856e+00	-2.792296e+00	-7.795173e+00	-8.347731e+00	-8.133406e+00	-1.277249e+01	-1.154189e+01	-1.343955e+01	-1.483334e+01	-1.275251e+01	-1.111035e+01	-1.280124e+01	-1.086216e+01	-1.600365e+01	-1.042272e+01	-1.540635e+01	-1.124377e+01	-1.451847e+01	-8.002439e+00	-8.668940e+00	-1.570420e+00	-4.261522e+00	-1.017042e+00	-4.452583e+00	-2.411465e+00	-1.690563e+00	-2.519294e+00	-1.052611e+00	-3.031253e+00	 2.967102e-01	 1.257529e+00	 3.985956e-01	 2.857909e-01	 1.789723e+00	-2.254692e-01	 3.289470e+00	-5.870935e-01	 1.124468e+00	-1.040753e+00	-8.172767e+00	-7.940942e+00	-1.760373e+00	-3.129551e+00	-1.722252e+00	-2.470768e+00	 1.067309e+00	-3.296338e+00	-2.217898e+00	-1.801163e+00	-4.173637e+00	-7.621000e-01	 2.139654e+00	-2.302401e+00	 5.063699e-01	-5.046654e+00	-2.752661e+00	-5.366778e+00	-7.255333e+00	-7.146791e+00	-7.703722e+00	-8.042827e+00	-5.776031e+00	-8.439364e+00	-5.180703e+00	-6.737862e+00	-4.455433e+00	-2.882752e+00	-3.677401e+00	-1.807457e+00	 6.390031e-01	-1.317099e+00	 8.520014e-01	-8.033743e-01	-4.294955e+00	-2.239669e+00	-3.351690e+00	-3.693504e+00	-1.620233e+00	-1.454378e+00	-8.008505e+00	-5.632698e+00	-6.500103e+00	-3.965436e+00	-3.681816e+00	-7.148064e+00	-8.938577e+00	-4.728591e+00	-1.267152e+01	-1.285001e+00	-1.049572e+01	-2.662900e+00	-9.458784e+00	-6.759101e+00	-1.001656e+01	-6.835046e+00	-8.202550e+00	-8.998263e+00	-8.206691e+00	-1.009518e+01	-8.932667e+00	-9.658259e+00	-1.180594e+01	-1.687088e+01	-8.728755e+00	-1.301361e+01	-5.147438e+00	-7.557982e+00	 5.267136e-01	-3.036851e+00	-5.600896e-01	-1.757693e+00	-2.511311e+00	-1.085124e+00	-8.604445e-01	-2.091653e-01	-1.877678e+00	-6.480707e-01	-1.954090e+00	 6.620352e-01	-1.630104e+00	 3.822555e+00	-2.180122e+00	-6.968567e-01	-9.985059e-02	 4.650330e-01	-1.321231e+01	-8.042254e+00	-1.144587e+01	-4.831669e+00	-7.041289e+00	-7.327326e+00	-4.060861e+00	-3.405111e+00	-3.822907e+00	-1.237012e+00	-1.417930e+00	 1.186219e+00
-2.166726e+01	-4.085989e+01	-2.968907e+01	-3.503042e+01	-4.156119e+01	-3.627122e+01	-4.186269e+01	-3.783230e+01	-3.742732e+01	-3.698690e+01	-3.476977e+01	-3.696725e+01	-3.579020e+01	-3.720347e+01	-3.278954e+01	-3.567094e+01	-3.289776e+01	-3.535359e+01	-3.267231e+01	-2.840494e+01	-2.783670e+01	-2.438636e+01	-2.656271e+01	-2.902444e+01	-2.556178e+01	-3.180110e+01	-2.599546e+01	-3.346007e+01	-2.776664e+01	-3.212389e+01	-3.127169e+01	-3.696825e+01	-3.651391e+01	-3.286929e+01	-4.004273e+01	-3.608744e+01	-3.746664e+01	-4.072117e+01	-3.548557e+01	-3.731948e+01	-3.666913e+01	-2.852189e+01	-3.821548e+01	-3.549382e+01	-3.720048e+01	-3.752559e+01	-3.329881e+01	-3.629938e+01	-3.102446e+01	-3.591539e+01	-3.087672e+01	-4.508292e+01	-3.503516e+01	-3.545397e+01	-3.285074e+01	-3.770139e+01	-3.262783e+01	-4.130995e+01	-3.281007e+01	-3.813722e+01	-3.313393e+01	-4.125136e+01	-3.477431e+01	-4.440180e+01	-3.760170e+01	-3.510513e+01	-3.800196e+01	-2.881768e+01	-3.716118e+01	-3.464879e+01	-4.244459e+01	-2.807612e+01	-3.485221e+01	-3.563951e+01	-3.753696e+01	-3.372941e+01	-3.598578e+01	-3.624969e+01	-3.813472e+01	-4.074980e+01	-4.002913e+01	-3.442881e+01	-3.937298e+01	-3.351788e+01	-3.596692e+01	-3.492466e+01	-3.425234e+01	-3.237122e+01	-3.565252e+01	-3.357666e+01	-3.753674e+01	-3.655180e+01	-4.024098e+01	-3.578455e+01	-3.405797e+01	-3.065339e+01	-3.088275e+01	-3.571847e+01	-3.165945e+01	-2.855061e+01	-3.035610e+01	-3.059679e+01	-3.326479e+01	-2.955147e+01	-3.052872e+01	-3.176887e+01	-3.153938e+01	-3.191919e+01	-3.197314e+01	-2.869847e+01	-2.946678e+01	-2.635480e+01	-3.097819e+01	-3.603286e+01	-3.937077e+01	-3.329956e+01	-3.496836e+01	-3.159154e+01	-4.063686e+01	-2.893868e+01	-4.061618e+01	-3.415756e+01	-3.270067e+01	-4.129795e+01	-3.255142e+01	-4.647928e+01	-4.683214e+01	-3.033283e+01	-4.357020e+01	-2.862645e+01	-4.004641e+01	-3.585837e+01	-3.402444e+01	-4.092759e+01	-3.916902e+01	-3.981199e+01	-3.585557e+01	-4.293790e+01	-3.502869e+01	-3.674524e+01	-3.128723e+01	-3.518840e+01	-3.780843e+01	-3.034931e+01	-3.325578e+01	-3.237254e+01	-3.657831e+01	-2.978375e+01	-1.740083e+01
 1.468481e+00	 1.716170e+01	 5.012748e+00	 1.164582e+01	 1.609934e+01	 8.819571e+00	 1.210453e+01	 1.051378e+01	 1.199980e+01	 1.023884e+01	 1.399074e+01	 1.171763e+01	 1.303736e+01	 1.681361e+01	 1.158509e+01	 1.228833e+01	 1.661295e+01	 1.512476e+01	 1.644337e+01	 1.754238e+01	 1.922687e+01	 1.906622e+01	 1.957706e+01	 1.822430e+01	 1.993907e+01	 1.828971e+01	 2.054048e+01	 1.997762e+01	 1.915026e+01	 1.704236e+01	 1.549784e+01	 4.571342e+00	 2.383398e+00	-1.429773e+00	 2.557628e+00	-5.373869e-01	 1.448766e+00	 1.536050e+00	 7.466456e-01	 2.839848e+00	-3.638960e+00	 5.599857e+00	 7.079747e+00	 6.600012e-01	 1.142554e+00	 2.508907e+00	-9.227248e-01	 4.199728e+00	-2.678393e+00	 1.993687e+00	-1.457038e+00	 5.844554e+00	 3.116402e+00	 6.653380e+00	 6.445686e+00	 8.465755e+00	 7.250433e+00	 1.645340e+01	 9.467874e+00	 1.056838e+01	 1.000196e+01	 7.565133e+00	 8.956416e+00	 9.543215e+00	 1.028561e+01	 1.826468e+01	 1.578112e+01	 1.646581e+01	 1.543492e+01	 9.752233e+00	 1.339359e+01	 1.273348e+01	 1.059636e+01	 9.080321e+00	 5.792415e+00	 8.459369e+00	 7.774707e+00	 1.021762e+01	 1.046868e+01	 1.033763e+01	 1.265818e+01	 1.256203e+01	 1.187561e+01	 1.103271e+01	 1.055118e+01	 8.289210e+00	 1.231529e+01	 1.024443e+01	 1.115685e+01	 1.078272e+01	 1.480536e+01	 9.027513e+00	 1.164733e+01	 7.737309e+00	 1.200188e+01	 1.189525e+01	 1.317679e+01	 1.563922e+01	 2.031581e+01	 1.316513e+01	 2.290823e+01	 1.940505e+01	 2.472179e+01	 2.017451e+01	 2.246176e+01	 2.056850e+01	 2.158448e+01	 2.100698e+01	 2.145579e+01	 1.999794e+01	 1.951113e+01	 1.508460e+01	 1.590039e+01	 1.612872e+01	 1.051557e+01	 1.891549e+01	 1.543522e+01	 1.716801e+01	 1.973544e+01	 1.189904e+01	 1.679659e+01	 1.358648e+01	 1.019510e+01	 1.115770e+01	 8.926748e+00	 1.056092e+01	 7.202621e+00	 4.681628e+00	 5.625425e+00	 5.245705e+00	 9.391674e+00	 6.594369e+00	 7.757713e+00	-2.505153e+00	 2.503835e+00	 4.092298e+00	 6.634945e+00	 1.060101e+01	 1.747871e+01	 1.043729e+01	 1.120252e+01	 9.877565e+00	 8.551279e+00	 8.392735e+00	 1.033974e+01	 9.985026e+00	 1.105452e+01	 8.285171e+00	 6.958909e+00
 7.209210e+00	 8.631965e+00	 9.467844e+00	 9.145268e+00	 5.975011e+00	 8.236919e+00	 5.197461e+00	 9.328952e+00	 9.798623e+00	 8.103590e+00	 7.096657e+00	 6.631759e+00	 6.412664e+00	 6.984284e+00	 7.349623e+00	 1.578910e+00	-3.113818e-02	-2.597473e+00	-6.392561e-01	-3.861523e-01	-9.788671e-01	-1.342256e+00	-1.391191e+00	 2.040747e-01	-3.337185e+00	 1.003419e-02	-2.410204e+00	-3.329839e-01	-1.677215e+00	-1.558568e+00	-5.215616e-04	 5.306147e+00	 9.448942e+00	 9.801020e+00	 4.728117e+00	 7.088748e+00	 3.371785e+00	-4.840414e-01	 2.866252e+00	 1.330559e-02	-1.594452e+00	 5.218351e+00	-3.469785e-01	 2.747447e-01	 9.427486e-01	-5.128077e-01	 4.192988e+00	-1.106522e+00	 3.866471e+00	 6.725478e-01	 1.433269e+00	-1.893248e+00	 4.483187e+00	 1.525499e+00	 2.577430e+00	-3.440838e+00	-3.316977e-02	-6.922676e+00	 1.682693e+00	-1.307701e+00	 2.222524e+00	-3.232669e+00	 4.515144e+00	-2.094437e+00	 3.806284e+00	 2.531109e+00	-8.915264e-01	 3.991722e+00	 3.812073e-01	 7.168834e+00	-1.614582e-01	 1.100334e+01	 1.075322e+01	 1.177443e+01	 1.159438e+01	 1.096453e+01	 1.179204e+01	 1.143881e+01	 9.847222e+00	 8.790445e+00	 6.985443e+00	 1.043346e+01	 8.891298e+00	 1.217875e+01	 9.923523e+00	 1.264619e+01	 1.122659e+01	 1.102582e+01	 1.106718e+01	 1.190012e+01	 7.725176e+00	 1.258358e+01	 6.263789e+00	 8.690717e+00	 1.241115e+01	 1.135266e+01	 1.302762e+01	 9.750755e+00	 7.701667e+00	 1.037225e+01	 3.081263e+00	 1.171611e+01	 3.274138e+00	 8.807806e+00	 7.048611e+00	 1.098830e+01	 5.805617e+00	 1.057556e+01	 9.791734e+00	 9.392601e+00	 8.746431e+00	 9.564326e+00	 9.613372e+00	 7.836356e+00	 5.696012e+00	 7.420937e+00	 1.041113e+01	 8.149585e+00	 8.461022e+00	 1.181455e+01	 1.249137e+01	 1.306500e+01	 1.459246e+01	 1.178557e+01	 1.443019e+01	 3.397499e+00	 1.743174e+00	 1.186492e+01	 1.560381e+00	 9.948980e+00	 2.804778e+00	 6.294731e+00	 6.119847e+00	-2.021149e+00	 1.933162e+00	 1.988999e+00	 6.907890e+00	 5.346947e+00	 4.118354e+00	 6.575850e+00	 5.509176e+00	 6.465659e+00	 3.766299e+00	 2.917161e+00	-8.013995e+00	-4.547548e+00	-8.200297e+00	-4.846818e+00	 4.006538e+00
-3.106501e+00	 1.558767e+00	-5.564871e+00	-2.708080e+00	 2.492018e+00	-3.746552e+00	 1.077281e+00	-1.954178e+00	 4.254027e-01	-1.297910e+00	-8.060375e-01	-3.971850e-01	-1.861970e+00	 1.953269e+00	 2.951939e+00	 3.985549e+00	 8.841487e+00	 1.107545e+01	 1.090769e+01	 9.065790e+00	 8.345795e+00	 7.032829e+00	 6.638250e+00	 6.874527e+00	 5.687235e+00	 1.086480e+01	 3.473305e+00	 9.959473e+00	 7.652224e+00	 1.084001e+01	 8.195132e+00	 1.082144e+00	 3.783665e-01	-2.499341e+00	-3.863923e+00	-4.432585e+00	-5.044979e+00	-7.210369e+00	-8.478602e+00	-8.562727e+00	-1.113884e+01	-9.194931e+00	-1.308780e+00	-1.003903e+01	-1.024883e+01	-7.518824e+00	-7.977891e+00	-7.998255e+00	-7.360898e+00	-8.338158e+00	-6.693395e+00	 3.823859e+00	-6.363451e+00	-1.275355e+01	-1.432569e+01	-1.239057e+01	-1.286150e+01	-6.915677e+00	-1.263809e+01	-9.666012e+00	-8.568647e+00	-8.337346e+00	-6.486310e+00	-2.609147e+00	-6.374514e+00	-3.367223e+00	-7.661592e+00	-8.191272e+00	-7.862084e+00	-8.115600e+00	-4.806483e+00	-8.616394e+00	-3.659215e+00	-3.641343e-01	 3.591220e-01	-3.294107e+00	-5.074111e-01	 2.193821e-01	 1.271685e+00	 1.362703e+00	 3.275810e+00	-3.828696e-01	 1.318134e+00	-2.175062e+00	 1.565128e+00	-1.253532e+00	-1.820099e+00	-4.201325e+00	-3.124739e+00	-3.336566e+00	-1.604272e+00	-4.191993e+00	-4.421007e-01	-4.578230e+00	-4.466425e+00	-7.433641e+00	-7.164163e+00	-3.961662e+00	-6.504457e+00	-7.532307e+00	-7.442602e+00	-8.835112e+00	-4.624661e+00	-8.253392e+00	-9.365236e+00	-8.864598e+00	-8.690511e+00	-7.832390e+00	-8.421106e+00	-8.735135e+00	-6.878750e+00	-5.421486e+00	-1.381939e+00	 3.698708e+00	 4.616466e-01	-1.194224e-01	 6.482152e-02	-2.847025e+00	 3.718290e+00	-4.475744e+00	-2.374563e+00	-4.184456e+00	-4.852657e+00	-1.929838e+00	-4.082537e+00	-1.478702e+00	-1.491342e+00	-3.208259e+00	-2.443529e+00	-4.714320e+00	-3.824763e+00	-4.997124e+00	 1.810552e+00	-1.142640e+01	-6.722373e+00	-5.835243e+00	-4.688903e+00	-6.698859e+00	 7.980375e-01	 2.463007e+00	 8.702482e-01	 6.038785e-02	 2.966475e-01	-8.116053e+00	-1.168934e+01	-1.498697e+01	-1.546829e+01	-1.451762e+01	-5.299024e+00
-3.687920e+00	 2.703644e-01	-2.091973e+00	 2.512717e+00	-1.028638e+00	 2.167690e-01	 2.335470e+00	 2.160256e+00	-6.342382e-01	 1.507500e+00	 1.824392e+00	 1.041701e+00	 3.172028e-02	-7.933291e+00	-2.100876e+00	-2.518555e+00	-4.787490e+00	-7.210533e+00	-6.232955e+00	-8.195354e+00	-9.900060e+00	-8.737734e+00	-1.094880e+01	-8.768859e+00	-1.201594e+01	-9.490772e+00	-1.035505e+01	-9.289522e+00	-8.656641e+00	-6.339416e+00	-3.513365e+00	-1.209141e+00	-1.737530e+00	-1.281450e+00	 6.747347e-01	-2.220183e-01	 2.922336e+00	 2.873359e+00	 3.113093e+00	 2.863494e+00	-1.645696e+00	 3.713730e+00	-3.778091e-01	 2.611467e+00	 2.529162e+00	 6.048623e+00	 4.255592e+00	 4.853572e+00	 2.579706e+00	 2.794076e+00	 5.307822e+00	-3.719421e+00	 1.435899e+00	 2.454579e-01	 9.340077e-02	 2.683715e+00	 5.837724e+00	 7.463397e-01	 3.496605e+00	 4.651877e+00	 5.864060e+00	 3.104946e+00	 1.717726e+00	-2.437317e+00	 1.993185e+00	 7.640192e-02	 3.987297e+00	 6.681125e+00	 4.395210e+00	 3.270769e+00	 2.023174e+00	 2.728185e-01	 6.175237e-01	-7.521382e-01	-1.400715e+00	 2.249957e-01	-8.826565e-02	-2.351462e+00	-1.070394e+00	-7.760126e-01	-1.591659e-01	-3.121210e+00	-1.466642e+00	-2.700366e+00	-2.126083e-01	-1.004415e+00	-8.167946e-01	-1.856943e+00	-1.101683e+00	-9.720631e-01	-7.697638e-01	-8.897590e-01	-2.244846e+00	 2.412396e+00	-2.060329e+00	-2.623866e+00	-1.463064e+00	 1.279816e+00	-1.573242e+00	-1.428037e+00	-3.915640e+00	-2.972348e+00	-6.071001e+00	-1.855825e-01	-2.633846e+00	-3.730194e+00	-1.046639e+00	-4.521119e+00	-2.705677e+00	-3.239900e+00	-2.643647e+00	-3.366535e+00	-5.940562e+00	-5.768659e+00	-3.515438e+00	-7.163379e+00	-4.904708e+00	-8.056693e+00	-1.138643e+01	-3.426171e+00	-1.059821e+00	-2.512648e+00	-1.929878e+00	-5.183623e-01	-9.031616e-01	-4.155456e+00	-2.427955e+00	-3.031377e-01	 5.583403e-02	 1.622209e+00	 2.744928e+00	 2.684014e+00	-2.179853e-01	-2.287189e+00	 1.620258e+00	 3.017156e+00	 3.443733e+00	 1.224307e+00	-1.213880e+00	 1.380296e+00	 1.379285e+00	 1.309031e+00	 3.237638e+00	-6.512020e-02	-5.314003e+00	-1.995625e+00	-5.216074e+00	-4.173891e+00	-1.161229e+00
-1.064095e+00	-5.686678e+00	-2.981461e+00	-4.062957e+00	-4.595629e+00	-5.239012e+00	-2.497606e+00	-1.974783e+00	-6.196616e+00	-3.417498e+00	-3.597205e+00	-4.333358e+00	-4.284930e+00	-1.135000e+00	-5.077922e+00	-8.885037e+00	-5.995543e+00	-4.887547e+00	-3.004283e+00	-1.733743e+00	 1.051491e+00	-2.763598e-01	-1.395703e+00	-2.263455e+00	 1.490214e-01	-1.783656e+00	-1.753070e+00	-1.411296e+00	-3.470474e+00	-1.262335e+00	-3.427287e+00	-6.164730e+00	-2.838841e+00	-1.655767e-01	-1.829431e+00	 2.733754e-01	 1.362113e+00	 4.848016e+00	 7.371240e+00	 5.959484e+00	 3.291050e+00	 6.290621e+00	 1.314447e+00	 4.079867e+00	 3.483466e+00	 3.449663e+00	 8.391475e+00	 5.747397e+00	 6.724066e+00	 4.145355e+00	 4.852961e+00	-4.651062e-01	 3.806883e+00	 7.797900e+00	 7.433493e+00	 8.301527e+00	 8.250097e+00	 1.087516e+01	 5.382013e+00	 6.220703e+00	 4.437838e+00	 3.015638e+00	 8.081243e-01	 8.438974e-01	-9.841720e-01	 1.141124e+00	-5.223818e-01	 4.724555e-01	-3.761767e-01	-5.701650e-02	 3.243433e-01	 1.792689e+00	-1.751044e+00	-3.218135e+00	-4.040708e+00	 3.550640e-01	-3.408036e+00	-4.704824e+00	-3.985049e+00	-3.752948e+00	-2.902196e+00	-3.225658e+00	-5.002557e+00	-4.568530e+00	-6.284967e+00	-6.229100e+00	-6.658191e+00	-5.837467e+00	-5.338866e+00	-4.897982e+00	-5.493714e+00	-3.461650e+00	-1.945368e+00	-1.549477e+00	-4.962420e+00	-2.193831e+00	-1.162388e+00	-2.799672e+00	-3.785868e+00	-3.087763e+00	 8.033291e-01	-2.418473e+00	 1.150695e+00	-3.437100e+00	-1.412428e+00	-1.130149e+00	-1.925668e+00	-2.353123e+00	-1.667295e+00	-1.491752e+00	-2.705445e+00	-1.457301e+00	-1.722927e+00	-2.334101e-01	-2.001456e+00	-1.085278e+00	-2.882203e+00	-2.722225e+00	-2.381485e+00	-2.464361e+00	-5.975517e+00	-5.511453e+00	-5.880590e+00	-7.715445e+00	-4.992548e+00	-5.533640e+00	-2.688182e+00	-1.586856e+00	-5.857435e-01	-2.352839e-01	-9.280917e-01	-1.375506e+00	-1.752622e+00	-6.608524e+00	-5.597605e+00	-2.612691e+00	-2.038872e+00	-4.840161e-01	-1.657431e+00	-4.529411e+00	-5.526291e-01	 5.429305e-01	-9.730732e-01	-1.251400e+00	-2.730415e+00	-1.532930e+00	 8.353234e-02	 2.061574e+00	 1.564086e+00
 6.320119e-01	-2.953654e-01	-2.519474e+00	-1.264244e+00	-1.477313e+00	-1.469125e+00	 1.755282e+00	 1.516974e+00	 1.093014e+00	 7.173138e-01	 5.303854e-02	 2.842048e-01	-1.087568e+00	 2.120724e+00	-2.155338e+00	-3.355180e+00	 1.453120e+00	-2.576634e+00	-1.090916e+00	 1.844137e+00	 6.328102e-01	 2.134666e+00	 1.311267e+00	-1.000726e+00	 1.395718e-01	-3.987970e-01	 2.522136e+00	-1.033978e+00	 1.927311e+00	 8.974815e-01	 1.064164e+00	 1.755489e+00	-2.362760e-01	-2.196882e+00	 6.046906e-01	 1.099397e-01	 7.687598e-01	 4.046339e+00	 4.655837e+00	 6.170798e+00	 4.716259e+00	-1.748512e-01	 1.491862e+00	 1.549573e+00	 1.971327e+00	 3.287486e-01	 4.097610e+00	 6.722121e+00	 2.497130e+00	 4.167836e+00	-9.763010e-01	-2.557341e+00	 4.139866e+00	 7.382279e+00	 6.391469e+00	 6.785410e+00	 2.482204e+00	 3.758430e+00	 3.368547e+00	 5.927419e+00	 2.634757e+00	 5.443423e+00	 2.142597e+00	 2.327454e+00	 6.935029e-01	-4.264157e+00	-3.823114e+00	-7.347220e+00	-5.792626e+00	-5.300965e+00	-1.796135e+00	-1.334771e+00	 1.117893e+00	 1.811990e+00	 1.942817e+00	 1.099836e+00	 4.446504e-01	 4.845226e-01	 7.275875e-01	 5.961552e-01	-2.269086e+00	-7.743422e-02	-2.705810e+00	-1.420619e+00	-1.652867e+00	-1.478150e+00	 4.487020e-02	-4.515813e-01	 8.323677e-01	-3.902043e-01	 1.194945e+00	 1.145950e+00	 3.091955e+00	 1.926464e+00	 1.463679e+00	 2.937824e+00	 1.169700e+00	 4.509428e-02	 1.810508e+00	-8.854989e-02	 1.980132e+00	 2.677826e+00	 5.964080e-01	 3.894658e-01	 3.216896e+00	 4.498933e+00	-1.529150e+00	 4.085251e+00	 2.571066e+00	 4.033190e+00	 2.226635e+00	 1.487775e-01	-1.963672e-01	-1.336323e+00	-2.287583e-01	-1.136385e-02	 8.245123e-02	 1.230095e+00	-2.871833e+00	-1.771026e+00	-3.192572e+00	-3.897754e+00	-5.219121e+00	-5.105946e+00	-4.376489e+00	-2.790721e+00	-6.654268e-01	-3.286566e+00	 8.966821e-01	-4.820218e+00	-1.703124e+00	-2.694854e+00	-1.304562e+00	-3.934716e+00	-3.931088e+00	-2.250776e+00	-2.485329e+00	 1.220107e+00	-2.044024e+00	-2.565026e+00	-3.258089e+00	-1.244082e+00	-1.627501e+00	-9.389191e-01	-7.975632e-01	 7.928857e-01	 1.057873e+00	 3.811584e+00	-1.165044e+00
 4.461822e+00	 1.783653e+00	 3.440313e+00	-2.742458e-01	-9.313951e-01	-5.199460e-01	-1.369340e-01	 5.035961e-01	 1.579774e+00	-3.464111e-01	-1.776483e-01	-6.433632e-01	-1.001378e+00	-2.794236e+00	-3.416034e+00	-3.225657e-01	-6.215137e-01	-1.491425e+00	-3.479337e+00	-2.731502e+00	-2.749244e+00	-3.167815e+00	-1.395786e+00	-2.342219e+00	-1.488099e+00	-3.406565e+00	-6.952234e-01	 3.086454e-01	 2.343662e-01	-1.996500e+00	-2.434872e+00	-1.985075e+00	-1.626839e+00	 1.210861e+00	 1.725433e+00	 7.111194e-01	-1.022186e+00	-1.017299e+00	-7.642968e-01	-1.008775e-01	 1.834942e+00	-2.409265e+00	 4.856798e+00	 1.432796e-01	-6.769770e-01	-3.164164e+00	 1.908818e-01	 1.307786e+00	-4.881172e-02	-2.264932e+00	-2.698658e+00	-5.738426e+00	-2.641127e-01	-2.417571e+00	-4.525853e-02	-3.588096e-02	-2.611590e+00	 1.928935e+00	 1.126713e-01	 1.418590e+00	 1.642445e+00	 3.855700e+00	 8.607047e-01	 1.739638e+00	 9.575376e-01	 1.533061e+00	-8.945321e-01	-2.958803e+00	-4.691676e+00	-3.774563e+00	-3.346367e+00	-4.006606e-01	 4.830500e-01	 1.954193e+00	 2.397322e+00	 3.075572e-01	 2.445647e+00	 1.663398e+00	 1.041792e+00	 2.409872e+00	-5.134015e-01	 5.905498e-01	 1.373230e-01	 1.182328e+00	 3.328821e+00	 2.267682e+00	 4.648870e+00	 3.082160e+00	 4.320377e+00	 4.011983e+00	 3.794301e+00	 5.964312e+00	 3.469789e+00	 3.991297e+00	 4.429345e+00	 3.985086e+00	 2.881906e+00	 1.425162e-01	 1.836593e+00	 4.102986e+00	 1.401140e+00	 2.442723e+00	 1.629654e+00	 4.206106e+00	 8.031233e-01	 1.057500e+00	-5.782507e-01	 2.144102e+00	 2.621731e+00	 2.418465e+00	 2.381438e+00	 1.633380e+00	 1.339904e+00	 5.884583e-02	 1.102696e+00	 5.308648e-01	-5.788311e-01	 2.627565e+00	 3.186469e+00	 4.379090e+00	 2.373563e+00	 5.037337e+00	 4.774583e+00	 3.456504e+00	 5.215728e+00	 5.389184e+00	 4.918951e+00	 1.728854e+00	 1.485641e+00	 4.730298e-01	 1.516737e-01	-1.070751e+00	-3.347745e+00	 4.352020e+00	 2.694209e+00	 1.672048e+00	 1.726749e+00	 3.097226e+00	 1.585875e+00	 5.411789e-01	-2.911213e+00	-4.953466e+00	-1.339828e+00	 2.901608e+00	-8.880036e-01	 3.000831e+00	 3.287014e+00	 3.667994e+00	 2.286816e+00
