 39.161794887	 39.428461507	 36.357715309	 36.000626419	 32.736497356	 32.348835171	 31.407372265	 28.994587075	 30.077484987	 31.260440549	 29.076924791	 31.730854586	 29.414845246	 31.411308762	 68.632092190	 76.745735129	 78.562142098	 77.293099293	 79.280853179	 80.163662794	 86.504793148	 82.805177599	 87.893042465	 86.040934627	 81.496861672	 80.141485990	 64.809786445	 57.218472536	 73.000959824	 77.303058679	 87.312212498	 84.218003222	 83.341116344	 82.215207754	 87.298737487	 87.332120015	 87.960903855	 88.155041357	 86.392193590	 85.542248240	 84.303355004	 79.356129455	 77.264074432	 75.312507675	 76.397200638	 77.377093985	 75.759120889	 79.170099160	 78.192934362	 79.997178789	 78.286280983	 81.285121162	 90.946201529	 91.106734595	 93.771793065	 92.027789738	 94.116930027	 93.692802328	 94.559665242	 93.172112202	 89.698609195	 88.209305236	 85.794430214	 85.606541919	 79.042512201	 79.836852435	 74.895531518	 67.862143285	 65.760004095	 58.427291555	 48.949492916	 46.414304317	 41.739130292	 41.708419428	 36.918000621	 35.737423281	 35.920802026	 33.180481338	 34.864170626	 31.767553372	 34.958607139	 33.804005403	 35.346541838	 35.796886347	 32.921883110	 34.152295498	 30.810169931	 27.421031296	 30.141680666	 32.906691732	 31.053921791	 32.031964606	 30.850317813	 30.165425532	 29.262992220	 29.716389758	 29.298189704	 29.401283505	 27.364274558	 30.134680506	 29.844909219	 30.536359347	 29.931186686	 30.235807711	 31.432606360	 80.014904564	 87.504516703	 89.757050602	 84.502018924	 84.208999314	 82.997904160	 82.537524158	 77.765876610	 64.654974737	 56.375557259	 54.466447587	 53.869339501	 49.014692949	 42.056013605	 42.764847372	 72.584613631	 87.000160918	 91.115289173	 83.303357774	 79.038308769	 71.344154699	 53.013845894	 62.527586694	 76.643126943	 77.298751351	 79.101896249	 74.884403787	 77.888911505	 78.183621978	 83.940561268	 87.641688712	 84.554288337	 86.899680955	 82.321615990	 81.693158595
 -2.358482889	 -1.904908309	 -7.318063809	 -3.913585268	 -7.261685072	 -4.729551239	 -7.173380088	 -5.571816204	 -6.073272563	 -7.565247085	 -6.938027719	 -6.120329305	 -6.876766503	 -5.891904434	  3.751607856	 -0.852528474	  2.277344095	 -0.728450449	 -0.934462443	 -1.756829853	 -2.024462575	 -1.169260463	 -2.341090625	 -3.409772663	 -3.689407733	 -4.618242049	 -2.053192053	 -3.311618722	  1.287021527	-15.827025693	 -6.021676288	-13.603017969	-10.274288735	-12.409308601	 -9.242445225	 -9.047995079	 -9.644174179	 -9.391337118	 -8.539305651	-10.205823831	 -7.663893721	 -5.347884711	 -4.745117407	 -4.132000424	 -4.243432301	 -6.690165041	 -6.815310385	 -5.827381140	 -3.127385561	 -4.189937955	 -3.672674350	-12.667818914	 -2.731306155	 -7.052119411	 -4.991225388	 -6.201538105	 -4.953380561	 -5.254171820	 -5.232616875	 -5.919588041	 -7.874674505	 -8.975940888	 -5.445172218	 -7.223784949	 -4.904648403	 -6.719297388	 -3.445190010	 -2.772615025	 -0.655222543	 -0.637492809	 -2.878858486	 -6.339921415	 -3.824928020	 -2.889070566	 -2.543527168	 -5.698551832	 -3.826594819	 -6.195143395	 -2.990259766	 -5.711072413	 -3.967480577	 -7.296929528	 -5.580535282	 -9.861513671	 -5.975389145	 -8.680317495	 -8.249914563	-11.924392852	 -7.490888602	 -6.278311204	 -9.781258739	 -6.451071901	 -9.585942231	 -7.446868188	 -6.519583622	 -6.179466206	-10.254019232	 -6.314054156	-11.972361297	 -4.607517565	 -7.790294626	 -4.595883017	 -8.411667668	 -7.153913315	 -6.130450665	 -4.068193666	 -0.294325254	 -3.414976487	  1.211195044	 -2.060141835	  0.111202165	 -3.143104210	 -2.059771550	  0.363088141	  1.789352851	 -0.436531146	 -3.547946376	 -0.104364254	  2.324394849	 -0.524238416	  6.629167996	 -5.219281270	  0.613502941	 -6.626907045	 -6.490776799	 -6.416830370	 -1.597284108	  0.204870121	 -0.734759119	 -5.855693963	 -0.325895669	 -6.286190494	  0.145050786	 -1.729134427	 -1.329212392	 -2.740741360	 -1.954033649	 -3.005397872	 -4.878612651	 -0.969829445
-35.662032843	-41.691727428	-39.484446026	-33.413085194	-34.911802184	-31.850483771	-34.759461308	-37.075463314	-33.458786778	-33.952481849	-37.785921112	-31.265303532	-37.971278605	-35.068528887	-23.728112411	-38.482859745	-31.024362646	-35.763089419	-37.243252162	-37.439392426	-26.836705233	-34.570879540	-28.642816895	-37.262985181	-42.746644800	-34.573238513	-30.048213484	-32.079840095	-21.247023509	-38.780715335	-32.513884467	-37.230077969	-39.233022723	-37.166145007	-33.265572874	-33.872350671	-33.131661172	-32.203846235	-33.202969114	-33.795724009	-31.797723567	-34.568612698	-31.127053053	-33.328413636	-31.772537723	-29.004092317	-35.134812461	-29.213995493	-34.383097912	-34.275141315	-37.503295519	-37.482447729	-32.696750471	-33.877494444	-32.424961080	-36.205947489	-32.420206112	-34.476000681	-32.931796289	-32.410335072	-34.006101207	-33.622613831	-34.956918250	-32.913138569	-37.491915876	-32.718675114	-34.065645998	-40.639606640	-32.318220015	-32.113870983	-34.792365330	-34.344425819	-38.472099033	-35.671520107	-35.614392409	-34.876552746	-35.158997410	-34.282252033	-30.728763977	-35.786383927	-31.483958141	-36.425409756	-36.702320008	-39.896702594	-42.844565178	-40.645687932	-36.372358429	-43.195598614	-34.916687136	-31.441548090	-34.173579581	-32.662020771	-34.768427733	-36.017480279	-36.495102565	-34.007163791	-34.950944869	-34.442673744	-37.547394324	-32.324839311	-34.412215238	-33.901481499	-33.961816644	-36.695449370	-32.015282011	-18.143696588	-38.600687527	-27.359535346	-33.868361371	-32.041247353	-32.168910682	-31.305591104	-31.416518863	-32.329121314	-31.783634700	-30.375372794	-34.956971931	-26.746724901	-34.411048474	-32.677252297	-13.187251624	-44.034445739	-34.696338967	-34.790808521	-41.367465354	-23.523933636	-38.988064528	-34.417031502	-30.248473240	-35.802729560	-32.005104207	-35.671503655	-38.061128631	-45.130878112	-38.956079568	-35.219052294	-36.133319237	-33.118262602	-36.804282542	-34.912593871
  4.336389470	  9.867199081	  8.490857171	 12.632475323	 12.576998557	 13.602214579	 14.178403236	 16.674234487	 14.621956584	 14.523292465	 13.878989268	 14.204494169	 13.711910461	 13.745185432	 15.840805677	 14.556522530	 18.168917644	 14.167197724	 14.604648027	 14.027335546	 11.413308556	 11.887475254	 11.364990837	 12.150223749	 12.947455616	 13.115403457	 12.389990606	  7.416215467	 13.327718478	  9.369158600	 22.239940680	 12.762949904	 18.550589567	 16.017405094	 16.825825922	 20.243310480	 17.033324321	 15.757714446	 15.355979040	 12.405614222	 16.559347220	 16.976254531	 15.386209353	 16.928662901	 14.714952768	 12.735041864	 13.487868849	 11.980762550	 10.297367888	  9.228845504	 14.286480282	  9.447464016	 19.823688612	 17.521289686	 19.583002637	 20.928206032	 20.024380718	 18.155229371	 17.434062686	 17.482769226	 17.284312793	 17.643337442	 20.383447467	 17.438200046	 18.798588205	 13.616992249	 18.161039302	 18.440060458	 11.434886892	 18.166738854	 14.333940589	 12.834821190	 15.500898149	 15.700429411	 18.015364681	 15.206913243	 19.317960802	 14.579632840	 13.209321884	 12.617577231	 12.384337939	 10.035647555	 12.793816633	  4.942245728	  7.458333894	  5.375559920	 10.099896665	  9.715232679	 12.928254362	 14.794626922	 10.249003821	 14.874094252	 10.552951482	 16.415147665	 16.010560030	 14.523473415	 12.160291439	 15.783706421	  9.588677654	 16.884765426	 14.083013333	 15.923581104	 14.468336323	 16.969401214	 14.498665950	  9.712102785	 17.716741757	 11.559911435	 17.535545771	  8.931192989	 11.215883127	  9.179184397	  9.505274538	  6.156336774	  6.269047203	  8.699451829	 12.655393389	  8.697819814	 12.935222234	  7.904019405	  2.105457198	 11.168889311	 12.672150217	  9.299819278	 14.410616107	  6.294591948	 10.809370677	 14.785164310	  7.424837177	  4.118796737	  6.855245260	 -0.627635796	  3.507435199	  0.884949282	  2.621920046	  1.501273950	 -2.089046308	  2.051317153	 -1.105677720	  5.985623628
 -3.695396403	 -3.524348073	 -5.231024676	  0.685800674	 -1.482305059	  3.259125281	  5.710146019	  1.874830921	  7.403036798	  6.897883488	  3.018721999	  6.047655755	  3.650275337	  3.585114109	  4.283570989	 -4.125996510	 -1.015031205	 -4.400932661	 -8.018891265	-10.934242240	  2.845371445	 -3.713228892	  2.488657416	 -2.557019429	 -7.486782914	  0.868747883	  1.634349925	 -0.322424039	  3.955598023	  5.692278708	  0.877198137	  4.219363142	  1.673574035	  5.491297663	  5.101488189	  4.711910699	  6.252371164	  6.137313297	  6.526829307	  7.504916333	  4.525813647	  1.104219045	  0.736046537	 -2.841504788	 -0.324403427	  2.851900232	 -2.219676561	  3.872033147	  3.117127585	  4.368155307	  0.886974410	  4.555381309	  4.163603213	  7.159129584	  4.663166441	  4.858350831	  5.528738020	  6.683807089	  6.661717744	  8.243396341	  9.299961613	  7.179822283	  5.000894699	  5.984796684	  3.913777929	  9.393728835	  7.224985498	  5.360455154	  8.131848215	  2.959132235	  5.279263621	  5.749044380	  2.928232581	  2.226777293	  0.608422825	  5.870178351	  1.358604738	  3.896550706	  5.852836442	  0.720959602	  4.766329996	  1.311032171	  0.202324791	 -2.033221246	 -2.624245691	 -1.383322382	  2.973962244	 -0.233323830	  4.026756730	  3.515659969	  5.626548772	  6.309918309	  7.517719153	  4.096201213	  2.087294891	  5.082401751	  4.833622678	  5.295613272	  4.391464880	  4.892957561	  5.923179004	  5.633584782	  4.544592491	  1.733602884	  6.862389046	 10.722224417	 -3.188091624	  4.460618922	 -1.667328723	  1.882625594	  0.438877630	  0.772382877	 -0.768443903	 -5.102679229	 -3.370347735	 -2.986001529	-13.829925944	  2.358784124	 -4.177079209	 -1.492835318	  2.817503620	  4.884567245	  4.834528480	  9.279615067	  5.950690134	 10.536390155	  4.490058840	  4.456190491	 15.351909639	 14.928400789	 15.744182877	 13.946400032	  8.890692601	  2.298156099	  8.262558676	 10.796670642	  9.405159333	  7.802989777	  4.396655708	  5.161225027
 -5.392545143	  1.529724792	  0.301261945	 -1.997490688	 -0.845302355	 -0.454405119	 -1.268108290	  0.715097282	  1.478567363	 -1.606057685	  0.658753803	 -1.767615968	  2.960942515	  0.571694773	 -8.710541550	-16.677845280	-14.023663222	-17.907419941	-17.494012959	-18.586259771	-15.215210254	-14.003026080	-12.167695294	-11.847611950	 -8.465696597	 -6.536242600	-10.677059550	-15.869069615	 -8.515735409	 -4.793202695	  2.059682033	  4.092181600	  6.121295400	  4.570438966	 -0.254105845	  1.005122301	  0.907882191	  0.845166384	  2.164074600	  0.851355311	  0.406252159	  2.259402270	 -3.684277091	 -3.326872931	 -5.785162337	 -8.816653874	 -9.821384979	 -7.415032468	 -2.801273350	  0.237545107	  2.711736666	 -0.089609800	  0.185521743	  0.624104533	 -1.993321549	  1.394062303	 -2.487719798	 -0.839871885	 -1.615405291	 -1.539992327	 -1.204523927	 -0.886944993	  1.156187097	 -2.647897197	  1.080539073	 -1.993905468	 -4.399131363	  3.135500758	 -3.397475839	 -3.942963966	 -1.267294286	  0.052092994	  1.302284705	 -0.505496896	  1.284193108	 -0.171326350	  2.852031444	 -0.535552779	 -2.549705793	 -1.875761151	 -2.728315812	 -2.278282964	  1.808531801	 -1.567615631	  1.241239560	 -3.004596288	 -1.423156648	 -2.053139624	 -2.144965995	 -3.332680630	 -0.853348239	 -0.464296803	 -0.019851776	  2.450490612	  3.196654477	  1.372805926	  0.135872350	  1.131600832	 -1.536982635	  0.851183047	 -0.726134596	  1.749489693	 -0.063138940	  2.923354148	 -2.017099522	 -9.308970961	-12.274703390	-17.766451565	-13.112516873	-18.841703437	-16.587246460	-16.501593619	-13.744770003	 -7.604159861	-11.355927948	-12.791490767	-13.405198505	-14.792687496	-12.926243357	-14.686768687	 -0.648178445	 11.349911206	  5.125630260	  1.326882810	  5.962892041	 -1.245017351	  3.777908876	  0.989537502	 -3.972363132	 -4.398929975	 -3.879927341	 -2.893005203	 -0.361143644	 -4.533713755	 -2.818786892	 -4.501688604	 -3.425973639	 -3.845893895	 -6.724150858	 -3.743595342
  5.180834539	  3.400999116	  6.906322711	  0.552045953	 -2.972962155	  0.755760941	  0.198124196	 -0.783896960	 -0.914557892	  0.845441415	  0.237693881	  0.715077579	  0.866144860	 -1.299020858	 -4.414654021	 -7.191203299	 -5.931476182	 -6.358853533	 -5.685499598	 -4.280022329	 -0.481687364	 -1.288691262	  2.457526756	  2.130429134	 -0.470815515	  3.337742569	  1.723455236	 -0.041350377	 -1.373942233	  0.470708467	 -4.994733249	  2.645655820	 -0.690533712	 -2.379560727	 -1.248300473	 -5.083672083	 -2.074733056	 -1.520263842	 -4.343377119	 -1.921890670	 -3.707585067	 -6.766324636	 -2.471001758	 -5.662901585	 -3.174819836	 -0.982037947	 -6.137562173	 -2.209050107	 -6.963766417	 -3.927494222	 -2.348710358	  0.959864688	 -5.701003245	 -2.880699123	 -4.277172223	 -4.353093892	 -3.082649283	 -4.076753002	 -2.590803752	 -5.105307643	 -2.070552933	 -0.319550404	 -4.774450701	 -1.883136395	 -1.428161382	 -0.479716538	 -3.248876476	 -1.693216748	  2.803584542	  1.890551648	  3.440436326	  3.294116312	  1.422104058	  1.950178810	  0.199375315	  1.552473919	 -5.096398532	 -0.480773723	 -2.467664830	 -0.087504965	 -0.855545763	  2.534334741	  4.765286781	  4.679977837	  3.684839822	  6.351686083	  0.543830663	 -3.136066779	  0.344587414	 -3.296366859	 -0.573656858	 -1.129171193	  1.187886995	 -3.439045393	 -3.208627778	 -0.109184973	  0.665014045	 -2.632755200	  0.503183038	 -1.637321644	  0.727222138	 -1.666366746	  1.546935580	 -3.038328940	 -0.846700779	 -5.762410075	 -7.104083367	 -3.128059422	 -7.886298029	 -6.085562169	 -6.116806784	 -3.190191260	  1.667935965	  3.539785419	  4.481217222	  2.426015756	  2.258514105	  0.252253914	 -3.851095966	 -1.381006172	 -2.389650195	 -0.139070259	 -0.929435764	 -0.861031772	 -2.679952330	 -1.403173130	 -0.139126189	  0.045346882	 -4.822728898	 -2.129786331	 -2.713260465	 -3.484662943	 -0.633607028	 -2.299380229	 -0.236088585	  1.380027796	  0.466720613	  4.140110655	  4.057519593	  1.626494409
  5.694511892	  4.586083503	  4.976184430	  1.205627813	  3.311105161	 -3.574191072	 -1.576898323	  1.469210881	 -4.012120555	 -2.848228249	  1.120367068	 -1.672193085	 -2.817317372	  0.003268160	  6.249467860	  8.357499554	  8.934901222	  7.715704076	  9.663676329	  6.985321564	  7.032352528	  6.084859353	  5.104246792	  3.813117201	  4.357442455	  2.928745073	  3.383140712	  4.548998114	  4.457518405	  0.893346281	 -2.111635894	 -4.675257854	 -0.256176001	 -3.063109188	 -3.140761312	 -2.069958519	 -4.002673351	 -5.018875760	 -4.719309750	 -4.188461011	 -3.500926821	 -0.885135802	 -0.050097209	  1.297438757	 -0.315524103	  0.368954193	  2.120043720	  2.344203588	  0.685830197	 -3.805598422	 -2.367669396	 -4.796677876	 -3.989683072	 -6.153775623	 -4.193748420	 -2.314520104	 -2.223845749	 -5.372516085	 -5.007905662	 -5.964837960	 -4.910464324	 -5.005857286	 -3.796179544	 -5.364886957	 -3.074239647	 -5.000974507	 -3.853013970	 -0.495202021	 -0.129518318	 -1.005006425	 -2.634836304	 -3.565104776	  0.658922590	 -0.854866482	  1.113893994	 -2.698484769	 -2.482766744	 -0.228020239	 -3.860772115	 -0.252457389	 -2.008768254	  2.654838815	  3.294595802	  3.035937694	  3.339322093	  1.573607767	  2.295711842	  2.122665832	 -2.569439102	 -2.286402345	 -2.675540876	 -3.009231706	 -3.440980687	 -2.359126648	  0.482796698	 -2.806078522	 -3.287881701	 -2.253886911	 -0.802866876	 -3.505653160	 -3.358200478	 -4.367781956	 -3.142802821	 -1.607574300	 -3.653833280	  4.399984728	 10.313589582	  9.554055417	 10.487825580	 10.027168582	  9.784352728	  6.741553109	  6.357998105	 11.859825330	 10.334487170	  7.026617827	  4.671988628	  9.194813165	  6.246770870	  6.003179362	  0.436243627	 -5.113539650	 -5.356848545	 -9.546698515	 -5.439327027	 -4.930690988	-10.794207600	 -5.841759497	 -2.441897790	 -0.157250521	 -1.298678885	 -0.707330099	 -3.111084321	 -3.343468007	  0.266983050	  2.718695798	  3.780959775	  3.656865627	  5.400165449	  5.213134026
  5.378938878	  1.561868377	  2.390814088	  4.029668095	  4.091967430	 -0.691311374	  0.441167626	  1.112097111	 -0.203165280	 -0.903524354	  1.091974244	  2.046750252	 -0.554088867	 -1.444052900	 -0.544091296	  9.594607725	  7.194690173	 10.670673879	  8.027827984	  4.018649268	  4.545516503	  7.208471461	  3.532719580	  2.323889027	 -1.219170672	  0.587583818	  1.778590114	  4.106112615	 -0.924524809	  2.853323676	 -0.437695241	 -1.221592935	 -3.209002279	  1.450500097	 -0.768031094	  3.159993365	  1.785198478	  1.486521332	  2.514271412	  3.270216022	  2.611743918	  2.107287322	  3.550669524	  1.959934409	  3.131952525	  3.392334939	  5.087382523	  7.949558858	  9.382228437	  9.973663678	  3.455718701	  1.068408583	  4.073284259	  1.756546499	  3.080056763	  3.746879216	  3.922594900	  3.588453105	  2.987430988	  5.377227322	  1.995712770	  2.223971858	  3.632406435	  2.152679210	 -1.494022712	  1.675619947	  2.143828805	 -1.614243477	  0.015695318	 -1.067872191	 -2.150396692	 -0.053649123	  2.286388093	 -1.373131672	 -0.013489957	  1.117252421	 -0.241154200	  3.097131027	  1.136115949	  4.117903600	  2.887945242	  4.947878171	 -2.638791680	  3.181563581	  2.163075466	  3.740044978	  2.736240627	  2.337816514	  1.726469331	  3.822410181	  1.832455891	  1.750700957	 -0.167686951	 -0.488993476	  2.008402974	  0.456258596	  1.054512288	  0.311098996	  3.417819218	  0.458426267	  0.902137724	  0.929873698	 -0.948425665	 -3.690963563	  1.191674803	  2.057055098	 11.157576425	  9.603886925	 12.622414509	 14.077269803	 11.758040440	  9.520375994	  5.853191703	  8.868826160	  6.262260251	  5.557949591	  5.007398873	  5.769773433	  6.146399084	 10.144469238	 -0.415199676	 -5.988266739	 -3.093373875	 -1.417395130	 -2.051646407	 -3.263070498	 -5.287723649	 -0.114790341	  1.142404588	  1.037000967	  0.952247534	 -1.560970535	 -1.070630611	 -2.032636947	  1.590438999	 -1.667944496	  0.657634001	 -2.645984178	 -0.225756908	  2.649123375
 -2.673706323	 -4.050234229	 -5.681094572	 -0.696312083	  0.815548424	 -2.756400050	 -3.273398792	 -2.613088262	 -0.608053337	 -1.449522605	 -2.951716856	 -1.485519597	 -1.194040980	 -3.191502154	 -1.089405625	 -0.779297047	 -0.354695644	  2.072763075	  0.557927093	 -1.549089481	  0.373541291	 -0.460018605	  0.040588064	 -3.739430912	 -5.039892696	 -3.986853479	 -1.066489698	  1.114612043	 -1.059742148	 -0.188396157	  1.869994740	 -2.406035536	 -0.698342291	 -1.535573989	 -3.803254165	 -2.183503646	 -0.896139555	 -1.604368927	 -1.776339721	 -1.372167131	 -1.476591067	  1.763804690	  1.884387011	 -0.298391248	 -0.339874797	  0.497621273	 -4.149100320	 -1.396766102	 -1.906831412	  0.576560944	 -0.030012738	 -2.380660450	  0.808938069	 -0.882136675	 -0.245636761	 -1.528879696	 -2.186757432	 -0.272355787	 -0.766993303	  0.572321996	 -0.668745141	 -2.184700575	 -0.711427975	 -2.271058034	 -4.178864142	 -1.622741092	 -2.285965873	 -3.421170925	 -6.204485627	 -0.884753852	 -3.029828391	 -0.557556850	 -2.786234525	 -4.724988908	 -1.044398558	 -1.246546393	 -0.166927307	 -0.800001424	 -2.189126128	 -1.541355870	 -2.670780050	 -3.330891759	 -7.191105540	 -1.631853379	 -0.750536037	  0.786022627	 -0.742307527	 -1.198726641	 -0.037160765	 -0.365132328	  1.805937390	 -1.459356672	 -0.695647927	  0.573991132	  1.007719704	  0.191279872	  2.363089283	  1.251128591	  1.726118174	  0.177448324	  1.111545592	  0.688865116	  0.221767557	  0.018784338	  0.788696944	 -2.018559437	  1.284777601	  1.558795985	  1.466939235	  2.170577802	 -1.663279863	  0.275953579	 -0.276053563	 -2.664482713	 -6.356658101	 -5.211463496	  1.208681454	 -1.259060392	  0.290701613	  2.774932542	  0.108002681	  0.738341138	  1.197170833	  3.453397209	  1.377201508	  3.452085311	 -0.455141411	  3.108296458	  3.482619073	  3.129704441	  2.709506732	 -1.025602109	 -1.768126142	 -1.100015612	 -0.288108511	  0.200818325	 -0.820751808	 -1.730673534	 -0.548519921	 -4.528974298
