  -0.4518455	  -0.4353803	  -0.4172803	  -0.4969820	  -0.5415659	  -0.5219493	  -0.5050999	  -0.5689903	  -0.5535570	  -0.6102913	  -0.5328104	  -0.5519513	  -0.5435901	  -0.4953923	  -0.4620053	  -0.5349631	  -0.5145548	  -0.4766055	  -0.4766741	  -0.4828852	  -0.4318629	  -0.3635197	  -0.3618529	  -0.3250832	  -0.3221284	  -0.3195051	  -0.2989138	  -0.2493018	  -0.3594153	  -0.3711023	  -0.2533901	  -0.3373371	  -0.3635389	  -0.3721090	  -0.4622198	  -0.4589347	  -0.3959122	  -0.4008179	  -0.4961250	  -0.4582819	  -0.4683113	  -0.4708858	  -0.5264264	  -0.4606840	  -0.3464127	  -0.5589281	  -0.5832243	  -0.5405978	  -0.4938055	  -0.4453116	  -0.2919098	  -0.2969349	  -0.5548087	  -0.5229790	  -0.5077686	  -0.5065002	  -0.5126379	  -0.5301778	  -0.5601787	  -0.5379093	  -0.5345223	  -0.5208936	  -0.5102919	  -0.5176634	  -0.5024810	  -0.5160074	  -0.5105357	  -0.5018588	  -0.5114115	  -0.5949548	  -0.6011852	  -0.3375314	  -0.4289971	  -0.4121986	  -0.4597302	  -0.4659837	  -0.3977435	  -0.3554517	  -0.3687889	  -0.4046185	  -0.3776966	  -0.3680919	  -0.3591063	  -0.5723653	  -0.5508104	  -0.5444561	  -0.5649263	  -0.5861140	  -0.5430123	  -0.5130485	  -0.5086797	  -0.4741497	  -0.3996654	  -0.4189131	  -0.3778290	  -0.5330754	  -0.5817723	  -0.4715440	  -0.4887992	  -0.5803482	  -0.5797447	  -0.6506926	  -0.6044239	  -0.5095011	  -0.3612907	  -0.2963840	  -0.3973157	  -0.3545248	  -0.2777181	  -0.3499249	  -0.3207711	  -0.3473275	  -0.4304765	  -0.5042978	  -0.5804420	  -0.5156958	  -0.3759243	  -0.5251335	  -0.5516342	  -0.6664599	  -0.6635862	  -0.3888044	  -0.3591827	  -0.3199659	  -0.3339593	  -0.3518082	  -0.3630230	  -0.3507309	  -0.3583292	  -0.3587948	  -0.3532304	  -0.4226174	  -0.4581010	  -0.4542013	  -0.4414542	  -0.3756963	  -0.3294738	  -0.4472837	  -0.5487824	  -0.4736715	  -0.4685327	  -0.4688429	  -0.4732192	  -0.4937778	  -0.3933238	  -0.4474049	  -0.5393549	  -0.3535321
   3.5805950	   3.1045567	   3.0808454	   3.6981458	   3.8992323	   3.6836177	   3.6150284	   3.6896784	   3.5024456	   3.3391667	   2.9696342	   3.4179284	   3.4477069	   3.0936022	   3.0268621	   3.5521751	   3.4481149	   3.2124483	   3.1238250	   2.9959482	   2.7004698	   2.3291022	   2.2659880	   2.0523806	   2.1376126	   2.3431754	   2.3433955	   1.9483439	   2.6126129	   2.7143678	   2.0495340	   2.5651038	   2.8350749	   2.9996598	   3.6311899	   3.5920370	   3.1170901	   3.0676770	   3.6180452	   3.2701414	   3.2746121	   3.4176808	   3.8974938	   3.4363576	   2.6392253	   4.2638640	   4.2221464	   3.8556062	   3.6422009	   3.3120307	   2.2122618	   2.0957079	   4.2443301	   3.5427965	   3.4657188	   3.4450990	   3.5309235	   3.6458263	   3.7574433	   3.6333238	   3.6038901	   3.4763770	   3.5194400	   3.6703080	   3.5395776	   3.6422052	   3.6572418	   3.6162547	   3.8894547	   4.5814317	   4.5572104	   2.6465053	   3.1117027	   2.9182725	   3.2099018	   3.1711221	   2.6291515	   2.3565119	   2.3510795	   2.5516519	   2.3473756	   2.3239398	   2.3153396	   3.4334631	   3.2396689	   3.1694728	   3.4873441	   3.6417676	   3.3306015	   3.1881011	   3.2546663	   3.0962959	   2.6633608	   2.8396478	   2.7297001	   3.8456902	   4.1030671	   3.3087116	   3.4827660	   4.0577649	   4.1822615	   4.8130971	   4.5191738	   4.0067476	   2.9781794	   2.5195033	   3.2301725	   2.8468546	   2.3313244	   2.9510656	   2.8145551	   2.9071704	   3.4295683	   3.8969565	   4.3373195	   3.8531328	   2.9963786	   4.0214819	   4.0007622	   4.6841683	   4.7076439	   2.8981404	   2.8267577	   2.6612545	   2.6663130	   2.7395485	   2.8536231	   2.7886969	   2.8101405	   2.7619178	   2.8274203	   3.4167474	   3.7693088	   3.7591085	   3.6091022	   3.0998398	   2.5758151	   3.4272969	   4.1991016	   3.6728966	   3.6533905	   3.6921460	   3.7205245	   3.8252907	   2.8217867	   2.7038655	   3.0654397	   2.3654960
 -13.7963209	 -11.3202787	 -11.4857172	 -13.6727124	 -14.0282042	 -13.1869246	 -13.1299006	 -12.4618633	 -11.6560522	  -9.7392047	  -8.9216320	 -11.1099225	 -11.4107631	 -10.1753935	 -10.4215528	 -12.2204864	 -11.9407209	 -11.2915243	 -10.7582065	  -9.8906007	  -9.1178931	  -8.1020082	  -7.6448809	  -7.0333471	  -7.6389076	  -8.9344876	  -9.3853785	  -7.8917324	  -9.7883997	 -10.1650729	  -8.4072480	  -9.9112132	 -11.0836880	 -11.9306151	 -13.9853570	 -13.8575274	 -12.1599698	 -11.7744603	 -13.1963009	 -11.7069709	 -11.4644967	 -12.4391221	 -14.3679974	 -12.7709340	 -10.1878003	 -16.2233119	 -15.3054956	 -13.8187705	 -13.4587315	 -12.3979492	  -8.3064713	  -7.4558501	 -16.2630836	 -12.3990802	 -12.2367663	 -12.1153270	 -12.5146067	 -12.9102200	 -13.0597255	 -12.6994722	 -12.5556343	 -12.0222048	 -12.5239146	 -13.3110159	 -12.7883914	 -13.1634691	 -13.4028852	 -13.3194940	 -14.9422701	 -17.8109395	 -17.4512647	 -10.6228385	 -11.5450796	 -10.6029042	 -11.4653421	 -11.0578668	  -8.9094581	  -8.0898207	  -7.8451996	  -8.4141744	  -7.6901941	  -7.7410376	  -7.8548374	 -10.8539387	 -10.0992424	  -9.8765439	 -11.3195111	 -11.8248146	 -10.7357508	 -10.3894864	 -10.8689894	 -10.5578357	  -9.2841588	  -9.9603521	 -10.0718535	 -13.8918553	 -14.3612304	 -11.7915587	 -12.6250200	 -14.4280498	 -15.3400489	 -17.9382523	 -17.0033705	 -15.7350524	 -12.1767182	 -10.5603873	 -13.1475541	 -11.4625193	  -9.7242463	 -12.2163434	 -12.1607765	 -12.0977301	 -13.4636893	 -14.7938007	 -15.9238481	 -14.1856046	 -11.7690011	 -15.5333025	 -14.5994901	 -16.2324424	 -16.4236765	 -11.1074764	 -11.3804164	 -11.1333762	 -10.7808757	 -10.8141647	 -11.2787385	 -11.1911411	 -11.1827087	 -10.8185982	 -11.4476396	 -13.8356842	 -15.3804308	 -15.3837569	 -14.6350782	 -12.6870173	 -10.3057415	 -13.2482914	 -16.0559320	 -14.2577070	 -14.2356725	 -14.4833875	 -14.6058333	 -14.8190873	 -10.2180288	  -8.7449376	  -9.3352426	  -8.2101157
  34.4841853	  27.5982501	  28.3059431	  33.1476798	  33.3009681	  31.4902701	  31.7648867	  28.7006474	  26.6848616	  19.8102157	  18.7954789	  24.9328049	  25.9007855	  23.1275365	  24.5928783	  28.5999997	  28.1710802	  27.2150722	  25.6141365	  22.8631523	  21.7352239	  19.8870524	  18.1673140	  17.0681745	  19.0824778	  23.0724159	  25.1262222	  21.5207823	  24.7909203	  25.5843252	  22.8045553	  25.5942071	  28.6614836	  31.0668003	  35.2086679	  35.0810633	  31.1879521	  29.9514466	  31.9332390	  27.9055996	  26.7579814	  30.1169773	  34.9100394	  31.2472105	  26.1592208	  40.6818153	  36.7818802	  32.9202640	  32.8731134	  30.7070530	  20.6225465	  17.8641907	  41.2192690	  29.4621026	  29.2300253	  28.7954769	  29.8956475	  30.8406878	  30.7906622	  30.0809431	  29.6200333	  28.2555039	  30.1342660	  32.3934164	  31.0863145	  31.9873684	  32.9777776	  32.9558275	  38.1425900	  45.9203889	  44.4176386	  28.5609062	  28.9114835	  26.1387310	  27.6726220	  26.1407429	  20.5549250	  19.0147168	  18.0136289	  19.0909154	  17.4500960	  17.7719008	  18.3038792	  23.7081250	  21.8289849	  21.4586742	  25.3344555	  26.3493744	  23.8722325	  23.3407051	  24.8779563	  24.6344237	  22.1635278	  23.8636565	  25.0684932	  33.4081588	  33.2688137	  28.3331561	  30.8806141	  34.6699876	  37.8352025	  44.5515121	  42.5477240	  40.7526835	  32.6123645	  28.9039229	  35.3464064	  30.5787357	  26.6474006	  32.9813166	  34.1914836	  33.1292047	  34.6818968	  36.7718599	  38.3085645	  34.3102343	  30.2407491	  40.0352823	  35.6957840	  37.0956005	  37.6488537	  28.6078322	  30.4691103	  30.5419818	  28.8203215	  28.3276981	  29.4846223	  29.6792361	  29.5426040	  28.2882970	  30.6586638	  36.8407542	  41.0059965	  41.0901426	  38.8894966	  33.9961899	  27.5014542	  34.1000775	  40.6994893	  36.6970896	  36.6737622	  37.4650415	  37.8439581	  37.9992254	  24.7479259	  19.8855212	  20.1761293	  19.4794767
 -63.2349262	 -50.1624704	 -51.6037489	 -59.2553092	 -58.6217205	 -56.1056163	 -57.1879028	 -50.2192251	 -46.7327082	 -31.6790201	 -31.0839545	 -43.0647112	 -44.9966950	 -40.5099103	 -44.2273797	 -50.7306031	 -50.5268675	 -49.9856005	 -46.7948523	 -41.0247195	 -40.2169320	 -37.7436375	 -33.6154512	 -32.3180796	 -36.6912624	 -44.7961347	 -49.9633306	 -43.6811736	 -47.2364231	 -48.2949072	 -45.5823787	 -49.3331061	 -54.9014380	 -59.5015014	 -65.3198166	 -65.5859161	 -59.1017758	 -56.5864090	 -57.6849057	 -49.9080691	 -47.0888241	 -54.5154179	 -62.8192470	 -56.5852420	 -49.9038192	 -75.2389743	 -65.7409647	 -58.4886747	 -59.4894600	 -56.2762422	 -38.4266994	 -32.6771227	 -77.2081266	 -53.0823232	 -52.7290662	 -51.6793431	 -53.7761828	 -55.4814208	 -54.9435664	 -53.8759952	 -52.8353158	 -50.3981572	 -54.6485869	 -59.0382014	 -56.7080907	 -58.3118677	 -60.7294525	 -61.0476362	 -72.0872611	 -87.2738466	 -83.6353414	 -57.0097387	 -54.5908160	 -48.9379588	 -50.5162461	 -46.9775618	 -36.4383894	 -34.3732581	 -31.9748593	 -33.4893604	 -30.8129292	 -31.5139660	 -32.7788404	 -40.0473807	 -36.6072377	 -36.2968980	 -43.6658024	 -45.0815721	 -40.9605807	 -40.4338778	 -43.6207551	 -43.8698744	 -40.3099993	 -43.5300973	 -46.9883908	 -60.0809550	 -57.5886888	 -51.4268563	 -56.9291804	 -62.8957539	 -69.8577193	 -82.1353935	 -78.8976643	 -77.6504358	 -63.9746170	 -57.9018063	 -69.9861471	 -60.4279541	 -53.7260315	 -65.1594251	 -69.8083677	 -66.5919308	 -65.9134077	 -67.4938836	 -68.2559307	 -61.6136412	 -57.2380684	 -76.7785000	 -65.7146278	 -63.5191777	 -64.4248688	 -54.9171513	 -60.0945255	 -61.1175723	 -56.7023533	 -54.8969991	 -56.9604858	 -57.9504399	 -57.6238755	 -54.9525825	 -60.3710749	 -71.8130449	 -79.6946145	 -79.9872020	 -75.6216526	 -66.6390691	 -54.2343395	 -65.1137049	 -76.4258296	 -69.9074558	 -69.7917338	 -71.4362676	 -72.2662437	 -72.0800375	 -45.1199694	 -35.1569889	 -34.3298465	 -35.3459752
  91.0423884	  72.2062755	  74.1971897	  83.4917046	  81.7270548	  79.2278496	  81.3018322	  70.4046684	  65.7775270	  42.0340349	  42.3711549	  60.1825974	  63.1060991	  57.5571990	  63.7914151	  71.9649094	  72.6441150	  73.4134169	  68.7012005	  59.7427898	  60.0218533	  57.5272201	  50.5874594	  49.6786364	  56.6601985	  68.7834157	  77.6146137	  69.2298262	  71.3193247	  72.2544398	  71.0075980	  74.9137679	  82.4930433	  88.9773262	  95.0753210	  96.1939875	  87.8449107	  84.1096776	  82.7015679	  71.3524372	  66.8217381	  78.4324917	  89.1946980	  80.9489757	  74.9897762	 108.7596439	  92.9252952	  82.5117292	  84.8677419	  81.0727509	  57.6709906	  48.8468876	 112.9242773	  76.5542447	  75.8602962	  74.0379974	  77.0171801	  79.3909713	  78.2449580	  76.9461542	  75.2288732	  71.9723307	  78.7849026	  85.1496183	  81.9870771	  84.2694425	  88.3779343	  89.3162360	 106.4426435	 128.7255578	 122.7581873	  88.7573556	  82.0068469	  73.4580781	  73.7491324	  67.9151276	  52.8355474	  50.6599511	  46.5016680	  48.1227729	  44.7792388	  45.7563217	  47.7886553	  55.1339429	  50.1942500	  50.2085976	  60.9915823	  62.4742502	  57.1252473	  56.9003766	  61.8123886	  62.8430597	  58.7908133	  63.6082629	  70.0893099	  85.8393494	  79.6637744	  74.6890889	  83.4688635	  90.8003115	 101.6383091	 118.4646333	 114.3518310	 114.9517886	  97.3336671	  89.9576156	 107.6043978	  93.4529630	  84.3815526	  99.8403357	 109.2263068	 103.4761700	  98.0645716	  97.4674749	  96.2731317	  87.7766644	  84.9849109	 115.3333556	  96.4881465	  87.7197457	  88.6730481	  82.7046262	  91.9348562	  94.2353603	  86.7007012	  83.1342225	  85.9490445	  87.9717074	  87.4916374	  83.5560891	  92.1563285	 108.1203380	 119.2821536	 119.9146992	 113.6530560	 101.0192204	  83.1477940	  97.1178944	 112.1054943	 103.8814894	 103.5454017	 106.0076044	 107.3392157	 106.7750280	  65.8874039	  50.4558785	  47.9201880	  51.8613148
-106.6975616	 -85.1978654	 -87.3207864	 -96.3835010	 -93.7424250	 -91.7263654	 -94.3436612	 -81.3129954	 -76.2729254	 -47.4299520	 -48.6561044	 -69.7524481	 -73.4272916	 -67.9684030	 -75.7061661	 -83.9783434	 -85.8721528	 -88.0863372	 -82.6965193	 -71.9897338	 -73.4844527	 -71.6379332	 -63.0823272	 -62.9665336	 -71.5487841	 -85.4880703	 -96.4247241	 -87.6461384	 -87.3820001	 -87.9428940	 -88.6518587	 -91.8388481	 -99.9364119	-106.9755588	-112.0122556	-113.9531866	-105.3977197	-101.1000529	 -96.9663919	 -84.1789650	 -79.0826621	 -92.5382823	-103.4275365	 -94.8434678	 -91.4386970	-126.5702337	-107.3353396	 -95.6680919	 -98.7855852	 -94.9685355	 -72.1114745	 -61.5335389	-132.4863270	 -90.7041034	 -89.4487580	 -87.1068225	 -90.3879075	 -92.9231979	 -91.2766054	 -89.9575136	 -87.8465340	 -84.4791312	 -92.7185085	 -99.9294658	 -96.5875803	 -99.2964509	-104.4563314	-105.9704224	-126.1236466	-151.0707523	-144.0264629	-110.3563091	-100.3460173	 -90.4482048	 -88.4157005	 -81.1055379	 -64.4615406	 -62.5001502	 -56.9239952	 -58.1968895	 -54.8697671	 -55.9614239	 -58.3831544	 -63.4110969	 -57.7494927	 -58.1410698	 -70.6909562	 -71.9441515	 -66.3372998	 -66.6164699	 -72.5992783	 -74.2711849	 -70.5192356	 -76.2716798	 -85.5032806	-100.5138454	 -91.4398373	 -89.3072616	 -99.8496249	-106.8932008	-119.4061189	-137.1703058	-133.0364161	-135.8572191	-118.2425282	-111.4693949	-131.6317703	-115.9192730	-106.0446000	-122.0155986	-134.4649709	-127.3069898	-117.4894209	-114.3202391	-111.2961644	-102.6472943	-102.1770909	-138.7239283	-115.7570220	-101.5179104	-102.2016125	-100.2485254	-112.0112682	-115.1691336	-105.8984291	-101.0868137	-104.0610304	-106.6940644	-106.1491547	-101.9379432	-111.9852711	-129.1679074	-141.3591650	-142.3244991	-135.6122341	-121.7431874	-101.6573438	-115.9296048	-131.6769847	-123.4554100	-122.9072651	-125.6763177	-127.3002802	-126.7325251	 -79.4664508	 -59.9934268	 -55.9063529	 -63.2281491
 102.9051836	  83.3355985	  85.2128686	  92.4551712	  89.6824896	  88.1012061	  90.4317232	  78.0806642	  73.4572852	  45.7709194	  47.3063271	  67.6275985	  71.4850732	  67.0621372	  74.4287374	  81.3076906	  83.9203074	  86.6567064	  81.8408008	  71.8877613	  73.9166849	  73.0214116	  65.1568864	  65.7076162	  73.8914048	  86.3397525	  96.3788364	  89.1644576	  87.2690393	  87.5329855	  89.4217782	  91.3906895	  98.3039728	 104.2823290	 107.7574921	 109.8509324	 102.8346112	  98.9354323	  93.6918859	  82.6005729	  78.5527262	  90.3284150	  99.0500945	  92.0506542	  91.1236672	 119.6555177	 102.2968919	  92.1220603	  94.9120038	  91.5668378	  75.2686655	  65.2483839	 125.6607816	  88.7714714	  87.0351997	  84.7924320	  87.6581084	  89.6943639	  87.8461679	  86.7256318	  84.7949382	  82.0855516	  89.7476006	  96.1985521	  93.4754618	  96.1600016	 101.0314366	 102.6798762	 120.8499006	 142.0487933	 135.9318518	 110.2282053	 100.2479772	  91.4303887	  87.5294469	  80.4301628	  66.2752996	  64.6724504	  58.7715542	  59.4056139	  56.7060401	  57.7986052	  60.0290990	  61.2989731	  56.1194823	  56.6462657	  68.3840562	  69.3110652	  64.5154104	  65.2318143	  71.0977759	  72.9189767	  70.0968760	  75.5743297	  85.8524190	  97.2860145	  88.1328256	  88.4529798	  97.9861480	 103.1652333	 113.9880402	 128.4930695	 125.2541775	 129.2584496	 115.7203082	 110.9777095	 128.7712006	 115.7221364	 107.2158145	 119.8098142	 131.3547644	 124.8461066	 114.1729011	 109.8577982	 106.4696407	  99.4176333	 100.3342390	 133.9845757	 113.5104089	  98.9436557	  99.3092635	  98.5245181	 109.6148211	 112.6432180	 104.1819745	  99.4637379	 101.8797293	 104.2707568	 103.7568017	 100.4466584	 109.2589723	 123.5692465	 133.9072677	 134.9888557	 129.5819703	 117.7076544	  99.9575684	 111.5892955	 124.7672283	 118.2722571	 117.6735156	 120.0341219	 121.5667171	 121.4017482	  79.7009710	  59.4366715	  54.7610372	  64.4308478
 -80.7769675	 -66.8601041	 -68.2690785	 -72.9697555	 -70.8138878	 -69.5453477	 -71.0115710	 -61.8364765	 -58.3691242	 -37.6229328	 -38.7960622	 -54.4939529	 -57.6827856	 -54.6826799	 -60.0281539	 -64.6695376	 -67.0161298	 -69.1180178	 -65.8228194	 -58.7055129	 -60.3656450	 -60.2109628	 -54.8770180	 -55.6196953	 -61.5516080	 -70.0672179	 -76.8828645	 -72.3101222	 -70.2753467	 -70.4392682	 -72.2856024	 -73.1599925	 -77.7910549	 -81.7184408	 -83.8085736	 -85.3109651	 -80.7904713	 -78.0438904	 -73.8174203	 -66.5909888	 -64.3957456	 -72.1170539	 -77.5328736	 -73.1544402	 -73.3425275	 -91.0714368	 -79.5340434	 -72.7836013	 -74.5300592	 -72.0841176	 -64.0893427	 -56.7743046	 -95.5016542	 -70.8561077	 -69.1194731	 -67.5480653	 -69.5300418	 -70.7168394	 -69.1147367	 -68.3466849	 -67.0606991	 -65.4009573	 -70.7912204	 -75.2494275	 -73.5925332	 -75.7147628	 -79.1303592	 -80.3990721	 -92.7516439	-106.0655479	-102.1765385	 -87.5343100	 -80.5129692	 -74.5922198	 -70.6212052	 -65.3617990	 -56.2733120	 -55.1033778	 -50.2535676	 -50.3343263	 -48.5628218	 -49.4897834	 -51.0868196	 -49.4374234	 -45.7148971	 -46.0941259	 -54.7867001	 -55.4101689	 -52.1200432	 -52.9503691	 -57.4988304	 -58.9540841	 -57.2640937	 -61.3479187	 -70.0266452	 -76.8567122	 -70.3391463	 -71.5050589	 -77.8818056	 -80.6903723	 -87.5756468	 -96.5513668	 -94.6430562	 -98.1778223	 -90.4194791	 -87.9079781	 -99.6536568	 -91.7177642	 -86.1470021	 -93.5849387	-101.1354296	 -96.8342764	 -89.0647507	 -85.5396215	 -83.1972729	 -78.6931802	 -79.5981871	-102.6123229	 -89.3702581	 -79.3125513	 -79.5005278	 -77.8245020	 -85.5415251	 -87.6130484	 -81.9095028	 -78.5350633	 -80.0266084	 -81.5483299	 -81.1580626	 -79.2843665	 -85.0297131	 -94.0900513	-100.7846507	-101.6786503	 -98.4785227	 -90.7207126	 -78.5840785	 -86.0437448	 -94.6679290	 -90.7108791	 -90.2294604	 -91.7314574	 -92.8344201	 -93.0630998	 -65.5239357	 -48.7187549	 -44.6908761	 -54.1573641
  49.9077849	  42.5844212	  43.4330193	  45.7732388	  44.5506833	  43.6923371	  44.3089080	  39.2190745	  37.2501258	  25.6729714	  26.2234635	  35.4714136	  37.3754701	  35.7296448	  38.5561754	  40.9726926	  42.4014158	  43.4386761	  41.8048781	  38.0574701	  38.9327084	  39.0640064	  36.5045666	  37.0413680	  40.1531722	  44.4172678	  47.7329157	  45.5912773	  44.3604851	  44.4972229	  45.6057537	  45.8758666	  48.1606309	  50.0635065	  51.1183975	  51.8216497	  49.6529305	  48.2275677	  45.9862225	  42.6315247	  41.8925454	  45.5291322	  47.9850632	  45.9856260	  46.2150642	  54.2356898	  48.8154988	  45.5804184	  46.3197458	  44.9663952	  42.6360165	  38.7608948	  56.5346336	  44.6156332	  43.4041850	  42.6333892	  43.6800996	  44.1532127	  43.1539640	  42.7647140	  42.1728758	  41.4394487	  44.1728233	  46.4264999	  45.7160560	  46.9510703	  48.6525933	  49.3328061	  55.3750155	  61.2219326	  59.4729690	  53.6555674	  50.2328984	  47.3874306	  44.8767028	  42.0579746	  37.8639108	  37.1726003	  34.2292966	  34.0898754	  33.2012373	  33.7810750	  34.6388114	  32.3827898	  30.3673067	  30.5113413	  35.3871468	  35.7417624	  34.0218014	  34.6318164	  37.2760003	  38.1180586	  37.3526406	  39.6286449	  44.8446190	  47.8730300	  44.6862177	  45.5083078	  48.5235983	  49.5895267	  52.6568112	  56.6478736	  55.8558324	  57.9192668	  54.7934758	  53.8318187	  59.2888468	  55.9215259	  53.3294913	  56.4790014	  59.8512748	  57.8821632	  54.1087829	  52.2423722	  51.2144905	  49.0899463	  49.4361115	  60.5006931	  54.5410257	  49.9373751	  50.0467389	  48.0786506	  51.8908416	  52.8686460	  50.1356075	  48.4398306	  49.1265151	  49.7784807	  49.5629243	  48.8420891	  51.5099688	  55.6661830	  58.8193165	  59.3441083	  58.0314186	  54.3650000	  48.2573447	  51.8526074	  56.0375531	  54.2695648	  53.9795292	  54.6625101	  55.2363460	  55.5336800	  42.5599685	  32.2478335	  29.6819305	  36.2621386
