 4.070073e+01	 3.009360e+01	 2.949403e+01	 3.142578e+01	 3.011285e+01	 3.161454e+01	 2.896217e+01	 3.142024e+01	 3.100885e+01	 3.372066e+01	 2.950030e+01	 3.415846e+01	 3.224151e+01	 3.859670e+01	 3.804901e+01	 4.990082e+01	 6.545753e+01	 7.190880e+01	 7.367326e+01	 7.550715e+01	 7.580544e+01	 7.638622e+01	 8.062160e+01	 7.942948e+01	 8.074527e+01	 7.888626e+01	 8.134288e+01	 7.763996e+01	 8.614789e+01	 8.737245e+01	 8.733440e+01	 8.781575e+01	 8.529982e+01	 8.155503e+01	 8.267826e+01	 7.985407e+01	 7.226442e+01	 8.200856e+01	 8.020161e+01	 7.908794e+01	 7.535693e+01	 7.582922e+01	 7.657459e+01	 7.757901e+01	 7.555527e+01	 7.847585e+01	 7.135984e+01	 7.211838e+01	 5.926967e+01	 5.577574e+01	 4.784902e+01	 4.687618e+01	 4.511230e+01	 4.180903e+01	 4.085312e+01	 3.843298e+01	 3.862027e+01	 3.606430e+01	 3.730407e+01	 6.684031e+01	 7.544873e+01	 7.391481e+01	 7.411003e+01	 7.071423e+01	 7.143900e+01	 6.773266e+01	 7.010783e+01	 6.800311e+01	 6.372138e+01	 5.931601e+01	 4.625087e+01	 4.473719e+01	 3.910527e+01	 4.983241e+01	 4.018724e+01	 3.355283e+01	 3.396919e+01	 3.043117e+01	 3.142032e+01	 3.009804e+01	 3.094265e+01	 2.949489e+01	 3.197825e+01	 2.905732e+01	 2.950309e+01	 2.998741e+01	 3.059045e+01	 2.902665e+01	 2.953837e+01	 3.068670e+01	 2.964413e+01	 2.991508e+01	 3.044081e+01	 8.446414e+01	 9.491563e+01	 9.724958e+01	 9.279460e+01	 8.718676e+01	 9.549691e+01	 9.197533e+01	 9.709192e+01	 9.862527e+01	 9.483889e+01	 9.674510e+01	 9.298890e+01	 9.124588e+01	 9.285604e+01	 8.941331e+01	 9.048501e+01	 8.201963e+01	 7.611879e+01	 6.296641e+01	 5.956030e+01	 5.768091e+01	 5.541130e+01	 5.364448e+01	 5.271356e+01	 5.599695e+01	 6.723169e+01	 8.250099e+01	 8.691089e+01	 8.565713e+01	 8.705947e+01	 8.634386e+01	 8.413323e+01	 8.296367e+01	 7.891181e+01	 7.377907e+01	 7.515688e+01	 7.426500e+01	 7.392046e+01	 7.086837e+01	 6.871217e+01	 6.477417e+01	 6.228749e+01	 6.097115e+01	 5.919922e+01	 5.938009e+01	 5.496395e+01	 5.456080e+01	 5.063971e+01	 4.521162e+01	 4.552057e+01	 4.137762e+01	 4.175708e+01	 3.572112e+01	 3.685695e+01	 3.527859e+01	 3.364407e+01	 3.251568e+01	 3.127098e+01	 3.342203e+01	 3.764338e+01	 4.651505e+01	 4.579791e+01
 2.078912e+00	-5.315677e+00	-7.775738e+00	-7.167359e+00	-7.571552e+00	-7.229311e+00	-9.960541e+00	-5.374519e+00	-8.142744e+00	-6.509043e+00	-7.275471e+00	-4.967865e+00	-7.755691e+00	-7.556122e+00	-1.263411e+01	-1.326200e+01	-7.187464e+00	-8.591323e+00	-1.083154e+01	-1.072084e+01	-1.369276e+01	-1.347718e+01	-1.083712e+01	-1.303962e+01	-1.010530e+01	-1.293588e+01	-1.194184e+01	-1.526746e+01	-9.114421e+00	-6.962425e+00	-7.599611e+00	-5.418187e+00	-3.962621e+00	-3.963216e+00	-1.742557e+00	-2.783426e+00	-3.525056e-01	-7.801951e+00	-2.113750e+00	-4.688752e+00	-3.240083e+00	-1.077913e+00	-2.586813e-01	-3.432276e+00	-5.870444e-02	-1.948892e+00	-3.816076e+00	-2.978183e-01	-3.363130e+00	 2.643292e+00	 1.375841e+00	 1.069929e+00	-2.460820e-01	-1.213529e+00	-2.235710e+00	 5.565924e-02	 2.964090e+00	 1.523394e+00	 3.587073e-01	-5.176506e-01	-8.070503e+00	-3.072252e+00	-7.240584e+00	-1.939466e+00	-4.502269e+00	-5.986290e+00	-3.950936e+00	-3.072146e+00	-4.067003e+00	 6.103852e-01	-3.158039e+00	-8.025841e+00	-7.662142e+00	-1.749408e+01	-1.297245e+01	-5.208159e+00	-3.053318e+00	-7.788868e+00	-3.276606e+00	-7.415753e+00	-6.526039e+00	-7.380193e+00	-5.844995e+00	-6.919891e+00	-7.591555e+00	-4.864909e+00	-7.227562e+00	-6.458954e+00	-6.679232e+00	-4.518683e+00	-6.111842e+00	-5.129046e+00	-7.196660e+00	-7.638184e+00	-4.073382e+00	-7.022740e+00	-3.152674e+00	-7.130013e-01	 1.035593e+00	 2.172906e+00	 1.548874e+00	-3.740264e+00	-1.661213e+00	-6.552920e+00	-8.856294e-01	-1.939886e+00	-6.135359e-01	-7.844025e-01	-1.161948e+00	 3.464896e+00	-2.195897e+00	-2.727958e+00	 3.545842e-01	-8.850756e-02	-3.033580e+00	 8.025711e-01	-1.792700e+00	-4.449865e+00	-5.107688e+00	-2.248381e+00	-2.368286e+00	-2.632966e+00	-1.275691e+00	-3.917748e+00	 1.841286e+00	-2.710156e+00	 7.501507e-01	-1.954241e+00	-7.205231e-01	-4.015978e+00	-1.237376e+00	-4.060967e+00	-1.649477e+00	-4.721428e+00	-2.129665e+00	-2.534080e+00	-2.856874e+00	-1.538256e+00	-5.625340e+00	-8.176100e-01	-5.269528e+00	-2.509732e+00	-3.320575e+00	-2.201889e+00	-2.175179e+00	-1.248264e+00	-4.901801e+00	-3.756128e+00	-6.166525e+00	-7.413060e+00	-4.839223e+00	-7.935780e+00	-4.526121e+00	-4.739515e+00	-1.633160e+00
-2.510098e+01	-3.740883e+01	-3.543648e+01	-3.373604e+01	-3.624317e+01	-3.280702e+01	-3.733302e+01	-3.554054e+01	-3.816993e+01	-3.603702e+01	-3.950407e+01	-3.249225e+01	-3.818017e+01	-3.174690e+01	-3.610767e+01	-2.991369e+01	-2.776771e+01	-3.181942e+01	-3.148081e+01	-3.148781e+01	-3.262298e+01	-3.297488e+01	-3.071122e+01	-3.397358e+01	-3.090525e+01	-3.336888e+01	-3.207223e+01	-3.889901e+01	-2.835429e+01	-3.014918e+01	-3.095063e+01	-3.263217e+01	-3.761965e+01	-3.934745e+01	-3.512976e+01	-3.820842e+01	-3.130073e+01	-3.678633e+01	-3.847707e+01	-3.335496e+01	-3.910540e+01	-3.955586e+01	-3.568070e+01	-3.414672e+01	-3.459814e+01	-3.180530e+01	-4.053174e+01	-2.941803e+01	-4.012504e+01	-2.788477e+01	-3.568442e+01	-3.600180e+01	-3.381381e+01	-3.418943e+01	-3.271142e+01	-3.596929e+01	-3.657542e+01	-3.699576e+01	-3.075497e+01	-3.559705e+01	-3.774106e+01	-3.785936e+01	-3.565197e+01	-3.612646e+01	-3.240619e+01	-3.595452e+01	-3.240714e+01	-3.499580e+01	-3.834756e+01	-2.939799e+01	-3.956387e+01	-3.479458e+01	-3.564757e+01	-3.282289e+01	-3.165670e+01	-3.556413e+01	-3.331475e+01	-3.689943e+01	-3.307269e+01	-3.474944e+01	-3.340031e+01	-3.631181e+01	-3.365542e+01	-3.640964e+01	-3.434132e+01	-3.700883e+01	-3.460370e+01	-3.674753e+01	-3.662667e+01	-3.461074e+01	-3.596237e+01	-3.386438e+01	-3.344429e+01	-1.738403e+01	-3.501172e+01	-3.249843e+01	-2.961398e+01	-3.561917e+01	-3.399636e+01	-4.065184e+01	-3.466898e+01	-3.225714e+01	-3.907667e+01	-3.453648e+01	-3.716396e+01	-4.162876e+01	-3.582888e+01	-4.009377e+01	-3.421441e+01	-4.084642e+01	-2.698493e+01	-3.805771e+01	-3.457913e+01	-3.502076e+01	-3.401828e+01	-3.545892e+01	-3.593502e+01	-3.209217e+01	-2.936818e+01	-3.763426e+01	-3.478361e+01	-3.825049e+01	-3.598094e+01	-3.776778e+01	-4.037359e+01	-3.475779e+01	-3.913256e+01	-3.923037e+01	-3.942115e+01	-3.782568e+01	-3.657736e+01	-3.725725e+01	-3.107934e+01	-3.722755e+01	-3.884824e+01	-3.744139e+01	-3.595116e+01	-3.445497e+01	-3.787050e+01	-3.272780e+01	-3.723909e+01	-3.868945e+01	-3.788296e+01	-4.094528e+01	-3.510866e+01	-4.044780e+01	-3.549617e+01	-3.557363e+01	-3.628816e+01	-3.312482e+01	-3.661428e+01	-3.165682e+01	-3.410947e+01	-3.657241e+01	-2.757241e+01
 1.547097e+01	 1.530529e+01	 1.366472e+01	 1.139870e+01	 1.375586e+01	 1.270328e+01	 9.852602e+00	 1.451820e+01	 6.259272e+00	 8.989718e+00	 9.700631e+00	 1.123881e+01	 1.035705e+01	 7.939321e+00	 9.875606e+00	 7.115335e+00	 2.069024e+01	 2.187718e+01	 1.722285e+01	 1.696833e+01	 1.872679e+01	 1.847907e+01	 1.879287e+01	 1.812927e+01	 1.767483e+01	 1.702708e+01	 1.821965e+01	 1.401139e+01	 1.498347e+01	 1.610061e+01	 1.275461e+01	 1.262333e+01	 1.445523e+01	 1.022961e+01	 9.355318e+00	 6.693849e+00	 6.584773e+00	 6.666862e+00	 9.327282e+00	 2.469605e+00	 2.209296e+00	 2.246012e+00	 9.632138e-01	 3.270596e-02	 4.554566e+00	 2.872074e+00	-1.357728e+00	 4.523739e+00	 1.493975e+00	 7.098498e+00	 4.093979e+00	 4.402626e+00	 2.299734e+00	 3.284512e+00	 3.354013e+00	 5.235232e+00	 1.149122e+01	 8.850484e+00	 1.054211e+01	 1.777391e+01	 9.777435e+00	 1.884723e+01	 8.137625e+00	 1.277077e+01	 7.613836e+00	 7.466331e+00	 6.777236e+00	 6.919577e+00	 8.426690e+00	 5.724855e+00	 4.127199e+00	 5.003997e+00	 7.810214e+00	 1.972861e+01	 1.617122e+01	 1.353021e+01	 1.593347e+01	 1.218001e+01	 1.590733e+01	 1.281729e+01	 1.336189e+01	 1.348264e+01	 1.233302e+01	 1.384936e+01	 1.233594e+01	 1.544785e+01	 1.401002e+01	 1.622009e+01	 1.494337e+01	 1.437914e+01	 1.478093e+01	 1.713818e+01	 1.018059e+01	-4.330721e+00	 7.680088e+00	 3.575235e+00	 6.337155e+00	 1.163145e+01	 7.197196e+00	 9.371178e+00	 6.094445e+00	-1.006931e-01	 3.137627e+00	-1.725686e+00	 4.807673e+00	 6.176119e+00	 7.744074e+00	 6.577820e+00	 5.659013e+00	 1.014139e+01	 5.602078e+00	 2.374918e+00	 2.460146e+00	 2.926705e+00	-9.504217e-01	 4.747645e+00	 5.772357e+00	 8.647570e+00	 5.672718e+00	 5.678207e+00	 5.914038e+00	 3.620247e+00	 4.544419e+00	 1.567578e+00	 9.819415e+00	-1.742251e+00	 4.735750e+00	 4.023414e-01	 7.420659e+00	 4.499239e+00	 8.959271e+00	 6.567880e+00	 1.148596e+01	 6.980039e+00	 5.224858e+00	 6.159195e+00	 7.667918e+00	 3.954372e+00	 2.921414e+00	 9.071709e+00	 3.033542e+00	 1.090386e+01	 5.501972e+00	 7.835193e+00	 6.541305e+00	 1.052613e+01	 4.419274e+00	 9.214780e+00	 8.674298e+00	 8.027204e+00	 1.094211e+01	 1.085670e+01	 1.547697e+01	 1.467847e+01	 1.144976e+01
 1.779176e+00	 2.328599e+00	 4.279005e+00	 4.458044e+00	 3.589544e+00	 5.909382e+00	 2.724286e+00	 4.684666e+00	 2.760412e+00	 7.171818e+00	 3.135124e+00	 7.237904e+00	 4.717509e+00	 6.264537e+00	 1.637567e+00	 8.974189e+00	 3.445084e+00	 1.258726e+00	 5.510685e+00	 5.068758e+00	 4.336088e+00	 3.415545e+00	 3.320638e+00	 3.938201e+00	 3.295805e+00	 2.035475e+00	 1.725841e+00	 1.000425e+00	 6.140871e+00	 4.810088e+00	 7.878384e+00	 7.252902e+00	 4.347406e+00	 3.100839e+00	 5.564267e+00	 3.945720e+00	 5.673168e+00	 4.758031e+00	 4.105418e+00	 4.042433e+00	-6.696073e-01	-1.413097e+00	 8.617338e-01	-1.998367e+00	-2.485235e+00	 1.432583e+00	-6.205435e+00	 4.277295e+00	-3.407581e+00	 4.993020e+00	-1.569340e+00	 1.354589e+00	 1.815589e+00	-1.853603e+00	 7.360310e-01	-3.445349e+00	-2.920748e+00	-5.620273e+00	 1.147707e+00	 6.421799e+00	 7.825680e+00	 2.187810e+00	 8.041926e+00	 5.350945e+00	 7.946217e+00	 6.802087e+00	 1.303502e+01	 1.158175e+01	 1.259371e+01	 1.078020e+01	 5.397803e+00	 3.544212e+00	 3.542888e+00	-5.344487e+00	-2.250040e+00	 1.039013e+00	 6.057727e-01	 2.554604e+00	 1.439494e+00	 4.780427e+00	 5.737644e+00	 4.316086e+00	 7.367189e+00	 3.646847e+00	 5.492303e+00	 4.670955e+00	 5.632367e+00	 3.234699e+00	 4.538860e+00	 3.743823e+00	 3.363164e+00	 2.066513e+00	 2.402072e+00	 2.608187e+00	 1.629448e+01	 1.659511e+01	 1.106376e+01	 1.035758e+01	 1.538650e+01	 1.077278e+01	 1.395269e+01	 1.281296e+01	 7.471691e+00	 7.563596e+00	 5.084719e+00	-4.329047e-02	 2.783489e+00	-1.278832e+00	 4.151790e+00	-7.481189e-01	 1.092575e+01	 2.919702e+00	 1.576975e+00	-1.707608e+00	-3.007978e+00	-1.186107e+00	-1.866821e+00	 5.737236e-01	 9.394106e+00	 6.740956e+00	 7.145023e+00	 6.556769e+00	 9.477713e+00	 7.784693e+00	 4.732767e+00	 9.219186e+00	 2.422933e+00	-8.158111e-01	-3.276238e+00	 2.404717e+00	 6.242842e+00	 7.540656e+00	 6.031426e+00	 5.323126e+00	 5.439670e+00	 6.868313e+00	 8.636459e+00	 4.629430e+00	 4.900136e+00	 7.064005e+00	 7.198608e+00	 5.274363e+00	 3.801968e+00	 2.036689e+00	 4.839657e+00	 1.098610e-02	 6.477546e+00	 4.567178e+00	 7.250226e+00	 5.869652e+00	 5.767691e+00	 7.286385e+00	 4.684453e+00	 4.786581e+00	 9.201795e+00
-3.046442e+00	 8.015573e-01	-7.691057e-01	-2.190641e+00	-8.197199e-01	-9.054528e-01	-9.031798e-01	 2.400895e+00	 6.833741e-01	 7.005995e-01	 8.531881e-01	-8.676487e-01	 2.909037e+00	 2.186842e+00	 3.444123e+00	-5.215705e+00	-8.871546e+00	-2.907057e+00	-1.582505e+00	-1.230009e-01	 4.005017e-01	 1.454134e+00	 7.187798e-02	 8.711982e-01	-5.229302e-01	 2.674011e+00	 6.521150e-02	 5.152559e+00	-5.346605e-01	-1.592352e+00	-1.686759e-02	 1.880612e-01	 4.391005e-01	 8.997900e-01	 1.281160e+00	 3.189742e+00	 1.121250e+00	 3.900937e+00	 2.316712e+00	-6.672351e-01	 5.779289e-01	 2.436939e+00	 3.407899e+00	 1.156981e+00	 1.360568e+00	-2.073570e-01	-5.909584e+00	 2.530257e+00	-5.620124e+00	-2.734130e+00	-6.153815e+00	-8.065289e+00	-6.988314e+00	-1.162534e+01	-8.722542e+00	-9.124667e+00	-3.958464e+00	-6.038068e+00	-5.942952e+00	-1.231885e+00	-1.727133e+00	 5.317108e-01	 7.308100e-01	 2.676789e+00	 4.159899e-01	 8.549104e-01	-4.305234e-01	-6.861393e-01	 1.392221e+00	-1.082665e+00	 1.388021e+00	-8.396661e-01	 8.887462e-01	 9.851027e+00	 8.071323e+00	 6.013424e+00	 4.917234e+00	 1.959463e+00	 2.187002e+00	 1.481084e+00	-8.165500e-01	 4.204370e-01	 3.959496e-02	 5.520450e-01	-5.008780e-01	 2.087967e+00	 4.867568e-02	 2.604887e+00	 2.399252e+00	 7.627531e-01	 3.126538e-02	 1.881168e+00	-1.635368e+00	-8.930597e-01	 9.282178e-01	-1.074822e-01	 3.728115e-01	 1.726177e+00	 1.206442e-01	 7.110754e-01	-2.648391e+00	-2.640735e+00	-3.112674e+00	-6.259210e+00	-6.780644e+00	-6.237729e+00	-7.090023e+00	-8.893751e+00	-9.490214e+00	-6.527689e+00	-6.999939e+00	-8.847284e+00	-8.626882e+00	-1.200835e+01	-1.030993e+01	-8.870668e+00	-4.357734e+00	-1.421131e+00	-6.705855e-01	-3.255971e+00	-4.793833e+00	-5.121749e+00	-5.106210e+00	-5.109448e+00	 1.467086e+00	-2.887106e-01	 4.068474e+00	 7.830617e-01	 5.342998e+00	-1.311843e+00	 1.140337e+00	-4.452653e-01	-2.353238e-01	-1.671662e+00	 3.823572e+00	 2.751134e+00	 2.346545e+00	 2.480771e+00	-5.285703e-01	-1.378980e+00	 8.101842e-01	 1.606382e+00	-5.532392e-01	 3.520322e+00	 1.146442e+00	 4.968719e+00	-3.732343e-01	 3.390040e-01	 2.225370e+00	-2.803332e+00	 4.765917e-02	-2.566246e+00	-1.946587e+00	-1.750673e-01	-4.943986e+00
-2.375819e+00	-3.030536e+00	-9.747594e-01	 2.024637e+00	-5.874887e-01	 6.123995e-01	 2.549741e+00	 5.372762e-01	 2.552549e+00	 1.242716e+00	 8.601233e-01	 1.383738e+00	-2.149931e+00	-1.104203e+00	-6.065506e+00	-5.229856e+00	 3.292694e+00	 2.955852e+00	 1.981123e+00	 4.942881e-01	 6.487388e-01	 1.975800e-01	-3.019697e+00	-5.376089e+00	-3.821208e+00	 1.465543e-01	-3.328246e+00	-1.531851e+00	-8.367909e-01	-1.428596e-01	 1.435200e+00	 8.942868e-01	 6.368314e-01	 2.264449e-01	-3.114734e-01	 5.259928e-01	 3.592883e+00	 3.439760e-02	-4.700469e-01	 5.209531e+00	 5.679550e-01	-4.534170e+00	-4.666464e+00	-4.191088e+00	-5.061496e+00	-2.148053e+00	-8.110394e+00	 3.778209e-02	-9.075198e+00	-3.559017e+00	-5.179836e+00	-5.512718e+00	-3.836865e+00	-3.933786e+00	 1.153331e+00	-4.518740e+00	-1.113838e+00	-3.437502e+00	-3.442567e-01	-6.640542e+00	 4.835340e-01	-3.791979e+00	 1.099467e+00	-3.162026e-01	 2.868489e+00	 3.111060e+00	-1.299220e+00	 6.669805e-01	 1.211857e+00	 1.341295e+00	 5.184178e+00	 5.117847e+00	 6.395717e+00	-6.140101e+00	-2.672360e+00	-3.739583e-01	-2.092374e+00	-1.770002e+00	-1.579310e+00	-8.194194e-01	-1.451987e+00	 9.408339e-01	 1.799453e+00	 2.983712e-01	-6.781042e-01	-9.554686e-01	-2.975732e-01	-1.230384e+00	 6.163526e-01	-7.330803e-01	-4.234305e-01	-6.276352e-01	 2.775091e+00	-4.515275e+00	-4.255631e+00	-5.199700e+00	-1.550526e+00	-3.792042e+00	-4.906691e+00	-2.759361e+00	-1.556717e+00	-7.934907e-01	 3.137143e+00	 2.851673e-01	 2.753911e+00	 4.080806e+00	 5.576490e+00	 5.094536e+00	 4.499877e+00	 1.996400e+00	-3.553307e-01	 3.965438e+00	 4.113222e+00	 1.166754e+00	 1.586296e+00	 5.468384e+00	 3.824427e+00	 1.828338e-02	-2.564924e+00	 4.703548e-01	 6.004605e-01	 2.672272e-01	-6.828279e-01	-1.252088e+00	-3.721722e+00	-2.968354e+00	-2.339558e+00	-9.777868e-01	-3.020862e+00	-3.777281e+00	-5.647774e+00	 1.396727e+00	-1.440586e+00	 1.791314e+00	 1.349736e+00	 1.761581e+00	 1.825175e+00	 5.036939e+00	 3.276511e+00	 1.777574e+00	 4.454295e+00	 2.180817e+00	 4.469526e+00	 4.546154e+00	 4.307242e+00	 6.842540e-01	 2.942861e+00	 2.949128e+00	 2.641073e+00	 2.253935e+00	-1.241449e+00	 1.984612e+00	 2.337290e+00	 3.107148e+00	-1.037071e+00
 3.609868e-03	-1.603279e-01	-2.845711e+00	-3.611605e+00	-2.574186e+00	-1.728748e+00	-2.184904e+00	-2.709050e+00	-5.579463e-01	-4.263214e+00	-2.969556e+00	-3.309559e+00	-1.763256e+00	-3.947412e+00	-3.985241e+00	-2.412439e+00	-1.915729e-01	-1.809212e+00	-3.309780e+00	-3.415059e+00	-1.992868e+00	-1.461565e+00	-7.104622e-01	 1.081581e+00	 2.163710e-01	 1.546355e+00	 1.877348e+00	 3.389182e+00	-1.584122e+00	-1.402706e+00	-2.894382e+00	-4.561957e+00	-4.342101e+00	-1.965287e+00	-8.066083e-01	 1.939482e-01	 2.305389e-01	-5.208060e+00	-1.590890e+00	-1.476720e+00	-1.215198e+00	-1.643721e+00	-2.048364e+00	-4.200964e+00	-1.881396e+00	-1.920089e+00	-6.445635e+00	-2.184101e+00	-5.676260e+00	-5.359787e-01	-4.529466e+00	-5.780709e+00	-5.532596e+00	-4.489621e+00	-7.378252e-01	-4.781667e+00	 1.644214e+00	-3.003796e+00	-1.537385e+00	 2.784787e+00	 5.328231e-01	 2.069577e-01	-2.148819e+00	-1.445419e+00	-3.239556e+00	-1.534194e+00	-5.586460e+00	-4.801493e+00	-5.561376e+00	-2.335291e+00	-1.185822e+00	-2.318888e+00	-3.919790e+00	-1.223301e+00	-3.329866e+00	-6.949036e-01	-1.179196e+00	-3.327684e+00	-2.639933e+00	-3.583193e+00	-5.455766e+00	-1.684851e+00	-3.056634e+00	-5.492968e-01	-5.521480e+00	-2.073603e+00	-2.898312e+00	-5.771749e+00	-3.200575e+00	-2.599248e+00	-3.745570e-01	-4.199764e+00	-2.568114e+00	-2.908350e+00	-8.496179e+00	-4.454476e+00	-3.665918e+00	-7.218285e+00	-7.300440e+00	-5.290533e+00	-4.528968e+00	-1.337290e-01	-1.210062e+00	 1.610192e+00	-2.683535e-01	 2.518443e+00	 3.469667e+00	 4.383630e+00	 5.136457e+00	 3.315459e+00	 3.234039e+00	 3.178840e+00	 3.656884e+00	 2.622914e+00	 3.278943e+00	 4.215703e+00	 5.889843e+00	 4.835927e+00	 4.817266e-03	 1.547715e-02	 6.363555e-01	-5.958085e-01	-2.098604e+00	-1.850458e+00	-1.091151e+00	-2.216182e+00	-3.624815e+00	-4.050773e+00	 1.296360e+00	-5.099216e-01	-1.525329e+00	-1.670466e+00	-2.211928e+00	-4.117648e+00	-1.958992e+00	-1.973879e+00	-3.746256e+00	-3.984179e+00	-4.482907e+00	-4.716322e+00	-5.350419e+00	-3.374209e+00	-3.814143e+00	-2.568746e+00	-3.545891e+00	-2.227799e+00	-3.322439e+00	-4.833852e+00	-5.326433e+00	-8.994911e-01	-4.382074e+00	-3.038868e+00	-4.001227e+00	-3.553821e+00	-2.566255e+00
-1.070322e+00	 1.290202e+00	 3.354910e+00	-1.045573e+00	 8.110127e-01	 1.765640e+00	 1.680653e+00	-8.681331e-01	 2.780899e+00	 1.021666e+00	 2.605525e-01	 7.373013e-01	 2.403783e+00	-1.406082e+00	-1.704648e+00	 2.121497e-02	-3.463428e+00	-5.057901e+00	-4.886261e+00	-3.719094e+00	-3.990859e+00	-5.248815e+00	-3.783191e+00	-6.442211e+00	-3.602245e+00	-5.371026e+00	-5.704489e+00	-3.965278e+00	-2.875488e+00	-2.840392e+00	-3.249486e+00	-1.906962e+00	-2.737807e+00	-1.460281e+00	-4.611020e-01	-6.846113e-01	-2.119027e+00	 1.126969e+00	 6.274465e-01	-2.905982e-01	 8.286261e-01	 4.323296e+00	 8.892024e+00	 1.096147e+01	 1.184175e+01	 8.642621e+00	 9.198550e-01	 5.032953e+00	 1.107746e+00	 5.871997e+00	 6.313382e+00	 1.919880e+00	 8.566807e-01	 6.481793e-01	-5.081266e-01	-3.545258e-01	 2.917903e+00	-6.347300e-01	 1.691629e+00	 2.455161e-01	 2.361731e+00	-2.953106e+00	-2.011414e-01	 1.784536e-01	-3.292748e+00	-2.221281e+00	-2.697569e+00	-2.855172e+00	-2.905269e+00	-3.709053e+00	-6.541214e-01	 3.525827e-01	-4.528456e+00	-2.973499e+00	-1.193947e+00	 4.031181e-01	-5.556875e-01	 1.217837e+00	-3.061762e-01	 1.641189e+00	 1.722189e+00	 2.010624e+00	 4.726251e-01	 2.010474e+00	-5.438845e-01	 5.914696e-01	 1.538851e+00	-1.385320e+00	 4.242354e-02	-1.023031e-01	 3.237701e+00	-2.971876e+00	 5.568734e-01	-9.398293e-01	-7.366960e-01	-3.814186e-01	 5.158940e-01	 9.200215e-01	-3.050763e+00	-3.146419e+00	-1.294512e+00	-2.660077e+00	 1.565052e+00	-2.843503e-02	 1.335024e+00	 5.403670e+00	 3.146376e+00	 1.944192e+00	 2.532668e+00	 3.326251e+00	-4.206509e-01	 3.608142e+00	 3.057182e+00	 2.973480e+00	 1.047528e+00	 8.374270e-01	 2.148089e+00	 1.730226e+00	 2.553764e+00	 3.395118e-01	 4.345673e-01	-9.126275e-02	-1.384424e+00	 4.812890e-01	 1.438460e+00	 1.257432e+00	 4.812399e-01	-5.953814e-01	-5.750854e+00	 5.806946e-01	 4.634977e+00	-7.057676e-01	 6.812045e-01	-2.900952e+00	-3.565969e-01	 6.803209e-01	-7.708832e-01	-2.137946e+00	-2.127250e-01	-6.206403e-02	-2.757066e+00	 1.642889e+00	-3.455403e-01	-2.857679e-01	 7.713894e-01	-4.895571e-03	-3.218351e-01	-1.430102e+00	-4.291905e-01	 3.188661e+00	 1.982997e+00	 8.641955e-01	-1.021761e+00	-9.649276e-01	-1.740792e+00
 2.378962e+00	-1.785224e+00	 1.211992e-01	 3.296829e-01	 3.189443e-03	-9.721991e-02	 1.358174e+00	-1.566772e+00	 4.087497e-04	 9.185522e-01	-3.496014e-01	-1.053259e+00	 1.435881e+00	 1.779326e-01	 4.224554e+00	-3.866409e-01	-1.013707e+00	-7.897113e-01	 6.051657e-02	 2.303111e-01	-1.190510e+00	-1.880221e+00	-2.108025e+00	-2.626773e+00	-1.727394e+00	-3.165133e+00	-4.236933e+00	-2.959617e+00	-1.581205e+00	-1.686013e+00	-4.239224e-01	-3.040853e-01	-4.052936e-01	-1.272352e+00	-2.773891e+00	-6.946248e+00	-7.340142e+00	-4.308135e+00	-3.343852e+00	 2.548833e-02	-3.421506e+00	-3.799657e+00	-1.397167e+00	-2.858678e+00	-1.540956e+00	-3.731876e+00	-7.947649e+00	-3.260921e+00	-8.100837e+00	-2.142813e-01	 1.565803e+00	 6.037407e-02	-1.641766e+00	-1.452320e-01	-1.661093e+00	-4.093015e+00	 1.290038e-01	-2.282365e+00	-1.260346e+00	-7.167443e-01	-2.408749e+00	-2.850824e+00	-3.558240e+00	-3.296539e+00	-2.662195e+00	-4.189223e+00	 6.724629e-01	-1.786479e+00	 6.140995e-01	-1.903477e+00	-8.889202e-01	-3.294690e-01	-1.027357e+00	-1.305585e+00	-4.817826e+00	-2.980991e+00	-1.729817e+00	-1.248604e+00	-1.545964e+00	 4.625024e-01	 7.529867e-01	-6.564584e-02	-1.880643e-01	-1.262824e+00	-3.346349e-03	 3.035775e-01	 1.130167e+00	 4.319639e-01	 4.497476e-01	-2.089818e+00	-8.656246e-01	-5.911713e-01	-1.289207e+00	 7.890469e-01	 6.080884e+00	 5.351060e+00	 2.904678e+00	 4.341231e+00	 5.033249e+00	 4.803570e+00	 6.294041e+00	 4.520259e+00	 4.461385e+00	 5.660362e+00	 2.983484e+00	 4.480840e+00	 1.632068e+00	-6.590077e-01	 2.046461e+00	 7.624594e-01	 1.894301e+00	 4.100022e+00	 3.483738e+00	 5.986892e+00	 7.254318e+00	 9.929835e-01	 4.961380e-01	-7.680166e-01	-1.105344e+00	-3.016036e+00	-1.491502e+00	-5.115480e-01	-3.819012e-01	 1.586628e+00	-3.240997e-01	 7.017382e-01	-2.733898e+00	-1.361306e+00	-3.020180e+00	-2.505836e+00	-1.742114e+00	-4.593303e-01	-1.086607e+00	 2.420070e-01	-1.266879e+00	-7.565206e-01	-1.223754e+00	-9.455106e-01	 4.100602e+00	 3.236533e+00	 4.520503e+00	 2.367306e+00	 3.163459e+00	 2.710471e+00	 3.591491e+00	 2.198905e+00	 4.437482e+00	 1.376660e+00	 2.888510e+00	 2.416605e+00	 2.358834e+00	 1.980073e+00	-3.538050e-01	-3.962977e+00	 3.989670e-01
