 45.02681705	 42.23877563	 46.84601917	 37.24180836	 33.31564895	 36.84496541	 39.08731980	 36.60370779	 37.93542936	 41.01751517	 38.85645348	 42.36476610	 43.79835030	 46.14342378	 47.95218650	 49.27554349	 53.68962672	 51.57756742	 59.53958296	 61.90806677	 64.21765848	 64.75248119	 62.36761151	 64.03724603	 63.07976714	 66.96968875	 73.76261050	 79.62790256	 76.78560645	 72.99308278	 74.16264565	 75.37095105	 74.35329213	 74.07890307	 72.55266891	 68.52757818	 71.86929720	 70.04555502	 71.42255025	 69.40039120	 68.07412095	 70.95295724	 74.79323726	 72.33393270	 75.25753679	 73.75330390	 75.21403078	 77.49446735	 81.06437647	 84.76998562	 84.41200949	 86.07449654	 84.45410359	 85.66555976	 82.38414859	 85.23438436	 82.02849093	 83.17874444	 81.29141744	 82.46657842	 80.26002578	 77.74905688	 78.23759973	 75.77355084	 80.06064786	 75.04490514	 80.20196521	 69.07225810	 63.88733327	 50.06909029	 44.68662980	 68.85091360	 70.43712138	 82.09818578	 92.06432407	 93.62762381	 98.34235156	 98.03228878	100.24065965	100.47597738	 98.45976318	 98.64781714	 99.65646281	 92.67949824	 97.17814816	 92.08792292	 87.38939919	 88.43510499	 82.02620356	 82.09331688	 68.86824646	 52.46235131	 54.64696316	 52.43975947	 48.11043248	 43.80155599	 43.91491320	 40.48135109	 34.68161531	 34.11977715	 31.95885771	 30.44907251	 32.76628743	 26.13206100	 30.65016408	 27.87907465	 27.94565449	 30.36956240	 29.43981802	 32.50353163	 28.92523349	 30.84403937	 28.60775265	 28.93467946	 78.78556086	 77.42779958	 79.02136593	 79.09662203	 71.31872545	 89.13279559	 87.28412157	 86.29213134	 77.53386176	 89.15153857	 90.18739609	 88.78607285	 82.53614961	 87.74737888	 89.57193969	 90.69906715	 88.57801454	 90.03032678	 85.91451985	 88.64590578	 88.35837075	 90.77821842	 91.06004017	 91.58563163	 95.40461150	 91.52634567	 95.12355118	 92.56142714	 93.11340405	 90.99332561	 85.78838128	 79.77776333	 74.04605077	 64.25389756	 64.14517020	 63.55224764	 63.86982831	 61.85512219	 60.19685718	 70.42587981	 72.46310243	 73.69759524	 77.76902472	 74.49192425	 79.10292368	 75.08281128	 78.96379364	 77.86541862	 79.18773707	 80.51473506	 87.16691712
-12.53044252	-10.08850351	-13.53555338	-12.00508009	 -7.62059263	 -6.15809734	 -5.88977760	 -1.98948540	 -3.14592360	 -5.64951590	 -1.85867142	 -5.62411556	 -4.29373871	 -6.13285022	 -5.57392494	-11.38778661	 -7.39241356	-15.66573823	-12.07003316	-13.04863721	-11.77487548	-10.81866630	-11.41795531	 -8.71392128	-15.00979573	-11.53423527	 -5.06756853	 -9.64239194	 -1.49275053	 -5.41425367	 -1.48302939	 -5.51143572	 -1.81537718	 -4.47072772	 -1.29525957	 -2.30377284	 -1.22403476	 -0.51361609	 -1.09832154	 -0.36822047	  0.80687462	 -1.40486178	 -2.23646150	 -1.55355522	 -2.87670518	 -1.93293272	 -3.33617528	 -1.99868033	 -3.00584806	 -5.41172949	 -3.16549397	 -5.44044080	 -3.08919247	 -4.83973319	 -4.86617984	 -4.79831866	 -4.84705858	 -3.33712017	 -4.50808980	 -2.66336110	 -2.49699008	 -2.43009253	 -2.10910054	 -1.93657881	 -2.11755326	 -1.45615491	 -2.92110590	 -3.49688680	 -3.18385844	  2.19673700	 -1.34410726	  1.38868849	  3.51811830	 -3.90766265	 -5.72609610	 -3.54837172	 -7.26853098	 -5.83547691	 -9.79025679	 -7.73073548	 -9.78293893	 -8.65139055	 -4.94370760	-11.12910767	 -3.80938284	 -6.40656985	 -6.25904033	 -3.85570467	 -6.87411164	 -5.19829219	 -1.83764781	 -5.72474031	 -7.44136664	 -9.51411490	 -3.28577789	 -5.58839606	 -3.56418714	 -6.02331003	 -9.21479699	-10.00228810	 -6.53980455	 -6.43724982	 -4.46129757	-10.03334331	 -3.65791791	 -9.22183357	 -6.71730971	 -7.12496851	 -8.13851638	 -4.72107200	-10.49997205	 -4.09628760	 -8.75930292	 -6.86535874	 -9.14834315	 -9.94765080	 -4.47059865	 -0.11906604	 -0.72511862	  2.69635927	  1.36203447	  3.03062934	 -0.34758296	 -0.85801671	 -1.75761480	 -0.28130951	 -3.13211561	  1.50199068	 -1.78378091	  1.89119050	 -2.79356902	  1.14353769	  2.63971991	 -2.10654239	  1.10199306	 -2.08525138	 -3.96570914	 -2.33207142	 -2.56425025	 -2.65160832	 -2.05077644	 -4.40436229	 -0.92299340	 -4.99340666	 -3.11507667	 -3.12367496	 -1.38093446	 -5.23394331	 -1.31529198	 -2.31235796	 -2.23895942	 -1.28739139	 -0.37380857	 -4.37213622	 -4.44354534	 -5.47784377	 -5.19936217	 -6.07691169	 -5.23528737	 -7.05019452	 -4.72268216	 -1.57758984	 -4.96162934	 -2.90625597	  0.55695307
-33.03537470	-31.36122409	-49.52708171	-42.46306700	-32.96810804	-47.08859512	-39.21844606	-39.27528855	-37.97536038	-36.87785579	-37.49346067	-34.07221293	-37.92242910	-36.92240222	-35.39265473	-41.71283333	-37.12995400	-39.35001996	-32.71572754	-33.68627114	-33.47549784	-29.80877838	-31.82243039	-30.06295531	-31.97929084	-30.03001299	-25.89304162	-45.25323110	-36.26097929	-37.25128559	-39.68414804	-32.98878804	-31.46143124	-30.83731924	-29.84738749	-35.07002256	-27.66712099	-31.52966178	-27.37823232	-30.39122940	-36.90004714	-34.11427955	-29.99784172	-33.02106576	-28.49900402	-33.11482187	-34.44171053	-32.97075578	-31.26767321	-28.05936907	-30.99343159	-29.03402907	-33.78853992	-31.49993413	-37.41572526	-32.40042594	-38.13543931	-37.09374671	-41.40437818	-37.02487704	-36.68834541	-35.44505348	-31.39596152	-34.66716373	-27.45062184	-38.61316417	-29.42401769	-35.57148460	-33.78745311	-28.03694562	-32.84313613	-12.22735785	-39.45803519	-29.93180614	-28.97101590	-33.01984233	-31.20154686	-31.29349750	-30.46434461	-29.55628560	-30.70444395	-30.32664334	-30.47448638	-35.84655692	-28.77184129	-30.06679080	-34.44449666	-27.16503825	-33.93743013	-27.10464620	-27.91466595	-37.31852483	-35.42237682	-34.25250818	-33.47846930	-35.75829071	-29.78597991	-31.31095604	-38.09758378	-34.87782225	-34.96309551	-37.37390878	-32.45180609	-39.50119633	-34.02247889	-37.30900867	-36.81793365	-33.02213682	-35.11357462	-32.95537689	-36.38330257	-32.92431359	-35.47897179	-35.01356345	-43.59354336	-40.76068832	-41.01944446	-40.90545953	-31.87789318	-29.93727777	-38.50694651	-26.24345835	-22.41940990	-28.17223034	-34.45162462	-28.51009362	-27.53096994	-34.77158781	-36.04350690	-35.57195215	-40.24962091	-39.12917589	-47.62531572	-42.70448627	-43.39067427	-38.16671180	-39.13692488	-39.42089629	-35.78766735	-42.98972797	-36.38867124	-41.19195219	-40.14014913	-40.11918264	-42.48306353	-36.59308864	-31.15333052	-39.31037307	-37.66322218	-33.11251260	-42.68272522	-29.24780598	-39.14024491	-31.47373369	-34.95156494	-34.99529437	-29.94159517	-38.21565285	-29.30256679	-41.42910884	-33.36781389	-44.14505126	-40.88033925	-43.95520193	-30.05005469
 21.15315223	 18.86661439	 13.50690588	 12.88111435	 13.90177063	 10.10590087	  9.00610997	  8.59097328	  4.41995287	  3.97282742	 10.76586541	  6.71922603	  9.04107954	  4.42416567	  8.10097170	  2.84936208	  9.82118189	  9.38199485	 18.45852380	 15.12928800	 17.70345084	 17.89555315	 17.12342063	 15.87719361	 18.39792388	 16.92274830	 16.75034261	  8.58223101	 14.63470340	  6.54319283	 11.90033450	  4.05136277	 11.09597933	  4.36187907	  9.81893579	  6.48113351	  9.49494814	  9.57209304	  9.83792916	 10.95662882	 10.57281897	  8.49142677	  7.86511710	  9.92415340	 10.52029644	 14.05353692	 12.95748049	 14.90946911	 13.34531448	 10.66538277	 14.45336275	 11.12065068	 13.96143595	 10.05527526	  9.28403109	  9.10525999	  7.12263450	  7.48733711	  3.01239697	  4.96521992	  1.86201170	  5.02441740	  5.73211129	  5.54633177	  3.85693272	  6.63679628	  7.33515631	  5.21375845	  6.17932462	  5.55721316	  4.45962083	  1.69034806	 15.18656385	 17.44553073	 19.47956676	 23.45372680	 18.30128576	 20.19575534	 19.61947213	 18.96244768	 17.00487160	 17.76956731	 19.14529289	 18.25618788	 18.69014196	 15.79151020	 18.03235144	 14.70349561	 12.98401657	  9.45539818	  9.60644879	 12.21148918	 15.04607942	 14.62764313	 15.42498138	 16.59364488	 15.48242719	 14.01434529	 13.91442605	 13.27871602	 15.20191841	 14.16678463	 15.06846563	  9.37450603	 17.45245820	 11.88474296	 14.99043681	 13.27303086	 10.97912573	 14.81090572	  9.39440737	 16.91771746	 10.56190897	 14.74820203	  9.90321303	 12.61376384	  1.43614170	 -6.19612512	 -2.59515071	  0.10326877	  1.27248626	 -1.30279557	  2.09361617	 -1.12652649	 -4.04111936	 -2.88929126	 -6.00817281	 -2.46053502	 -5.40932981	 -0.77644628	 -4.58375464	  2.70765884	  7.06625496	  1.56826058	  7.96001449	  5.78701182	  4.16392840	  6.67282621	  7.60036878	  9.69416453	  9.27511716	  6.74294234	 11.75179731	  7.28765690	  9.16724588	  3.74090942	  8.21102001	  1.95908595	  7.58453314	  4.53137698	  0.88485874	  3.70183654	  0.83285070	 12.06316893	 13.30987788	 15.21581906	 14.57745947	 16.76872901	 13.18503719	 14.42960877	 11.95475201	 18.60817200	 11.80961975	 15.81938692	  9.84104553
  2.86007119	  1.75848640	  1.20200265	  1.99374173	  4.97902907	 11.56099675	 10.60316574	  5.30045223	  5.77472244	 11.33639734	  7.69449334	  9.29130405	  5.50769782	 10.36464737	  9.44646475	  4.10386786	  4.78957191	  4.10228183	  6.19919871	  8.34542844	  5.02737867	  5.82287842	  3.38253472	  1.83590377	  3.90295506	  6.06032394	  3.50502098	  4.63871157	  3.65193703	  0.78117416	 -1.88031621	  3.36979531	  4.62697466	  3.91585202	  5.18490840	 -0.33775582	  8.01424598	  2.99766175	  7.22940487	  4.51966601	 -1.12636306	  3.66784612	  7.51220066	  2.53316457	  4.11387649	 -1.25250811	 -2.18110236	  0.24168004	  1.74814883	  2.46391638	  1.84587030	  3.18654326	 -0.53717268	  1.29571284	 -4.08988424	  0.89784568	 -4.30769630	 -0.88020309	 -2.83647904	  2.86267290	  5.80629212	  6.29054659	 11.20076168	  7.88096934	 10.54398691	  7.11873706	 13.36478785	  7.14137265	  6.48965788	  9.63945960	  9.46128260	  5.82415127	 13.12659314	 10.84478622	 10.97066948	  7.26724606	 10.63686983	  8.26191906	 12.47852300	 11.78173350	 12.57269011	 11.66198060	 10.00310526	 11.41713606	  8.46534640	 10.69825636	 10.70038838	 10.65323010	 13.89502708	 14.77521976	 12.52359954	  5.47780886	  2.88015702	  2.74095220	 10.10379562	  9.90749905	  8.95711764	  9.86763819	  9.47642111	 10.00346675	  6.07053125	  7.87882925	  6.22435165	  3.48110445	  4.82939200	  3.86596332	  3.96544585	  5.94516582	  4.42200382	  5.22526775	  6.64687225	  3.45341499	  5.35556637	  3.49413637	  4.93258551	  6.72243275	  2.66912256	  6.20749929	 12.37079464	 13.45488727	  6.37162517	 12.52459064	 13.96369851	 15.79665682	 16.05874517	 18.18534244	 15.17476702	 14.77567985	 10.87775307	 11.20934133	  5.17301183	  3.27450777	 -5.86529589	 -0.72975023	 -1.93121388	  2.84735000	  3.08138571	  3.32861077	  5.25331809	  0.50755703	  6.22330179	  4.81819704	  6.09574506	  7.54610143	  5.01366205	  6.25432227	  7.01413482	  2.79663801	  2.33863381	  7.45197468	  2.24884145	  7.78425092	 -1.11056315	  9.68822838	 10.15883998	  9.14947351	 12.71536049	  8.67773276	 13.12791423	  6.11652863	 13.60305304	  6.97731244	 11.92470721	  8.51472856	 14.38877785
  2.33277858	  2.76654716	  6.97851014	  6.58205701	  1.97545304	  5.73740800	  1.10795652	  2.85114831	  2.50438563	  0.05847949	  4.10253432	  1.83377812	  4.07617823	  3.42116469	  2.72316953	 -4.43983282	 -0.66686791	 -0.48228187	  3.74587642	  1.74869470	  2.16848509	  1.59546505	  5.51532323	  5.87745899	  5.61672288	  5.16076239	  2.46376444	  5.32508487	  6.17187363	 -2.50783944	 -0.13701085	-13.80139306	-13.04187695	-17.23245354	-15.19520712	-17.93849370	-14.71710864	-13.94898305	-17.03086582	-19.89128285	-19.20329412	-21.52652279	-16.55968491	-19.30756675	-18.27646636	-18.67776070	-18.82795262	-16.17876587	-16.60862205	-16.87955209	-15.41368120	-15.57043220	-14.55383146	-14.50698496	-15.42461718	-14.23200732	-14.71041396	-12.29247297	-14.63866394	-10.86515622	 -9.41186740	 -7.45654552	 -7.17642986	 -7.00920417	 -4.97550736	 -6.38720438	 -5.91614483	 -3.30996615	 -4.00699198	 -5.65515775	 -5.89842604	 -2.43899331	 -1.82199440	 -8.32843748	-10.22922145	 -8.53949752	-10.33258067	-11.66239011	-11.55074077	-10.77222401	-10.48438923	 -9.28781592	-10.75373327	 -7.22297337	-10.23685902	 -7.23405664	 -4.81402537	 -8.00193745	 -4.17613530	 -6.97445025	 -5.85898407	 -4.35130150	  2.08174197	  1.44009389	 -4.93274493	 -3.81723949	 -6.03527087	 -5.46643569	 -4.47127307	 -4.89313134	 -4.73662546	  0.33295177	 -0.69668033	  0.01914179	  1.07712607	  1.27084783	  2.65311755	 -1.50276354	 -1.10950743	 -1.67938810	 -1.77624431	 -1.72657474	 -1.71994645	  0.74058693	 -0.21066427	  1.37973356	 -0.86489445	  1.90265923	  5.27692154	  5.61375459	  8.36785892	  7.29486146	 -0.49848738	  4.97861293	  4.22895913	  4.49552504	  3.70103772	  2.73324982	  2.29635198	  1.66315675	 -2.75322189	  0.85339133	  4.21385621	 -3.01640194	 -0.52006985	 -3.90708040	 -4.40489869	 -4.21570942	 -5.07944519	 -2.44255613	 -4.40661036	 -4.55790234	 -2.30634134	 -3.38972060	 -2.75869257	 -2.68786252	 -2.18473270	 -6.31381624	 -1.69801781	 -1.30284764	 -0.65004304	  3.01720597	 -1.02994695	 -5.98965856	 -5.94233542	-10.48554086	-10.20916455	-12.71317502	-11.94890094	-15.25699146	 -9.47882936	 -4.12522235	 -6.56663215	 -4.19075204	 -4.52185066
 -6.47480869	 -3.54559189	  0.60296251	 -0.09853754	 -1.28340382	 -2.27085708	 -1.37809176	 -0.30007708	  2.77792386	 -0.21521970	 -2.33962580	 -1.57185489	 -2.55295758	 -2.32391006	 -3.75841462	  1.49143531	 -5.42035767	 -6.64260950	 -8.16072532	 -6.08457881	 -9.07990211	 -7.18018623	 -6.69082387	 -9.31088253	 -8.49102406	 -9.30020699	-11.85680614	 -3.98463694	 -8.29211820	 -6.54947806	-11.34363715	-10.10071709	 -8.17748779	 -9.82161083	 -8.62677860	-14.84577493	 -9.66931878	-11.01492187	 -9.83312876	-10.77882819	-14.62484391	-13.37334665	 -9.57566318	 -8.10067010	 -4.37840595	 -5.15440690	 -4.84766902	 -2.07855231	 -0.69391770	  0.31424897	  1.87641217	  1.60748234	  2.08437942	  3.16725091	  1.60442226	  3.72497059	  2.35516843	  3.36456953	 -0.39384565	  1.38922208	 -0.14890607	  2.53470707	 -1.05021070	 -0.34946841	 -2.96604366	 -4.71078840	 -3.53777576	 -4.51160570	 -2.87443472	 -2.55881089	 -3.92142814	 -3.18708172	 -7.46112146	 -4.86400714	 -5.77912202	 -5.94619450	 -5.34972622	 -3.47733925	 -3.15916592	 -3.04034952	 -4.17157514	 -3.21445929	 -5.28383761	 -3.02420621	 -3.12725517	 -2.95226245	 -0.73098966	 -1.41764935	  0.15982356	 -4.09571818	 -0.99710122	  4.63504007	 -2.85359079	 -4.38297722	 -0.18432508	  0.45120091	  0.40078356	  0.60807259	 -0.40552266	  0.15513095	  0.20789458	 -0.36128819	  0.31312248	  0.06897837	 -2.20900772	  2.39627946	 -1.92357214	 -0.13703314	 -0.03990886	 -1.76109827	 -0.99191737	 -0.97305166	  2.17301398	  0.30138418	 -1.16303205	 -0.63931744	 -1.99125680	 -2.58474820	  2.46396374	 -5.30329444	 -6.35946552	 -4.77954184	 -5.70959279	 -7.18057473	 -7.52294796	 -8.39055631	 -8.25945458	 -6.53338835	 -4.85938296	 -0.72870204	  1.72951721	  4.15233633	  3.02769313	  8.28368045	  7.42458825	 10.01790649	  9.50891505	  8.19367437	  6.94809158	  6.63628236	  5.46972008	  5.73555376	  4.55143005	  5.46787656	  3.27890795	  1.06844998	  0.62367154	 -3.68634504	  1.45499826	 -1.85502591	 -7.30971072	  0.16231626	 -5.59897961	 -0.36842639	 -2.31055133	 -4.69323014	 -5.01000229	 -6.98363919	 -6.35150065	 -8.81655541	 -4.31108098	 -6.92502253	 -3.53137827	 -5.33372113	 -5.96711320
 -1.90731507	 -2.32152918	 -1.21279677	 -3.26876042	 -2.27296806	  0.27152259	  1.63984494	 -0.28606464	 -0.97999551	 -1.75095001	 -2.70535909	 -2.26125832	 -3.00120683	 -2.65760351	 -1.87657474	 -3.01433003	 -1.42969230	 -1.46056832	  0.01481868	 -0.78731663	 -0.54614606	 -0.20047204	 -0.82106595	 -2.00429476	 -1.28852809	  0.07328537	  2.25386132	  2.10847801	  2.65849758	  2.48088277	  5.77845313	  0.95988204	  4.34186299	  2.79508549	  2.52873872	 -2.65349061	  3.37407268	  0.88631290	  4.21855300	  3.57180357	  0.46461207	 -0.23767613	  1.93403529	  1.26347982	  2.35781039	 -1.05922864	 -1.53767139	  0.77295669	  2.23628904	  3.81259579	  3.89271402	  4.94691280	  3.93119523	  4.09322523	  3.29406567	  4.78628461	  3.55040745	  3.55206156	  2.63463747	  3.90497875	  3.21612434	  2.98098220	  3.90310934	 -0.19869942	  0.72278571	 -1.11979907	  0.73485860	  0.54937901	 -0.26155560	  1.02819521	 -1.92904399	  1.16492582	 -2.11346361	 -1.05370705	  0.11842804	  1.48885938	 -1.47964463	  0.24530293	  1.35125982	  1.57596186	 -0.43203488	 -1.52973596	  0.72932720	 -2.60412731	  0.99253646	 -3.15898265	 -2.36378752	 -0.14342789	 -1.98495227	  0.34402856	 -0.86346537	  1.86248749	  6.08236538	  3.49193189	 -0.71430575	 -2.30210582	 -2.50276839	 -2.55523520	 -2.71572839	 -2.26636948	 -1.45084843	 -3.64096762	 -2.83167770	 -1.21146288	 -3.49106823	 -2.42216337	 -5.19648220	 -2.32418036	 -2.58531605	 -3.85225368	 -3.35852598	 -2.82306947	 -0.45595936	 -2.75122137	 -3.86417974	 -2.22607019	 -4.60534310	 -6.22752088	 -4.52229082	 -6.99385976	 -8.59367271	 -8.84731080	 -2.25220598	 -5.98762134	 -4.98693991	 -3.17310753	 -2.76411053	 -3.26578759	 -2.99318895	 -1.92762324	 -0.96128721	 -2.70657309	  2.18885072	  0.01087434	  3.62907348	  2.81136735	  3.58286323	  3.20710965	  1.55556084	  2.63142244	 -1.22679503	 -0.31723872	 -2.34821367	 -1.62423527	 -3.86319773	 -4.29742479	 -4.00949676	 -6.34605090	 -1.31711985	 -3.67557126	 -8.65045659	 -5.17612741	 -8.77197509	 -0.22519171	 -1.79201023	  1.40644629	 -0.52708567	  0.15022541	  0.19233086	 -1.94759225	 -2.46574744	 -3.66982703	 -5.05815915	 -4.15815353	 -3.21472462
 -1.78228897	 -3.55618175	 -8.26915076	 -7.40567874	  0.32209620	  1.67578004	  2.21341717	  2.01924251	  5.17257912	  5.66543974	  4.14260219	  4.47284064	  2.02085120	  4.00009467	  4.66147304	  0.47974440	  1.82024857	  1.89742124	  0.29838225	 -1.16236018	 -0.15019784	  1.45936251	 -0.30814756	 -0.89535420	  1.04845180	 -0.43474141	  1.07674865	 -0.77087692	 -2.65807155	  6.41873104	  3.29345099	  6.62702507	  8.23406846	  4.30994489	  5.09053163	  0.99403450	  5.52835397	  4.24185365	  5.59082361	  6.02861527	  3.96883130	  4.30322841	  4.98853169	  4.45206223	  1.52022338	  0.76564232	  0.60290824	  3.05981945	  2.70881902	  0.78851259	  3.10091770	  2.32098388	  2.87856282	  1.82744488	  2.85656347	  1.77021888	  2.42874683	  2.46522684	  2.81680791	  2.56826350	  1.31671248	  0.30052088	  2.29732374	 -0.17936476	 -0.09697895	  2.18029509	  0.63777575	  4.38102858	  4.42245749	  3.11072184	  1.76753830	 -0.09416051	  3.88364938	  6.50263869	  7.23173203	  5.96882785	  3.66190126	  2.01917724	  3.01799381	  3.01952082	  1.45999129	  1.69038658	  3.92863941	  0.23429712	  3.03504932	  0.98376461	 -0.68901858	 -0.11283267	 -2.79952276	 -1.03167799	 -2.87280426	  1.71894195	 -0.05676860	 -0.37483780	  0.35264678	 -0.74665280	 -1.95107120	 -1.19533101	 -2.03974250	 -2.53171712	  0.62966913	 -0.58669227	  0.79021477	  1.50815899	  0.14457057	  2.32787928	 -1.70583875	  1.04152630	  2.53557810	 -0.16910130	  3.11743228	 -0.24514589	  1.48422961	  1.69242315	  3.51674824	  0.54739789	 -0.30289112	  0.17809841	 -5.94958874	  2.88181665	  4.78398881	  1.47570153	 -0.08672157	  2.91350429	  2.51260840	  1.10046620	 -0.67487956	  2.71448244	  3.58366913	  2.25712273	  1.97179828	  2.01172426	 -1.13970062	 -0.26058174	 -0.75457823	 -2.03626297	 -2.41294243	 -1.20840977	 -2.94079364	 -0.93925161	 -5.25835991	 -2.49765972	 -3.19624984	 -2.04313180	 -2.19499851	 -0.50403028	 -1.73201815	 -5.38503376	 -2.89869466	 -0.50225838	 -3.47947211	 -0.86882347	 -3.86094977	 -0.16000835	 -0.16332603	  2.67203626	  1.62925433	  3.97975021	  1.62767827	  3.93416593	  0.51590632	  1.14096893	  2.58112328	  3.02279061	 -0.13399621
  5.01530858	  3.57791145	  1.13635656	  2.07559169	  1.84560199	 -3.17108407	 -2.85763630	 -2.09825584	  0.05820549	  1.96691966	  0.19786087	  1.84895940	  0.30781843	  1.34255030	  2.60189959	  3.14407948	 -1.41610748	 -2.58647640	  0.96928161	 -0.23395919	 -1.86449289	 -0.94776781	 -1.90814857	 -2.77232536	 -0.92994916	  0.19005947	  1.07275263	 -1.67220949	 -0.48225851	 -0.12173300	  4.32386306	  1.40481400	 -0.59830014	 -0.18097807	 -0.53995283	 -4.73162501	  0.94837260	 -0.68783989	  0.71294913	  0.60921634	 -1.52489522	 -0.17370927	  4.19241914	  2.96133519	  4.42815933	  3.23331285	  3.31217521	  5.40429005	  4.98309686	  5.25035091	  4.58986688	  5.70246412	  2.84959665	  4.95225952	  3.93284991	  3.47296386	  2.24581626	  0.04227030	 -1.37564329	 -2.99570826	 -1.86706763	 -4.62712699	 -1.87267758	 -2.84927374	 -1.69192999	 -2.70040770	 -0.56235181	 -2.74305322	  0.70304693	 -0.76308245	 -1.41513527	  0.05979637	 -0.79374909	 -1.01693015	 -0.55058503	 -3.77150446	 -2.79224021	 -4.42034989	 -1.10884223	 -2.41668791	 -1.81174801	 -0.58877989	 -4.00073304	 -4.47313035	 -3.72827625	 -0.83000724	 -2.75876828	 -0.25864167	 -1.92841400	  0.64037049	 -0.10016279	 -2.87851360	 -5.50021803	 -5.95080315	 -2.58670469	 -1.33531571	 -0.59651320	 -0.94731023	 -5.00279995	 -3.95165039	 -3.18089826	 -1.95488222	 -0.85081107	 -1.39997621	  0.80214553	  1.34176041	 -1.74438364	 -2.36968959	 -1.53857073	 -1.67735337	 -0.24918130	 -1.86044392	 -0.95085686	 -0.52846542	  1.48965315	 -1.92201277	 -1.57870795	 -1.76869480	 -2.35207505	 -0.85671879	 -3.24749107	  0.59549785	  3.23997973	  0.25336228	 -1.68066785	 -2.49631907	 -3.09648256	 -1.92402870	  0.94194656	  1.44547435	  5.53666844	  3.01090919	  6.36043656	  2.98320979	  1.68256164	 -0.29493869	 -1.50757548	 -1.06937569	  0.46749688	 -0.14861028	 -1.75779040	 -0.16016652	 -0.20513329	  3.41383892	  2.94347552	  5.95257502	  2.97153782	 -4.44971556	 -3.30496916	  0.59858624	 -2.82298294	  1.70876240	 -5.42437671	 -0.26913404	 -0.69271212	 -2.81280664	  1.21344074	 -0.09392074	  1.48820639	  0.11479065	  4.46705110	  4.77199093	  7.36019815	  5.67119013	  6.15084725
