 58.019648464	 59.710041701	 70.781740603	 78.626216301	 92.236384651	 94.146655413	 96.809283450	 99.764160146	102.278571536	101.256093243	101.290873109	 97.275299980	 88.656439600	 92.627904334	 84.627456596	 90.912347910	 82.589296496	 84.976080375	 82.074719055	 85.924626130	 89.729043024	 97.328495641	 99.541345228	101.181899754	102.893982192	103.389564771	104.032840764	103.917140812	105.961392156	104.736867898	103.690247643	102.804393119	 98.074182798	 96.735775656	 93.640413057	 88.896593141	 85.949911553	 80.580807242	 71.668779539	 65.637062910	 63.007988890	 54.153487817	 55.627383010	 48.560052221	 46.178745710	 43.275245122	 37.781858765	 31.139281237	 28.747344640	 27.809276896	 27.750361466	 29.317767767	 28.957912209	 30.494044087	 29.248147817	 74.126623394	 84.318592898	 86.097788550	 91.458367177	 90.052805343	 91.208977176	 87.188833901	 86.579770390	 78.328031921	 76.792619059	 78.740474501	 78.048913636	 81.309761788	 84.064992191	 84.034574602	 86.535322813	 84.261612336	 87.099254640	 84.100254160	 87.684844597	 86.652256387	 84.652220785	 79.298932977	 77.432081300	 71.618099956	 71.716954723	 65.479994130	 60.016813485	 62.282047887	 64.172280238	 68.551863163	 78.481265300	 93.854107919	 84.281459727	 93.688840426	 80.949533772	 86.977535224	 80.909152038	 87.415378805	 79.344730343	 76.067410398	 73.689134532	 70.680208531	 68.949735481	 69.239680365	 72.897387323	 74.173481785
 -6.210097990	 -7.993526876	 -7.349005750	 -7.598831119	 -9.396218773	 -8.472432697	-12.751799098	-10.227158949	 -8.232419189	 -9.543351788	 -6.650542916	 -7.039020161	 -9.847904368	 -5.065913194	 -7.359107787	 -4.452923644	 -4.612274864	 -8.942973477	 -2.644484841	 -5.475997045	 -7.115407958	-12.293644290	-10.102034867	-13.997377792	 -8.214458380	 -9.135617898	 -5.037622807	 -5.112685690	 -4.779840119	 -4.346371693	 -5.080652970	 -4.248729546	 -6.574778160	 -4.495268254	 -2.802919095	 -8.602536300	 -5.584106772	 -4.980485789	 -2.330318409	 -5.049994563	 -6.091910349	 -3.537694074	 -3.039621698	 -9.790313164	-10.350554559	 -7.931683724	 -7.995822932	 -4.664035253	 -4.392268205	 -8.590942792	 -6.017434106	 -6.997625117	 -6.479620462	 -6.155397923	 -6.575768563	 -0.413372211	 -3.612952419	 -1.701570375	  0.837649706	 -2.040557032	  0.708984429	 -1.819115308	 -4.057364849	 -4.620370636	 -3.074755934	 -5.561189065	 -2.226585741	 -6.433586096	 -4.492408838	 -4.810296962	 -2.734154248	 -2.734909245	 -0.482129811	  0.196621353	 -1.379645607	 -1.997142569	 -3.479502936	 -3.646659715	 -1.886149987	 -2.810644014	 -2.801908114	 -5.487819943	-11.514491452	 -6.353168226	-10.298979647	-12.654135285	 -4.792425432	 -4.836077423	 -7.984078372	 -4.966742098	-11.170780061	 -6.803741638	 -8.812571485	 -7.403922745	 -9.246234068	 -8.525859170	-11.623400007	-13.994786079	-14.917088597	-14.079353983	-14.581095408	-13.681789500
-28.419372103	-25.443436499	-26.737724500	-32.666890303	-31.450057552	-31.640918878	-28.963517438	-27.270150061	-25.336302400	-28.587055507	-26.736141981	-28.153179417	-34.708852819	-31.331854392	-38.877787187	-30.900738405	-39.583376390	-35.987958012	-37.817766266	-34.900671720	-34.785471668	-30.538558780	-33.998059412	-35.326321015	-32.162062165	-33.631805507	-30.586083798	-31.062717131	-29.541749489	-31.833560603	-30.274365103	-31.334791730	-33.425980170	-34.719221934	-32.867477787	-35.622657864	-33.418227434	-29.029688424	-31.811507270	-32.025968802	-29.176062087	-38.871714165	-31.519932211	-41.594361214	-36.465786559	-37.573646625	-25.360534953	-31.834534545	-34.518290606	-36.481561361	-37.727140748	-33.549784140	-35.372550351	-31.419556029	-35.730341377	-38.613550013	-32.468001366	-40.840103942	-36.500839897	-40.611125814	-34.335688165	-39.296152782	-36.607912420	-40.703917141	-37.529048455	-39.324910360	-43.509340243	-37.456172779	-30.804185746	-35.687707530	-32.724560001	-37.318001257	-36.976819546	-40.090526115	-35.157952906	-37.063678839	-39.123758150	-33.489585867	-35.332685343	-37.715291156	-31.425368301	-39.716441432	-43.851082714	-34.717580102	-34.069851509	-42.374265190	-33.565364252	-25.888725594	-36.890464860	-25.786468004	-37.407015834	-30.645327343	-36.881298426	-30.859155718	-36.830658655	-36.209987754	-31.635936300	-28.453288753	-28.211935368	-27.378865209	-23.978834372	-24.487903288
 20.143597532	 18.751535477	 16.062033992	 20.075887003	 21.061623167	 28.255199641	 22.398486628	 21.894939039	 20.433492149	 20.834009587	 19.773879811	 19.834913884	 21.280338058	 20.491057283	 24.940666684	 16.302370969	 20.511829199	 12.836518791	 18.475681324	 14.543003450	 15.051348508	  8.973127849	 16.467677799	 11.217365642	 19.378665625	 18.682200143	 19.217016751	 20.535771413	 18.572383065	 17.067005489	 17.600957220	 19.511612639	 18.240609762	 18.605506897	 15.885867276	 15.712472949	 13.662935558	 11.473840499	 12.920893003	 10.915921176	 11.753717480	 18.770231197	 13.930210532	 13.375796763	 12.380155613	  9.306354075	  8.426310645	 16.385527161	 18.199821490	  9.976095352	 14.751010352	 14.894973682	 15.205537398	 16.150104961	 14.550759398	 19.707893213	 11.922338933	  8.725924020	  9.133573778	  8.286456133	  6.752568088	  6.322112578	  4.597610623	  7.447408306	  9.656682035	 12.263227640	 20.167555263	 14.360288012	 13.790415712	 11.156640643	  8.245511318	  9.211515914	 13.863876058	 13.743326492	 10.520187554	  7.842978853	  6.413541689	  5.035719070	 12.336233093	 13.516122812	 10.955389249	 15.050951376	  7.932742209	 11.230057862	 11.807081881	 14.202896350	 18.365003090	 11.439571002	 18.627216897	 12.259757598	 16.948181210	 16.316602146	 17.347237501	 15.641610915	 16.709299998	 17.687265660	 15.888965933	 15.267541386	 14.811435214	 16.720392932	 16.153136281	 16.516926356
  6.407263924	  9.467499022	  8.853617438	  8.458075152	  7.742348659	  3.417308095	  9.024516533	  5.583009589	  7.317291258	  8.369276204	 10.470662719	 10.293175784	 11.968603624	  7.825836497	  9.589150714	 13.982517337	 13.569884462	 19.335022902	 13.105217007	 16.229807310	 13.647859457	 11.218853971	 14.566984811	 12.694867115	 13.328840981	 14.217783287	 11.524072215	 10.255378119	 11.270433988	 10.802896141	 11.816787266	  9.337171567	 11.920582590	 10.549486400	 10.884936173	 14.228645590	 13.702963117	 13.259655609	 13.445419580	 14.946854946	 12.843994698	  8.879838672	 10.494840049	  7.214525480	 10.020333816	 10.140673127	  9.163496782	  4.552662897	  1.486167305	  3.493722170	  2.549126954	  6.022395255	  4.016869554	  6.049341854	  4.654495882	  4.141126977	 11.136060360	 11.186007203	 13.044368216	 12.386281948	 14.862184841	 10.372046005	 10.022995871	  6.541688084	  8.119826182	  7.566735422	  4.917747480	 10.519318654	 13.276335038	  8.814018419	 11.336611269	  7.723066533	  9.961030383	  8.665838313	 12.797279537	 14.470418884	 14.959728954	 16.633514001	 12.926980454	 11.467032296	 13.337274005	  9.479026794	  5.444232224	 10.841143860	  7.619658588	  5.472162962	  9.797016227	 14.601414479	 16.171933249	 14.801492742	 16.701263762	 14.998915910	 14.272882628	 13.655673138	  9.689827620	  7.889556093	  5.820259429	  4.419774656	  3.418246291	  3.642108749	  1.891375985	  2.250482805
-11.035144682	-12.408219961	 -8.310743217	 -6.193674687	 -7.774966854	 -7.255659518	 -9.396399458	-11.314491040	-12.730679505	-13.534637925	-13.289685214	-11.415460352	 -8.247938046	 -9.399506973	 -5.309614915	 -9.733109272	 -6.404208002	 -6.383935263	 -4.205418728	 -5.705060840	 -4.871485763	 -7.537753180	 -5.859309996	 -7.134582123	 -7.277537320	 -8.059135088	 -8.858748325	 -9.258156198	 -9.046359349	 -8.610397496	 -7.989115579	 -7.353225998	 -6.429167614	 -4.183678459	 -6.097726390	 -7.662296867	 -4.570827577	 -7.159614695	 -5.368485365	 -2.937539396	 -5.492024623	 -3.169949164	 -3.754951766	 -2.323797623	 -4.899479994	 -3.589304641	 -3.783630345	 -1.205870948	 -0.662152470	 -0.133709805	  1.501274037	  0.240212390	  0.203698341	 -0.962717767	  2.346729676	  2.802358717	 -2.107416981	 -2.420522750	 -0.997985614	 -0.797757280	 -1.095970491	 -1.450013403	 -3.632332825	 -5.495795891	 -7.383475961	 -7.558374112	 -3.587840529	 -9.939044179	 -9.415017171	 -7.221717298	 -6.268595999	 -9.224874864	 -5.804430210	 -5.100512815	 -4.439985359	 -3.035609552	 -3.252626250	 -2.505028354	 -4.156873859	 -3.927868460	 -6.077980267	  1.976751596	  0.099936369	  0.790240686	  4.025088052	  3.848708168	 -1.178601026	 -8.290040703	 -6.984823626	-10.424912496	 -5.221773646	 -8.438615653	 -2.343123635	 -4.497403521	  1.574076782	  5.972062604	 10.075815084	 10.520113322	  6.827653183	  8.746437218	  7.613656521	  5.793243912
 -0.956006841	 -1.244870138	  1.074661171	 -2.172306955	 -1.330112649	 -6.462647278	 -3.542508315	 -3.846446704	 -2.885326782	 -4.073193612	 -4.720311194	 -3.293320569	 -5.991186726	 -5.415187615	 -8.404777788	 -5.124546201	 -7.900981763	 -7.689672253	 -6.804093248	 -5.451583247	 -4.809930256	 -4.363084125	 -5.007974116	 -5.588545293	 -5.086292952	 -5.766263668	 -4.404177774	 -3.617191747	 -4.272557677	 -5.165508593	 -4.469459578	 -1.351773046	 -3.234654506	 -2.957216347	 -1.787727375	 -3.256659145	 -2.414955731	 -1.266271750	 -0.747046602	 -1.144495130	 -0.392417490	 -1.246374875	 -1.861929426	  1.762422138	  1.302537304	  1.814941262	  0.584073979	 -1.467012691	 -2.051202747	  0.657371071	  1.402964626	 -0.255896490	 -2.076022045	 -1.090791096	 -0.902659760	 -5.848085822	 -3.154885451	 -2.642348947	 -2.864984926	 -2.213071597	 -2.636652409	 -2.395545671	 -1.579338629	 -4.435000115	 -8.064289392	 -6.134888156	 -5.585190345	 -2.257362821	 -2.715638623	 -2.174961372	 -2.026524950	 -3.511749212	 -3.221247446	 -4.421283502	 -1.003153259	 -1.590494258	 -2.201003325	 -1.511557081	  1.669726488	  1.286840890	 -0.189363724	 -5.234135292	 -6.986981110	 -4.177024073	 -6.253253577	 -5.950033747	 -9.669514895	 -6.115734646	 -6.718736215	 -6.717086147	 -7.760366012	 -6.518590046	 -8.786773096	 -7.238489175	 -9.767820497	-12.646653671	-12.083882528	-13.546641205	 -9.927503220	-13.301009816	-13.154705829	-10.213882587
 -1.804606037	  1.730967823	 -1.792827953	 -1.521965699	 -2.046491697	  1.988966794	 -0.411773608	  0.212631757	  2.313962460	  0.795240775	  3.223769910	  1.033716316	 -1.415433557	 -2.264659020	 -2.216452026	 -2.624661190	 -6.132611140	 -6.885339115	 -7.471570359	 -7.867643157	 -8.395311236	 -3.960933238	 -5.978876260	 -4.666072566	 -3.355467494	 -2.484150353	 -1.012885332	 -0.071100296	 -0.168988068	 -2.721923792	 -2.555747818	 -2.258399559	 -3.992281320	 -5.143247526	 -4.085859851	 -3.472961849	 -5.882107574	 -2.181820726	 -3.685846925	 -5.224546482	 -2.925786756	 -2.609945793	 -4.351090330	 -0.936459430	 -1.380514047	 -0.352197138	 -1.749208158	 -1.973367865	  0.519244777	 -2.729448241	  0.972315523	 -4.022571613	 -5.881120945	 -4.411368199	 -3.594780446	  0.387675993	 -4.398076205	 -7.955321254	 -7.573522398	 -7.200654934	 -6.814251262	 -8.785277058	 -7.047797687	 -6.924961329	 -4.221417166	 -4.035791334	 -0.396794950	 -2.682805495	  1.123723514	 -5.230861043	 -4.028237178	 -5.235321253	 -5.315568045	 -4.917940878	 -5.736857759	 -6.550754620	 -6.712471400	 -3.548239521	 -4.022756351	 -4.339690432	 -2.617707461	 -1.929842680	 -2.485815675	 -1.672728331	 -2.153965081	 -3.378413771	 -1.537734765	 -0.233492285	 -3.759261466	  1.783001580	 -4.205531265	 -1.985320626	 -4.062285307	 -5.464175536	 -8.326593255	 -7.397041157	 -5.587760075	 -1.521634230	 -1.235396528	 -0.595249133	  0.880296161	  0.621507469
  1.047054986	  1.952484117	 -1.214068665	  0.184531915	  0.521761539	  4.184229710	  4.132144117	  3.731611096	  3.677056625	  3.142658335	  5.458830659	  4.343122288	  5.422878310	  4.393383082	  4.788219158	  1.961193964	  2.895422724	 -0.517513611	  0.682414566	 -0.777231066	 -1.594333748	 -2.555777306	 -0.811840711	  1.400155890	  3.011712745	  2.860308922	  3.491383464	  3.055737816	  4.027231853	  0.835506238	  2.532537428	 -0.274816622	  0.116797956	 -1.879954653	 -2.823814235	 -1.963313502	 -4.091123143	 -4.383697753	 -3.696029738	 -3.879821586	 -2.253458523	 -0.899454864	 -0.670986735	  2.054259358	 -0.289306715	 -0.190307063	 -1.600891146	  2.686241143	  0.752747211	  2.457898546	  0.455857423	  1.370136036	 -0.537146094	  2.596204152	  0.012058922	 -3.906962302	  0.793696418	 -3.787462774	 -2.350795065	 -1.621525968	 -2.438485393	 -2.022222608	 -2.613246782	 -3.982000092	 -0.603826858	 -1.371905928	 -3.339111361	 -2.177833690	 -1.067291092	 -5.262846348	 -3.324016766	 -1.516223665	 -1.570179528	 -1.258454480	 -3.927720582	 -3.075684972	 -2.511849710	 -3.771710190	 -3.591593227	 -4.358029443	 -4.348550046	 -2.801425104	 -3.465327904	 -2.761855662	 -2.337172262	 -4.537100699	  0.377805977	  1.227347875	  2.103475522	  1.492331997	  2.753011978	  4.705073532	  5.615739037	  5.219472225	  5.308896898	  3.252921695	  2.814096136	 -0.966070955	 -0.594008341	 -0.379748476	 -1.582952384	  0.131278679
  0.628995444	  1.381818458	  2.529780564	 -2.932148185	 -1.100644270	 -0.811906429	 -0.086527852	 -3.469889350	 -2.427799758	 -2.175428923	 -1.609694592	  0.297766681	 -1.260685027	 -0.393726979	  1.253293355	  4.438272429	  3.484346112	  6.530265241	  5.682831792	  7.259486464	  4.457468130	  2.477455703	  2.696945969	  3.979496276	  2.566765932	  0.582143683	  1.316521902	 -0.779007914	 -0.043888796	 -0.882320169	  1.190473740	  1.374207379	  1.561747531	  1.062047886	  1.279858873	  0.004908291	  1.817400985	  2.219310839	  2.747141985	  3.559570345	  3.851209291	 -0.159406542	  1.838642011	  1.571680045	  1.330338461	  0.518456490	  2.458632586	 -0.834215316	 -0.799438957	  0.370650375	 -2.454078100	  0.378879301	 -0.059036312	  1.460063207	  1.163913349	  2.735143287	  2.053929585	  1.583910109	  2.186288246	  4.326710853	  5.290066763	  6.057989115	  8.107053204	 -0.372825196	 -2.759136088	 -1.310261667	  1.709690693	 -0.269233631	 -1.168770367	 -0.331501448	  5.399634572	  5.157517585	  4.783257700	  3.312106817	  5.014108429	  5.793753226	  6.841878415	  5.425892946	  2.874770878	  1.383088352	  2.724519260	  1.106146345	 -1.796231398	  1.861386113	  0.070239392	 -1.554772286	  2.317993475	  3.606215946	  2.530195633	  2.457829822	  2.213502980	  3.980763822	  3.160870757	  5.565856812	  3.806208322	  4.440461082	  5.213940796	  4.776894041	  3.456087638	  4.915745486	  3.084249207	  1.461853464
