  -0.5346625	  -0.5157400	  -0.5259701	  -0.5235514	  -0.4781796	  -0.5021063	  -0.5054133	  -0.5161007	  -0.5172812	  -0.5248270	  -0.5075351	  -0.5168565	  -0.5684229	  -0.5770685	  -0.5407951	  -0.5160425	  -0.5544794	  -0.5091756	  -0.5002922	  -0.5341191	  -0.5678028	  -0.6518579	  -0.7248683	  -0.6154072	  -0.5752605	  -0.4464010	  -0.5202923	  -0.5660869	  -0.5302429	  -0.4886784	  -0.4909794	  -0.4843937	  -0.4624484	  -0.5239860	  -0.5458882	  -0.5138842	  -0.4948696	  -0.4956788	  -0.4870120	  -0.4627786	  -0.4548971	  -0.4575558	  -0.4514965	  -0.4691190	  -0.4926753	  -0.5227660	  -0.5148551	  -0.5246829	  -0.4924149	  -0.5526698	  -0.5474532	  -0.5315098	  -0.4754221	  -0.4056468	  -0.4076105	  -0.3815509	  -0.3760044	  -0.3997492	  -0.3960473	  -0.3358213	  -0.3575826	  -0.3813476	  -0.4180771	  -0.4386872	  -0.4248059	  -0.3904143	  -0.3686840	  -0.3714359	  -0.4158957	  -0.4337353	  -0.3479598	  -0.3376784	  -0.3395253	  -0.3306303	  -0.3743966	  -0.4123668	  -0.4332304	  -0.4230995	  -0.3893134	  -0.4298050	  -0.4370219	  -0.4095888	  -0.3518663	  -0.3293933	  -0.3676438	  -0.3363095	  -0.2945880	  -0.3282953	  -0.3493040	  -0.5027011	  -0.5954720	  -0.3426029	  -0.3663806	  -0.3974889	  -0.4962371	  -0.5488881	  -0.4475734	  -0.3547506	  -0.3330825	  -0.4137207	  -0.3655261	  -0.3721610	  -0.3799559	  -0.5790611	  -0.4756294	  -0.4189034	  -0.3618912	  -0.4432126	  -0.5539903	  -0.5640318	  -0.4607849	  -0.5258737	  -0.5526283	  -0.5167509	  -0.4495844	  -0.4429866	  -0.5671959	  -0.4873924	  -0.4116140	  -0.4564656	  -0.4252018	  -0.4849570	  -0.4855863	  -0.5342421	  -0.4930991	  -0.3638096	  -0.3647993	  -0.2494222	  -0.3713536	  -0.4328138	  -0.5158513	  -0.5464159	  -0.5890382	  -0.5766240	  -0.5276486	  -0.5629638	  -0.4897138	  -0.5205701	  -0.4853317	  -0.5318226	  -0.4974351	  -0.4986901	  -0.4952822	  -0.5950651	  -0.5391987	  -0.5675693	  -0.5650965	  -0.5277573	  -0.5601378	  -0.5012834	  -0.5609474	  -0.6054729	  -0.5877313	  -0.6070258	  -0.6094852	  -0.5982820	  -0.5761630	  -0.5853043
   3.6114159	   3.4319070	   3.4153208	   3.4419726	   3.3118475	   3.4296651	   3.4842474	   3.6085852	   3.6343448	   3.7032544	   3.5771491	   3.6175825	   4.0371138	   4.1676887	   3.8786326	   3.7745170	   4.1771096	   3.9128264	   3.9937189	   4.2877233	   4.5996105	   5.2028337	   5.6864665	   4.7263054	   4.3493972	   3.3912482	   3.7858848	   4.1215075	   3.8478533	   3.5557004	   3.5177269	   3.3980260	   3.2777252	   3.7331531	   3.9261692	   3.6955861	   3.6399658	   3.6321198	   3.5308519	   3.4238333	   3.4467667	   3.5026328	   3.4374150	   3.5673495	   3.7285142	   3.8891691	   3.7332782	   3.8834894	   3.7651863	   4.0919810	   3.8286053	   3.6452900	   3.3687462	   2.9591233	   2.8717074	   2.6053680	   2.5761510	   2.6696275	   2.5958535	   2.2241075	   2.3201346	   2.4480468	   2.8319177	   2.9193620	   2.6461559	   2.4549231	   2.2991039	   2.3178115	   2.5790346	   2.8111126	   2.3502192	   2.2701651	   2.2522259	   2.1972529	   2.4673929	   2.5983284	   2.7386198	   2.6992422	   2.4299533	   2.6653946	   2.7030522	   2.5154452	   2.2227173	   2.1293281	   2.3186956	   2.1220237	   1.8576187	   2.0569041	   2.2088487	   3.2731764	   4.3982018	   2.6241076	   2.4399877	   2.7590431	   3.4840483	   3.8766871	   3.1468901	   2.4085332	   2.2273854	   2.5964374	   2.2540500	   2.2509650	   2.2843011	   3.7153625	   3.0862399	   2.8092785	   2.8026130	   3.4973098	   4.4727552	   4.4958055	   3.7685315	   4.1336729	   4.2689411	   4.0846844	   3.5880287	   3.5821252	   4.5131482	   3.9292616	   3.3622277	   3.5581068	   3.1642515	   3.4222711	   3.4440421	   3.9050302	   3.6872964	   2.9322871	   3.0860992	   1.9022131	   2.3299282	   2.6365098	   3.0683731	   3.1740670	   3.4444668	   3.2993302	   2.9324225	   3.1855584	   3.0821127	   3.6030409	   3.5039682	   3.8075151	   3.4175531	   3.4919557	   3.5659790	   4.1999276	   3.7526896	   3.7490843	   3.7770436	   3.6911553	   3.8247139	   3.3976319	   3.6272661	   3.7783201	   3.6468674	   3.7434694	   3.7462805	   3.7571483	   3.6600334	   3.7442752
 -12.7233404	 -11.9589664	 -11.6367517	 -11.9162595	 -11.9512577	 -12.2189747	 -12.5740823	 -13.1498133	 -13.2891619	 -13.5760683	 -13.1613036	 -13.2543244	 -14.8611277	 -15.5089538	 -14.3796791	 -14.1925446	 -15.9604586	 -15.2430227	 -15.9532254	 -17.2034295	 -18.5633288	 -20.6522227	 -22.1730772	 -18.1256846	 -16.5129323	 -13.1004236	 -14.1161751	 -15.1665366	 -14.1806170	 -13.2489280	 -12.9333113	 -12.3308086	 -12.0047307	 -13.5583848	 -14.3522357	 -13.5859705	 -13.6095250	 -13.5309308	 -13.0901614	 -12.9253558	 -13.2196873	 -13.5496903	 -13.2487255	 -13.7566460	 -14.3145189	 -14.6530098	 -13.7193369	 -14.4070714	 -14.4771339	 -15.2875195	 -13.6072263	 -12.6008595	 -12.0966016	 -10.9121060	 -10.3060636	  -9.1402702	  -9.0888884	  -9.2951571	  -8.8941084	  -7.7213333	  -7.9366376	  -8.2076464	  -9.9222642	 -10.0642681	  -8.5874246	  -8.1056449	  -7.5016768	  -7.6767498	  -8.4861738	  -9.4830774	  -8.3301546	  -8.0498184	  -7.9240089	  -7.7232456	  -8.4731391	  -8.6534598	  -9.0536220	  -8.9846934	  -7.9678193	  -8.6364363	  -8.7211647	  -8.1431886	  -7.4212332	  -7.2854744	  -7.7089988	  -7.0561167	  -6.2679381	  -6.8623953	  -7.4328051	 -11.2794704	 -16.5241230	 -10.1746067	  -8.4432744	  -9.7970513	 -12.3939437	 -13.8410170	 -11.3154630	  -8.5699860	  -7.7608605	  -8.5636977	  -7.4160316	  -7.2888741	  -7.3432583	 -12.4115722	 -10.5399716	  -9.8951653	 -10.9332538	 -13.8169932	 -17.9228115	 -17.7975982	 -15.2362311	 -16.0991184	 -16.3918505	 -16.0804710	 -14.3046106	 -14.3791446	 -17.7642198	 -15.7325097	 -13.6473194	 -13.9158573	 -12.0385341	 -12.4342615	 -12.6061253	 -14.5468805	 -13.9723367	 -11.8902618	 -12.8825658	  -7.5414753	  -7.7615344	  -8.4884366	  -9.5691825	  -9.7282217	 -10.5891330	  -9.9208475	  -8.6232964	  -9.5241512	 -10.2419092	 -12.8322133	 -12.9894901	 -13.8909228	 -12.0702163	 -12.5048569	 -13.0578448	 -14.9914831	 -13.4930895	 -12.9332220	 -13.1451848	 -13.3747724	 -13.5444726	 -12.0715891	 -12.5090573	 -12.6894733	 -12.2796483	 -12.5621612	 -12.4730340	 -12.6720119	 -12.4703783	 -12.8065985
  30.4493028	  28.4005526	  27.1154857	  28.2648522	  29.2226434	  29.4897796	  30.7363863	  32.3515321	  32.8140153	  33.5452375	  32.7187786	  32.9120525	  36.8517358	  38.7371878	  35.8791552	  35.7827666	  40.5441995	  39.4196943	  41.8664247	  45.3367196	  49.0969122	  53.7610398	  56.7771113	  45.9319277	  41.5968728	  33.7161334	  35.2663636	  37.1122982	  34.8585866	  33.0339014	  31.8368829	  30.1415940	  29.5666734	  32.8639830	  34.9244336	  33.3186938	  33.8212421	  33.5575482	  32.4465956	  32.5320232	  33.6267106	  34.7442650	  33.9019423	  35.2868138	  36.6088943	  36.7588060	  33.6507849	  35.3973252	  37.0413164	  37.9449030	  32.3314399	  28.9599462	  29.0762105	  26.9032957	  24.9353133	  21.7491067	  21.7645559	  22.1228223	  20.9247925	  18.4150876	  18.7288981	  18.8869911	  23.6634124	  23.6933620	  19.1994111	  18.4396533	  16.8274623	  17.5287062	  19.2463652	  21.7936660	  20.1904222	  19.5589539	  19.1951457	  18.7124033	  19.8939880	  19.8917408	  20.5883575	  20.5031086	  18.0024963	  19.2219477	  19.3230901	  18.1959088	  17.1122312	  17.1991979	  17.6911435	  16.1750966	  14.7172175	  15.8908063	  17.3127658	  26.7952401	  41.4008620	  26.2235642	  19.9883907	  23.4291717	  29.4880235	  32.9292518	  27.2109818	  20.6793249	  18.4044400	  19.4444978	  16.9800743	  16.4954769	  16.5228181	  28.4770941	  24.7778931	  23.8836344	  28.2818814	  36.1320609	  47.1385937	  46.3222242	  40.2671823	  41.1591055	  41.4350192	  41.5521529	  37.4575848	  37.7889588	  45.7659145	  41.2469178	  36.2681074	  36.0252426	  30.8364116	  30.7473894	  31.3885227	  36.3714132	  35.3546399	  31.8327858	  34.9926339	  20.1829687	  18.1536771	  19.1847394	  20.8656439	  20.9934006	  22.8045954	  20.9383492	  17.9209207	  20.0532999	  23.5046492	  30.9193137	  32.4270593	  34.0362877	  28.8339403	  30.1832659	  32.0481304	  35.7073548	  32.8100383	  30.4552206	  31.1877061	  32.7974705	  32.5469229	  29.2072913	  29.5872862	  29.3501012	  28.5439010	  29.1651760	  28.7287742	  29.3775985	  29.2122544	  30.1037141
 -55.0769409	 -51.1780275	 -48.1794084	 -51.0562354	 -53.8042096	 -53.6507784	 -56.4737571	 -59.6525908	 -60.7167497	 -61.9993873	 -60.8995576	 -61.3282025	 -68.3049602	 -72.1089130	 -66.8605420	 -67.1639487	 -76.2005586	 -75.2421467	 -80.4353993	 -87.3912847	 -94.7777164	-102.3224332	-106.5640778	 -86.0221765	 -77.7160946	 -64.3679121	 -65.6656696	 -67.5141071	 -63.8168564	 -61.3401820	 -58.4428473	 -55.2217207	 -54.4926777	 -59.4248702	 -63.2316291	 -60.7957673	 -62.3120271	 -61.7847295	 -59.8900622	 -60.7951486	 -63.2475715	 -65.8125690	 -64.1886746	 -67.0335208	 -69.4255099	 -68.4914308	 -61.5724184	 -64.5691749	 -70.5690775	 -69.9654395	 -57.5512704	 -49.8075327	 -52.5719233	 -49.7792490	 -45.6057123	 -39.4017508	 -39.6204383	 -40.2151834	 -37.8559345	 -33.7477150	 -34.0292877	 -33.4508912	 -42.9463712	 -42.5943282	 -33.2509128	 -32.3878250	 -29.2594629	 -30.7708222	 -33.5464719	 -38.2563446	 -37.2282593	 -36.1439487	 -35.5303956	 -34.7384673	 -35.6888696	 -35.2011279	 -36.1017588	 -35.9712471	 -31.4713646	 -33.0588423	 -33.1070705	 -31.5280480	 -30.5543594	 -31.3019142	 -31.4066549	 -28.7194113	 -26.8801396	 -28.5943483	 -31.1834203	 -48.8133820	 -77.0292392	 -50.1300307	 -36.3440222	 -42.4007355	 -52.7749880	 -58.6004297	 -48.9673156	 -37.7120002	 -33.2859479	 -34.0749823	 -30.2386513	 -29.2010260	 -29.1162677	 -50.1387002	 -44.5630260	 -43.8419633	 -54.2032906	 -69.8441974	 -90.8385974	 -88.5677427	 -77.7886453	 -77.3782054	 -77.2269342	 -78.7575559	 -71.9299749	 -72.7240508	 -86.3745780	 -79.1005185	 -70.4766873	 -68.8808700	 -59.0307882	 -57.4780650	 -58.9470128	 -67.8235368	 -66.4830942	 -62.5625835	 -69.0800077	 -40.3120246	 -33.1195410	 -33.9617643	 -35.7287759	 -35.7346063	 -38.4989548	 -34.8187422	 -29.5913894	 -33.3577751	 -41.4362053	 -56.1765307	 -60.5971843	 -62.5625527	 -52.0669556	 -54.9079264	 -58.9690911	 -63.6506997	 -60.0345930	 -54.4774785	 -56.0784061	 -60.3899766	 -58.9869365	 -53.4067649	 -53.1554181	 -51.7735737	 -50.6264974	 -51.7008756	 -50.5831619	 -51.8627172	 -52.0972734	 -53.8597266
  79.3177472	  73.6704912	  68.7782020	  73.7865722	  78.5362507	  77.5912512	  82.0745394	  86.7575633	  88.5478418	  90.2054238	  89.2046958	  90.0094549	  99.5060729	 105.2724115	  97.8851678	  98.7554501	 111.7069805	 111.7236272	 119.5345442	 130.0195451	 140.8768545	 150.2647163	 154.8013060	 125.9111762	 113.8571078	  96.1992813	  96.0844407	  96.7587680	  92.0776550	  89.5581848	  84.5842724	  80.0363497	  79.3627299	  84.9922878	  90.3143865	  87.3870855	  90.1095444	  89.3894295	  87.0020918	  89.1090579	  93.0272977	  97.3268844	  95.0305196	  99.4829676	 102.9094158	 100.1257237	  88.9587837	  92.9093466	 105.8078936	 101.4971096	  81.5750874	  68.6043121	  76.0770438	  73.4664095	  66.8678799	  57.5891480	  58.0211444	  58.9568977	  55.6553776	  50.1938372	  50.1694873	  48.2963719	  62.7108221	  61.7652282	  47.2380939	  46.4780428	  41.9665572	  43.8477935	  47.4349555	  54.4054278	  55.0285102	  53.4891719	  52.8279125	  51.9247143	  51.6410601	  50.4944554	  51.5983737	  51.3815086	  45.1576475	  46.7197847	  46.6777807	  44.9759887	  44.7280789	  46.3715529	  45.6687541	  41.9194262	  40.2562224	  42.2151319	  45.8220783	  71.6556598	 112.2130788	  75.1770282	  53.7876041	  61.8267615	  75.6780234	  82.9900541	  70.0614513	  55.0587976	  48.7762334	  48.8119322	  44.1816724	  42.6162171	  42.3098101	  71.2562556	  64.3416128	  64.2629544	  81.4435064	 105.4180609	 135.4182686	 131.4276835	 116.3481492	 113.4324961	 112.4686487	 115.8803321	 107.1546148	 108.4913727	 126.3692934	 117.3188398	 105.9496172	 102.7760135	  88.6955081	  85.1405235	  87.5322882	  99.2793669	  97.9485146	  95.2517045	 104.9210857	  63.1131528	  49.2172316	  49.2932573	  50.5339420	  50.2700326	  53.4393294	  47.8547367	  40.7091869	  45.9267657	  58.9569454	  81.1065864	  89.2038938	  91.0931575	  75.1457552	  79.5893680	  86.0530727	  90.1874534	  87.0931142	  77.9351267	  80.3737806	  87.7878234	  84.8509598	  77.5206010	  76.0509145	  72.9990910	  71.6765509	  73.1445284	  71.2608107	  73.1314670	  74.1825223	  76.9104719
 -93.3742791	 -86.9143077	 -80.9591450	 -87.3625506	 -93.3183187	 -91.7038551	 -96.8943519	-102.1928713	-104.4435044	-106.0843308	-105.4911414	-106.5930260	-116.8165273	-123.6261818	-115.4882088	-116.7034678	-131.1804526	-132.5408784	-141.4024338	-153.4176609	-165.5969512	-174.8472125	-178.7206302	-147.9282088	-134.3661355	-115.6302531	-113.4977953	-112.6414326	-107.8582227	-105.7912937	 -99.4842468	 -94.4601625	 -94.0487519	 -99.2515136	-105.0502952	-102.1088399	-105.5383234	-104.8482998	-102.4829814	-105.4620981	-110.2448002	-115.6865246	-113.2272211	-118.4924394	-122.3729285	-118.0511814	-104.5264415	-108.9410590	-127.9926496	-119.2580443	 -95.1757948	 -78.9105522	 -90.9469762	 -89.1728921	 -80.9281959	 -69.8140408	 -70.2634293	 -71.5184803	 -68.1201720	 -62.1069358	 -61.4973520	 -58.4543645	 -75.6522428	 -74.1114401	 -56.5176119	 -56.0314295	 -51.1230679	 -52.2398689	 -56.0394218	 -64.6064128	 -66.9457547	 -65.1214084	 -64.6814711	 -63.9690558	 -61.9056263	 -60.1989872	 -61.6853794	 -61.4641711	 -54.7479025	 -55.9619183	 -55.8622499	 -54.3839453	 -55.1169985	 -57.3637856	 -55.8885451	 -51.7424848	 -50.6031381	 -52.4022191	 -56.3265127	 -86.5790803	-131.3211941	 -91.0480629	 -66.5062483	 -74.9749586	 -89.7557612	 -96.6372549	 -82.4213219	 -66.4464996	 -59.7543356	 -58.7805616	 -54.2764299	 -52.4478440	 -51.8438622	 -83.5600941	 -76.2891453	 -77.0252796	 -98.7514140	-127.5218549	-160.3086920	-155.4078137	-138.8156350	-133.6362271	-131.7785065	-136.1877589	-127.3886944	-129.0712632	-147.3693453	-138.3942846	-126.8452013	-123.0135592	-107.1222919	-102.0875660	-105.1069050	-117.0789429	-116.1445918	-115.6195824	-126.4052543	 -79.4563304	 -60.6392310	 -59.7491597	 -60.1946063	 -59.4858982	 -62.2391933	 -55.4019424	 -47.5156166	 -53.3004310	 -69.3802427	 -95.4720719	-106.0721891	-107.8079255	 -89.0855573	 -94.4310637	-102.3180894	-104.7480654	-102.7207964	 -91.3629909	 -94.0287573	-103.2301066	 -99.2665538	 -91.4424221	 -88.6615587	 -84.2186547	 -82.8675104	 -84.4549526	 -82.2038526	 -84.4009247	 -86.3454026	 -89.6822761
  90.4923341	  84.5947741	  79.0841354	  85.2112370	  90.9537375	  89.2569908	  93.6707948	  98.2750011	 100.4194240	 101.6828406	 101.5037808	 102.5720628	 111.2977906	 117.6066177	 110.6280447	 111.7251461	 124.4277038	 126.6669061	 134.4303557	 144.8164171	 155.2212000	 162.4719948	 165.1774529	 140.2993654	 128.5161245	 112.6041175	 109.0921313	 107.5343896	 103.5291233	 102.0396453	  96.0588412	  91.6307471	  91.5469298	  95.5742031	 100.5257840	  98.0382899	 101.2329945	 100.8152586	  98.8952483	 101.7781661	 106.3421750	 111.5900327	 109.5716672	 114.2033619	 117.6115826	 113.1694370	 100.8094398	 105.1381558	 125.2855644	 114.3413966	  92.2423935	  77.0092860	  90.3598126	  89.5494436	  81.3652018	  70.5660124	  70.8102986	  72.1045471	  69.4937677	  64.0813030	  62.9125343	  59.5882722	  75.7963930	  73.9640327	  57.1756586	  57.0389025	  53.0007858	  52.6041541	  55.9043547	  64.5150996	  67.5082026	  65.7662969	  65.6459942	  65.2863861	  61.9526177	  60.0276909	  61.9418509	  61.8912077	  56.2637941	  57.0593894	  56.9630511	  55.8705640	  57.2339002	  59.4016209	  57.6967932	  54.0893750	  53.4152445	  54.7425757	  58.0658277	  86.1755776	 124.2788317	  89.8837955	  68.7492397	  75.9587301	  88.5075899	  93.3018410	  80.5530613	  66.8691248	  61.5222378	  59.7487665	  56.1507675	  54.4219343	  53.5998893	  81.2081296	  74.7606904	  76.0338716	  97.4594724	 124.3521411	 151.7371447	 147.3963864	 133.3689459	 127.6659717	 125.2761831	 128.9769933	 121.9288425	 123.5410775	 138.1765110	 131.0585513	 122.1143060	 119.0517286	 104.7945374	  99.6674137	 102.7079631	 112.2061589	 111.8444118	 113.1058950	 122.2492287	  81.2048458	  62.1497555	  60.6552335	  60.4458685	  59.3042787	  61.0888021	  54.2284132	  47.1294176	  52.3068772	  68.0407006	  92.3097427	 102.6521785	 104.2794100	  87.2578364	  92.2346507	  99.6673678	 100.4666037	  99.0577756	  88.1910644	  90.2798938	  98.8388759	  95.0006405	  88.1465738	  84.6838119	  79.9524763	  78.6665935	  80.0195991	  78.0914321	  80.2147767	  82.6017526	  85.8172665
 -71.4583846	 -67.2559916	 -63.4291345	 -67.7744689	 -72.0193896	 -70.7980682	 -73.5009477	 -76.5051043	 -78.0469918	 -78.7927492	 -78.8190716	 -79.5496743	 -85.3127455	 -89.7990784	 -85.2756038	 -85.9503383	 -94.5249453	 -96.6646544	-101.8651257	-108.4668138	-115.0845591	-119.5106115	-121.0336420	-106.1023250	 -98.4139290	 -87.9041705	 -84.5138602	 -83.3088145	 -80.6226570	 -79.6333969	 -75.4387698	 -72.3781131	 -72.5025737	 -75.0764653	 -78.3301872	 -76.6357368	 -78.8501474	 -78.7702162	 -77.4941746	 -79.4290934	 -82.7803268	 -86.5799893	 -85.3229350	 -88.2763314	 -90.5241375	 -87.3687418	 -79.0077278	 -82.5191404	 -97.7276984	 -88.3834276	 -73.2456311	 -62.8835190	 -73.3241016	 -73.1710366	 -66.9426536	 -58.6438739	 -58.6509637	 -59.5981200	 -58.0979736	 -54.2690841	 -52.9881552	 -50.4014412	 -62.2316410	 -60.6317960	 -48.2210477	 -48.3321541	 -45.8641239	 -44.4457807	 -46.7271720	 -53.4610826	 -55.8589902	 -54.5832730	 -54.6632199	 -54.5922903	 -51.3033584	 -49.6235235	 -51.5531550	 -51.7070012	 -48.1311446	 -48.6061796	 -48.5487600	 -47.8386127	 -49.1588132	 -50.6678125	 -49.3567061	 -46.9478278	 -46.5321101	 -47.2940837	 -49.4250364	 -69.5771999	 -94.1768571	 -71.6994696	 -58.2415926	 -63.1004828	 -71.3188326	 -73.6880096	 -64.6607532	 -55.4096312	 -52.3164214	 -50.4488217	 -48.1066852	 -46.7897870	 -45.9992348	 -64.7585542	 -60.0903897	 -61.3372482	 -77.5203675	 -96.5951997	-113.7043595	-110.9454625	-102.1931246	 -97.8544461	 -95.6599839	 -97.6450770	 -93.2465099	 -94.4183233	-103.3789081	 -98.9582455	 -93.8173835	 -92.2424888	 -82.3892666	 -78.5421033	 -80.9082235	 -86.6846549	 -86.7514103	 -88.5532234	 -94.3556349	 -66.9483785	 -52.4663559	 -51.0159503	 -50.5012565	 -49.2575478	 -50.0669552	 -44.5505696	 -39.3635717	 -43.0738214	 -55.1966691	 -72.6644633	 -80.1673397	 -81.4752265	 -69.7149310	 -73.2332224	 -78.5214355	 -78.5259384	 -77.2623431	 -69.3182322	 -70.4540430	 -76.4035219	 -73.6656478	 -68.8276460	 -65.7387500	 -61.9962231	 -60.9182229	 -61.8024063	 -60.6540854	 -62.3181567	 -64.3942885	 -66.7805816
  44.5655492	  42.3551276	  40.4514748	  42.6438890	  44.9338441	  44.3235097	  45.4497937	  46.8467261	  47.6607175	  47.9839494	  48.0320600	  48.3776051	  51.1663695	  53.4900605	  51.3997904	  51.6843396	  55.9132128	  57.2387495	  59.7807578	  62.7161618	  65.6963047	  67.6907727	  68.3396560	  62.0016216	  58.4391284	  53.3464660	  51.2190371	  50.7045714	  49.3529956	  48.7852739	  46.6912508	  45.1215778	  45.2680635	  46.5338627	  48.1015720	  47.2426147	  48.3519779	  48.4589050	  47.8051361	  48.6673447	  50.4631696	  52.4399928	  51.8693769	  53.1702760	  54.2277370	  52.7169195	  48.7321315	  50.8398839	  58.7173399	  53.3172080	  45.9288053	  41.0997865	  46.6886439	  46.7940430	  43.4029758	  38.6718202	  38.5841579	  39.0265607	  38.3920498	  36.4042409	  35.5122819	  34.1034456	  40.4665001	  39.4925319	  32.7281050	  32.8770150	  31.8108456	  30.5024413	  31.6609305	  35.4711996	  36.7787878	  36.1052885	  36.1988592	  36.2481623	  34.1203153	  33.0316204	  34.3844642	  34.5815173	  32.9411097	  33.2020420	  33.1838642	  32.7902420	  33.6034765	  34.3397051	  33.6666753	  32.4916247	  32.2338899	  32.5501112	  33.5246768	  44.0759066	  55.5440579	  44.8986838	  38.8607423	  41.3063691	  45.2139577	  45.9649039	  41.2167597	  36.5236652	  35.3446501	  34.0802016	  32.8967072	  32.1307327	  31.6073444	  41.1389048	  38.5449972	  39.3363587	  48.2095224	  57.9427887	  65.5461877	  64.3369012	  60.5538611	  58.2878546	  56.9122013	  57.5154776	  55.4925364	  56.1123280	  60.1011676	  58.0583175	  55.9684008	  55.5209137	  50.6168524	  48.5644830	  49.8837838	  52.4487342	  52.6423450	  53.9188192	  56.5503969	  43.3040320	  35.3904640	  34.4547212	  33.9852114	  33.0785644	  33.2891866	  29.9606352	  27.0130041	  29.0385099	  36.0105909	  45.2342875	  49.1158740	  49.8577844	  43.9719627	  45.7647320	  48.4532493	  48.3334377	  47.3290253	  43.0840415	  43.4868065	  46.4583473	  45.0403467	  42.4201553	  40.4592026	  38.3124109	  37.5983457	  38.0159092	  37.5880496	  38.5836655	  39.8568012	  41.1639373
