  -0.4143832	  -0.4214107	  -0.4339822	  -0.4129130	  -0.3907609	  -0.4100755	  -0.4832941	  -0.5306294	  -0.5237658	  -0.5401949	  -0.5497449	  -0.5314315	  -0.4931309	  -0.4726064	  -0.4827611	  -0.4373997	  -0.5166460	  -0.5262954	  -0.5326748	  -0.6137689	  -0.5540663	  -0.5958025	  -0.5650994	  -0.4932402	  -0.4753733	  -0.4618761	  -0.4495038	  -0.3985180	  -0.4420970	  -0.4521173	  -0.4142305	  -0.4587948	  -0.5119684	  -0.5404944	  -0.5275768	  -0.5398003	  -0.5678880	  -0.5469926	  -0.5086526	  -0.4901243	  -0.4766982	  -0.5225202	  -0.5368303	  -0.5700786	  -0.5015487	  -0.4837365	  -0.4734422	  -0.4249456	  -0.3574008	  -0.3531265	  -0.3804531	  -0.3707528	  -0.2870664	  -0.3185685	  -0.4021461	  -0.4406998	  -0.4076748	  -0.4004350	  -0.4848826	  -0.5346470	  -0.5444478	  -0.3481533	  -0.4022833	  -0.4357616	  -0.3792796	  -0.3774323	  -0.4048761	  -0.4144350	  -0.4713555	  -0.6146629	  -0.5242441	  -0.4347421	  -0.3997206	  -0.3759142	  -0.4124798	  -0.4215655	  -0.4064557	  -0.3778036	  -0.3977863	  -0.4212115	  -0.4311293	  -0.3717048	  -0.4359171	  -0.4543662	  -0.4963031	  -0.5110021	  -0.4124392	  -0.5643735	  -0.6498734	  -0.6993692	  -0.7249943	  -0.6041213	  -0.4463224	  -0.4304534	  -0.4486811	  -0.4864908	  -0.4639274	  -0.4671856	  -0.5400499	  -0.5709866	  -0.6115321	  -0.5571729	  -0.4773129	  -0.5383349	  -0.4232957	  -0.2624496	  -0.2734245	  -0.3423910	  -0.2445827	  -0.2770212	  -0.3700662	  -0.4757626	  -0.4704195	  -0.5051718	  -0.4220226	  -0.5067312	  -0.5074336	  -0.5067607	  -0.5134878	  -0.5196980	  -0.5205868	  -0.4965451	  -0.6018791	  -0.5848399	  -0.5615534	  -0.6497635	  -0.6410481	  -0.5702451	  -0.5717728	  -0.5429348	  -0.5074906
   2.8552127	   2.7750856	   2.8300041	   2.7071537	   2.6922360	   2.9399760	   3.3635025	   3.6450188	   3.6233366	   3.7706079	   3.8278711	   3.7022121	   3.4546952	   3.3947422	   3.6022696	   3.4162888	   4.0774121	   4.1164923	   4.1376953	   4.6869585	   4.2772456	   4.6090830	   4.3101732	   3.6114087	   3.5064782	   3.5551450	   3.5491855	   3.0281974	   3.2292720	   3.3103833	   3.0729752	   3.1884549	   3.5441204	   3.7805812	   3.6969259	   3.7888829	   3.9612669	   3.8336763	   3.6790391	   3.6443870	   3.6337093	   3.9566328	   4.0529425	   4.3052341	   3.9368356	   3.6739393	   3.5565222	   3.2614045	   2.7800272	   2.7097118	   2.7667994	   2.6564151	   2.1690037	   2.3196263	   2.6844107	   2.9045101	   2.6552170	   2.6800567	   2.9882312	   3.3761155	   3.5317599	   2.2832551	   2.5047846	   2.6609785	   2.3766637	   2.3689677	   2.4922599	   2.5362741	   3.1967945	   4.3263554	   3.6852104	   2.9629643	   2.6241647	   2.3178340	   2.6222617	   2.6958418	   2.4785106	   2.3210776	   2.4874834	   2.6227192	   2.6787348	   2.3186272	   2.6838209	   2.8769488	   3.1413377	   3.2399718	   2.9614398	   4.2279622	   4.9090213	   5.3808954	   5.5138555	   4.6733691	   3.5488223	   3.3414146	   3.3736989	   3.6701706	   3.5030730	   3.5311940	   4.1701077	   4.3909963	   4.5924284	   4.2263247	   3.6212473	   3.8974849	   3.0948672	   2.0939881	   2.3107483	   2.6727885	   1.9663114	   1.9558184	   2.3164238	   2.8043434	   2.7147667	   2.8689033	   2.4155475	   3.0570679	   3.1830142	   3.2897427	   3.4693932	   3.6441205	   3.7858026	   3.5211991	   4.0416581	   3.8736164	   3.6143603	   3.8619283	   3.7769228	   3.4281068	   3.4242828	   3.1906306	   3.0124373
 -10.2889867	  -9.6332030	  -9.7342033	  -9.3933106	  -9.7821116	 -11.0463295	 -12.2654639	 -13.1191573	 -13.1176547	 -13.6893577	 -13.9041114	 -13.4979578	 -12.7124587	 -12.7152155	 -13.8159843	 -13.5648063	 -16.1247198	 -16.1939798	 -16.1699173	 -18.0002844	 -16.6381514	 -17.8178848	 -16.4878909	 -13.3977599	 -13.0939247	 -13.7982936	 -14.0732249	 -11.8071926	 -12.1160589	 -12.4019757	 -11.6903520	 -11.5275167	 -12.6762665	 -13.6182029	 -13.3137309	 -13.6343650	 -14.1757407	 -13.8214681	 -13.5807367	 -13.7597450	 -14.0132040	 -15.1567223	 -15.4931516	 -16.4830921	 -15.6045845	 -14.1283995	 -13.5391310	 -12.6651309	 -11.0672483	 -10.7172505	 -10.2946015	  -9.6937258	  -8.6789977	  -8.9662263	  -9.2933656	  -9.8111867	  -9.3820682	  -9.6578379	  -9.5524926	 -11.1689110	 -11.9415719	  -7.7884078	  -8.2875645	  -8.6293757	  -7.8054987	  -7.8613952	  -8.0839079	  -8.1674931	 -11.0948842	 -15.3882322	 -13.1367076	 -10.4287905	  -9.0815868	  -7.6031445	  -8.7821970	  -9.0606091	  -7.9960735	  -7.5532055	  -8.2210719	  -8.5927759	  -8.7105806	  -7.7397275	  -8.7641599	  -9.6682428	 -10.4368351	 -10.7617731	 -10.9406293	 -15.9396860	 -18.5651171	 -20.5763082	 -20.8830665	 -18.0306889	 -14.1429564	 -13.1969152	 -13.0085801	 -14.1069618	 -13.5091987	 -13.6394800	 -16.1581600	 -16.7830784	 -17.1494646	 -16.0059404	 -13.9095691	 -14.2673376	 -11.5780492	  -8.6018802	  -9.6791371	 -10.4767757	  -7.9830854	  -7.1984422	  -7.7075743	  -8.7156650	  -8.2142680	  -8.5665933	  -7.3668529	  -9.7655861	 -10.5463679	 -11.2455803	 -12.2173242	 -13.0866259	 -13.8363864	 -12.7741734	 -14.0682256	 -13.3696862	 -12.3784680	 -12.4252029	 -12.0904197	 -11.1898176	 -11.1149302	 -10.2144336	  -9.7321579
  25.1974466	  22.9151427	  23.0376522	  22.4136285	  24.2552688	  28.1097232	  30.3716645	  32.0846917	  32.2019905	  33.6040733	  34.2330340	  33.4004477	  31.8014558	  32.1864533	  35.4858257	  35.7425950	  42.0547590	  42.0876945	  41.7816912	  45.7868847	  42.8970541	  45.4353057	  41.7560773	  33.2577494	  32.6839456	  35.5981531	  36.8395737	  30.7625246	  30.5253192	  31.1640990	  29.7991906	  28.2114201	  30.6125691	  33.0298839	  32.2310622	  32.9171651	  34.0846617	  33.5213804	  33.5478014	  34.6215255	  35.8787288	  38.6053239	  39.4478616	  42.0285067	  41.0794186	  36.2471974	  34.4261530	  32.7930295	  29.4990696	  28.5203265	  25.8498145	  23.8352862	  23.6057262	  23.7263661	  22.1308370	  22.5826206	  23.0804573	  24.0688854	  21.0023630	  25.4339884	  27.6512798	  18.2574645	  19.0901239	  19.4878403	  17.6761895	  17.9992376	  18.0402552	  18.1761164	  25.9430888	  36.4594212	  31.2182124	  24.7867835	  21.4825748	  17.3371292	  20.2341545	  20.9190895	  17.8919186	  17.0558651	  18.7478635	  19.3475464	  19.4334573	  17.8951258	  19.7910392	  22.4108653	  23.7249814	  24.4427623	  27.2532035	  39.9917530	  46.5236991	  51.7675003	  52.1735635	  45.9084361	  37.1659354	  34.6715195	  33.6521730	  36.2338420	  34.8459588	  35.2409410	  41.3912914	  42.2741763	  42.3018150	  40.1333510	  35.6722726	  34.9461398	  29.1747325	  23.6493738	  26.4948214	  27.2465194	  21.4501159	  17.9013083	  17.8189792	  18.9514026	  17.4188465	  17.8870204	  15.6596381	  21.6283181	  24.1448680	  26.4151849	  29.2420965	  31.5474188	  33.4834802	  30.9674137	  33.1066342	  31.3674561	  29.1050042	  27.8278663	  26.9743015	  25.3765223	  25.0365830	  22.7459465	  21.8596387
 -46.6553455	 -41.5589783	 -41.7793855	 -40.8985767	 -45.4791329	 -53.5623405	 -56.5538284	 -59.0821792	 -59.4039030	 -61.8789279	 -63.2971297	 -62.0847967	 -59.7630191	 -60.9174072	 -67.6717928	 -69.3641861	 -80.6592198	 -80.4289000	 -79.4706913	 -85.9960450	 -81.6388379	 -85.3768485	 -78.2392764	 -61.8031177	 -61.0169308	 -68.0935295	 -70.9699186	 -59.4474440	 -57.4460736	 -58.5102117	 -56.6310209	 -52.0319232	 -55.7322930	 -60.1925611	 -58.5859334	 -59.5928247	 -61.5229679	 -61.0130938	 -61.8947959	 -64.7543921	 -67.9560421	 -72.8290002	 -74.4707277	 -79.3721567	 -79.8622498	 -69.1684547	 -65.3273899	 -63.2117539	 -58.4690710	 -56.5858809	 -48.9898510	 -44.3324760	 -47.8908591	 -47.1997422	 -40.5651807	 -39.8561489	 -43.3311031	 -45.5044014	 -35.7058646	 -44.4557633	 -48.8425887	 -33.0153267	 -34.1350023	 -34.2545698	 -31.0616824	 -31.8781278	 -31.1367618	 -31.4377340	 -46.0127708	 -64.5509523	 -55.4334398	 -44.3418929	 -38.5630203	 -30.7578161	 -35.8728044	 -37.0980226	 -31.1737642	 -29.9766824	 -33.0225996	 -33.5845467	 -33.4661275	 -31.9403940	 -34.5260673	 -39.8060953	 -41.1617516	 -42.3524790	 -50.9583004	 -74.4932965	 -86.2455857	 -95.7705372	 -96.0984555	 -86.1677678	 -71.7955128	 -67.2671002	 -64.7346230	 -69.0676405	 -66.7246491	 -67.5691560	 -78.1769006	 -78.6187573	 -77.3707922	 -74.6660857	 -68.0635061	 -64.0465921	 -55.1112229	 -48.1415267	 -53.0814367	 -52.6252286	 -42.6169041	 -33.4225673	 -31.6354447	 -32.1244100	 -29.0751153	 -29.4626127	 -26.0878393	 -37.1001094	 -42.4842790	 -47.2832094	 -52.8189458	 -56.9249613	 -60.1333781	 -55.9680778	 -58.6299417	 -55.6359336	 -51.9593200	 -47.9376462	 -46.3385185	 -44.1859212	 -43.3245171	 -39.0604016	 -37.8371113
  68.8412517	  60.5776854	  61.0924219	  60.0556968	  67.7440108	  80.1858948	  83.1074160	  85.9890003	  86.4694343	  89.8369968	  92.2433995	  90.9189079	  88.3832534	  90.4363556	 100.7414187	 104.4148832	 120.1090885	 119.1479752	 117.3301532	 125.8217010	 120.9092223	 124.9731489	 114.6954451	  90.9723316	  90.1641897	 101.9062546	 106.2488279	  89.7587020	  85.1725402	  86.6416020	  84.6633652	  76.2930754	  80.8428805	  87.0875666	  84.6055721	  85.6989600	  88.2284936	  88.0324732	  90.1223866	  95.0805193	 100.4942047	 107.2922078	 109.8012717	 116.8890561	 120.6010378	 103.4971204	  97.7059807	  95.7296331	  90.5997915	  87.8440464	  74.0130493	  66.0995641	  75.6859585	  73.6442205	  60.1864376	  57.1699440	  64.7047790	  68.1183820	  49.7440081	  62.7789941	  69.2570451	  48.6968057	  49.7472934	  49.2717517	  44.9183339	  46.2632562	  44.2055673	  44.8536128	  65.9980745	  90.7802275	  78.2443870	  63.2108632	  55.3552165	  44.8029406	  51.6997238	  53.3956036	  44.7640971	  43.4059659	  47.5563888	  47.7000013	  47.3044614	  46.4558400	  49.1498974	  56.9786065	  57.5931399	  59.1682418	  75.4228156	 108.6580935	 124.8335763	 137.7798831	 137.9020515	 125.9162126	 107.6481433	 101.4575180	  97.2473652	 102.7651404	  99.7275491	 101.0493896	 114.9211769	 114.3255267	 111.3231500	 109.1649326	 101.8351183	  92.9010586	  82.2785001	  76.3103624	  82.5695926	  79.9381975	  66.3648517	  49.7775458	  45.4438459	  44.6303617	  40.2256984	  40.3439311	  35.9601358	  51.8998126	  60.3419927	  67.6942393	  75.7583491	  81.2958980	  85.2064714	  79.8819255	  82.5106274	  78.6316217	  73.8957778	  66.5214455	  64.2212680	  61.9302699	  60.3973097	  54.2527532	  52.9710632
 -83.1696553	 -72.9985939	 -73.8617743	 -72.8430256	 -82.2519297	 -96.7018933	 -98.7706810	-101.3498418	-101.8065879	-105.4533015	-108.5086253	-107.3900429	-105.2455283	-107.8686301	-120.0547390	-125.2243518	-142.6249542	-140.5062484	-138.0828684	-147.1858818	-142.9581600	-146.4441409	-135.1982315	-108.9889861	-108.3955199	-122.4727625	-127.0724372	-108.7471607	-102.2231425	-103.9688445	-102.3051629	 -91.3567672	 -96.0046196	-102.7945252	 -99.8904064	-100.8442511	-103.4486068	-103.4838473	-106.4564093	-112.6317086	-119.2287383	-126.6733815	-129.6481169	-137.6072001	-144.7996206	-124.4461544	-118.0755097	-116.7327362	-112.2957900	-109.0919104	 -91.3539252	 -81.1558365	 -95.1864813	 -91.9480083	 -73.7201748	 -68.4607751	 -78.4705301	 -82.5277218	 -58.4151746	 -73.3760497	 -80.7667858	 -60.0028507	 -60.3475327	 -59.2680096	 -54.8921540	 -56.5464890	 -53.2837342	 -54.3112602	 -79.0198724	-104.7209843	 -90.8421778	 -74.1869008	 -65.4446580	 -54.8926319	 -62.2049001	 -64.0851892	 -54.3712498	 -53.1506625	 -57.5895670	 -57.1546447	 -56.5934186	 -56.5893533	 -58.7059247	 -67.4514818	 -66.9378854	 -68.6508273	 -90.7221658	-127.3562402	-144.8304302	-158.5438490	-158.4100352	-147.0829302	-128.7069189	-122.0507691	-116.8684144	-122.3546530	-119.2368021	-120.7807969	-135.0400133	-133.6943821	-129.6907028	-128.9016700	-122.4386950	-109.6174015	 -99.5895173	 -96.5458805	-102.7186128	 -98.2114118	 -83.4440331	 -61.3578467	 -54.6278913	 -52.3047269	 -47.3282238	 -46.9235765	 -42.0740775	 -60.6971337	 -70.8404642	 -79.4193219	 -88.5918546	 -94.6902869	 -98.5728733	 -92.9419696	 -94.9809452	 -90.9566408	 -85.7751655	 -76.1091650	 -73.5360856	 -71.5898229	 -69.5424360	 -62.5131223	 -61.5420658
  82.8476516	  73.2911317	  74.2506942	  73.4384937	  82.0281383	  94.7353979	  95.6659141	  97.4438087	  97.7008742	 100.8791485	 103.7723793	 103.0233186	 101.6067853	 104.1527723	 115.4157574	 120.7203267	 136.0431240	 133.0164588	 130.6361200	 138.6214421	 135.8575435	 138.3791429	 129.0200537	 106.8390441	 106.6041859	 119.0008459	 122.4550379	 106.5765881	 100.0656180	 101.8031958	 100.6435156	  89.8901120	  93.8229025	  99.5621052	  97.0426497	  97.7780659	  99.8218412	  99.7722452	 102.7580554	 108.4723256	 114.4401316	 120.7580469	 123.4542805	 130.3998288	 138.9706655	 120.8572496	 115.7047668	 115.0612275	 111.8234197	 108.8687313	  92.3644708	  82.3550813	  95.8511563	  92.3387585	  74.6419281	  68.7784320	  77.7624209	  81.4797426	  58.2321993	  71.3748441	  77.9418107	  61.8621481	  61.1006726	  59.7688604	  56.7258225	  58.3150457	  54.7378797	  55.9425223	  79.2463518	  99.9748068	  87.6788046	  72.5358159	  64.4684087	  56.6435007	  62.7616391	  64.4514878	  55.9303249	  55.0888766	  58.8698692	  58.0732610	  57.5352879	  57.9880540	  59.1709999	  66.5810431	  65.2402568	  66.7747588	  89.3122413	 120.8240745	 135.6887941	 147.1797746	 146.7966729	 138.3438535	 123.7179315	 118.0179043	 113.2124349	 117.4834801	 114.9055523	 116.2516088	 127.8633192	 126.6859968	 123.1788094	 123.6392922	 118.9164117	 105.8944127	  98.2834898	  98.1062445	 103.0441580	  98.2761027	  85.4189653	  63.3984437	  55.7217547	  52.3588950	  47.8036166	  46.5483731	  42.0332837	  59.6760722	  69.1575028	  76.9309359	  85.2331296	  90.9035474	  94.2678676	  89.1723740	  90.2744294	  86.7924762	  81.8573181	  72.2519485	  70.0115092	  68.7068914	  66.6055156	  60.1744513	  59.7399283
 -67.2455997	 -60.5392090	 -61.2674042	 -60.7509138	 -66.5405327	 -74.8426137	 -74.9390777	 -75.8229251	 -75.8597820	 -78.0569592	 -80.0685850	 -79.6568572	 -78.9395278	 -80.8171950	 -88.7812755	 -92.8239943	-103.2043510	-100.3119116	 -98.5884030	-104.0931301	-102.7709979	-104.3569801	 -98.5498555	 -84.4917848	 -84.5521718	 -92.4813586	 -94.2394632	 -83.7136216	 -79.0435467	 -80.3980764	 -79.7142448	 -71.7962313	 -74.4364186	 -78.1262048	 -76.5588115	 -77.0752460	 -78.2436981	 -77.9982448	 -80.1908863	 -84.1130523	 -88.1096817	 -92.1514137	 -93.9736287	 -98.5891215	-105.5468770	 -93.6928552	 -90.6402122	 -90.4500975	 -88.4344780	 -86.3525341	 -75.2824901	 -67.9673554	 -76.7026602	 -73.9790415	 -61.6453300	 -57.1575163	 -62.5149953	 -65.1103977	 -48.6958508	 -57.2348868	 -61.7040564	 -52.5222990	 -51.0379326	 -49.9185446	 -48.6296846	 -49.8072286	 -47.0040320	 -48.0716366	 -65.2461242	 -78.0141969	 -69.5385049	 -58.5583868	 -52.5948244	 -48.4183275	 -52.3531730	 -53.5616642	 -47.8467115	 -47.4269884	 -49.9590126	 -49.1987390	 -48.8185983	 -49.2369765	 -49.6398539	 -54.3409294	 -52.8580362	 -53.9586804	 -71.2359151	 -91.9540717	-101.7159214	-109.2185501	-108.7231741	-103.8232080	 -94.8270850	 -90.9943627	 -87.7335388	 -90.2734211	 -88.5671482	 -89.4212117	 -96.7551350	 -96.3071265	 -94.2464988	 -95.1332067	 -92.2481381	 -82.7526793	 -78.1735101	 -79.3079581	 -82.5420838	 -79.1668123	 -70.4473844	 -54.2204134	 -47.7045138	 -44.3949546	 -41.0718954	 -39.0550229	 -35.6057882	 -48.8483707	 -55.6591207	 -61.0921321	 -67.0166399	 -71.3463605	 -73.8519679	 -70.0048723	 -70.2307616	 -67.7235841	 -63.7813509	 -56.4995016	 -55.0048928	 -54.3337888	 -52.6877292	 -48.0628619	 -48.0889588
  42.9936527	  39.6572592	  40.0367731	  39.7760904	  42.5335375	  46.3767139	  46.1811228	  46.4498699	  46.3847916	  47.5358673	  48.5229394	  48.3328005	  48.0722102	  49.0823810	  53.1724876	  55.3832458	  60.4781638	  58.6712462	  57.7907433	  60.5654289	  60.1456332	  60.9615829	  58.4006623	  52.0693661	  52.2144006	  55.7432321	  56.2657651	  51.1771697	  48.8325452	  49.5958219	  49.2617001	  45.0502115	  46.3561380	  48.0728217	  47.4140645	  47.7135589	  48.1687278	  47.9028028	  49.0622065	  50.9916502	  52.9023253	  54.7595510	  55.6375730	  57.8589476	  61.6843890	  56.2351336	  54.9342900	  54.9202105	  53.9197298	  52.8733814	  47.7368925	  43.9655252	  47.5844512	  46.1096997	  40.2208800	  37.8969922	  39.7561843	  41.0787138	  32.9742443	  36.7832190	  39.0057282	  35.4466353	  34.1078558	  33.4459046	  33.2551862	  33.8853678	  32.3570503	  33.0604752	  42.3432462	  48.0755531	  43.7862359	  37.8267078	  34.5404895	  33.0547212	  34.8707398	  35.5213116	  32.7456062	  32.6151102	  33.8782722	  33.4045487	  33.2144001	  33.4022117	  33.4384425	  35.5776045	  34.5320773	  35.1291569	  44.6923233	  54.6154820	  59.3143848	  62.9281647	  62.5462155	  60.4533616	  56.4059134	  54.4698566	  52.9488940	  54.0365446	  53.1789065	  53.5485879	  56.9518071	  57.0327947	  56.2602781	  56.8758081	  55.4812112	  50.6732236	  48.6098871	  49.6095584	  51.2606384	  49.6941080	  45.3621380	  36.9177381	  32.9777769	  30.7550930	  28.9430852	  26.9535239	  24.8871565	  32.3243046	  35.9291264	  38.7522317	  41.9327647	  44.4322458	  45.8782376	  43.6454326	  43.4221919	  42.0059993	  39.5789107	  35.4954809	  34.7573082	  34.5037770	  33.5487752	  31.0386129	  31.2464121
