  -0.3659140	  -0.4079931	  -0.3914383	  -0.3572306	  -0.3854251	  -0.4477866	  -0.4204950	  -0.4121890	  -0.3773230	  -0.3634941	  -0.4124794	  -0.4870741	  -0.4820829	  -0.4988958	  -0.4980269	  -0.4620510	  -0.4705370	  -0.5101613	  -0.6573800	  -0.6259669	  -0.6235676	  -0.6808181	  -0.6712365	  -0.6198959	  -0.6325427	  -0.6053191	  -0.5679384	  -0.5450587	  -0.5161038	  -0.4681717	  -0.4829100	  -0.4473522	  -0.4645380	  -0.5147047	  -0.5481218	  -0.5353094	  -0.5468786	  -0.4990981	  -0.5231245	  -0.5481782	  -0.5005086	  -0.4853495	  -0.3731804	  -0.3351927	  -0.3443392	  -0.3490583	  -0.4004150	  -0.4837952	  -0.4995222	  -0.5301109	  -0.5114508	  -0.5844305	  -0.6622541	  -0.5588601	  -0.5261499	  -0.7432950	  -0.6010389	  -0.4954563	  -0.3284054	  -0.6187656	  -0.6959897	  -0.6483983	  -0.6496514	  -0.6378320	  -0.5975516	  -0.5845747	  -0.5675707	  -0.5618372	  -0.5615717	  -0.5498529	  -0.5195896	  -0.5207528	  -0.5646591	  -0.5608450	  -0.5188548	  -0.5007637	  -0.4776674	  -0.4853669	  -0.4763478	  -0.4248476	  -0.4359325	  -0.4600605	  -0.4205264	  -0.4048882	  -0.4125756	  -0.3932390	  -0.3801185	  -0.3834129	  -0.3874019	  -0.4012562	  -0.4458438	  -0.5069328	  -0.4894046	  -0.4250979	  -0.4473110	  -0.5163918	  -0.4529514	  -0.4558670	  -0.3836031	  -0.3906962	  -0.3957995	  -0.3188934	  -0.5010146	  -0.5230057	  -0.7092172	  -0.6021763	  -0.5561281	  -0.5403152	  -0.4973006	  -0.4607015	  -0.3955866	  -0.3577009	  -0.3670003	  -0.4274524	  -0.4359774	  -0.4473980	  -0.3871397	  -0.3369199	  -0.3842323	  -0.3411227	  -0.4066188	  -0.4360545	  -0.6048375	  -0.6088822	  -0.4938185	  -0.4762649	  -0.4015396	  -0.3991065	  -0.3293201	  -0.2965987	  -0.3304460	  -0.3937452
   2.3711747	   2.6823618	   2.5274701	   2.3084553	   2.4855604	   2.8422298	   2.8216449	   2.8028023	   2.6112138	   2.7327206	   3.0723586	   3.5880646	   3.5141381	   3.5087482	   3.3872094	   3.1069111	   3.3911567	   3.6848050	   4.7262232	   4.5336481	   4.4659552	   4.4951497	   4.3167184	   3.9077069	   3.8125217	   3.4342006	   3.1058179	   3.2034412	   3.1319558	   2.9136166	   3.0360097	   2.8576373	   3.0522988	   3.4023887	   3.5417230	   3.4325323	   3.4949039	   3.2919384	   3.5139655	   3.5987490	   3.2927298	   3.4163357	   2.7050669	   2.3291205	   2.5028255	   2.7560779	   3.0307332	   3.4138897	   3.5277963	   3.9734810	   3.9113774	   4.3697243	   4.8640145	   4.0206030	   3.7487780	   5.5103527	   4.3937257	   3.5039644	   2.3978976	   4.4105189	   4.9605412	   4.5039440	   4.4573627	   4.4250114	   4.1774941	   4.0788287	   3.9057466	   3.8078554	   3.8054509	   3.7856659	   3.7054235	   3.7361531	   4.0441602	   4.0741475	   3.7818005	   3.6545197	   3.5984852	   3.6132663	   3.6325076	   3.1322594	   3.0698923	   3.1342544	   2.8858771	   2.7418536	   2.7514858	   2.4485924	   2.4103193	   2.4096449	   2.3888652	   2.4472830	   2.7956687	   3.4481928	   3.2320605	   2.8216930	   3.2010716	   3.4979767	   3.2585436	   3.3582909	   2.5764479	   2.7410073	   2.8688055	   2.4304836	   3.5374577	   3.7630750	   5.2180094	   4.4685038	   4.1422326	   4.0997904	   3.9057648	   3.7506243	   3.2534744	   2.9233948	   2.9582615	   3.2712289	   3.2822591	   3.2939223	   2.9121230	   2.5991872	   2.8880555	   2.4703706	   2.6180172	   2.7375680	   4.3911015	   4.3758997	   3.4238921	   3.1177472	   2.6503058	   2.8525534	   2.4778384	   2.2398040	   2.3901220	   2.7508192
  -8.1610026	  -9.3087098	  -8.6607006	  -7.8863959	  -8.3826826	  -9.3900549	  -9.7644630	  -9.9126928	  -9.4119167	 -10.3574862	 -11.6462154	 -13.5222537	 -13.1727728	 -12.7654283	 -11.9639946	 -10.9243958	 -12.5098558	 -13.4633369	 -17.0250956	 -16.6966768	 -16.3096439	 -15.3528801	 -14.4186377	 -12.9614077	 -12.2103666	 -10.7253563	  -9.5323134	 -10.0621631	 -10.0577557	  -9.6119626	 -10.0693112	  -9.6431739	 -10.5979993	 -11.7618693	 -11.9740421	 -11.5247842	 -11.7382634	 -11.4408820	 -12.2674560	 -12.3839058	 -11.5238658	 -12.6803404	 -10.4264174	  -8.7704219	  -9.6284637	 -11.0396699	 -11.5791730	 -12.3145795	 -12.7274455	 -14.9062033	 -14.8737602	 -16.3280884	 -17.8980977	 -14.5616041	 -13.4711714	 -20.3650116	 -16.1243262	 -12.6924642	  -9.0648703	 -15.8792750	 -17.8549561	 -16.0548130	 -15.7573513	 -15.7575125	 -14.9811895	 -14.6101871	 -13.8572180	 -13.3547951	 -13.3743708	 -13.4906839	 -13.5549436	 -13.7286150	 -14.8223410	 -15.0851037	 -14.0227184	 -13.6047005	 -13.7400924	 -13.7705777	 -14.0418760	 -11.7733229	 -11.0398166	 -10.8910088	 -10.1674667	  -9.7540189	  -9.6095128	  -8.0272726	  -7.9874063	  -7.9441238	  -7.8006221	  -7.8954053	  -9.1376771	 -12.1523767	 -11.1083934	  -9.6895100	 -11.6528462	 -12.1505973	 -12.0231551	 -12.5947510	  -9.0050225	  -9.9433827	 -10.6811766	  -9.4579466	 -12.5241255	 -13.5939569	 -19.2744546	 -16.7773682	 -15.6423868	 -15.6255619	 -15.2572416	 -15.0780169	 -13.1825795	 -11.7688663	 -11.7332274	 -12.4891134	 -12.3794848	 -12.0684333	 -10.9292469	 -10.0029330	 -10.8308528	  -9.2148744	  -8.9397494	  -9.1382275	 -16.0768401	 -15.8650138	 -12.2895100	 -10.5834014	  -9.1450405	 -10.4702012	  -9.5663750	  -8.6879864	  -8.9568924	  -9.9384235
  19.3925036	  22.2127864	  20.5695625	  18.6446953	  19.4238006	  21.2588104	  23.0059971	  23.9383146	  23.1572422	  26.1109691	  29.5119574	  34.0973764	  33.1339830	  31.3591392	  28.6899878	  26.2429816	  31.0409676	  32.8897446	  40.7423567	  41.0979772	  39.8997602	  35.6259510	  32.8290453	  29.4330390	  26.9867162	  23.5023047	  20.7367383	  22.0198171	  22.3997905	  21.9485776	  22.9973802	  22.4942203	  25.4058954	  27.8928152	  27.8556458	  26.7092542	  27.2876290	  27.3819013	  29.1990423	  29.3030825	  28.0004211	  32.1758020	  27.4543733	  22.9353768	  25.2901601	  29.3471159	  29.3007429	  29.8699206	  30.9147615	  36.9443548	  37.1764507	  40.2740565	  43.5916436	  35.0966312	  32.2589961	  49.6796867	  39.2699657	  30.9323925	  23.3160106	  38.2029553	  42.7564187	  38.4871164	  37.5853146	  37.7607347	  36.0959931	  35.1933327	  33.1930797	  31.7291078	  31.8748344	  32.5266039	  33.3583787	  33.8928668	  36.4652257	  37.3648423	  34.7546162	  33.9426941	  35.0336415	  35.2572753	  36.1905920	  29.8121097	  26.8684262	  25.6093598	  24.2905331	  23.8481165	  23.0746356	  18.1581490	  18.1898560	  18.0545387	  17.6959553	  17.6944351	  20.5188001	  29.1144010	  26.1332092	  22.7686914	  28.5763281	  28.8115955	  30.1139978	  31.8340368	  21.7100627	  24.6363977	  26.9336018	  24.6610136	  29.5067161	  32.7603359	  47.3541360	  42.0337992	  39.4289089	  39.5070865	  39.2418649	  39.6623496	  34.9128597	  30.9825783	  30.4331621	  31.5943630	  31.0506402	  29.3974261	  27.2021859	  25.4414185	  26.8636527	  23.1967736	  21.2681692	  21.3350718	  39.2936173	  38.4219380	  29.9133019	  24.6208687	  21.5805895	  25.8673837	  24.7094577	  22.5129161	  22.6547277	  24.2454236
 -35.4678941	 -40.6113819	 -37.7152547	 -34.0877521	 -34.7193703	 -37.0780599	 -41.3915067	 -44.0089486	 -43.2895400	 -49.0548328	 -55.7548960	 -63.9610901	 -62.1029612	 -57.7756216	 -51.9337458	 -47.8110160	 -57.6431615	 -60.0513212	 -72.6449889	 -75.2815342	 -72.7971194	 -62.5631249	 -56.8387343	 -50.9708470	 -45.8934965	 -40.0522739	 -35.3651943	 -37.4785701	 -38.6060599	 -38.5908083	 -40.2878830	 -40.3872903	 -46.5617200	 -50.4060013	 -49.6203817	 -47.6104096	 -48.7979481	 -49.9374578	 -52.6704164	 -52.9080400	 -52.0672519	 -61.3988024	 -54.1246110	 -45.4653869	 -49.8867279	 -57.6179501	 -54.9138493	 -54.4416524	 -56.4791946	 -67.7326012	 -68.4498996	 -73.3717523	 -78.5958355	 -63.0167590	 -57.6165230	 -89.5302003	 -70.9743911	 -56.3840354	 -45.2493674	 -68.7085695	 -76.1892960	 -69.1340202	 -67.4028678	 -67.8769855	 -65.1382701	 -63.5623097	 -59.8312214	 -56.9258216	 -57.3796729	 -59.0644831	 -61.5116444	 -62.6157807	 -67.0419369	 -68.9697804	 -64.2381356	 -63.2510517	 -66.4798245	 -67.3746481	 -69.2749893	 -56.7846009	 -49.6660429	 -45.9186160	 -44.1693523	 -44.4797282	 -42.4194000	 -31.8245362	 -32.0124752	 -31.7809122	 -31.2227663	 -30.8724756	 -35.5819200	 -52.7526640	 -46.9010368	 -40.9678923	 -52.7509570	 -52.1152627	 -56.9131146	 -60.3299307	 -40.1979504	 -46.3463692	 -51.1167496	 -47.9152435	 -52.1221067	 -59.1319226	 -86.3465820	 -78.1610787	 -73.7471570	 -73.9301385	 -74.3360675	 -76.3829476	 -67.7323967	 -59.9001812	 -58.0470371	 -59.3656527	 -58.0372274	 -53.6634449	 -50.5255100	 -48.0780783	 -49.5811600	 -43.8677827	 -39.0388716	 -38.6435761	 -71.6911148	 -69.5633001	 -54.9021313	 -43.8893183	 -38.8619075	 -47.9970749	 -47.5254877	 -43.4247628	 -43.0203182	 -44.5630139
  52.5385355	  59.8443347	  56.0183479	  50.7130176	  50.6535510	  52.8466670	  60.1769009	  64.8750597	  64.6795922	  72.7810713	  82.8635056	  94.0283615	  91.3176144	  84.0896390	  74.7998627	  69.4466966	  84.4353594	  86.6830683	 102.4076808	 108.1463037	 104.3688593	  87.4973665	  78.7695367	  70.8146458	  63.1199561	  55.4525273	  49.2492089	  52.1069176	  54.1404267	  54.8906714	  57.0128829	  58.6249570	  68.2914830	  72.8644704	  71.1043488	  68.5659996	  70.3566041	  72.7285225	  75.7664243	  76.4656526	  77.2452292	  91.9986620	  83.3799445	  71.0293874	  77.2760617	  88.1241269	  80.8583634	  78.8411954	  81.9530959	  97.4779049	  98.6856006	 104.7544147	 111.1843046	  89.4668457	  81.5246053	 126.2753642	 100.8824207	  81.1804438	  69.5223722	  97.5799650	 107.0271445	  98.1448770	  95.7659519	  96.4954920	  92.9085049	  90.8233117	  85.5545717	  81.2774326	  82.1625868	  85.0579655	  89.5476310	  91.2523464	  97.1011062	 100.0725670	  93.5456198	  92.8767641	  98.9573815	 101.0027326	 103.8010620	  85.7312719	  73.7702003	  66.7368779	  64.8136916	  66.3617662	  62.6895571	  45.7968389	  46.2006442	  45.9601314	  45.2433982	  44.3428658	  50.5932113	  76.0558446	  67.5540615	  59.5436049	  77.3585102	  75.6430984	  85.1562992	  90.0763729	  59.9861080	  69.5371412	  76.8032474	  73.1941019	  73.6473180	  84.8122452	 123.2533795	 113.5867668	 107.8045380	 108.1464891	 109.7321733	 113.9216617	 101.9263459	  90.2309526	  86.5045646	  87.6434256	  85.4546170	  77.8195512	  74.2798216	  71.6840854	  72.4485827	  65.6916408	  57.7197230	  56.6771634	 103.2712602	  99.6857849	  79.8937143	  63.1992042	  56.4172941	  70.6643182	  71.8196806	  65.9039537	  64.7151828	  65.2704018
 -64.5041030	 -72.7158592	 -68.7569271	 -62.6938981	 -61.8215795	 -63.2638111	 -72.5294078	 -78.5111232	 -79.0358849	 -87.7816255	 -99.4368070	-111.1503770	-108.0764145	 -99.2468705	 -88.0675823	 -82.4688578	-100.1806086	-101.8022857	-117.6693986	-125.0527367	-120.6632928	 -99.8708729	 -89.5326462	 -80.9248641	 -71.8946811	 -63.7133071	 -57.1488046	 -60.5006127	 -63.2701677	 -64.7334914	 -66.9015599	 -70.3131699	 -81.8419702	 -86.1898156	 -83.8451982	 -81.4998434	 -83.4783339	 -86.5460829	 -89.1611056	 -90.4498579	 -93.0878397	-110.4828078	-102.5229616	 -89.0762197	 -96.0005661	-107.7602287	 -96.4967649	 -93.2506463	 -96.9636077	-113.6779075	-115.2127278	-121.0443698	-127.2896395	-103.7331438	 -94.5252592	-143.5811430	-116.3091255	 -95.1392798	 -86.4656862	-112.4080019	-122.1673344	-113.1264180	-110.6078670	-111.3921138	-107.6719446	-105.5033966	 -99.6385323	 -94.7645555	 -95.9680780	 -99.6158948	-105.5560310	-107.6273721	-113.7081817	-117.2007481	-110.3221236	-110.3300844	-118.4707184	-121.5074830	-124.7777286	-104.9341995	 -90.1765236	 -80.7948354	 -78.8490012	 -80.9090400	 -76.0938096	 -55.6060295	 -56.2235646	 -56.1335057	 -55.2159369	 -53.8361932	 -60.7142433	 -89.4827673	 -79.9848343	 -71.6103549	 -92.4553440	 -90.0613618	-103.0470019	-108.4125776	 -73.6712452	 -85.1044113	 -93.5914369	 -90.3269908	 -86.1623449	 -99.5428681	-141.3466107	-132.3278954	-126.3860546	-127.0549614	-129.7730044	-135.2844686	-122.3716950	-109.0414330	-103.8456930	-104.4518357	-101.7881610	 -92.0294588	 -88.8543779	 -86.8350169	 -86.5041512	 -79.9364952	 -70.0215045	 -68.5253255	-120.6836352	-116.2725391	 -94.3967322	 -75.3103694	 -67.8883543	 -84.8435555	 -87.5981024	 -80.9492923	 -79.2172394	 -78.3624979
  65.7911188	  73.0578687	  69.8038457	  64.4156502	  63.1774231	  63.7882374	  72.7112882	  78.3226718	  79.3263386	  86.7579454	  97.0244774	 106.4348769	 103.7240947	  95.6915111	  85.4162668	  80.6270031	  97.0472935	  98.1182361	 111.1537587	 117.3677176	 113.4223370	  93.7376828	  84.0889005	  76.6359234	  68.2202242	  61.0039237	  55.4049575	  58.9309367	  62.0124449	  63.7643989	  65.5662962	  69.8938359	  80.4626912	  83.8390638	  81.6870494	  80.1208802	  81.7120440	  84.5958663	  86.3932433	  87.9275214	  91.3411236	 106.8921540	 101.1997489	  89.9770359	  96.0661005	 106.0904101	  94.2444028	  90.7263974	  94.1791595	 108.5774141	 110.2118163	 114.4847677	 119.1820566	  99.2615413	  90.8596258	 132.8231100	 109.8626323	  91.7233749	  87.4606877	 105.9985125	 114.4122506	 106.7486291	 104.5969043	 105.2560863	 102.2799342	 100.4689013	  95.2607129	  90.8961006	  92.0649809	  95.5274348	 101.4442400	 103.4391885	 108.4330271	 111.6339706	 106.1829917	 106.7603346	 114.7691512	 117.8169153	 120.9582434	 104.3812860	  90.7805714	  81.5699539	  79.7412499	  80.9369331	  76.1249754	  57.0829388	  57.8169692	  57.9923917	  56.8866153	  55.3896999	  61.6898982	  86.6291849	  78.3602636	  71.5899378	  90.6247920	  88.3211715	 101.2847156	 105.7900760	  74.7428561	  85.3500435	  93.0285643	  90.7339391	  84.2064659	  96.2854738	 131.2145847	 124.5429359	 119.7833815	 120.8294270	 123.9236042	 129.0111710	 118.2086556	 106.5980057	 101.3485922	 101.3067438	  98.8607203	  89.3494821	  87.1155252	  86.1317444	  85.1745946	  79.6376869	  69.9201185	  68.4397708	 115.1002401	 111.0694881	  91.1251551	  74.5615711	  68.1328779	  83.6913007	  86.9221189	  81.1364480	  79.4587078	  77.6868823
 -54.9743769	 -59.9110876	 -57.8252149	 -54.1784880	 -53.1674953	 -53.2736228	 -59.7554934	 -63.6474891	 -64.6589943	 -69.5774914	 -76.2900401	 -81.8972174	 -80.0766447	 -74.6969155	 -67.5927719	 -64.3069455	 -76.0782099	 -76.8485774	 -85.3372278	 -88.7461928	 -86.0432918	 -71.8561903	 -64.8733743	 -59.7885910	 -53.6154433	 -48.4070480	 -44.6048838	 -47.7931840	 -50.5599368	 -52.0446433	 -53.1832541	 -56.9171087	 -64.2515251	 -66.3832604	 -64.9878690	 -64.2717685	 -65.1787707	 -67.2194175	 -68.2114688	 -69.4539426	 -72.2076142	 -82.6424549	 -79.5710068	 -72.5041359	 -76.6852675	 -83.3472773	 -74.6323757	 -71.8670924	 -74.3340096	 -84.1355223	 -85.5458088	 -87.8179710	 -90.4380993	 -77.5664909	 -71.6620561	 -99.0294798	 -84.2189670	 -72.1337854	 -71.1706113	 -81.2971722	 -87.0676328	 -81.7495012	 -80.2693268	 -80.7396752	 -78.9713686	 -77.7627975	 -74.1460821	 -71.1171525	 -71.9121337	 -74.3569281	 -78.7763357	 -80.2496467	 -83.4237313	 -85.6923596	 -82.5613941	 -83.2633279	 -89.0318578	 -91.0626093	 -93.4928169	 -83.1923138	 -73.9342353	 -67.3199419	 -65.8612968	 -65.6950440	 -62.0443723	 -48.6651610	 -49.3266429	 -49.6980112	 -48.6503315	 -47.4580896	 -52.1018308	 -68.4950613	 -62.9556066	 -58.7868430	 -72.0930143	 -70.5233264	 -79.9990765	 -82.8875237	 -61.8925144	 -69.3340730	 -74.6042532	 -73.4151617	 -67.7236457	 -75.7987159	 -97.7595582	 -93.9442364	 -91.0638610	 -92.1965568	 -94.6869652	 -98.0238891	 -91.1254565	 -83.5327815	 -79.7011957	 -79.3184568	 -77.6546706	 -70.6358413	 -69.4070771	 -69.2963546	 -68.4629482	 -64.4543579	 -56.9634716	 -55.8766089	 -88.4992980	 -85.7904955	 -71.2629843	 -60.5560098	 -56.3313222	 -67.1767593	 -69.6280717	 -65.8188848	 -64.6828430	 -62.9633547
  36.4070416	  38.8519416	  37.8698085	  36.0845938	  35.5587265	  35.5149917	  38.9278359	  40.8647014	  41.5328647	  43.9511059	  47.0317785	  49.3441767	  48.4596573	  45.9219423	  42.3891492	  40.6834256	  46.9123440	  47.4352604	  51.5405366	  52.6465235	  51.2997348	  43.8624672	  40.1249535	  37.4866297	  34.0799953	  31.1146434	  29.1176965	  31.4322847	  33.3112518	  34.1940055	  34.6747803	  36.8725733	  40.5676540	  41.6161334	  40.9978379	  40.8090406	  41.1572091	  42.2097493	  42.6270765	  43.3157574	  44.7855211	  49.8238967	  48.6419704	  45.4318913	  47.5632653	  50.8684641	  46.5029161	  44.9667023	  46.2578802	  51.2336875	  52.1213242	  52.9215774	  53.9285471	  47.8968785	  44.8635888	  57.7739766	  50.8313879	  44.9327055	  45.2390270	  49.3485341	  52.1784099	  49.3529228	  48.5784172	  48.8612031	  48.1241899	  47.5115229	  45.6559517	  44.1066360	  44.4608024	  45.6868157	  48.0684277	  48.8539167	  50.3338516	  51.5190675	  50.3027227	  50.7707172	  53.7002346	  54.5272621	  55.9398595	  51.4262714	  46.9691672	  43.6381317	  42.7635183	  41.9830264	  39.9657471	  33.1626086	  33.5907607	  33.9416557	  33.2520862	  32.5742144	  35.1475704	  42.9969341	  40.2760305	  38.4158845	  45.1790374	  44.4702870	  49.3396637	  50.6977071	  40.5126687	  44.2445139	  46.8465109	  46.4259725	  43.1719976	  47.0068120	  56.9115172	  55.3275372	  54.0966930	  54.8975696	  56.2850215	  57.7806807	  54.5679897	  51.0077301	  49.0715405	  48.7576109	  47.9587864	  44.2396485	  43.7082957	  43.9243710	  43.5339171	  41.2581693	  36.9307735	  36.3147273	  53.1725221	  51.8881161	  43.9849812	  39.0947981	  37.1262538	  42.6126048	  43.8507229	  42.0457481	  41.5228155	  40.4914742
