  -0.3959692	  -0.4389156	  -0.3975965	  -0.3609886	  -0.3723616	  -0.3673524	  -0.3794581	  -0.3958384	  -0.3916939	  -0.3948506	  -0.3930925	  -0.3744717	  -0.3575446	  -0.3563767	  -0.3891381	  -0.2904112	  -0.4041474	  -0.4742941	  -0.4890327	  -0.4665329	  -0.3583935	  -0.4837619	  -0.5323419	  -0.5151673	  -0.4711222	  -0.4029620	  -0.3527100	  -0.3253303	  -0.1809548	  -0.1560570	  -0.1608852	  -0.1468570	  -0.4653063	  -0.5416631	  -0.5310675	  -0.4574129	  -0.4475094	  -0.4728594	  -0.4818793	  -0.5022999	  -0.4620031	  -0.4726629	  -0.5079946	  -0.4979732	  -0.4825504	  -0.4985877	  -0.4497469	  -0.4382806	  -0.4480726	  -0.5191979	  -0.6284018	  -0.6503499	  -0.6502176	  -0.6339545	  -0.6522286	  -0.4530621	  -0.4975275	  -0.5125012	  -0.5170569	  -0.4758484	  -0.5395996	  -0.6107375	  -0.6132107	  -0.5602542	  -0.5589651	  -0.5785329	  -0.6076002	  -0.5724798	  -0.5507755	  -0.5664013	  -0.5636138	  -0.5272047	  -0.5251225	  -0.5681222	  -0.5643490	  -0.5630163	  -0.5883228	  -0.5217604	  -0.5471541	  -0.5947274	  -0.5760416	  -0.3976325	  -0.4819299	  -0.4436192	  -0.3503610	  -0.3724107	  -0.3748699	  -0.3495471	  -0.3497657	  -0.4034147	  -0.4581495	  -0.4280131	  -0.3824153	  -0.3891773	  -0.3340129	  -0.3784222	  -0.4536588	  -0.4469093	  -0.5346528	  -0.5517633	  -0.4411457	  -0.3695608	  -0.4202249	  -0.4127740	  -0.3391800	  -0.3405104	  -0.3301419	  -0.2721326	  -0.2885348	  -0.3542813	  -0.3620639	  -0.3297691	  -0.3179218	  -0.3788854	  -0.4340757	  -0.4558701	  -0.5013373	  -0.4470153	  -0.4420756	  -0.3853839	  -0.3854048	  -0.3887639	  -0.3827035	  -0.3680369	  -0.3627799	  -0.3890696	  -0.3879250	  -0.3822215	  -0.3833558	  -0.3974598	  -0.3465800	  -0.3158758	  -0.4078369	  -0.4603236	  -0.3126590	  -0.2948969	  -0.1694966	  -0.3538265	  -0.5718469	  -0.5788577	  -0.5498276	  -0.5976513	  -0.5232144	  -0.3331183	  -0.3932959	  -0.4551235	  -0.5952256	  -0.5922880	  -0.5715270	  -0.2612598	  -0.3305602	  -0.3050847	  -0.2734389	  -0.5716231	  -0.3939631	  -0.3991712	  -0.5111201	  -0.5035762	  -0.5615924	  -0.5229168	  -0.6133999	  -0.7335179	  -0.8128987	  -0.7869955	  -0.8269036	  -0.7755200	  -0.5785932	  -0.6097557	  -0.5065410	  -0.4437142	  -0.4750705	  -0.5336128	  -0.4246971	  -0.4263501	  -0.4773610
   2.5554844	   2.7517585	   2.4739337	   2.2863941	   2.4112834	   2.3311522	   2.3702914	   2.4586425	   2.4170588	   2.4538829	   2.4070999	   2.3038166	   2.2582326	   2.2298386	   2.3458744	   2.5352975	   3.2329527	   3.7118736	   3.7590582	   3.5472886	   2.9904386	   3.8587067	   4.2161989	   4.0813127	   3.7881468	   3.4145524	   3.1540500	   2.9971551	   1.6400264	   1.3923071	   1.4145014	   1.2632936	   3.3339748	   3.6592495	   3.3594650	   2.8963675	   2.8099926	   2.9621257	   3.0859391	   3.2145947	   2.9789974	   2.9958940	   3.1311999	   3.0911700	   3.0317240	   3.1301693	   2.9188809	   2.9061175	   2.9592129	   3.5126018	   4.6467506	   4.8399912	   4.8643695	   4.8183050	   4.9577584	   3.6793490	   3.9542910	   3.9315855	   3.7552301	   3.4234319	   3.8536720	   4.2756514	   4.3032238	   3.9596184	   3.9441437	   4.0283334	   4.1803091	   3.9785268	   3.8338742	   3.9996791	   3.9926621	   3.7583489	   3.7685889	   4.0713567	   4.1313756	   4.1664455	   4.3352320	   4.0745359	   3.9230332	   4.1306705	   4.1552431	   2.8139407	   3.5126730	   3.2523979	   2.4181485	   2.5552511	   2.4643023	   2.2899266	   2.2740345	   2.5690290	   2.8556106	   2.6881986	   2.4030767	   2.4554441	   2.1683746	   2.3956165	   2.7513265	   2.8152040	   3.1648250	   3.2727174	   2.7742837	   2.3384780	   2.3080888	   2.2895570	   2.1725667	   2.2258551	   2.1561127	   1.7644465	   1.8520288	   2.2860792	   2.3264584	   2.1405175	   2.0655370	   2.3314257	   2.6515144	   2.6979441	   2.9370832	   2.7071770	   2.6921611	   2.4409360	   2.3966950	   2.4910997	   2.4361920	   2.2979750	   2.2641964	   2.4147600	   2.4186612	   2.3997830	   2.3974745	   2.4864541	   2.1805371	   1.9944078	   2.5098016	   3.2205064	   2.4769574	   2.4068151	   1.7422340	   3.1597525	   4.4443862	   4.4001779	   4.3388983	   4.8503372	   4.2514243	   2.7418245	   2.9192149	   3.2346360	   3.8657733	   3.9134684	   3.8632032	   1.9269091	   2.2796184	   2.1093712	   1.8748576	   3.1242354	   2.7642618	   2.7982158	   3.4874372	   3.5619622	   3.8652462	   3.6901080	   4.5419120	   5.3802839	   5.8896407	   5.7211563	   5.9626903	   5.5926367	   3.9681783	   4.1535263	   3.4923831	   3.1496109	   3.5642431	   3.9127431	   3.3593973	   3.3724453	   3.6222643
  -8.6588624	  -9.0336559	  -8.1120347	  -7.6039346	  -8.1670803	  -7.7861828	  -7.8132548	  -8.0074958	  -7.8830052	  -8.1231227	  -7.8497952	  -7.5571141	  -7.5818156	  -7.3782514	  -7.4896794	 -10.5210311	 -12.6778567	 -14.2564216	 -14.2373259	 -13.5005535	 -12.4593702	 -15.1609040	 -16.2959742	 -15.7642020	 -14.8980274	 -14.1023051	 -13.6446080	 -13.2103969	  -7.0310114	  -5.9252117	  -5.9169406	  -5.3629678	 -12.2596548	 -12.8574119	 -11.3042943	  -9.7663015	  -9.4024947	  -9.8945473	 -10.4012355	 -10.7980094	 -10.1727511	 -10.0947513	 -10.2596908	 -10.2107638	 -10.1320144	 -10.4097429	  -9.9280169	 -10.0462690	 -10.2283054	 -12.2958562	 -17.4204420	 -18.2341818	 -18.3709842	 -18.3571940	 -18.8690881	 -14.8046672	 -15.6868283	 -15.1681477	 -13.9646822	 -12.6705687	 -14.0895955	 -15.3566099	 -15.5269255	 -14.4296366	 -14.3573286	 -14.5065493	 -14.8701365	 -14.2684323	 -13.7961054	 -14.5375632	 -14.5407965	 -13.7885989	 -13.8858907	 -14.8873070	 -15.3638066	 -15.6511156	 -16.1811825	 -15.9834095	 -14.1289238	 -14.4673355	 -15.0406797	 -10.1781170	 -13.1938825	 -12.3015510	  -8.5500568	  -8.9561753	  -8.4189738	  -7.9971147	  -7.9125509	  -8.5793077	  -9.5600271	  -9.0804145	  -7.9688354	  -8.0961418	  -7.3734652	  -7.9226060	  -8.6936165	  -9.2176758	  -9.9209543	 -10.3323089	  -9.2300087	  -7.8380613	  -6.9909103	  -7.0631180	  -7.5849869	  -7.6457162	  -7.3883313	  -6.2450921	  -6.4728321	  -7.7325673	  -7.8182149	  -7.4791993	  -7.2644444	  -7.6130856	  -8.4711836	  -8.3685968	  -9.0160024	  -8.7259438	  -8.6675930	  -8.0972279	  -7.8586565	  -8.4852446	  -8.2633336	  -7.5550638	  -7.4662774	  -7.9156871	  -8.0234780	  -7.9920885	  -7.9586440	  -8.2511500	  -7.2599928	  -6.7070635	  -8.1777578	 -11.5739520	  -9.9093423	  -9.9462229	  -8.6742511	 -14.0275982	 -17.5397611	 -17.0276874	 -17.2442571	 -19.5925254	 -17.2018900	 -11.3579135	 -11.0942206	 -11.6566006	 -13.1750552	 -13.5107345	 -13.5197803	  -7.2227892	  -7.9635596	  -7.3971968	  -6.6592677	  -9.1793265	 -10.1592284	 -10.2673830	 -12.3495803	 -12.9491927	 -13.6405602	 -13.2337303	 -16.6746890	 -19.5336834	 -21.0849584	 -20.5516024	 -21.2230441	 -19.9479429	 -13.9112131	 -14.3492593	 -12.3301784	 -11.4445507	 -13.3139166	 -14.3057919	 -13.0504436	 -13.1091731	 -13.6849620
  20.2195734	  20.3244166	  18.3315130	  17.3735561	  18.9463179	  17.8965180	  17.7736565	  17.9625979	  17.7681989	  18.6432036	  17.7619790	  17.2295311	  17.6124000	  16.8531131	  16.6017442	  28.0861977	  32.5282061	  35.7735064	  35.3129158	  33.9778877	  34.1059640	  38.8933622	  40.8488562	  39.5176603	  38.1229980	  37.8102054	  38.0940502	  37.2924378	  19.4036681	  16.4069460	  16.0242552	  15.0812281	  30.3700079	  30.7564596	  26.2822965	  22.7616300	  21.7954674	  22.8625357	  24.0495095	  24.9038143	  23.9497762	  23.5363408	  23.3295387	  23.3730002	  23.4197605	  23.9384086	  23.1760904	  23.7127827	  24.2596923	  29.2873364	  43.4858471	  45.6693663	  46.0766736	  46.2735431	  47.4416278	  38.9805662	  40.8987388	  38.7255981	  34.8106719	  31.5614111	  34.6339598	  37.1988852	  37.8127850	  35.5314894	  35.3372652	  35.3804986	  35.8577140	  34.6374612	  33.6528974	  35.6504202	  35.6728947	  34.0969415	  34.4342143	  36.5165908	  38.1576816	  39.2389258	  40.2981962	  41.4272253	  33.9160087	  33.8105982	  36.2012376	  25.0145376	  33.3891153	  31.3344404	  20.5295808	  21.1668798	  19.6568034	  19.4697779	  19.2103156	  19.6558230	  22.4571174	  21.5326957	  18.2792778	  18.3581906	  17.1753720	  17.9487218	  18.9372892	  20.6392424	  21.5999438	  22.6913047	  21.1774515	  18.1229692	  15.0887288	  15.6028466	  18.4287217	  18.0108040	  17.3672878	  15.3794706	  15.7498844	  17.9262234	  18.0476546	  18.2233006	  17.8426580	  17.3047321	  18.6848738	  17.7884081	  19.0283780	  19.6930432	  19.4111286	  18.3844921	  17.8028176	  20.0069197	  19.4575756	  17.1512642	  17.1297279	  18.0710251	  18.4821402	  18.4569413	  18.2896704	  18.9055022	  16.7262844	  15.6669790	  18.4325175	  28.2538724	  26.4542804	  27.3925975	  27.4753636	  40.5050938	  45.9882252	  43.9227958	  45.2743831	  51.8401537	  45.6620127	  31.0404562	  28.3725171	  28.2981209	  30.8364407	  31.9020980	  32.2123372	  18.3008291	  18.8370109	  17.5378648	  16.1526748	  19.1067723	  25.4890856	  25.7167404	  29.8093414	  31.7834288	  32.5227413	  31.7983895	  40.3055871	  46.7196006	  49.6184296	  48.5033969	  49.6171979	  46.7595897	  32.9648663	  33.4778326	  29.4579345	  27.9944009	  32.7621597	  34.5837936	  33.1100857	  33.3020000	  34.1154286
 -36.3223312	 -35.1745153	 -32.0153954	 -30.5947566	 -33.7154186	 -31.7146600	 -31.2844819	 -31.2365211	 -31.0801427	 -33.1343585	 -31.2138882	 -30.4956592	 -31.5751505	 -29.8164185	 -28.7666163	 -54.7023484	 -61.5210688	 -66.0643056	 -64.5849375	 -63.3762079	 -68.3617959	 -73.1463829	 -74.7858658	 -72.4422659	 -71.4045832	 -73.9060897	 -76.9989508	 -75.8042967	 -39.3175300	 -33.6807753	 -32.0837270	 -31.4995189	 -56.3728298	 -55.6075993	 -46.8000493	 -40.6996960	 -38.8756763	 -40.5922808	 -42.4966713	 -43.9303042	 -43.1209849	 -42.1226387	 -40.9107830	 -41.1465033	 -41.5408952	 -42.2848652	 -41.3430343	 -42.5905533	 -43.9316812	 -52.8622956	 -80.4651362	 -84.6409917	 -85.4886153	 -86.1277363	 -87.9767149	 -75.0696594	 -78.1742041	 -72.9754938	 -64.7238476	 -58.8453946	 -63.7478571	 -67.6893073	 -69.1302458	 -65.6846150	 -65.3498485	 -64.9395349	 -65.1970795	 -63.3260350	 -61.8549271	 -65.6116488	 -65.6132978	 -63.2091161	 -63.9361036	 -66.9845395	 -70.5426466	 -73.1281129	 -74.6467536	 -79.0235491	 -60.9724513	 -59.2456016	 -65.0642430	 -46.8583287	 -63.1708939	 -59.6470663	 -37.6360659	 -37.9550531	 -35.1884779	 -36.5821208	 -36.0049939	 -34.6113237	 -41.0011250	 -39.6643182	 -32.4469403	 -32.1912978	 -30.7577869	 -31.3403651	 -32.1216369	 -35.5107415	 -36.6616280	 -38.7900882	 -37.3700712	 -32.3007312	 -25.8733362	 -27.3245169	 -34.3222439	 -32.5608430	 -31.4045125	 -29.0827891	 -29.4633793	 -31.9310808	 -32.1276982	 -34.2812748	 -33.8178563	 -30.6810893	 -32.0638480	 -29.1617987	 -31.0962353	 -34.7533790	 -33.8497098	 -32.0666583	 -31.2980164	 -36.2779194	 -35.3092542	 -30.1833103	 -30.6408472	 -32.1671598	 -32.9681668	 -32.9857244	 -32.4766056	 -33.3969977	 -29.8649228	 -28.3921167	 -32.1561904	 -52.5080688	 -52.6262924	 -55.8994581	 -61.7664538	 -84.4043504	 -88.8001870	 -83.7809467	 -87.2587991	-100.0418591	 -88.6337433	 -62.2724654	 -54.2382080	 -51.7362663	 -55.0520848	 -57.2200553	 -58.1534668	 -35.2273159	 -34.1643900	 -31.8110896	 -30.0440855	 -31.6021004	 -48.2136831	 -48.5791647	 -54.5062348	 -58.5813162	 -58.3879517	 -57.1525406	 -72.1878111	 -82.8718686	 -86.3949776	 -84.6375464	 -85.8331732	 -81.0960867	 -58.8699430	 -59.0757737	 -53.1040742	 -51.3504069	 -59.6065149	 -62.0574999	 -61.7484244	 -62.2276537	 -62.9620305
  52.7939903	  49.7071066	  45.8231666	  44.0914615	  48.7505147	  45.9030459	  45.1452938	  44.7276933	  44.7154778	  48.1157748	  45.0434621	  44.1671229	  46.0258729	  43.3011651	  41.3560209	  83.0011180	  91.2894101	  95.7132586	  92.8402087	  92.9059750	 105.8067490	 107.1949689	 106.7669885	 103.6522858	 104.2171494	 111.7491917	 119.3305297	 117.7269729	  62.7248452	  54.7411936	  50.9977532	  51.5866857	  82.4510789	  79.8774571	  66.8513694	  58.5164307	  55.8957425	  58.0317718	  60.3307164	  62.2623822	  62.1854231	  60.5762229	  57.9913413	  58.3971550	  59.2691896	  60.1494116	  59.1967887	  61.2399360	  63.7536368	  76.0639789	 116.3185907	 122.3143860	 123.6605789	 124.9175722	 127.0887359	 111.7767455	 115.6341465	 107.1340566	  94.5488301	  86.4380184	  92.5446968	  97.3972587	  99.7604232	  95.7663770	  95.3875676	  94.2614061	  93.9810654	  91.7112425	  90.0121164	  95.3214226	  95.2464919	  92.4402178	  93.5486268	  96.8671993	 102.3825337	 106.7713245	 108.4548107	 117.0561076	  87.2444433	  82.8557776	  92.7512633	  70.6145885	  93.7963362	  89.0830222	  55.8796935	  55.0070173	  51.2196759	  55.3020746	  54.2953287	  49.6318829	  60.5811034	  59.0556587	  47.0809292	  46.3182122	  44.9663852	  44.9129198	  45.1418129	  49.8561764	  51.2549830	  54.3830629	  53.4891317	  46.8984408	  36.9606948	  39.5808470	  51.3020273	  47.8046777	  46.2471407	  44.2435143	  44.4216309	  46.3539447	  46.7406335	  51.9683715	  51.5661780	  44.7578052	  45.4470016	  39.3406510	  41.9127826	  50.3019070	  48.4289147	  45.6517654	  45.2590445	  53.0612494	  51.7334616	  43.6522438	  44.9591445	  46.9415052	  47.9762234	  48.0575511	  46.9315065	  47.9779981	  43.6722557	  42.0742814	  45.8104743	  78.3927737	  82.2308990	  88.8330129	 104.1320964	 133.5261564	 132.6343643	 124.1744602	 129.9435278	 148.4261308	 132.6916462	  96.6884843	  81.5629927	  75.0966025	  78.5261467	  81.7303485	  83.5973163	  54.5703371	  50.6633241	  47.1059393	  45.3897367	  43.4720550	  72.0718436	  72.5473466	  79.3142552	  85.3273001	  83.2030362	  81.2825431	 102.1372339	 116.1310341	 118.6615939	 116.4371666	 117.2747950	 111.0594108	  83.5735101	  83.2230311	  76.1928232	  74.6171451	  85.3341416	  87.9263454	  90.1553461	  91.0406120	  91.3910473
 -63.5198381	 -59.1389392	 -55.3596824	 -53.6224098	 -58.9792526	 -55.8556499	 -54.9300061	 -54.2634760	 -54.3897678	 -58.5391544	 -54.7942773	 -53.6678709	 -55.9556953	 -53.0650000	 -50.6726765	-101.3926966	-109.6411983	-112.5178042	-108.5245919	-110.2433188	-129.7065872	-126.3710784	-123.3250517	-120.0182759	-122.5304001	-134.6035208	-145.7912630	-143.8865723	 -81.3663909	 -72.4070060	 -66.5396023	 -67.9374501	 -97.3241324	 -93.4948494	 -78.3119227	 -69.1942879	 -66.1966525	 -68.2729426	 -70.4681208	 -72.5540096	 -73.4058571	 -71.4876263	 -67.8929164	 -68.3309211	 -69.5697497	 -70.4676722	 -69.6717667	 -72.2562919	 -75.8211628	 -89.4277765	-134.8247116	-141.4228331	-143.0828446	-144.9279352	-146.9166765	-132.3219527	-135.9736476	-125.8482460	-111.2999356	-102.5329979	-108.6387400	-113.5153435	-116.3354619	-112.6833164	-112.4237703	-110.7477280	-109.9467204	-107.7387781	-106.1343984	-111.9592435	-111.8181394	-109.2715544	-110.5146951	-113.2681352	-119.7499280	-125.2912555	-126.8299666	-138.3396209	-102.4403329	 -95.6149563	-108.1011360	 -87.4436048	-111.7550060	-106.7492978	 -69.0079039	 -66.5453780	 -62.3419107	 -68.3922334	 -67.0136707	 -59.6958692	 -73.5544126	 -72.1471865	 -57.3302910	 -56.2334239	 -55.2734782	 -54.5319174	 -54.0889285	 -58.9099176	 -60.4549607	 -63.9824445	 -63.7598751	 -56.9770519	 -44.9295348	 -48.3451445	 -63.0138167	 -58.5857436	 -56.9661390	 -55.4256708	 -55.2873799	 -56.4785791	 -57.1128710	 -64.5854865	 -64.3418448	 -54.9667144	 -54.6865755	 -45.4166237	 -48.3184678	 -60.8646103	 -58.1759402	 -54.7729348	 -55.2766948	 -64.0282290	 -62.5579397	 -53.3600430	 -55.2566566	 -57.3201681	 -58.3725492	 -58.4763600	 -56.5727832	 -57.5511258	 -53.6781057	 -52.2507373	 -54.7144007	 -96.0117685	-103.2451256	-112.3426955	-135.3705318	-164.4019779	-156.8691729	-146.4171203	-153.2760416	-173.7031446	-157.1987980	-119.2031068	 -98.9359770	 -88.7527754	 -91.3544274	 -94.9896029	 -97.8846511	 -69.7274545	 -63.1542305	 -58.6867414	 -57.1929242	 -50.5687660	 -87.1515800	 -87.6565431	 -93.9604669	-100.6888278	 -96.6348705	 -94.3065234	-118.1286782	-132.8221850	-133.1072386	-130.8055574	-131.1841959	-124.5249584	 -96.9020349	 -96.0080989	 -89.4143395	 -88.4467918	 -99.5036120	-101.7481161	-106.5564914	-107.7293612	-107.6772867
  63.5936130	  59.5866530	  56.6901348	  55.2843252	  60.0519035	  57.4036435	  56.5298457	  55.8830972	  56.0261529	  59.8125926	  56.2993096	  54.9252379	  57.0403129	  54.9920720	  52.8735360	 100.6373013	 107.3961716	 108.4116641	 104.2590765	 106.7140627	 126.7852779	 121.0006337	 116.7964745	 113.9212638	 117.2987203	 130.2109626	 141.5230303	 139.6900827	  86.0978546	  78.0111220	  71.5290028	  72.4416653	  93.3646211	  89.9252784	  75.6464315	  67.6724117	  64.8998986	  66.4479863	  68.1626897	  69.9495073	  71.3523752	  69.5925972	  65.9779978	  66.3025875	  67.5814892	  68.3963782	  67.8593143	  70.4612321	  74.3251881	  86.5191708	 126.2791918	 131.8405093	 133.4158119	 135.4932829	 136.9661953	 125.6944563	 128.2270341	 119.2523499	 106.3364024	  98.8967732	 103.8135806	 107.7919861	 110.2849016	 107.6348995	 107.5880324	 105.9196213	 104.9557703	 103.2649858	 101.9979016	 106.9670853	 106.8258639	 105.0489004	 106.0731795	 107.8257538	 113.7362908	 119.0136843	 120.2417427	 131.5377956	  99.3772129	  91.8851483	 103.7717566	  88.9087065	 107.4148093	 103.1961281	  71.0367369	  67.6189323	  63.6822652	  69.3746692	  67.8957592	  60.5700418	  73.4498635	  72.3936259	  58.7887982	  57.7491792	  57.2984111	  56.2778966	  55.3388674	  59.0001230	  60.1908400	  63.2500220	  63.6417312	  58.1514435	  46.4229264	  49.7719615	  63.9428680	  60.1798732	  58.8703076	  57.4647430	  57.1019989	  58.0203557	  58.7875542	  65.9018340	  65.8056922	  56.8300304	  55.9515433	  45.4562830	  48.1580972	  61.6105668	  58.8299719	  55.7712091	  57.0672551	  64.1114723	  62.8085520	  55.2708300	  56.9325367	  58.6375873	  59.5802051	  59.6381761	  57.2012483	  57.9966966	  55.6060327	  54.5321468	  55.1103679	  96.3162745	 104.4268031	 113.4356069	 137.0087964	 158.7660801	 147.8493662	 138.2182612	 144.2648466	 161.6178726	 148.4673576	 117.5178873	  97.4701587	  86.0610259	  87.1307816	  90.3459096	  93.8568940	  73.5158914	  66.1195919	  61.6036516	  60.2554389	  49.7762601	  85.8589103	  86.2868351	  91.1152935	  96.9866904	  92.2702325	  90.2874423	 112.7170447	 124.9758272	 123.2814419	 121.3624971	 121.5136440	 115.6987426	  92.5755874	  91.4153090	  86.6281402	  86.4118829	  95.7101012	  97.3258402	 103.0934197	 104.1851181	 103.9641140
 -52.5021218	 -50.0699704	 -48.3607700	 -47.4686676	 -50.7068331	 -49.0088070	 -48.3510895	 -47.9196289	 -47.9700419	 -50.5240947	 -48.0225491	 -46.7134082	 -48.1875757	 -47.3277170	 -45.9712040	 -80.2765462	 -84.7063075	 -84.6277166	 -81.4252599	 -83.3357173	 -97.9248898	 -93.1150985	 -89.7934182	 -87.8044723	 -90.5216561	-100.1326686	-108.1651999	-106.8473277	 -72.8947802	 -67.1891744	 -62.1162500	 -61.9365943	 -72.3274315	 -70.5540191	 -59.7928635	 -54.3323079	 -52.3020519	 -53.1500793	 -54.2588922	 -55.4437107	 -56.7564484	 -55.5054542	 -52.8178477	 -52.9687085	 -53.9565672	 -54.6020917	 -54.3145036	 -56.3875232	 -59.5749852	 -68.2867639	 -94.7828596	 -98.2992590	 -99.4180812	-101.1615923	-102.0483005	 -95.1307739	 -96.3123295	 -90.4410471	 -81.7638622	 -76.9217721	 -80.0390036	 -82.6096255	 -84.2383469	 -82.7424376	 -82.8571376	 -81.6932635	 -80.9519590	 -79.9857805	 -79.1723342	 -82.3857012	 -82.2869220	 -81.3665135	 -81.9681246	 -82.8178223	 -86.9610098	 -90.7024554	 -91.5643017	 -99.7563655	 -78.5127693	 -72.5591204	 -80.9973483	 -72.9152350	 -82.5771407	 -79.8106863	 -59.8640659	 -56.7549887	 -53.7055882	 -57.2094999	 -55.9875949	 -51.0667280	 -59.7028215	 -59.0625768	 -49.9608097	 -49.2658219	 -49.1697150	 -48.3612200	 -47.3812732	 -49.3983060	 -49.7898231	 -51.7962304	 -52.5553342	 -49.1493326	 -40.0986609	 -42.5591245	 -53.0710136	 -51.0436963	 -50.2372245	 -48.8185581	 -48.4339585	 -49.4364297	 -50.1172626	 -54.6749369	 -54.6493026	 -48.6132788	 -47.7665879	 -38.9483065	 -40.9514731	 -51.4928640	 -49.3983894	 -47.4612462	 -48.8674105	 -52.8212046	 -51.9389219	 -47.6144388	 -48.4701348	 -49.5650040	 -50.2919501	 -50.2910705	 -48.0172405	 -48.5683198	 -47.7620215	 -47.0983695	 -46.2997458	 -77.7252633	 -83.9388038	 -90.3759588	-107.3239601	-119.4185004	-110.1205308	-103.5744339	-107.5264017	-118.6724990	-110.8841912	 -91.8493643	 -77.2545140	 -67.9457058	 -67.6680320	 -69.8381794	 -73.0306077	 -62.7521542	 -56.8393179	 -53.3211692	 -52.1556290	 -41.1388704	 -68.3981377	 -68.6755558	 -71.6606825	 -75.6573423	 -71.8747666	 -70.7975109	 -87.4962059	 -95.3613554	 -93.1598704	 -91.9210528	 -92.0490982	 -88.0491528	 -72.2740292	 -71.3046303	 -68.7247803	 -68.9958205	 -75.2934553	 -76.2467351	 -80.8920081	 -81.5876367	 -81.3980861
  34.7280615	  33.7820585	  33.0421441	  32.6208676	  34.2266489	  33.4409781	  33.0609957	  32.8645438	  32.8253756	  34.0462592	  32.7559901	  31.8975343	  32.6473136	  32.5412883	  31.9369424	  49.8628243	  52.0306339	  51.7449904	  50.0004764	  50.8873903	  58.1721306	  55.7884765	  54.1567919	  53.1508012	  54.5436378	  59.4107142	  63.3085361	  62.6499100	  47.5078141	  44.5787218	  41.8612000	  41.1956867	  44.2189571	  43.9266536	  37.7150756	  34.9203874	  33.8234356	  34.1336154	  34.7129978	  35.2978437	  36.1095256	  35.4386746	  33.9938974	  34.0145727	  34.5705081	  34.9826461	  34.8607231	  36.1148949	  38.0466552	  42.7457576	  55.5054856	  57.0940039	  57.6590002	  58.6903491	  59.1024847	  55.9116493	  56.2069820	  53.4829125	  49.2710645	  46.9869924	  48.4597005	  49.7083425	  50.4706758	  49.8475296	  49.9889592	  49.4229467	  49.0417994	  48.6709579	  48.2795584	  49.7670624	  49.7098641	  49.3809420	  49.6183988	  49.9260583	  52.0561389	  53.9447758	  54.4375845	  58.6580147	  48.7452854	  45.4169962	  49.6950065	  46.5530464	  49.5264752	  48.1765372	  39.7473712	  37.8393756	  36.0342734	  37.3583196	  36.6075151	  34.4522901	  38.4306147	  38.1287769	  33.9039097	  33.5784774	  33.5909197	  33.1811544	  32.5675136	  33.3236628	  33.0834061	  34.0284409	  34.7622438	  33.2342917	  27.9526316	  29.2541411	  35.0124698	  34.4939953	  34.1321714	  33.0024002	  32.7429325	  33.6376894	  34.0755557	  35.9265615	  35.9099854	  33.1655599	  32.7031091	  27.4188265	  28.5364020	  34.4119984	  33.2898165	  32.4686846	  33.3833519	  34.8105937	  34.3898987	  32.7726875	  32.9561044	  33.4862399	  33.9140866	  33.8921572	  32.4268849	  32.7168197	  32.7691304	  32.4566968	  31.3999202	  48.7294883	  51.9880542	  55.1957111	  63.5441643	  68.2778764	  63.1711427	  60.0303481	  61.8869734	  67.0562924	  63.8020824	  55.4087311	  47.8896381	  42.5377127	  41.7823996	  42.8347556	  44.8868584	  41.7504671	  38.4695232	  36.4832924	  35.6939104	  27.8464509	  42.9484697	  43.0761546	  44.4845804	  46.5236388	  44.4289975	  44.1371640	  53.2577216	  56.9137639	  55.4566198	  54.8786149	  54.9903087	  52.9612264	  44.8121041	  44.3191450	  43.3339593	  43.6590714	  46.9051415	  47.3446613	  49.8706272	  50.1583700	  50.0491621
