 3.060870e+01	 2.859811e+01	 2.827552e+01	 3.059704e+01	 2.570997e+01	 2.838902e+01	 2.919206e+01	 3.025396e+01	 2.930662e+01	 3.144406e+01	 3.411259e+01	 3.708448e+01	 4.054666e+01	 4.202470e+01	 5.213746e+01	 6.184395e+01	 6.892787e+01	 7.046644e+01	 7.576797e+01	 7.644897e+01	 7.953370e+01	 7.825437e+01	 7.969516e+01	 8.020256e+01	 8.235560e+01	 8.139637e+01	 8.422991e+01	 8.842771e+01	 8.613125e+01	 8.956564e+01	 8.827028e+01	 8.623510e+01	 8.658640e+01	 8.180143e+01	 7.938996e+01	 8.321037e+01	 8.143770e+01	 8.382880e+01	 7.788404e+01	 7.919283e+01	 7.682722e+01	 7.541767e+01	 7.345207e+01	 7.124523e+01	 6.584488e+01	 5.959667e+01	 4.804421e+01	 4.694137e+01	 4.450861e+01	 4.117425e+01	 3.951543e+01	 3.799105e+01	 3.455443e+01	 3.329971e+01	 7.310447e+01	 8.098285e+01	 7.983623e+01	 8.018008e+01	 7.743607e+01	 7.456250e+01	 7.311034e+01	 6.991299e+01	 6.883367e+01	 6.483596e+01	 5.900067e+01	 5.957971e+01	 4.986572e+01	 4.712561e+01	 4.025058e+01	 5.039133e+01	 4.351027e+01	 3.153199e+01	 3.205785e+01	 3.100890e+01	 3.105479e+01	 2.967932e+01	 2.931629e+01	 2.985781e+01	 2.815174e+01	 2.930594e+01	 3.002294e+01	 2.918235e+01	 3.076981e+01	 2.922427e+01	 4.682385e+01	 4.038720e+01	 4.223854e+01	 4.825350e+01	 5.219602e+01	 5.266373e+01	 5.220745e+01	 4.614994e+01	 4.376010e+01	 4.058813e+01	 3.750944e+01	 3.004107e+01	 2.711392e+01	 7.918284e+01	 8.099057e+01	 8.083758e+01	 7.643550e+01	 7.831251e+01	 7.233062e+01	 7.773036e+01	 8.998041e+01	 9.007830e+01	 8.787571e+01	 8.794325e+01	 8.773040e+01	 8.851545e+01	 8.606285e+01	 8.900538e+01	 8.902705e+01	 9.159191e+01	 9.557749e+01	 9.053289e+01	 8.758496e+01	 7.799832e+01	 7.124613e+01	 6.730389e+01	 6.555096e+01	 6.340769e+01	 5.886921e+01	 5.762857e+01	 5.502550e+01	 5.584358e+01	 5.829693e+01	 6.543552e+01	 6.792691e+01	 7.700114e+01	 8.335694e+01	 8.695955e+01	 8.942882e+01	 8.729598e+01	 8.852695e+01	 8.693073e+01	 8.891140e+01
-3.806880e+00	-6.507564e+00	-7.808412e+00	-8.718079e+00	-1.012946e+01	-1.155351e+01	-5.634950e+00	-8.314706e+00	-6.460386e+00	-5.969860e+00	-5.021001e+00	-4.444569e+00	-6.349191e+00	-6.773338e+00	-2.117921e+00	-1.486467e+01	-7.698013e+00	-1.311315e+01	-9.797851e+00	-1.256754e+01	-1.132142e+01	-1.542674e+01	-1.361546e+01	-1.513560e+01	-1.208377e+01	-1.575119e+01	-1.168483e+01	-9.729950e+00	-8.419163e+00	-8.151391e+00	-5.311055e+00	-7.269438e+00	-3.457302e+00	-4.092662e+00	-7.412616e+00	-1.129264e+00	-2.961511e+00	 1.508461e-01	 1.576479e+00	 5.741488e-01	 2.165351e-01	-1.707802e-01	-1.000754e-01	-8.142610e-01	-9.066225e-01	-3.031566e-02	 3.527972e+00	-1.722164e-01	-4.983643e-01	 5.476795e-01	 7.270463e-01	 1.659842e+00	 1.941359e+00	-1.923828e+00	-6.491776e+00	-7.194951e+00	-6.573027e+00	-5.501820e+00	-3.588116e+00	-5.882386e+00	-1.823097e+00	-4.754966e+00	-1.836427e+00	-5.350518e+00	-4.180515e+00	-2.754265e+00	-3.069029e+00	-2.441589e+00	-5.799397e+00	-1.786853e+01	-1.342186e+01	-9.079322e+00	-6.898580e+00	-7.695176e+00	-6.079842e+00	-5.479022e+00	-5.026256e+00	-8.033363e+00	-7.164189e+00	-9.285390e+00	-2.766891e+00	-8.789085e+00	-3.032543e+00	-6.805787e+00	-5.882791e+00	-5.679471e+00	-3.210211e+00	-6.563094e+00	-1.056188e+00	-8.683300e+00	-2.288349e+00	-5.374066e+00	-2.694739e+00	-1.368468e+00	-2.779725e+00	-7.063333e+00	-7.564604e+00	-6.963951e+00	-1.124168e+00	-5.433724e+00	-4.345816e+00	-4.950869e+00	-6.790448e+00	-2.568697e+00	-4.434375e+00	-5.900937e-01	-3.354038e+00	 9.559727e-01	 8.216006e-01	-6.246090e-01	 3.201014e+00	-3.168043e+00	-1.595831e+00	 6.654317e-02	-6.504324e+00	-7.824923e-01	-7.853289e+00	-2.669589e+00	-7.188074e+00	-3.862303e+00	-7.047616e+00	-4.153546e+00	-3.491616e+00	-2.419791e+00	-6.542752e+00	-6.359449e+00	-6.815109e+00	-1.053132e+00	-4.393952e+00	 1.310790e+00	-4.446892e+00	-1.879757e+00	-1.431542e+00	-3.393330e+00	-8.590482e-01	-4.082317e+00	 9.099485e-01
-3.059939e+01	-3.541775e+01	-3.676998e+01	-3.517664e+01	-3.977831e+01	-3.805379e+01	-3.700413e+01	-3.615144e+01	-3.758674e+01	-3.752299e+01	-3.385554e+01	-3.572942e+01	-3.393348e+01	-3.771839e+01	-3.252976e+01	-3.566240e+01	-3.039226e+01	-3.573908e+01	-3.226386e+01	-3.191452e+01	-3.017467e+01	-3.076186e+01	-3.032292e+01	-3.348183e+01	-3.030015e+01	-3.149509e+01	-3.292172e+01	-2.777226e+01	-3.245082e+01	-2.956866e+01	-3.366478e+01	-3.631586e+01	-3.327344e+01	-3.975092e+01	-3.569522e+01	-3.194689e+01	-4.098936e+01	-3.238938e+01	-3.828185e+01	-3.713460e+01	-3.593304e+01	-3.469193e+01	-3.366127e+01	-3.292008e+01	-3.960641e+01	-2.783245e+01	-3.245093e+01	-3.305735e+01	-3.290429e+01	-3.233996e+01	-3.242600e+01	-3.197318e+01	-3.385253e+01	-3.205177e+01	-2.401434e+01	-3.914832e+01	-3.080943e+01	-3.560540e+01	-3.691402e+01	-3.661388e+01	-3.483890e+01	-3.421348e+01	-3.243439e+01	-3.063978e+01	-3.901434e+01	-3.754299e+01	-4.091762e+01	-3.429909e+01	-3.715511e+01	-3.995732e+01	-3.608003e+01	-3.817890e+01	-3.421129e+01	-3.557508e+01	-3.251830e+01	-3.261690e+01	-3.283382e+01	-3.211616e+01	-3.623456e+01	-3.324996e+01	-3.426240e+01	-3.765493e+01	-3.469283e+01	-3.692161e+01	-4.507253e+01	-3.763559e+01	-3.852836e+01	-3.571509e+01	-3.464608e+01	-3.528773e+01	-3.149658e+01	-2.683113e+01	-3.350908e+01	-3.545380e+01	-2.854120e+01	-3.353112e+01	-3.685184e+01	-3.760170e+01	-4.768457e+01	-3.549429e+01	-3.562038e+01	-3.448160e+01	-3.924719e+01	-3.272175e+01	-4.443226e+01	-4.472312e+01	-4.325289e+01	-4.114943e+01	-3.937882e+01	-3.612195e+01	-4.309210e+01	-3.958082e+01	-4.035721e+01	-3.962719e+01	-3.590732e+01	-3.893935e+01	-2.928922e+01	-3.656858e+01	-3.808331e+01	-3.532574e+01	-3.114864e+01	-3.074449e+01	-3.432398e+01	-3.153303e+01	-3.589419e+01	-3.600940e+01	-3.278232e+01	-3.364702e+01	-4.078264e+01	-3.620091e+01	-3.951022e+01	-4.019874e+01	-3.643554e+01	-4.043440e+01	-3.559031e+01	-3.942076e+01	-3.416814e+01
 1.653508e+01	 1.518709e+01	 1.326655e+01	 1.714109e+01	 1.063386e+01	 9.814739e+00	 1.206278e+01	 9.249734e+00	 1.261085e+01	 1.407167e+01	 1.341446e+01	 1.485160e+01	 1.028525e+01	 9.913558e+00	 1.378847e+01	 1.290759e+01	 1.715031e+01	 1.248982e+01	 1.669837e+01	 1.713977e+01	 2.142702e+01	 2.007076e+01	 2.235077e+01	 2.118669e+01	 2.116674e+01	 1.926631e+01	 2.272330e+01	 2.188470e+01	 2.228998e+01	 1.746383e+01	 1.471881e+01	 8.547845e+00	 1.092565e+01	 7.752280e+00	 8.876626e+00	 8.923420e+00	 1.242474e+01	 4.449367e+00	 3.866563e+00	 5.259115e+00	 4.862509e+00	 6.326661e+00	 1.143893e+01	 9.890017e+00	 6.317938e+00	 6.549798e+00	 8.790313e+00	 5.714597e+00	 5.257130e+00	 4.074879e+00	 4.851669e+00	 7.157792e+00	 1.007081e+01	 9.040760e+00	 5.808894e+00	 1.097391e+01	 5.476247e+00	 6.606433e+00	 6.306838e+00	 4.108901e+00	 1.022295e+01	 8.070480e+00	 1.211362e+01	 8.761197e+00	 9.751221e+00	 9.012720e+00	 5.153569e+00	 4.144173e+00	 3.713579e+00	 1.438280e+01	 1.530416e+01	 1.049913e+01	 1.158425e+01	 1.134420e+01	 1.243128e+01	 1.320728e+01	 1.403373e+01	 1.213764e+01	 1.439328e+01	 1.129451e+01	 1.683833e+01	 1.196096e+01	 1.595597e+01	 1.223903e+01	 3.755644e+00	 6.078139e-01	 1.263254e+01	 9.053831e+00	 1.578712e+01	 1.136321e+01	 1.482166e+01	 5.240354e+00	 6.274380e+00	 5.719124e+00	 8.799972e+00	 1.018705e+01	 1.478448e+01	 7.036520e+00	 9.770711e+00	 1.472165e+00	 1.170420e+01	 1.185692e+01	 8.586149e+00	 5.318429e+00	 2.664489e-01	 3.736984e+00	-5.043496e+00	 2.691263e+00	 2.184568e+00	-1.453797e+00	 5.780742e+00	-1.330142e+00	 5.724730e-03	 5.758092e+00	 1.835612e+00	 1.129303e+01	 1.974539e+00	 6.292208e+00	-5.464445e-02	 5.065874e+00	 2.067078e+00	 5.729971e+00	 9.020722e+00	 1.092122e+01	 8.262553e+00	 8.232195e+00	 7.865753e+00	 1.316730e+01	 9.044467e+00	 1.079548e+01	 3.939357e+00	 7.101928e+00	 6.003995e+00	 2.911367e+00	 7.666341e+00	 3.620715e+00	 7.562460e+00
 3.722241e+00	 3.374171e+00	 5.307543e+00	 3.610887e+00	 6.768885e-01	 3.084303e+00	 3.026992e+00	 2.969474e+00	 5.709372e+00	 5.839037e+00	 5.101184e+00	 2.209411e+00	 4.163765e+00	 2.526136e+00	 6.109356e+00	 5.219241e-01	-3.110036e-01	-4.211550e-01	-3.104587e-01	-2.864753e-01	-1.313181e+00	 3.990567e-01	-1.655080e+00	 1.495237e+00	 7.164956e-01	 1.699565e+00	 1.840005e+00	 1.550508e+00	 4.029802e-01	 3.269458e+00	 2.728486e+00	 6.869214e+00	 7.690616e+00	 2.599491e+00	 5.798349e+00	 9.162997e+00	 2.451040e+00	 8.146159e+00	 3.472276e+00	 1.701613e+00	-1.344886e+00	-2.755277e+00	-2.635892e+00	-9.167211e-01	-1.560599e+00	 7.172778e+00	 3.418359e+00	-6.309905e+00	-4.548497e+00	-1.744814e+00	-3.699980e+00	-2.857426e+00	-5.103202e+00	-2.117964e+00	 1.247713e+01	 1.053658e+01	 8.365405e+00	 6.445076e+00	 5.679507e+00	 6.011170e+00	 5.907331e+00	 8.697162e+00	 9.014171e+00	 1.013751e+01	 8.464060e+00	 9.244913e+00	 3.138110e+00	 6.630952e+00	 3.530275e+00	-7.728005e+00	-7.920053e+00	-3.979938e+00	 1.904667e+00	 2.935425e+00	 4.112210e+00	 4.817222e+00	 3.980455e+00	 6.405083e+00	 3.077242e+00	 6.813548e+00	 3.342678e+00	 6.213917e+00	 3.352552e+00	 4.711605e+00	 2.874172e-01	 6.070540e+00	 8.100987e+00	 1.003229e+01	 6.747074e+00	 7.222529e+00	 3.565386e+00	 4.040155e+00	 3.096684e+00	 4.654370e+00	 3.203135e+00	 5.336362e+00	 2.939157e+00	 1.607437e+01	 3.988861e+00	 9.320470e+00	 6.253864e+00	 9.140211e+00	 9.886550e+00	 5.873208e+00	 2.365815e+00	 2.800949e+00	 1.899944e+00	 1.251476e+00	 2.375555e+00	 4.429935e+00	-2.435100e+00	-4.669784e-01	-9.132001e-02	 8.394304e-01	 4.262561e+00	 1.209060e+00	 8.434402e+00	 8.601068e+00	 4.491981e+00	 4.413044e+00	 5.005222e+00	 6.938774e+00	 3.648180e+00	 3.318575e+00	-2.409732e+00	 5.242351e-01	 2.033997e+00	 4.459261e+00	 5.622446e+00	 8.686541e+00	 8.220990e+00	 7.584595e+00	 9.275212e+00	 6.222783e+00	 5.819251e+00	 2.628286e+00	 7.694779e+00
-1.560219e+00	-1.707644e+00	 2.358248e+00	 1.965261e+00	-1.087886e+00	-1.034402e+00	 4.516864e-02	-4.528539e-01	 2.668226e+00	 1.698033e+00	 1.588598e+00	 3.275141e+00	 2.719963e+00	 7.767917e+00	 7.075187e-01	-7.567300e+00	 3.166324e+00	 4.181288e+00	 5.018941e+00	 5.270086e+00	 5.032276e+00	 5.056833e+00	 3.951176e+00	 6.482587e+00	 3.915918e+00	-4.135165e-01	 4.237217e+00	-2.794187e+00	 3.805179e+00	 1.370380e-01	 1.881754e+00	 1.253846e+00	-2.037508e+00	-2.672056e-01	 5.375052e-01	-1.293503e-02	 7.879876e+00	 3.109477e+00	 4.808216e+00	 5.980994e+00	 4.572860e+00	 7.928653e-01	 1.002713e+00	-5.726417e+00	-4.072867e+00	-6.844052e+00	-3.694468e+00	-5.229088e+00	-7.199384e+00	-1.053932e+01	-1.025321e+01	-8.770770e+00	-7.315990e+00	-7.249932e+00	-5.395213e+00	 1.100522e-01	-4.692530e+00	-4.033469e+00	-1.320170e+00	-1.286534e+00	-2.243486e-01	 1.295919e+00	-1.901385e-01	-2.631118e+00	 1.651171e+00	 3.461879e+00	 1.804688e-02	-3.925007e-01	-9.639675e-01	 9.287046e+00	 9.348384e+00	 3.490115e+00	-2.946463e-01	 8.086054e-01	-1.557719e+00	-1.004240e-01	-1.167581e+00	-4.119752e-01	 6.265864e-04	-7.140433e-01	 2.547462e-01	 4.794485e-01	 2.727249e+00	 1.492539e+00	 1.255639e+01	 4.944955e+00	-4.542916e-01	-4.234049e+00	-1.766723e+00	-3.297385e+00	 1.375685e+00	-3.298991e+00	-1.851213e+00	-2.159100e-01	-4.342586e+00	-6.261981e-01	 3.541315e-01	 2.031585e+00	 1.328384e+01	 5.026114e+00	 2.304461e+00	 2.120822e+00	 1.912926e+00	 2.534944e+00	-3.662032e+00	-3.809897e-01	-5.738331e+00	-2.944602e+00	-3.510042e+00	-3.944591e+00	-1.952027e+00	-8.382749e+00	-7.521387e+00	-4.988866e+00	-8.724463e+00	-6.451623e+00	-6.264776e+00	-5.717976e+00	-9.337637e+00	-9.831811e+00	-9.667637e+00	-8.230717e+00	-5.547504e+00	-2.848941e-01	-9.034875e-02	 1.647296e+00	 3.166563e+00	 4.798253e+00	 1.654787e+00	-1.083238e+00	-3.956577e+00	-2.924428e+00	-3.414699e+00	-5.956588e+00	-2.896681e+00	-5.359523e+00	-2.624272e+00
-2.863108e-01	-1.826988e+00	 5.289857e-01	-1.836969e+00	-1.978849e-02	-8.110008e-02	-6.558625e-01	 4.930500e+00	-3.105996e-01	-2.545339e+00	 1.803244e+00	 6.130952e-01	-1.639234e+00	 9.250178e-01	-4.983958e-01	 1.010717e+00	-1.253907e+00	 8.725818e-01	-5.007519e-01	-1.668562e-01	-3.249005e+00	-4.461158e+00	-5.255723e+00	-5.326693e+00	-6.673538e+00	-3.420274e+00	-5.394821e+00	-1.930265e+00	-5.334027e+00	 1.912330e-01	 7.863488e-01	 3.413768e+00	 2.435299e+00	-1.544253e+00	 1.427654e+00	-1.332178e+00	-7.832395e+00	-1.338125e+00	 7.082300e-01	-2.219425e+00	-5.809172e+00	-7.441295e+00	-6.816619e+00	-4.572662e+00	-3.435849e+00	-1.911010e-01	-3.843018e+00	-4.572818e+00	-3.021846e+00	-7.101216e-01	-2.332511e+00	-2.165224e+00	-5.107272e+00	-3.826885e+00	-4.503033e+00	-2.244035e-01	 1.443636e+00	 1.846913e+00	 1.331823e+00	 2.193826e+00	 2.064953e-01	 1.575167e+00	-2.049367e+00	-1.169725e+00	 4.386833e-01	 8.774300e-01	 4.268542e+00	 6.435819e+00	 3.387576e+00	-3.287877e+00	-3.323515e+00	-8.997069e-01	 1.808432e+00	 1.854442e+00	 1.793477e+00	 1.213309e+00	-8.488145e-01	-5.843170e-01	-1.015072e+00	 1.400133e+00	-1.420384e+00	 1.162342e+00	-3.227742e+00	 1.713224e+00	 8.477267e+00	 8.162900e+00	 8.726566e-01	 8.842565e-01	-1.456183e+00	-4.220061e-01	-4.437216e+00	-3.655971e+00	-2.099632e+00	 1.017303e+00	 2.846311e+00	 1.408522e+00	-5.446506e-01	-1.774693e+00	-5.555525e-01	 1.544635e+00	 9.191433e-01	 1.170135e+00	-8.893302e-01	-1.683247e+00	-1.115537e-01	 2.105535e+00	 1.566989e+00	 4.133237e+00	 4.530700e+00	 4.969139e+00	 5.003854e+00	 7.761196e+00	 6.762668e+00	 3.545110e+00	 4.114732e+00	 4.727170e+00	 2.109557e+00	 4.029290e+00	 2.139943e+00	 2.272174e+00	 3.022870e+00	 3.296164e-01	 2.844750e+00	 4.126265e-01	-1.848647e+00	-2.279562e+00	-3.554402e+00	-5.624731e+00	-1.762854e-01	 1.701016e+00	 2.780705e+00	 1.105934e+00	 3.029668e-01	 1.858623e-01	 1.535403e+00	 1.915351e-01	 5.205270e-01
-2.149211e+00	-2.001871e+00	-4.657450e+00	-4.756782e+00	 9.023529e-02	-1.835170e+00	-2.021446e+00	-2.281491e+00	-4.702557e+00	-5.991895e+00	-5.369349e+00	-1.626593e+00	-4.685862e+00	-4.031641e+00	-3.492609e+00	-8.544872e+00	-3.857338e+00	-4.962434e+00	-5.957323e+00	-4.306485e+00	-3.237856e-01	-9.388034e-01	 4.133631e-01	-1.927626e+00	 6.641373e-01	-6.079872e-01	-6.058790e-01	-2.669314e+00	 2.185306e-02	-2.999944e+00	-5.723519e+00	-5.154417e+00	-2.481542e+00	-2.837756e+00	-3.050194e+00	-1.257523e+00	-4.766233e-01	-3.520520e+00	 3.612873e-01	-1.386382e+00	-3.056610e+00	-2.492132e+00	 8.534504e-01	 3.739634e+00	 1.869228e+00	 2.927517e+00	-2.845607e+00	-1.310424e+00	 6.992892e-01	 3.347958e-01	-5.312696e+00	-4.726602e+00	-3.283369e+00	-4.798791e+00	 3.506030e-01	-2.909173e+00	 3.493073e+00	 2.125467e+00	 2.542443e-01	 9.131131e-01	-2.572611e+00	-3.435995e+00	-3.568150e+00	-4.590042e+00	-4.034829e+00	-5.216823e+00	-4.426739e-01	-8.116895e-01	-4.444640e+00	 2.288632e+00	 4.684751e-01	-1.780742e+00	-2.492355e+00	-1.942088e+00	-3.852110e+00	-1.909007e+00	-3.472613e+00	-6.193317e+00	-2.599310e+00	-3.813647e+00	-1.152461e+00	-3.563424e+00	-4.852599e+00	-4.451955e+00	-1.514379e+00	-4.850939e+00	-4.028578e+00	-2.351200e+00	-2.231384e+00	-3.134711e+00	-7.933120e-01	-3.433303e+00	-3.831829e+00	-1.297225e+00	 5.661852e-02	-2.677973e+00	-1.968074e+00	-7.228488e+00	-2.244079e+00	-5.116814e+00	-6.999462e+00	-1.028567e+01	-9.435288e+00	-6.683137e+00	-6.247789e+00	-4.321590e+00	-4.891003e+00	-1.832767e+00	 6.007019e-01	 2.441099e+00	 2.657634e+00	 3.482622e+00	 3.268021e+00	 2.843569e+00	 4.325556e+00	 2.548610e+00	 4.622534e+00	 1.765189e+00	 2.408065e+00	 2.039546e+00	 6.021670e+00	 1.881336e+00	 5.032071e+00	 3.048545e+00	 7.244446e+00	 5.475549e+00	 3.418479e+00	 1.945731e+00	 6.062771e-01	-1.264295e+00	-1.658287e+00	-3.265989e+00	-2.895209e+00	-2.727498e+00	-3.874785e+00	-4.339386e+00	-3.005083e+00
 5.060100e-01	 1.187405e+00	-1.129352e-01	 1.741814e+00	 4.319053e+00	 7.888506e-01	 8.746462e-01	-1.270794e+00	 5.606555e-02	 7.086508e-01	-2.772951e+00	-6.575565e-01	-2.129215e+00	-3.935439e+00	-1.774353e+00	-6.184478e+00	-3.699127e+00	-4.554876e+00	-4.698962e+00	-3.169059e+00	-3.736177e+00	-3.240851e+00	-5.393596e+00	-5.003778e+00	-5.013047e+00	-3.011102e+00	-6.097679e+00	-2.362028e+00	-5.644755e+00	-2.981010e+00	-4.992508e+00	-3.651463e+00	-3.489672e+00	-1.985113e+00	-1.618276e+00	 1.724236e+00	-2.107258e+00	 6.764690e-01	-9.319906e-01	-3.654511e-01	 5.693297e+00	 6.381845e+00	 5.945511e+00	 4.683425e+00	-5.641758e-01	 1.302498e-01	 1.014904e+00	-2.134081e+00	 9.973672e-01	 2.524860e+00	-2.894342e+00	-1.800388e+00	 1.496649e+00	 1.342453e+00	 6.289069e-02	 7.920284e-02	 1.602845e+00	 2.036986e+00	 2.642507e+00	 2.685143e+00	-1.855559e+00	-8.861334e-01	 6.410635e-01	-9.856311e-01	-5.310775e-01	-5.381038e-01	-1.035855e+00	-2.607412e+00	 2.786096e-01	-8.708104e-02	-2.683356e+00	 1.436767e+00	 1.290429e-01	 1.477997e+00	-9.007906e-01	 5.786860e-01	-2.525679e-01	-3.663992e-02	 2.136409e+00	 1.375084e+00	-1.398096e+00	-3.422568e-01	-1.055343e+00	-1.672344e+00	-5.373378e+00	-5.354267e+00	 1.844374e+00	 1.008817e+00	 1.688446e+00	 1.591898e+00	 2.778308e+00	 1.209173e+00	 1.692629e+00	 4.406827e+00	 2.884236e+00	 1.390393e+00	 1.897373e+00	-3.605643e+00	-7.236861e+00	-1.976306e-01	-3.089031e+00	-5.909274e-01	-1.177732e+00	-2.139179e-01	-1.433946e+00	-3.505946e-01	-1.059151e+00	 6.797097e-03	 1.635226e+00	 2.284502e-01	-7.066342e-01	-1.972875e+00	 6.792984e-01	 4.000159e+00	 1.714063e+00	 1.066969e+00	-3.167685e+00	-2.359563e-02	-9.013034e-01	 3.315113e-01	-1.259927e+00	-1.262586e+00	 2.117811e+00	-5.782459e-01	 6.722413e-01	-8.971089e-01	-6.236246e-01	-3.775936e+00	-2.790261e-01	-9.870023e-01	-1.823905e+00	-4.344254e-01	-1.060865e+00	 4.913375e-01	-1.235291e+00	-1.141105e-01	-2.213418e+00
 2.221036e-01	-9.627405e-01	-1.302597e-01	 1.550466e+00	 1.019861e+00	-3.557510e+00	 1.759897e+00	 1.008387e+00	 1.415565e+00	 1.324776e+00	 1.400758e+00	 2.050785e+00	 3.132014e-01	 1.433429e+00	 4.743446e-02	-1.150892e+00	 3.538362e-01	 5.543517e-01	-9.175436e-02	-1.919228e+00	 3.627022e-01	-4.931515e-01	 1.804071e+00	 2.949594e+00	 2.738752e+00	 6.876168e-01	 5.723899e+00	 4.709470e+00	 5.502911e+00	 1.515581e+00	-9.526829e-01	-3.063251e-01	-1.711490e+00	-6.905437e+00	-7.739200e+00	-4.940843e+00	-3.476465e+00	-4.020883e+00	-3.391417e+00	-3.067641e+00	-4.667258e+00	-5.660730e+00	-3.491320e+00	-5.659715e+00	-7.329753e+00	-2.988313e+00	 2.138891e-01	-2.857445e+00	-1.890137e+00	-7.028160e-01	-4.226360e+00	-3.504239e+00	-1.675002e+00	-3.863492e+00	 2.341124e+00	-1.991411e+00	-3.257711e+00	-5.099429e+00	-4.234226e+00	-3.700716e+00	-4.665550e+00	-2.323427e+00	-6.942071e-01	 7.848545e-01	-1.382317e+00	-8.305026e-01	-2.673723e+00	-1.550062e+00	 2.457714e+00	 1.983637e+00	-8.158862e-01	-7.155043e-01	-3.137186e+00	-2.707207e+00	-1.762986e+00	-1.006422e+00	-1.821673e+00	 4.701064e-01	 6.572201e-01	 1.451417e+00	-2.216413e+00	-4.460298e-01	 1.659637e+00	-5.203126e-01	-1.450825e+00	-1.794784e-01	 2.883946e+00	 3.166778e+00	 1.829604e+00	 1.655755e+00	 1.800374e+00	 8.776664e-01	 2.027165e+00	 2.248104e+00	 1.159389e+00	 6.394458e-01	-1.044418e-01	 2.071413e+00	 1.888932e+00	 3.451560e+00	 3.972537e+00	 6.813476e+00	 5.116917e+00	 1.484604e+00	 6.430773e+00	 6.175399e+00	 7.463916e+00	 3.166329e+00	 3.411718e+00	 3.157330e+00	-7.209648e-01	 1.460828e+00	 1.890208e+00	 7.806679e-01	 5.054126e+00	 3.543776e-01	 6.185372e-01	 1.340422e+00	 2.263587e+00	 1.921633e+00	 8.192163e-01	 1.322321e+00	 6.322457e-01	-1.807548e+00	-8.354624e-01	-2.027316e+00	-1.883817e+00	-9.846919e-02	-3.268082e+00	-1.127802e+00	-2.270927e-01	-3.122019e-01	 5.119690e-01	 3.979493e+00	 1.509752e+00	 4.159947e+00	 2.484584e+00
