 36.360724853	 26.798406794	 30.190747638	 26.763740602	 28.909350197	 27.166488511	 29.024062434	 30.845955279	 33.320910641	 32.600467662	 35.097162353	 33.575641974	 34.606743003	 33.924199891	 35.389598996	 36.306956428	 41.662916348	 57.327631461	 60.746635738	 62.506709980	 64.319165413	 69.579443269	 75.339889553	 74.141836249	 77.237697599	 77.069973817	 76.700963901	 79.239883341	 79.030954732	 80.802539828	 80.124193951	 81.245008875	 86.222902796	 83.018604223	 85.989918193	 83.130544546	 79.028218547	 80.247739035	 74.950444968	 76.909538531	 76.839814768	 77.673122734	 76.506351406	 75.196054737	 76.993790518	 76.943951340	 77.659948685	 73.342219039	 75.559357522	 72.171630765	 71.615324599	 62.355543819	 57.501091722	 49.761328238	 49.994809256	 42.710733620	 42.712297335	 39.105332839	 38.423383345	 35.723917591	 75.413175189	 73.974224041	 81.614310397	 70.685652261	 71.675402558	 67.072012168	 62.534464077	 57.544695158	 51.508002828	 42.710444217	 73.212777339	 63.865830134	 75.759071622	 43.105573061	 41.442907667	 39.815637132	 36.614954511	 42.769134348	 43.539995364	 32.777243526	 31.623246892	 28.798046736	 34.567230591	 26.368323013	 32.148351958	 29.585368083	 27.562313865	 30.354629668	 28.146443639	 30.417878022	 28.982993165	 30.762314632	 30.682959282	 83.504982556	 80.517013151	 87.367573057	 85.678858396	 82.782558229	 82.741002238	 85.096641679	 88.049460998	 95.531023554	 93.556986576	 96.026131136	 95.416747021	 92.571700983	 94.573624842	 89.782225478	 88.831641615	 91.316327239	 87.020431211	 87.317697296	 75.376428199	 68.626821438	 65.211029434	 62.251980242	 57.811225852	 50.942277740	 48.447955650	 50.600553238	 51.305768197	 55.042977256	 54.794511641	 55.799706847	 52.131943000	 56.121485707	 59.463335256	 78.389072207	 86.623607715	 95.841839404	 93.869184453	 96.751576146	 94.278963310	 91.246750145	 91.498763150	 94.368145768	 91.271573164	 93.533784530	 92.070417610	 89.992433451	 95.061919040
  1.325393720	-10.053499529	 -9.364519033	-11.015125599	 -7.947922295	 -8.332146775	 -7.425042638	 -3.090328560	 -2.578799327	 -4.122490602	 -4.034246482	 -5.234464397	 -7.647520688	 -6.467513119	 -8.811048221	 -4.632494482	-10.670127910	 -1.856461587	  0.953552772	 -1.422977596	 -5.225272845	 -9.869901365	 -8.430436671	 -9.550653797	 -9.541010584	 -7.091820758	-11.569031437	-10.376340387	-10.488713938	-11.926998955	-10.752111208	-11.106545826	 -4.771784631	 -7.224711342	 -2.433994070	 -3.465218211	 -5.581132656	 -0.485629993	 -4.544825645	 -2.959182875	 -5.081268881	 -0.652923731	  1.083769585	 -0.089341431	  1.511947996	 -0.172499659	  0.710227849	 -0.141221948	 -0.288099223	 -0.401399817	 -2.292088111	 -1.386795785	 -3.365091390	  1.474218215	  0.883650826	  3.825995300	  3.107557214	  1.808067000	  0.547599147	 -1.278468374	  0.425096274	 -7.089330806	 -1.108624165	 -2.139882907	 -0.434993596	 -3.908250737	 -1.362201850	 -5.658845394	 -3.167730258	 -1.946695846	 -0.589773792	-13.793729075	 -0.574375236	 -8.163577156	 -4.300732128	 -5.832666300	 -9.733470018	 -9.087727788	-16.677601695	 -7.296732811	 -8.217000371	 -5.959312620	 -2.410772178	-12.001222630	 -4.544022446	 -7.533053856	 -9.750529659	 -4.377190750	 -9.621414985	 -5.081631338	 -7.145448316	 -5.327764731	 -6.508899351	 -0.625054397	-11.445509227	 -3.582713725	 -4.267780925	 -6.553842001	 -2.539346809	 -1.579340532	 -4.282626538	 -0.944790443	 -3.232537210	 -0.841307890	 -3.181137085	 -0.515438351	 -2.964688552	 -3.133149526	 -0.290460312	  0.278444816	 -1.612660680	  0.803559685	 -3.715976833	 -0.134436921	 -1.308390807	 -4.084648040	 -0.182529329	 -0.567895987	 -2.278819688	 -4.817530378	 -2.091534156	 -5.327319108	 -6.295468272	 -7.075242264	-10.655594024	 -8.162356344	 -7.862562782	 -4.543798642	 -3.155350157	 -1.451146128	 -3.608934230	 -1.525790441	 -2.094207362	  1.325745228	 -0.070078085	 -3.313740824	  0.952146329	 -4.731899672	 -0.493989044	 -0.935637157	 -3.541869825
-29.264428583	-38.937399918	-41.882471426	-39.870504967	-35.689394590	-40.087036865	-36.207100443	-36.135317841	-33.911078466	-34.333918312	-35.383243610	-35.324295950	-36.594495447	-36.530397395	-34.826687837	-38.154748639	-37.290593096	-29.887361792	-41.662144849	-34.149330022	-35.688081936	-38.688554909	-32.601453175	-36.657664859	-33.440356383	-35.108280968	-35.774629828	-32.621759849	-33.583454425	-32.636949866	-33.800428297	-34.172551001	-30.325389948	-38.092991716	-33.908254917	-36.461361553	-41.487305327	-33.911548145	-40.001653108	-34.157405070	-40.787374900	-35.342562367	-32.397356807	-33.096659678	-31.995253745	-33.725997032	-33.690466576	-40.563544187	-32.361947343	-38.610743886	-34.587330541	-38.986086948	-25.021943714	-34.350339162	-27.790722885	-35.477415698	-29.462553392	-32.023047132	-30.140699912	-32.885620327	-13.902148312	-46.215789304	-22.255246113	-40.648194194	-37.112492066	-38.189302502	-32.106794681	-34.676614349	-36.495493318	-39.328326106	-10.709060517	-52.166521443	-16.000869977	-32.345716254	-32.139486356	-34.894390065	-36.789474344	-33.634242762	-35.676856035	-40.008714353	-37.204236326	-38.214549462	-37.333901616	-41.993118432	-31.987261028	-36.049819283	-37.848100406	-35.471138421	-39.107237135	-34.224994575	-35.328348389	-32.781910976	-34.559626449	-34.264358743	-52.723180775	-34.007402312	-38.903603412	-37.353554840	-37.123942904	-35.602920235	-38.382390758	-36.335368926	-43.849998588	-36.325811188	-36.675664958	-38.730434419	-34.930148001	-40.789972650	-41.125844458	-35.008402293	-39.149010746	-32.604864718	-33.674894234	-32.602323138	-37.762089692	-36.049944735	-37.473267705	-38.108726511	-37.999017354	-34.220770599	-36.012915317	-30.094020984	-35.510253028	-30.237728107	-34.109558680	-38.004522625	-35.484401561	-35.410868443	-36.337716558	-31.197586210	-36.617463976	-31.781662802	-34.902804314	-39.209579225	-37.642444887	-33.557835444	-37.638263443	-34.713441487	-37.284751615	-41.277492386	-32.687605845
 15.662032772	  8.430053024	 13.574813145	  9.809933990	 13.227807793	 11.045316568	 11.266450987	 14.354531300	 10.902074545	 10.220347131	 10.213032159	 10.211227609	  8.328993042	 13.123491088	  7.414058431	 15.892077156	  9.432498566	  5.101898527	  3.123060897	  7.387895974	 10.294991334	 11.199934219	 13.672860581	 14.518803083	 14.326905117	 19.182485485	 15.507661921	 16.534179429	 18.480006434	 16.206958699	 15.258338674	 13.312660156	 15.913034550	 15.479324349	 14.068147509	 11.833793882	  3.731859478	  3.230984566	  5.802004695	  4.342062371	  6.916913038	  1.708787381	 -0.244529746	 -1.773665880	 -0.320630753	 -0.684398041	  4.160919323	  5.042818691	  7.611902333	  4.491653409	  1.414373905	 -0.671689785	 -1.130699243	  2.379427038	 -0.052773420	  3.486659328	  4.414887888	  7.274473003	  7.554784535	  4.363660585	  2.036824171	 11.430887069	  7.188928308	  4.722898780	 10.461924218	  4.583750386	  7.464908383	  2.373731974	  5.018352850	  6.200172129	  2.968713682	 14.495392317	  2.972672954	 10.072799191	 13.476619093	 16.512444305	  9.069215647	 15.600664322	 14.776714536	  9.952319205	  8.882943088	 11.721618199	 15.381301586	  7.520936720	 13.971431168	 12.569123656	  9.731666767	 14.324491662	 10.390203782	 13.933206146	 13.196915643	 14.927412777	 13.975496908	  7.681732616	  3.625171862	  8.250020552	 12.185638957	  8.497145055	  8.603143463	  6.913542032	 -0.493245450	  4.920689894	  3.644284681	  4.557633904	  4.012976141	  7.369007275	  4.519387491	  4.582984203	  9.372407955	  9.584095218	  5.534495239	  9.411084473	  2.015407499	  3.345174221	  6.089401155	  5.952043179	 11.837323018	  4.081829779	  7.156749811	  4.589221745	 11.058976815	  7.416547657	  9.683672595	 11.113898491	  9.400181244	 13.657056214	  5.673353042	  5.911644557	  6.999774288	  5.568836503	  5.558649529	  7.256440865	  5.257570601	  9.204735587	  7.273694642	  4.164355037	  7.843488297	  3.379533791	  9.189075930	 10.669469372	  7.863468556
  2.801252989	  1.908184784	  0.253145260	  2.182547132	  2.608685756	  2.002148128	  6.501700601	  1.742763593	  4.023177198	  4.616258363	  5.713449870	  6.914634586	  7.232028612	  3.865240322	  7.888679980	  0.642945525	  5.022844215	  7.582458982	  4.111944284	  4.608057468	 -3.315238145	 -0.976005258	  2.663524788	  1.225202890	  3.030420851	 -0.455630704	  2.325088944	  1.725898887	 -0.921186253	  3.531659784	  2.384654991	  4.608958277	  4.187982799	  3.460976491	  7.206195329	  7.587698375	  5.231005748	 10.775019637	  3.572240969	  9.353097664	  4.307571516	  9.738022450	 10.121104200	  9.048964885	 11.112517045	  7.940439179	  3.790620094	 -7.389836847	  0.043131162	 -7.444578722	  0.581054443	 -2.077186796	  7.758115638	 -0.507348563	  6.176865560	  0.037064205	  2.567089879	  0.411726050	  1.612220185	 -4.866237400	  8.118758983	  5.327514144	  9.151582954	  0.900128830	  0.697183774	  4.590560451	  5.936827098	  8.179227202	  9.050120222	  6.690267927	  3.318776676	 12.674934509	 10.612100797	 12.318705603	 10.797774528	  7.374584057	  6.924636187	  1.197052872	 -2.637726638	  1.607880138	  5.927913051	  1.139728284	  0.255964912	  0.063505750	  4.709350358	  4.238024838	  4.514094308	  5.113241037	  3.463222557	  3.513810356	  3.846801099	  4.936290810	  6.661837026	 11.575436862	 -0.935389812	  9.488910749	  8.272656305	 10.203813658	 10.805182381	  8.233852351	  3.461715949	 10.201147050	  5.192877571	  6.836386638	  6.414497237	  4.283535340	  6.834588753	  0.086009572	  0.120762480	  4.699290564	  1.777241168	  8.141351071	  6.671241588	  6.564896356	  5.388247495	  7.517082042	  3.063951670	  2.474895998	  0.825414841	 -0.612433576	 -2.032858371	  6.382766920	  4.160089095	  4.230528314	  2.883871506	  2.929301898	  2.742881291	  9.479930670	  9.213997923	 12.972002575	 10.740649479	 13.206231556	 11.611878788	  8.233747398	  8.456796753	 10.812176734	  8.310700860	  9.183152789	  9.474003025	  7.659227765	 13.213965495
 -0.247973807	  0.982948364	  6.118046114	 -0.184559128	  1.258239128	  0.785535777	  1.077769379	  2.489097273	  1.334748576	  1.696218876	  4.082274093	  0.941586904	  0.231283387	  2.565270691	  1.823200070	  6.736285507	  5.991611166	  1.580679693	 -1.217315478	 -3.341754354	  0.673892848	  1.418854398	  2.030591953	  5.581658224	  2.803936533	  6.261503084	  3.636252382	  1.605150339	  1.743164315	  0.449744265	  0.806275083	  2.827002567	  0.110399251	  4.068717055	 -1.742066911	 -2.407812776	 -5.522133513	  2.286915511	  3.493109417	  1.407430148	  2.315554992	  1.686697525	  1.606961173	 -0.364512369	 -0.285540294	 -1.142696970	  0.520687852	  0.528497912	 -1.438982539	 -2.051355165	 -1.933657482	 -0.656394788	 -3.690993709	 -9.225273224	 -6.223453529	 -5.626825018	 -6.425141684	 -8.379941216	 -7.186866677	-11.193504967	 -3.368077578	  2.607517553	 -5.540876303	 -3.837185326	 -1.503186618	 -0.234036797	  2.088307239	  1.418682123	  2.654076362	  0.355571850	 -2.839613151	  8.276472058	 -3.170459006	 -2.428373107	 -1.885046829	 -1.989426815	  0.873971734	  8.610857408	 11.128454298	  3.324987172	  1.855889564	  2.549857889	  2.302972560	 -0.663351318	  0.047891836	  0.584361259	 -0.528641916	  2.617590135	 -1.492619897	  1.208463710	  0.023894866	  0.458692598	  0.234985724	  2.007525829	  6.607583948	  3.626595828	  3.827396822	 -0.137455831	  4.111993926	  2.726356083	 -1.056396360	 -4.540784841	 -6.216709302	 -7.676784890	 -8.479666814	 -6.583577228	 -7.479860353	 -8.756354283	 -7.243418961	 -8.336517689	-10.863004617	 -7.562641171	 -7.989359648	 -6.867080026	 -6.017683540	 -4.416822299	 -0.378249876	 -7.208211485	 -2.905528528	 -4.568033310	 -0.896985207	 -2.910169203	 -1.890929328	 -2.582401138	  0.032324725	  4.101057456	  0.901550237	 -0.872403711	 -3.914823983	 -3.688152440	 -6.565634279	 -4.640475755	 -4.317836347	 -2.300457442	 -4.152272076	 -4.886321138	 -4.015755409	 -5.430881123	 -2.811173118	 -2.088627293	 -3.030364626
 -3.000261211	  2.289486284	 -3.218325035	  1.904446474	  1.278958348	  0.563067351	 -0.238408061	  0.696521768	  1.565987392	  0.789568687	  4.552281712	  2.070095343	  2.120855783	  0.836696818	  0.924365836	 -6.326364147	 -1.408820406	  0.161543662	 -3.608748345	  1.956079655	  1.458462316	  0.380439878	  3.904648970	  1.209681105	  2.669750503	 -0.954519071	  0.337784558	  1.618995686	  0.583479317	  3.429742748	  2.527376338	  1.647539929	 -0.490186255	  0.218382289	  1.429741630	  2.172809351	 -1.124167216	 -1.128533991	  0.640913618	 -0.044464868	 -5.655691206	 -2.010791856	 -0.542784005	 -1.951726023	 -2.844141735	 -5.910004362	 -5.902239682	-14.758765483	 -7.689865469	 -8.470307748	 -0.352290248	 -5.019376815	 -7.570643718	 -7.972616968	 -3.984551973	 -7.487003651	 -2.917397203	 -3.854071594	  0.303924637	 -2.394674170	 -4.635653267	 -7.197461091	 -0.990272442	 -0.572784698	  3.933220118	  2.070906415	  0.158007618	  3.268304312	  3.165636647	  3.880745411	 -0.397610299	 -7.378826161	 -7.985782237	 -2.151756255	 -5.311472301	 -0.472886643	  0.232718730	 -7.536234336	 -5.753093318	 -2.429346631	  1.973135323	  1.053984959	  1.400625330	  2.036196973	  1.455279578	  1.680787362	  2.396766019	  0.004126968	  0.377285066	  1.032885737	  1.367058578	 -0.543018537	 -0.147265981	  0.545626978	 -1.650642270	 -0.551959752	  0.295578877	 -0.554239859	 -1.724491079	 -1.851682832	 -3.015326178	  2.633826212	  2.784153928	  3.075780418	  3.208232981	  4.237517869	  4.131950291	  4.003760330	  3.627032141	  3.315040725	  1.827736547	  2.068668924	  1.663124506	  4.022980487	  4.796977337	  3.338006626	  0.423951737	  2.117718942	  1.641005238	  2.149725269	 -4.253248356	 -0.173071844	  0.502707673	 -1.779131320	 -2.400318481	 -5.828115264	 -0.441069490	  2.260040661	  1.848144843	 -0.176758138	 -0.873575343	 -0.368991278	  0.548569958	  0.268275751	  1.669920053	  0.744842729	  0.561036409	 -0.242052565	  0.441598276	  0.375552517	 -0.632352732
 -2.042280135	 -1.637735638	  1.745136147	 -1.412858848	 -3.191324726	 -1.563240202	 -5.629886031	 -0.218905781	 -2.057248202	 -5.813898116	 -5.872557284	 -3.035756814	 -3.958963830	 -3.406313455	 -4.405989270	 -1.220840820	 -6.281171483	 -5.224302407	 -8.422105231	 -6.589324329	 -7.265966404	 -3.822465436	 -6.524619303	 -1.245910787	 -2.670059222	 -1.647694461	 -2.095575797	 -3.141131537	 -2.553637957	 -2.873697498	 -3.179914581	 -1.734519496	 -3.827997249	 -2.543993116	 -3.871205385	 -4.586003743	 -6.427456209	 -1.515175136	 -0.116892566	 -1.078395027	 -2.601814197	 -1.483490716	 -2.015090562	 -1.195197713	 -0.304871544	 -0.408237246	  0.190486744	  0.508032549	  0.590290570	 -2.451949217	 -1.407776252	 -6.006881119	 -3.249006990	 -7.883404346	  0.313068883	 -8.294218364	 -3.616770948	 -3.961552659	 -0.079736998	 -3.162388371	  2.082006157	 -1.629941901	  0.959711568	  0.149834996	  2.224395775	  0.078268961	 -1.616433230	 -1.136283930	 -1.799164606	 -1.238517709	  0.095727307	 -2.427454598	  1.044585012	 -4.290475781	 -6.167646036	 -3.311661396	 -5.706436741	 -0.821448962	  0.868107733	 -0.179456647	 -3.198243681	  0.076520894	  0.810587445	 -0.852175760	 -3.624621552	 -2.119114547	 -2.008865307	 -3.060266914	 -2.307542749	 -2.718061078	 -2.943159302	 -3.390707926	 -2.648204596	 -9.080698008	 -2.143451063	 -8.459880128	 -7.523361270	 -7.540946312	 -8.772899841	 -3.403956091	  0.578238349	  1.765653633	  2.639662776	  3.333268439	  4.103158503	  3.217595357	  4.589897893	  4.150375004	  4.766689581	  2.889675432	  2.756691647	  2.423023534	  4.440861466	  4.091126703	  1.830287219	  0.617354069	  2.992576751	  2.056907561	  4.185018713	  4.009618998	  7.352922183	  3.417824410	  4.359968066	  1.457960694	  3.320032992	  5.748858900	  3.232678509	 -1.796356360	 -1.018239112	 -1.293459829	 -2.596930425	 -1.790664743	 -2.027911271	 -3.418858064	 -3.106358975	 -1.429712305	 -4.162748872	 -3.114424302	 -4.464835213	 -4.015467168	 -3.696798857
 -1.629864292	  1.972485540	  0.746536352	  1.914453231	  0.365989772	  1.834401925	 -1.748406537	 -0.585244939	  0.084634815	 -1.683991561	 -3.894098290	  0.569233528	  0.677297691	  0.257859845	 -0.118730924	 -2.093583959	  2.084483010	 -0.576030391	 -4.291332225	 -5.417607444	 -6.323860266	 -4.864401326	 -2.305472449	 -4.705367417	 -3.775246946	 -3.860324357	 -1.190755634	 -3.489122927	 -3.763330374	 -2.451532441	 -4.022954930	 -4.701522597	 -0.648046764	 -3.447867360	 -3.034654422	 -5.465587683	 -5.419761594	  0.116935573	 -0.897978672	 -0.274606286	  0.892532633	  2.711805649	  2.008148573	  2.185497023	  5.011529229	  8.860810352	 12.150581254	  5.555569366	  9.623672302	  3.535231486	  3.545408008	  4.818821458	  5.385747503	  4.332014764	  5.104711365	  1.177029655	  2.102467818	  2.245757338	  2.179393188	 -0.482297094	  0.105904274	  2.952712579	  0.121514224	  0.458714684	 -1.895544936	  1.946113469	  0.869483762	 -3.016472096	 -3.003799065	 -1.048897126	 -1.856016074	  2.090408330	  4.377098574	  2.983262725	  5.680918660	  2.717127513	  1.694870909	  2.321793641	 -1.393079108	  1.596221240	  1.159025831	  0.046111375	 -1.621432491	  1.419704041	 -0.552809014	  1.701061916	  2.042281747	  0.372761286	  2.489661620	  0.824927976	  1.064047015	  1.129494077	  2.152038506	 -2.164558010	 -1.472503239	 -1.934641904	 -2.608945970	 -0.861693987	 -2.148277623	  0.678299684	  5.887694360	  0.375659340	  3.041842807	  0.240912072	  1.030023332	  2.178805223	  0.584043295	  2.356688436	  3.381572086	  1.265475786	  2.970618876	  0.959834076	  1.070304441	 -0.609453942	 -0.248473123	 -2.120805751	 -2.486234482	  0.790290323	 -1.888499283	 -1.391488987	 -0.492856430	  2.542157886	 -0.525473715	  2.853357115	  3.324392990	 -3.375136932	 -0.683798316	 -1.020357164	 -1.609749419	 -3.597733605	 -1.595834840	 -2.265468120	 -1.570167025	  0.021596958	 -0.873414366	 -2.024151045	 -1.434726990	 -3.325730822	 -1.237259614	 -0.410938642	 -3.155591838
  3.068931995	 -1.069145263	  3.513419312	  0.978677785	  0.121193308	  2.473971048	 -2.255658102	 -1.259912615	 -0.566091101	 -1.860796204	 -1.691922821	  0.644230863	  1.485720554	  2.507320696	  1.440224444	  2.820530614	  1.755582078	  2.453599463	 -2.568206105	 -1.908864440	 -4.984363692	 -2.888353781	 -0.465886846	 -1.320191635	 -1.151585619	  1.334606394	 -1.891401106	 -1.956780123	 -0.903905750	 -0.347223160	 -1.965450036	 -0.838716634	  0.324901542	 -3.591356116	 -0.604210526	 -0.972008276	 -1.843006903	 -2.883477352	 -6.580847579	 -6.887403638	 -4.514077621	 -3.077981155	 -0.111908403	 -1.438920590	  0.968672277	 -1.361681717	 -3.799584633	 -7.170580621	 -5.724443774	 -5.316153845	 -3.209082439	 -4.512622459	  4.173678276	  1.063107208	  2.795691557	 -1.936781327	 -1.784876590	 -0.979879106	 -1.126037552	 -3.156157816	 -0.612492586	  2.409769310	 -0.094364553	 -6.350042013	 -6.658759000	 -3.477689647	 -5.966335670	 -5.002710229	 -5.104844555	 -2.569981376	  1.552212155	  1.696988427	  0.341669011	  3.062595968	  2.637351370	  0.960508212	 -0.187044027	  0.153110393	  0.373788066	 -0.413023545	 -2.343893062	 -0.629934936	  0.606538338	 -1.148348753	 -1.290048841	 -1.213790083	  1.008234767	 -0.493522872	  1.009325151	 -0.508730312	 -1.632865640	  0.057473323	 -0.624257113	  3.974257739	  3.828365511	  2.490229432	  2.490989927	  4.806692973	  0.959114057	  0.279607051	  0.487360955	  0.560358361	  0.069586655	 -1.149057201	  0.977197528	  0.296418351	  1.028254421	  0.282140772	  0.303474826	 -0.550548081	  0.633138120	 -0.262850608	  2.095486621	  0.479378314	 -0.327727439	 -0.315776308	 -0.311245717	 -1.304692535	 -0.917643770	 -5.171375528	 -1.819719056	 -4.082963150	 -3.406854861	 -0.586380895	  1.078724151	 -2.777337537	 -5.093760934	 -1.318234940	 -0.843174344	  0.523017738	  1.885556660	  3.054961227	  3.413395610	  2.000781080	  3.172430621	  4.799854829	  1.968878288	  3.196713644	  2.152875210	  2.286324431	  2.418667937
