  -0.3426938	  -0.3938028	  -0.1891957	  -0.1737548	  -0.2676903	  -0.2733556	  -0.3186477	  -0.5165546	  -0.5775156	  -0.5859736	  -0.6220073	  -0.5975747	  -0.6145303	  -0.6252664	  -0.5636485	  -0.5145808	  -0.4963160	  -0.3058044	  -0.2252679	  -0.2174988	  -0.2749553	  -0.5245143	  -0.5268561	  -0.5083292	  -0.5480856	  -0.5603182	  -0.5087439	  -0.5154731	  -0.5110523	  -0.4989372	  -0.4610707	  -0.4749593	  -0.5194498	  -0.5354985	  -0.4878847	  -0.4683791	  -0.4503707	  -0.4216404	  -0.4635587	  -0.4334337	  -0.3691255	  -0.3768947	  -0.3879410	  -0.3489113	  -0.3864888	  -0.3829613	  -0.4024375	  -0.4140145	  -0.4067373	  -0.4959216	  -0.5053579	  -0.5486622	  -0.5386456	  -0.5017317	  -0.5218073	  -0.5612464	  -0.5372585	  -0.5184989	  -0.5469754	  -0.5337732	  -0.5179850	  -0.5059324	  -0.4861415	  -0.4823328	  -0.4908979	  -0.5012956	  -0.5529751	  -0.5539908	  -0.5236019	  -0.5011149	  -0.5157767	  -0.5292849	  -0.5559567	  -0.5248019	  -0.4359547	  -0.5262903	  -0.6315187	  -0.6278145	  -0.3643838	  -0.3544789	  -0.2986005	  -0.3434935	  -0.4493156	  -0.4935305	  -0.4633127	  -0.4109918	  -0.3999749	  -0.3700724	  -0.3907055	  -0.3998132	  -0.4021067	  -0.6390709	  -0.6328958	  -0.4419730	  -0.4253580	  -0.4199216	  -0.3862049	  -0.4036311	  -0.3358670	  -0.3166598	  -0.3072418	  -0.3247417	  -0.3669447	  -0.4297858	  -0.4390939	  -0.3669670	  -0.2848379	  -0.2452648	  -0.1404529	  -0.1000067	  -0.1601549	  -0.2507482	  -0.2622222	  -0.2267935	  -0.2339204	  -0.4007057	  -0.4877606	  -0.5362653	  -0.5256057	  -0.5834628	  -0.5706046	  -0.3301113	  -0.3106512	  -0.2931847	  -0.3166952	  -0.3735249	  -0.4792024	  -0.4391144	  -0.4577630	  -0.4595251	  -0.5167412	  -0.5262177	  -0.5150939	  -0.6319536	  -0.6458800	  -0.6321425	  -0.6232243	  -0.7183589	  -0.7599045	  -0.7198893	  -0.5463644	  -0.5606881	  -0.5692286	  -0.5715603	  -0.5784938	  -0.5540309	  -0.5599039	  -0.5369902	  -0.5050345	  -0.4949228	  -0.4539636	  -0.4054855	  -0.3975636	  -0.4024846	  -0.3874817	  -0.3979183	  -0.4496830	  -0.5350074	  -0.4691025	  -0.4561737	  -0.3934904	  -0.4361748	  -0.4370993	  -0.4657151	  -0.4706048	  -0.3961693	  -0.4836851	  -0.4340829
   2.2010481	   2.5685143	   1.6708117	   1.6495560	   2.4520128	   2.4496395	   2.7631522	   4.2518330	   4.6106975	   4.6620222	   4.9728923	   4.8117915	   5.0671816	   5.0716647	   4.4481949	   3.8377315	   3.6126900	   2.4611328	   1.9540500	   1.7539569	   2.1905972	   3.3516618	   3.2606042	   3.1199341	   3.3600395	   3.4434000	   3.0934841	   3.0174924	   3.0848912	   3.1685633	   2.9196544	   2.9874123	   3.2970050	   3.3612801	   3.0068105	   2.9204278	   2.8102635	   2.6324457	   3.0218861	   2.8560643	   2.5674278	   2.7591459	   2.8273887	   2.6098083	   2.8862277	   2.9492462	   3.0898001	   3.1099388	   2.9743058	   3.3987544	   3.2624014	   3.5414566	   3.4700656	   3.3170027	   3.4239373	   3.6640933	   3.5779884	   3.4874943	   3.7123124	   3.6620765	   3.5340127	   3.4564437	   3.3804973	   3.4301175	   3.4918528	   3.6577437	   4.0487837	   4.0374657	   3.8583284	   3.7629901	   3.9262154	   3.9760602	   4.2784661	   4.1471521	   3.4740962	   3.9209361	   4.3912737	   4.3198095	   2.6064732	   2.5020111	   2.0182221	   2.2650045	   2.8913506	   3.0538473	   2.8911409	   2.5125163	   2.3817537	   2.3552180	   2.4038779	   2.4542420	   2.5018168	   4.2896037	   4.2503530	   2.7107822	   2.5979700	   2.5567265	   2.3768171	   2.4826247	   2.7347128	   2.4683584	   2.3644214	   2.6680641	   3.0015728	   3.3924588	   3.4720041	   3.0167098	   2.4913929	   2.1930993	   1.3034877	   1.0521386	   1.5261701	   2.2508622	   2.2809352	   1.7769398	   1.8697818	   3.1983108	   3.6848215	   3.6438138	   3.4210790	   3.8995343	   3.8249870	   2.2546304	   2.1914527	   2.0952465	   2.3293497	   2.5765039	   3.1117492	   2.9127636	   3.1346843	   3.2107246	   3.7060001	   3.6637879	   3.4941728	   4.5300511	   4.7875034	   4.8799014	   4.8176099	   5.3562890	   5.6502611	   5.3620417	   3.9329315	   4.1296855	   4.3071251	   4.3759923	   4.4034770	   4.2814781	   4.4390676	   4.2859166	   4.0781200	   4.0164961	   3.6749136	   3.3181996	   3.3407717	   3.4803847	   3.2667615	   3.2624342	   3.5982508	   4.1759554	   3.6882216	   3.4674397	   3.1632708	   3.3870296	   3.4451409	   3.4234302	   3.4141698	   3.1684045	   3.7132036	   3.3694302
  -7.5122113	  -8.7667220	  -7.3715611	  -7.6302724	 -11.0113175	 -10.9762886	 -12.0353852	 -17.5310818	 -18.5489562	 -18.6689794	 -19.8516008	 -19.3481313	 -20.7582175	 -20.5263206	 -17.6127627	 -14.6348957	 -13.5795425	 -10.0657418	  -8.5896233	  -7.1886123	  -8.6943010	 -11.2356082	 -10.7113525	 -10.2018659	 -10.8932198	 -11.1766054	 -10.0068328	  -9.4743241	  -9.9488943	 -10.6034746	  -9.8238863	  -9.9752680	 -10.9628533	 -11.0590179	  -9.8783620	  -9.6616410	  -9.2968045	  -8.7226521	 -10.3609949	  -9.9758253	  -9.4274414	 -10.5094842	 -10.7317055	 -10.1172079	 -11.0173508	 -11.5358224	 -12.1184641	 -12.0586566	 -11.3369324	 -12.1663292	 -11.0587392	 -11.7995692	 -11.5185693	 -11.3105513	 -11.6249347	 -12.3306409	 -12.2261414	 -12.0060220	 -12.8569951	 -12.8347385	 -12.3313033	 -12.0935579	 -12.0332832	 -12.4793440	 -12.7050005	 -13.5299505	 -14.9759382	 -14.9064944	 -14.4236149	 -14.2936331	 -15.1121296	 -15.1599251	 -16.5715199	 -16.4683381	 -13.9518617	 -14.7084988	 -15.6474740	 -15.2843375	  -9.5515077	  -9.0041969	  -7.1960522	  -7.8593416	  -9.4879730	  -9.7119420	  -9.3412384	  -8.1196166	  -7.6309261	  -7.9347602	  -7.8437052	  -8.0226256	  -8.3312881	 -15.2690809	 -15.1400811	  -8.9545339	  -8.5271504	  -8.3455210	  -7.7332179	  -8.0913537	 -11.1109412	  -9.6216933	  -9.2371572	 -11.1434969	 -12.4499391	 -13.6263690	 -13.9407640	 -12.5367677	 -10.9197621	  -9.8430488	  -6.2252897	  -5.5407400	  -7.3362970	 -10.0815442	  -9.9774520	  -7.4197316	  -7.8136416	 -12.8206790	 -14.1003103	 -12.8221937	 -11.4886639	 -13.2806578	 -13.0668409	  -7.9271671	  -7.8245510	  -7.5552596	  -8.6653422	  -9.2489782	 -10.6337668	 -10.1684355	 -11.2323470	 -11.6864810	 -13.6077565	 -13.1544927	 -12.2221684	 -16.2271946	 -17.5997354	 -18.7746359	 -18.6155260	 -19.8653559	 -20.8106368	 -19.7160024	 -14.3350711	 -15.2691242	 -16.2152252	 -16.5525799	 -16.5678940	 -16.3243277	 -17.2764188	 -16.8614004	 -16.2597066	 -16.0383714	 -14.7865187	 -13.6104637	 -13.9856617	 -14.9258858	 -13.7666147	 -13.4443722	 -14.3981048	 -16.1515347	 -14.3883813	 -13.2955181	 -12.6034982	 -13.1783283	 -13.5681480	 -12.9919626	 -12.8410458	 -12.5844431	 -14.1586960	 -13.0743473
  17.6465716	  20.4204635	  21.3351918	  22.8729513	  32.0540558	  32.0746132	  34.3491901	  47.4535645	  49.2404833	  49.3124267	  52.0578133	  51.1062781	  55.5396555	  54.4346504	  45.9356572	  37.3143363	  34.4116248	  27.3646365	  24.8595144	  19.6843088	  22.6934597	  25.8070135	  24.2314361	  23.0331412	  24.3748163	  25.0146062	  22.4102068	  20.8179343	  22.3293666	  24.3455002	  22.7113925	  22.9341313	  25.0178564	  25.0006716	  22.4780145	  22.1301952	  21.3388345	  20.0832555	  24.3866078	  23.9134262	  23.5520311	  26.8832291	  27.3554959	  26.2384276	  28.0135020	  29.9580605	  31.6333832	  31.2861865	  29.1512517	  29.6470469	  25.7188162	  26.6773998	  25.9296103	  26.1321188	  26.8425971	  28.1980385	  28.2877456	  27.9505828	  30.0776755	  30.4120380	  29.1279224	  28.6566301	  28.9662999	  30.6390952	  31.1686910	  33.4609157	  36.9521985	  36.7994401	  36.0474206	  36.2048434	  38.6901252	  38.5522327	  42.5455250	  43.2688921	  37.1302736	  36.8016242	  37.5665949	  36.5238278	  23.7519746	  21.9196849	  17.8429229	  18.9224007	  21.0583042	  21.1012669	  20.7104146	  18.3083658	  17.1986385	  18.4465062	  17.7337952	  18.1925786	  19.2207827	  37.0573027	  36.7705572	  20.6323969	  19.5003284	  18.9689667	  17.4042144	  18.2616355	  29.7674921	  24.8394166	  24.1708858	  30.9031837	  34.1891975	  36.4073382	  37.2068858	  34.4788507	  31.3535552	  28.8970894	  19.5580921	  18.4810127	  22.7980703	  29.3303402	  28.5271678	  21.0712437	  21.9812691	  33.9333996	  35.9624114	  30.6969071	  26.3701414	  30.6956617	  30.2665693	  19.0250289	  18.8255892	  18.3104494	  21.3764818	  22.3500186	  24.7238369	  24.4366469	  27.5365886	  28.9530286	  33.6077867	  32.0241288	  29.0446706	  38.3708533	  42.5072957	  47.6277189	  47.6017990	  48.6989704	  50.4711547	  47.5797501	  35.0239113	  37.4620090	  40.1374660	  40.9343555	  40.8316035	  40.7003233	  43.7879452	  43.3613730	  42.4471725	  41.8125466	  39.0956105	  36.8722775	  38.4372211	  41.7793475	  38.1253620	  36.6013804	  38.0421237	  41.0245008	  36.8723607	  33.8932015	  32.9524074	  33.9680334	  35.2159545	  33.1866436	  32.6310186	  32.8313858	  35.5960266	  33.5938311
 -31.8911140	 -36.2922668	 -45.2639305	 -49.7363185	 -67.4960576	 -67.8131507	 -71.2319201	 -93.6290667	 -95.7012891	 -95.4099678	 -99.8442351	 -98.7180663	-107.9797422	-105.1976367	 -87.8706739	 -70.6681296	 -65.2001634	 -54.9278335	 -52.4980030	 -40.3048227	 -43.8509401	 -45.2421115	 -42.0323878	 -39.9776901	 -42.0057508	 -43.0691228	 -38.7339972	 -35.7043515	 -38.7742720	 -42.6928996	 -40.1267117	 -40.3826855	 -43.7019606	 -43.3418937	 -39.4163122	 -39.0657810	 -37.8211686	 -35.7792919	 -43.8349119	 -43.6192171	 -44.3135119	 -51.2129742	 -51.9326601	 -50.5455779	 -52.9259236	 -57.5926532	 -61.1578654	 -60.2666094	 -55.9825512	 -54.6029775	 -45.7575539	 -45.9300113	 -44.4737447	 -45.8323660	 -47.1969204	 -49.1609778	 -49.7238268	 -49.3999000	 -53.3560615	 -54.6012719	 -52.2222524	 -51.5407431	 -52.7859035	 -56.6678851	 -57.5155288	 -61.8227275	 -67.9840674	 -67.8213017	 -67.1786373	 -68.1873772	 -73.3408190	 -72.7599218	 -80.6670538	 -83.6807846	 -72.8303369	 -68.6701766	 -67.6968183	 -65.6359125	 -44.8537611	 -40.5753147	 -34.2183683	 -35.2472614	 -35.7448890	 -35.3919060	 -35.5066887	 -32.3097449	 -30.4403929	 -33.0486601	 -31.1293419	 -31.9746197	 -34.1618463	 -67.6488920	 -67.1749617	 -36.7981876	 -34.4821075	 -33.3910380	 -30.3928574	 -31.9281431	 -58.9340529	 -47.8436216	 -47.4409740	 -63.0991019	 -68.9369194	 -71.7569464	 -73.2533323	 -69.6763953	 -65.5263773	 -61.5926400	 -44.5483457	 -43.3806884	 -50.7115324	 -61.6304193	 -59.2127586	 -44.4531737	 -45.7800107	 -66.0803764	 -68.0059443	 -55.5858131	 -46.2596326	 -53.9577045	 -53.2842427	 -35.0577840	 -34.4844545	 -33.6634870	 -39.2244033	 -40.4424633	 -43.3998339	 -44.7417062	 -51.0800234	 -54.0167198	 -62.1491203	 -58.8027248	 -52.2798359	 -67.2132334	 -75.7992278	 -89.0805842	 -89.9853106	 -88.5665825	 -90.5755998	 -84.7871922	 -64.0914351	 -68.2060274	 -73.1617180	 -74.3128815	 -74.0801288	 -74.5567213	 -81.2058192	 -81.7701550	 -81.3296762	 -79.8675814	 -75.9536622	 -73.5049413	 -77.2696351	 -84.9606022	 -77.1670229	 -73.2121642	 -74.0989954	 -76.7405848	 -69.5663133	 -64.1228103	 -63.3474818	 -64.7952256	 -67.2986313	 -63.2288575	 -62.0262028	 -63.0541141	 -66.3133833	 -64.0434402
  46.9149752	  52.1310906	  74.2502879	  82.7681276	 108.4104024	 109.1366841	 112.8754033	 141.6589285	 143.1502041	 142.2455483	 147.6097423	 146.9226478	 160.7430986	 156.0512475	 130.0201957	 104.6425617	  97.0236686	  85.7091855	  85.1214034	  65.2063460	  66.9308983	  63.7259532	  58.8175082	  56.0649052	  58.6019240	  59.9784494	  54.2869890	  50.0630768	  54.5817468	  60.1647293	  56.9458535	  57.2080511	  61.5072845	  60.6590231	  55.8832282	  55.7291115	  54.2273944	  51.6902733	  63.1940031	  63.5236402	  65.9747648	  76.5038587	  77.3187142	  76.2239044	  78.5647652	  86.5631035	  92.3310565	  90.7178175	  84.3321784	  79.8851511	  65.6887562	  63.9548938	  61.7802380	  64.7150525	  66.8544240	  69.1873445	  70.3763541	  70.2647101	  76.0209532	  78.5108145	  75.1255030	  74.3810866	  76.8989988	  83.1950409	  84.1224243	  90.1368821	  98.5033476	  98.4398362	  98.4204804	 100.6480923	 108.4290206	 107.3079239	 119.0537211	 125.3885316	 110.8943693	 100.8830187	  96.4701309	  93.4042725	  67.8014123	  60.5150828	  53.0756855	  53.2919022	  49.6658917	  48.8236567	  49.9660932	  46.9434568	  44.3598677	  48.2034012	  44.8809730	  46.0030907	  49.2432352	  97.1433025	  96.5336622	  53.3183511	  49.4852486	  47.8046447	  43.6240406	  45.6802623	  91.2805487	  73.2246875	  73.8525413	  99.6781414	 107.3407732	 109.6894406	 111.8771695	 108.8258116	 104.9762961	 100.3416358	  77.2210495	  75.9726626	  85.2020879	  98.7680164	  94.1900233	  72.7115613	  73.9640831	  99.9640172	 100.4621434	  80.0163921	  65.3162131	  75.9940851	  75.1247253	  52.6219813	  51.2968432	  50.0305066	  57.0411885	  58.0507056	  60.7579531	  65.4920351	  75.1516048	  79.6051519	  90.6389481	  85.6170267	  75.0899511	  93.0072325	 106.3725395	 129.9107866	 132.7028545	 126.7030560	 127.8399709	 118.9023051	  92.8240633	  97.6694422	 104.3840003	 105.5987134	 105.4297012	 106.8708045	 117.2933151	 120.0233115	 121.1894132	 118.6327764	 114.6699199	 113.5885420	 119.7386930	 132.2254652	 120.1479276	 113.2377869	 112.2884675	 112.1472747	 102.4924792	  95.1313413	  94.8482578	  96.5576752	 100.1210693	  94.4219846	  92.5793354	  94.4730991	  97.2067721	  95.8446114
 -57.7115328	 -62.3678455	 -96.4731016	-108.0289785	-136.2134044	-137.0789939	-140.0809921	-168.4485981	-168.8062510	-167.4657571	-172.5530386	-172.7520316	-187.9982457	-182.2603380	-152.7729617	-124.2381208	-116.0777862	-106.6325019	-108.6948288	 -85.2705541	 -83.4615243	 -74.0446929	 -68.1788906	 -65.1729493	 -67.7775537	 -69.1957498	 -63.1684019	 -58.5548687	 -63.6831947	 -69.9121058	 -66.5942765	 -66.8660669	 -71.5245243	 -70.2561605	 -65.5316616	 -65.6592977	 -64.2329944	 -61.8461107	 -74.7696258	 -75.6345988	 -79.7552879	 -92.0821959	 -92.7683149	 -92.4915922	 -94.3517707	-104.5726106	-111.7161590	-109.4477069	-102.0814875	 -95.0696787	 -78.0619295	 -74.3090284	 -71.7770462	 -75.8557797	 -78.4287520	 -80.7870425	 -82.5151198	 -82.7373856	 -89.3820187	 -92.7455088	 -88.9476016	 -88.3568259	 -91.8087896	 -99.3199096	 -99.9655896	-106.5152318	-115.4213125	-115.4547599	-116.2533851	-119.3948809	-128.2410097	-126.8094846	-140.3047854	-149.1869324	-134.3940238	-119.6622755	-111.4655180	-107.8972650	 -83.8644737	 -74.6121958	 -67.6559014	 -66.6123358	 -58.5855620	 -57.1736207	 -59.3393369	 -57.1899004	 -54.1811938	 -58.7837685	 -54.5792410	 -55.6469970	 -59.1033057	-112.1975569	-111.5763817	 -64.2015246	 -59.0746556	 -57.0431049	 -52.9262463	 -54.9263653	-113.5090765	 -91.6846072	 -93.3765889	-124.6381060	-132.2196936	-133.1948350	-135.7325558	-134.4883732	-132.1426572	-128.0514672	-104.2556320	-102.4904036	-111.2524448	-124.1359693	-118.0748954	 -94.2283755	 -94.8928070	-120.7106059	-118.9837995	 -93.7924348	 -76.0384096	 -87.7534770	 -86.8117179	 -65.9828439	 -63.8489890	 -62.0086244	 -68.2084955	 -68.4378539	 -70.1270218	 -78.5065434	 -89.7385976	 -94.8853838	-106.8860030	-101.1500729	 -88.2239464	-105.5931097	-121.7158610	-151.7806407	-156.4540993	-146.6210178	-146.3393504	-135.7808800	-109.3674240	-113.5157593	-120.6605900	-121.8741168	-121.8818997	-124.0702926	-136.4635165	-141.3387382	-144.4444057	-141.1489108	-138.2069867	-139.3293111	-146.5758597	-161.4348217	-147.3972351	-138.6838307	-135.7348117	-131.8826870	-121.5033816	-113.6833059	-113.8042760	-115.3743424	-119.2351839	-113.1811222	-111.0225367	-113.6406272	-115.4350099	-115.5900276
  59.4687016	  62.5812504	  99.7780938	 111.2670754	 134.8503723	 135.4147954	 137.1586342	 158.5953756	 158.0211837	 156.7808474	 160.6619178	 161.5752406	 174.1325780	 168.8996076	 143.6552191	 119.0886534	 112.2820658	 106.5204422	 110.1665197	  90.1232910	  85.6506897	  71.5583129	  65.9957049	  63.2877005	  65.4210248	  66.5832878	  61.4162240	  57.3621872	  61.9660279	  67.5362006	  64.7118346	  65.0166673	  69.2225020	  67.8111187	  63.9316376	  64.2477008	  63.1952983	  61.5734397	  73.0622203	  74.1592535	  78.9334622	  90.1106641	  90.5174045	  91.0953890	  92.4711349	 102.3266021	 109.0403261	 106.5565902	  99.9287009	  92.5367124	  77.1362477	  72.6139717	  70.3364790	  74.4316729	  76.7086571	  78.7339585	  80.6634553	  81.1522485	  87.2102496	  90.4834748	  87.1170824	  86.8214388	  90.2602538	  96.9773522	  97.1738565	 102.8040764	 110.2022974	 110.2312283	 111.4930188	 114.6323781	 122.2815566	 120.9708680	 133.0088406	 141.9246700	 130.4905174	 115.2748179	 105.1293079	 101.8462451	  85.0665413	  76.2703080	  70.8056146	  68.8173888	  59.1371575	  57.2310696	  59.7494116	  58.3335916	  55.3867088	  60.1514628	  56.0982304	  56.7984217	  59.4364168	 104.8704924	 104.3681592	  64.4244547	  59.0634739	  57.1032090	  54.4381258	  55.7595669	 113.7453109	  94.0918383	  95.9411696	 123.9602242	 129.6202660	 129.2467689	 131.5566495	 132.1913021	 131.5357913	 128.8315524	 110.2481385	 107.8506940	 114.0792383	 123.5043091	 117.7105344	  97.3060238	  97.2864515	 117.2810415	 113.8824702	  90.1425403	  73.4645756	  83.5621788	  82.7036569	  69.0320434	  66.6064460	  64.4078601	  68.0028369	  67.2275488	  67.6976920	  77.6013625	  87.5656961	  92.1420590	 102.6473409	  97.5278285	  85.3775182	  99.7944421	 114.8717188	 143.0050686	 148.1419620	 138.0020775	 136.8786580	 127.5128111	 105.6037892	 108.2582094	 114.4487583	 115.7774609	 115.7651314	 117.9858303	 129.2773110	 134.6541486	 138.6266025	 135.5316614	 133.8083964	 136.2711578	 142.5476473	 155.6380297	 143.3228035	 135.2177285	 131.5763203	 125.8006470	 116.9000720	 110.1736079	 110.3589481	 111.4031188	 114.6695170	 109.5479569	 107.5565718	 110.6350945	 111.7934894	 112.9570374
 -50.4658548	 -51.9902555	 -81.3131484	 -89.6428168	-104.3640415	-104.4716630	-105.1730507	-117.3431113	-116.5119141	-115.7737152	-118.1547733	-119.1672517	-126.7886238	-123.2508108	-107.2147014	 -91.3237276	 -86.9552928	 -84.6480822	 -87.9475873	 -75.6569889	 -71.1741021	 -57.0917895	 -52.9678381	 -51.0083298	 -52.3716206	 -53.1107523	 -49.5769157	 -46.7515200	 -49.9764420	 -53.8993331	 -51.9672436	 -52.2882931	 -55.3398178	 -54.1475258	 -51.5252311	 -51.8554234	 -51.2882481	 -50.5806183	 -58.5159723	 -59.4530977	 -63.4575114	 -71.1693726	 -71.3118626	 -72.2442700	 -73.2506359	 -80.3280105	 -84.9951418	 -82.9550411	 -78.4049568	 -72.9166400	 -62.5289592	 -58.9062533	 -57.3735486	 -60.4040363	 -61.8400582	 -63.2671330	 -64.9098679	 -65.4455782	 -69.7087740	 -72.0294406	 -69.7313095	 -69.6837025	 -72.1861216	 -76.6605811	 -76.5598210	 -80.2937894	 -84.9634226	 -84.9339822	 -86.0472005	 -88.3031126	 -93.2601318	 -92.3907013	-100.5504453	-107.0179053	-100.5010741	 -89.2215769	 -80.2403065	 -77.8855362	 -69.7717848	 -63.6100794	 -59.9594348	 -57.9000014	 -50.1566939	 -48.2475383	 -50.2633056	 -49.1122717	 -46.7386884	 -50.8573582	 -47.8899746	 -48.1690935	 -49.5421783	 -78.8372935	 -78.5206062	 -53.1916126	 -49.0173924	 -47.5321551	 -46.6453611	 -47.1399059	 -90.5527496	 -77.5948824	 -78.7275894	 -97.0603382	-100.1874494	 -99.2679365	-100.8673918	-102.2961440	-102.5975440	-101.2815324	 -90.4887540	 -88.1522322	 -91.3661260	 -96.6127917	 -92.6265044	 -79.3656602	 -78.9987708	 -90.8667896	 -87.3724019	 -70.4553146	 -58.4433845	 -65.1010152	 -64.4586862	 -58.9759728	 -57.0220907	 -55.0755001	 -56.0416604	 -54.6840694	 -54.3714665	 -62.6667654	 -69.2603677	 -72.3423074	 -79.6132246	 -76.0716064	 -67.4704519	 -77.6990766	 -88.3525524	-107.4390056	-111.3073881	-104.2149954	-103.2177913	 -97.1648790	 -82.6116816	 -83.9130505	 -88.2217773	 -89.5250664	 -89.3114749	 -90.8995280	 -98.6446881	-102.6179442	-105.8550073	-103.7712922	-102.8543849	-105.0544106	-109.0143504	-117.4335768	-109.4134425	-103.9007535	-101.1364605	 -96.2623516	 -90.3368588	 -85.6868768	 -85.7650294	 -86.2459050	 -88.3522671	 -84.8122669	 -83.3736640	 -86.3363862	 -87.2006486	 -88.3885202
  34.0292837	  34.5608395	  50.7995812	  55.0372442	  61.5658601	  61.4328658	  61.6096110	  66.5497511	  65.9833218	  65.7211830	  66.8493490	  67.4888393	  70.7526317	  69.0520527	  61.8410492	  54.4821574	  52.4187673	  52.0168689	  53.8783640	  48.7262973	  46.0832483	  36.5720951	  34.2768446	  33.2135302	  33.8891912	  34.2362485	  32.3896268	  30.9113969	  32.5893861	  34.6393719	  33.6266177	  33.8916843	  35.5738988	  34.8431814	  33.4387272	  33.6687366	  33.4845878	  33.3586966	  37.4139041	  37.9567565	  40.3131349	  44.1679703	  44.1697480	  44.8852848	  45.5185393	  49.1482496	  51.4272094	  50.2466626	  47.9963549	  45.1930522	  40.2039241	  38.2714004	  37.5416900	  39.1462733	  39.7623969	  40.5277733	  41.5359117	  41.9156994	  44.1179914	  45.2831824	  44.1443402	  44.1857410	  45.4655796	  47.6050981	  47.4648471	  49.2638065	  51.3815592	  51.3315207	  51.9470290	  53.0745090	  55.3716114	  54.9654311	  58.9544414	  62.2326096	  59.6398646	  53.8386251	  48.2650887	  47.0052514	  44.7696514	  41.7287415	  39.7758468	  38.3965202	  34.2235610	  32.9252956	  34.0284315	  33.0860412	  31.5929868	  34.2832698	  32.6960969	  32.7314787	  33.1551886	  46.6064242	  46.4567287	  35.0246804	  32.7621516	  31.9211468	  32.0287634	  32.0477684	  55.4350900	  49.4634656	  49.8253649	  58.2069596	  59.4263011	  58.7217400	  59.5176585	  60.6219147	  61.0493296	  60.5958091	  56.1555133	  54.6758154	  55.8050540	  57.9406359	  56.0384068	  49.7931252	  49.4719204	  54.6025255	  52.3220010	  43.6080132	  37.3006443	  40.4755876	  40.1014937	  39.5324106	  38.4517538	  37.2636592	  36.9340600	  35.7416167	  35.2841152	  40.1641906	  43.2456174	  44.7432916	  48.5324614	  46.7239747	  42.3456885	  48.0528507	  53.4345060	  62.4359511	  64.3966984	  61.0783399	  60.6161597	  57.9138291	  50.6819811	  51.1739978	  53.4197826	  54.3249534	  54.0387588	  54.8215597	  58.6234971	  60.5741244	  62.3027051	  61.3357617	  60.8611674	  61.9973752	  63.7441083	  67.5258600	  63.8250743	  61.1964423	  59.8530343	  57.2635963	  54.3771029	  51.9352953	  51.9592307	  52.1131458	  53.0728962	  51.1216239	  50.3444876	  52.4486393	  53.0315836	  53.6997943
