  -0.5680602	  -0.5484592	  -0.4562079	  -0.4240026	  -0.3826317	  -0.3834434	  -0.4903274	  -0.5890967	  -0.5047611	  -0.5392321	  -0.5114135	  -0.3000728	  -0.1535978	  -0.2328029	  -0.3504675	  -0.3148530	  -0.1282410	  -0.1725887	  -0.2675752	  -0.3413869	  -0.3742276	  -0.4358017	  -0.4524902	  -0.5197411	  -0.5702672	  -0.5990458	  -0.5419624	  -0.5454253	  -0.5612140	  -0.5104337	  -0.5087223	  -0.5285098	  -0.5137573	  -0.5485695	  -0.5114255	  -0.5117551	  -0.4755788	  -0.5197264	  -0.5406108	  -0.5652500	  -0.5050009	  -0.4080949	  -0.6293398	  -0.6429924	  -0.4888250	  -0.4768373	  -0.3490589	  -0.3759599	  -0.4170803	  -0.4193453	  -0.4411850
   3.4287040	   3.4360040	   2.9917833	   2.9554812	   2.8071768	   2.5333154	   3.2643626	   3.8743047	   3.3088580	   3.4498190	   3.3624866	   2.0349394	   1.1401659	   1.6409776	   2.4251767	   2.2808719	   1.1810281	   1.5098819	   2.1058867	   2.5102373	   2.8511142	   3.2287532	   3.0234251	   3.3511346	   3.5001178	   3.5956199	   3.3523178	   3.5256525	   3.6297783	   3.1952496	   3.2182108	   3.4770464	   3.3812931	   3.5844042	   3.4165637	   3.4228843	   3.2087011	   3.5133821	   3.7554787	   3.8436482	   3.3461393	   2.7426655	   3.9812699	   4.0348618	   3.2248106	   3.1647675	   2.3178234	   2.3732873	   3.1620096	   3.1891061	   2.9585059
 -11.0275264	 -11.4034876	 -10.3467385	 -10.7610458	 -10.7011254	  -8.8771432	 -11.2789050	 -13.1857774	 -11.3910466	 -11.5335218	 -11.6257908	  -7.5107581	  -4.6653719	  -6.2315049	  -8.8749547	  -8.7328775	  -5.4654308	  -6.5244928	  -8.3778769	  -9.4949904	 -11.0442527	 -12.0566242	 -10.5733055	 -11.3373152	 -11.2730769	 -11.5145593	 -10.9501719	 -11.8509277	 -12.2485500	 -10.6102385	 -10.8120175	 -11.9624240	 -11.5969641	 -12.1737147	 -11.8452045	 -11.8881463	 -11.2477570	 -12.2757329	 -13.4060937	 -13.3030604	 -11.3039089	  -9.5596894	 -13.0901966	 -13.1915134	 -11.0992786	 -10.9722165	  -8.0892132	  -7.9147293	 -12.0996819	 -12.2269040	 -10.1572779
  24.6379955	  26.1771103	  24.7202596	  26.7578764	  27.6095890	  21.6981476	  26.6440727	  30.5243142	  27.0379493	  26.6354428	  27.7784215	  19.4574265	  13.2111007	  16.3811876	  22.2994161	  22.7850197	  16.3634718	  18.3452940	  22.0953966	  24.1686119	  28.6175503	  30.0068163	  25.2595448	  26.2572608	  24.9899639	  25.6600684	  24.7337620	  27.2751434	  28.3351214	  24.4225470	  25.1446136	  28.1561131	  27.2168157	  28.2470535	  27.9269910	  28.0741404	  26.8875623	  29.2076493	  32.3942869	  30.9847657	  25.8442230	  22.6896416	  29.1858391	  29.2846935	  25.9316708	  25.8404294	  19.3670137	  18.1995198	  30.9321976	  31.2882349	  23.7357892
 -42.5699190	 -46.1838871	 -45.3040470	 -50.3911327	 -53.3613779	 -40.8521804	 -47.9573500	 -53.6550409	 -49.1610744	 -47.3884923	 -50.7911988	 -38.5895115	 -28.2185141	 -32.7944197	 -42.5321074	 -44.6576504	 -35.3973154	 -37.7401861	 -43.1957418	 -46.0479290	 -55.2433717	 -55.8154128	 -45.8453174	 -46.3391967	 -42.6369453	 -44.2195553	 -42.9989523	 -47.9686604	 -50.0848408	 -43.2888789	 -44.8696614	 -50.4054338	 -48.6890177	 -49.9450492	 -49.8736604	 -50.2058449	 -48.8211762	 -52.7520019	 -59.0377594	 -54.4663808	 -44.9737315	 -40.9259114	 -49.4157277	 -49.4172694	 -45.8395325	 -46.0188029	 -35.4571127	 -32.3177137	 -59.0518836	 -59.7464874	 -42.4559444
  59.6958989	  65.7102667	  66.7504780	  75.4363983	  81.0770389	  61.6892487	  69.2133879	  75.6326148	  71.7987736	  68.2106355	  74.3310506	  60.7395434	  47.2928824	  52.1682567	  64.4554609	  68.7892680	  58.5621912	  60.2967799	  66.2771026	  69.2604733	  83.7659517	  82.2638300	  66.4867651	  65.5714128	  58.9858948	  61.8016159	  60.4451159	  67.8955946	  71.1360171	  61.9364227	  64.3808453	  72.1373312	  69.8086172	  70.8556956	  71.0909205	  71.6540746	  70.8613654	  76.1109165	  85.4279776	  76.6406802	  63.1909252	  59.2493453	  67.5276491	  67.3506559	  64.8887074	  65.5027720	  52.3238239	  46.8772741	  88.9819114	  90.0034263	  61.6737393
 -69.4690381	 -77.0914836	 -80.6941512	 -91.7824902	 -99.1294607	 -76.0099746	 -82.0513925	 -87.8353689	 -85.9685257	 -81.0730967	 -88.8044207	 -77.1142965	 -63.3874431	 -67.2288048	 -79.2900679	 -85.1405139	 -76.4018568	 -77.1077189	 -82.1489343	 -84.4723624	-102.3332810	 -98.8186387	 -78.9650761	 -76.2943004	 -67.8231455	 -71.6284538	 -70.3555610	 -79.2237231	 -83.0567810	 -73.0912056	 -75.9431513	 -84.5317462	 -82.1133115	 -82.6415231	 -83.0468603	 -83.7836502	 -84.1853600	 -89.8237562	-100.5484321	 -88.9649245	 -73.7936770	 -70.8178239	 -77.0781852	 -76.7138736	 -75.9035177	 -76.8211339	 -63.8641221	 -57.0575998	-108.6949898	-109.8675551	 -74.7247355
  67.4080687	  74.9735717	  80.2885305	  91.1505992	  98.1350063	  76.7000816	  80.3893358	  84.6284338	  84.6468281	  79.7561727	  86.9035275	  79.1735492	  68.2305318	  70.4023289	  79.5378046	  85.1897870	  79.5291000	  79.6384459	  82.9057987	  84.1725511	 101.3018910	  97.2630414	  77.3295735	  73.5629895	  65.2590670	  69.1755708	  68.2192991	  76.6483921	  80.1518501	  71.4933531	  74.0514763	  81.6361662	  79.6983925	  79.7531936	  80.1802603	  80.9011605	  82.3093184	  87.2098684	  96.8607040	  85.9327851	  72.2005072	  70.4884799	  74.2229474	  73.7541991	  74.1075204	  74.9694989	  64.8222726	  58.4608871	 108.2375085	 109.2897585	  75.6846907
 -54.0782746	 -59.9031877	 -64.9920758	 -73.0497159	 -77.9214424	 -62.7856608	 -64.4379077	 -66.9159050	 -67.7454185	 -64.1383681	 -68.9149974	 -65.0744477	 -58.4213227	 -59.2304394	 -64.4005692	 -68.3508743	 -65.7426783	 -65.8367055	 -67.4290272	 -67.8711066	 -80.3477306	 -77.3371844	 -61.9138022	 -58.3974363	 -52.2091355	 -55.1916108	 -54.6576798	 -60.9467765	 -63.3915016	 -57.4700298	 -59.1966284	 -64.4505323	 -63.2747856	 -63.1464250	 -63.5044704	 -64.0059651	 -65.5979905	 -68.9929430	 -75.6536089	 -68.3008098	 -58.5667580	 -57.8439643	 -59.4992137	 -59.0687939	 -59.7642528	 -60.3001921	 -54.0654272	 -49.6251686	 -86.6153468	 -87.3332668	 -62.9221812
  34.9122055	  38.2409454	  41.5357280	  45.8412727	  48.2428992	  40.5398901	  41.0124345	  42.0820677	  42.7778214	  40.9016359	  43.0866835	  41.7183552	  38.7627310	  38.9124880	  40.9581434	  42.8905730	  42.1670373	  42.3633011	  42.9147594	  43.0301979	  49.5732059	  48.0506879	  39.4253779	  37.2038554	  33.8494884	  35.4436237	  35.2419748	  38.7644284	  40.0048055	  36.9538590	  37.7811980	  40.4977288	  39.9911997	  39.9108462	  40.1393050	  40.3712219	  41.4423586	  43.2215487	  46.5720744	  43.1932465	  38.1099347	  37.8819848	  38.2509375	  37.9715785	  38.5189979	  38.7337493	  35.8795335	  33.6409812	  53.7355899	  54.0866920	  41.3030447
