 31.649983361	 32.779023497	 31.516093144	 35.253758713	 31.486289878	 40.505013336	 40.218135575	 33.758052617	 45.923112467	 58.657123435	 57.560689064	 70.613432216	 71.924378392	 77.121207708	 75.524959626	 84.363663402	 80.793295460	 85.124308980	 81.289527613	 83.751399716	 82.018047055	 83.112956956	 81.340758231	 84.540258969	 80.618616117	 84.906450038	 86.854274607	 83.531064952	 88.357634002	 85.428576898	 78.101040147	 77.842469659	 73.974540701	 73.264616111	 74.020830067	 70.933705411	 81.438941113	 85.403224935	 86.803699591	 84.592516045	 87.238627291	 84.537843069	 86.046355620	 86.125480173	 85.994482914	 88.552396798	 82.576390505	 86.232245914	 82.206826979	 80.746889389	 79.690568927	 75.299119814	 77.494495889	 75.400510886	 74.215197504	 75.956022579	 72.362073300	 75.448541831	 76.816263038	 76.103702836	 78.026789844	 78.217160017	 77.307643492	 77.889080735	 78.197842463	 81.970928597	 86.634612606	 90.890796778	 91.716487459	 92.633137119	 90.992517261	 98.661885741	 95.550900871	 99.702405899	 94.494579620	 91.349894503	 91.690702768	 90.581937463	 88.052252247	 88.845026319	 83.342718375	 82.306509824	 74.228739669	 70.728475784	 67.892627054	 62.574728888	 57.520571827	 52.202623280	 45.782437248	 44.995259793	 38.452009087	 43.783285019	 38.066872006	 45.480143140	 54.678673989	 47.065753694	 46.869921003	 39.414335278	 31.458242775	 32.037093569	 29.282676849	 71.471689924	 76.733839027	 74.354048196	 77.279922662	 85.875985725	 84.753119779	 85.608168269	 85.179252856	 86.100305817	 82.769443700	 85.608409541	 82.545688973	 85.902181551	 82.316340213	 82.669105583	 72.041186317	 58.166282598	 56.324862279	 51.563729027	 51.183314551	 52.156389553	 46.297540961
 -2.355998953	 -5.136696452	 -5.619530994	 -9.768908183	 -6.701171737	  1.443041886	  0.743955000	 -2.991218578	 -0.622894988	 -1.976333130	  0.313733336	 -0.929982170	 -2.996095343	 -2.344560993	 -5.418509020	  0.894140534	 -3.070728464	 -0.656634362	 -2.727572381	 -2.193423553	 -3.311588494	 -1.907177321	 -2.630416542	 -3.925253066	 -4.956195745	 -2.883297212	 -2.398466377	 -0.496110807	 -2.451494339	 -1.863228831	 -4.417180574	 -3.338406952	 -4.871993220	-10.121848819	 -7.772562827	 -3.905435054	-10.711314386	-12.181697384	 -9.300261317	-13.807777243	 -8.952779168	-12.707187620	 -8.177577264	-11.971559221	 -8.908896049	 -9.110078327	-13.893745632	 -7.951364159	-12.177951876	 -9.406998061	 -8.171643755	 -7.918741688	 -6.951348725	 -3.802452667	 -3.012600577	 -2.921830587	 -3.124440178	 -3.492421461	 -4.823242879	 -4.345249825	 -5.263320218	 -3.210430564	 -1.234669845	 -2.734483424	 -1.502440164	 -2.736396694	 -3.866012453	 -5.928387718	 -5.627782142	 -8.559605736	 -8.394087730	 -6.172123887	-11.167031110	 -6.545522637	 -8.840406900	 -7.318245068	 -4.935255679	 -5.256842552	 -4.998878919	 -4.841456255	 -6.514459904	 -6.339372732	 -4.779975018	 -5.616088179	 -3.015875261	 -1.715612673	 -0.226289250	 -2.845119936	 -6.659821485	 -6.135564669	 -6.030177937	 -4.354232423	 -8.021502408	 -0.570702287	 -1.037338622	 -0.868574783	 -2.748676942	 -4.645795544	 -6.036188192	 -7.010066998	 -5.808938384	  2.506914151	 -1.933247806	  4.115793316	 -0.266967813	 -1.864852764	  0.590099951	 -1.243212532	 -0.645478531	 -5.803301298	 -0.214701059	 -6.634183675	 -1.945279616	 -2.181901283	  0.748447717	 -1.601913040	  0.749289391	 -0.942003947	 -1.778592145	 -0.455133167	 -0.558326164	 -4.100559965	  1.776300240
-33.684065171	-34.908472077	-37.702140054	-36.902293526	-37.276965391	-38.976194923	-41.559496904	-32.230592052	-24.054520505	-47.291640581	-34.659984184	-37.403278377	-40.458785844	-40.139342537	-39.771048748	-30.343727586	-34.620853545	-28.143227410	-34.818634974	-30.817210422	-34.322949949	-30.898739227	-33.678157868	-27.731444908	-33.791891020	-27.280789264	-25.899413939	-34.585421762	-28.474480804	-32.328219510	-38.175134972	-24.977105769	-35.183102699	-38.165429380	-37.065525625	-25.083336029	-33.526699091	-31.326844215	-31.200297540	-34.818945651	-32.466648120	-32.592050474	-31.824871943	-32.061858569	-33.335204481	-32.459370508	-36.630171920	-32.145016117	-35.507766258	-36.020467583	-33.521940799	-33.893396580	-30.755348666	-32.315498321	-33.238807848	-29.330926029	-35.565265171	-28.641302902	-30.628945941	-33.297477237	-32.822647905	-33.823699004	-35.074541610	-32.149623904	-35.275057146	-32.768940259	-30.656114844	-32.155730697	-34.433107265	-32.971771105	-35.325312742	-27.022989101	-34.118944036	-29.014077957	-31.037696585	-34.466453160	-34.920494352	-33.692687507	-35.051450494	-32.058298970	-37.635950708	-32.224120203	-36.682922405	-34.002104112	-30.818810226	-33.474689823	-36.517758762	-37.168834522	-39.176011893	-34.709517653	-40.697580805	-35.658515595	-47.711486303	-29.728259775	-44.052347142	-31.347761519	-43.413446801	-28.601598601	-37.922005012	-33.049291892	-38.290407835	-33.073032054	-32.779752027	-32.983555979	-26.504471419	-38.309110835	-35.458930980	-37.662593990	-38.278763658	-36.268565175	-39.490905266	-36.956941972	-41.215391081	-32.033825448	-34.992511087	-28.940757460	-24.179481065	-34.706074817	-29.058393033	-31.336531437	-32.894356738	-38.488425146	-30.231171543
 14.857719714	  8.079949640	 11.779779186	 20.815457673	 16.778644684	  5.147732982	  2.850745310	  9.958857339	  8.436881605	  2.548504520	  7.321465244	  6.798108251	  4.545495672	 10.072713294	  8.156194055	 14.728546469	 10.449561178	 14.594355606	 10.714786992	 11.272253770	 10.506877645	 11.161560855	  9.171591112	  7.686393453	  4.049047105	  7.299822547	  7.300532957	  8.968482182	  7.152376720	  9.471534379	 10.073724943	 12.038990860	 12.742769948	 15.876447540	 17.998910808	 17.171364771	 22.208589775	 19.575983600	 18.211117214	 13.367337302	 16.422183057	 12.221444601	 18.696481464	 14.897024651	 16.613824686	 13.409242292	 10.927799611	 14.054558632	  9.580630534	  7.586565715	  8.402845786	  9.818371218	  8.594717721	 10.866899672	 11.817381879	 13.300766435	 11.464031468	 11.328602721	  7.635344239	  9.957725813	  8.560146101	  9.554800268	 12.639469398	  9.517491677	 16.183465515	 16.440698751	 14.972501301	 15.939955779	 15.985556702	 18.737348783	 21.910555558	 18.064445675	 19.465358536	 19.032199695	 18.183865763	 19.219304513	 20.662863509	 20.513820787	 18.267202673	 16.356820703	 15.405359886	 11.246390790	 11.363885548	  6.695582219	  8.598082509	  8.090327484	 10.847217966	  6.636991306	  4.456649202	  5.489499154	  6.390424122	 10.382880934	  7.373823054	  9.145409826	  8.029064475	  9.228468994	 11.159236900	 11.169610797	 12.572770717	  9.007945254	 13.909966016	 13.625049743	  2.926105883	  9.115402650	  6.528981728	 10.734464870	 10.931750548	 10.301745743	 10.969231019	  4.313800048	 12.211369226	  4.919716566	  9.914343919	  7.161341598	  8.663217797	  3.604516993	  7.364454779	  7.584055577	 12.420569313	  7.885494135	  5.623953043	  2.968665712	  5.164670175
  3.750757756	  2.602324651	  2.716493131	  3.523226381	  4.338075875	 -4.692558061	 -8.654416715	  0.890232859	  8.321540369	 -9.442392509	  0.062108894	 -0.014335369	 -3.390106213	 -4.358998632	 -6.564477685	  4.379885720	 -0.334212970	  4.421344928	 -0.157364572	  3.292520984	  0.139173370	  3.184122479	  0.493509553	  4.333728512	 -1.366894699	  5.082629643	  5.647956107	 -2.817273961	  3.960678394	  1.571443537	 -0.253525422	  4.320985935	  3.266549008	  2.831213110	  2.352782726	  3.594030944	  3.079528122	  1.231420489	  4.336992698	  5.969386575	  5.174365809	  6.266325814	  3.194635749	  6.088050119	  5.173426400	  7.340150593	  7.040650594	  5.512702949	  6.169267666	 -0.387353292	  1.603379053	 -3.903095420	  0.661143322	 -1.176867932	 -0.883506314	  1.291224152	 -5.370268435	  0.519828228	  0.673149138	 -1.429329424	  1.811507280	  1.939178617	 -0.050774881	  5.439114471	  3.321418343	  4.254494601	  7.945152010	  9.572749313	  8.427503354	  7.161924772	  4.361184750	  7.219348607	  9.850844266	  9.150229120	 11.742820695	 11.152838393	  7.253596838	  7.162426554	  8.949934035	 11.855818354	 12.181488243	 11.737032825	 13.267679577	 13.920299127	 12.285379517	 11.906119276	  8.577686026	  7.983494954	  5.231188594	  7.433950961	  4.624157184	  3.181737036	 -2.124622583	  5.295114133	 -5.566837199	  7.287896643	  9.021528406	  2.429113003	  0.057344833	  4.622989353	  0.801513875	  6.737122455	  4.177529382	  1.266325233	  4.337446731	 -1.109278186	  0.371309801	 -1.510494484	 -2.541386310	 -2.375414871	 -5.291682462	 -1.624010628	 -4.379177073	  4.060994543	  0.635303037	  5.659831526	  0.702868253	 -5.207991353	 -3.456845826	 -2.849909800	  2.165160568	 -4.440987696	  0.970543356
  1.427953322	  1.598621429	  0.569985472	 -4.452246519	  0.165964206	 -6.620892954	-10.568439257	 -3.223294386	 -9.097344791	-18.990036706	-15.414606725	-15.650136541	-20.257010530	-17.224202088	-22.809342009	-16.153552342	-20.788246782	-17.483656022	-21.566744666	-20.204438863	-22.240181815	-20.511328626	-21.299429245	-19.023686145	-24.393331468	-19.007784433	-17.051979286	-17.260781804	-14.247187439	-11.066027407	 -6.983261407	 -5.299747753	 -0.027569696	 -4.346773296	 -0.929873892	 -8.502642104	 -0.442064707	  0.847121673	  3.572524499	  3.658225592	  1.255566527	  3.162768843	  3.897159269	  1.036441930	  4.495795345	  4.261061846	  2.764479142	  3.340788275	  4.058845332	  0.516952676	 -1.176829795	 -8.253765703	 -7.777783380	 -6.066103886	 -6.446739408	 -5.445921579	 -6.742816826	 -4.913746628	 -4.395620787	 -4.300910982	 -6.007668139	 -3.473883070	  2.242233234	  0.809475616	  4.149805230	  1.814175305	 -2.963782641	 -1.424545268	 -0.161193106	 -3.009743162	 -1.048305865	 -5.842133560	 -6.603537073	 -8.027044978	 -6.755918058	 -4.045427940	 -2.058419586	 -5.472314007	 -2.619915444	 -4.787851566	 -0.736740738	 -2.614041467	 -3.916826286	 -3.976937494	 -4.950532271	 -2.020081517	  0.195226185	 -1.614319782	 -1.923556908	 -2.394909502	 -0.812551369	 -0.331742764	  1.741752272	 -4.218085728	 -4.847243103	 -6.424103291	 -3.735138811	 -0.145868184	  0.551058107	 -2.557284626	  0.001303991	 -7.297075725	-14.083504190	-10.035810105	-12.063331975	-14.135955823	-13.265057835	-15.102264796	-15.566562399	-19.502239934	-15.111296593	-20.560815451	-16.703634712	-15.890132153	-15.069293765	-11.695823920	 -8.305881936	 -8.184993943	-14.215267447	-14.691152307	 -9.463841182	 -6.136148600	 -9.017082464
 -0.173415559	  6.164924879	  1.713092653	  3.541007436	  1.777270069	  0.524508635	 -0.528680998	  2.176753117	 -1.704804258	 -5.049600134	  2.519253607	  0.878939388	 -3.002417371	 -0.162941573	 -3.214639098	 -1.467759349	 -2.002640343	 -0.672833511	 -2.575368156	 -1.879155443	 -3.975560296	 -2.501415108	 -4.055592749	 -4.791386881	 -8.209761749	 -5.838480944	 -5.181403276	 -3.986457506	 -0.242102178	  3.548310901	  4.648710188	  3.460230001	  3.158319285	  2.484345622	  3.243478299	  1.645498225	 -3.148468838	 -2.567818761	 -3.464947753	 -1.558618033	 -6.636686958	 -4.858730595	 -6.379026138	 -3.680396532	 -7.293578532	 -4.493263955	 -5.292778683	 -3.841064139	 -0.849420879	 -2.390457324	 -3.569872795	 -9.282140558	 -7.047904973	 -6.659024145	 -7.776254701	 -5.495925118	-10.824973698	 -5.688222801	 -4.571706425	 -6.496606835	 -5.493321888	 -7.062034228	 -6.042111447	 -3.785853794	 -5.250655883	 -3.241602385	 -3.212950755	 -2.656316254	 -5.119819827	 -4.110429912	 -6.082514223	 -3.420631149	 -5.664783179	 -5.107535955	 -5.179503222	 -5.546848636	 -4.204952158	 -7.358584062	 -5.367510018	 -4.424528717	 -1.673450214	  1.359020144	 -3.723930613	 -2.997995775	 -2.719391559	 -0.460093715	 -0.029411576	  2.510325693	  3.582473470	  1.797901779	  2.380806001	  6.523312368	  4.009203265	  4.065445286	  1.873656363	 -0.040660490	  0.495584565	  0.841408690	 -1.044246731	  3.245249286	 -1.583354168	 -0.979947289	  1.382968582	 -1.262661531	  0.347057000	  2.500444664	  3.308346561	  3.465282378	  3.185566731	  1.731734455	  1.038145134	 -0.297550498	 -1.365585019	  0.885748676	  1.216131783	 -0.655229393	  0.724583874	 -5.216430773	 -1.393568017	  2.755420851	  3.309347317	  4.924667076	  5.034620312
 -1.619062331	  0.501211856	 -0.110169695	 -0.486191417	 -1.621858322	  2.607243149	  2.371213403	  0.949942666	  2.928883139	  0.447244517	  9.682659643	  7.246940186	  5.340343983	  8.767960527	  6.989306718	  9.579556035	  8.172814533	  9.060168594	  8.805358640	  9.959139582	  8.031370853	  9.477040659	  7.876509000	  9.576516249	  7.510712593	 10.635395251	 10.334762216	  6.841340634	  8.838961197	  6.241114054	  2.991561102	 -2.769702449	 -4.377678998	 -1.422111222	 -1.310369578	 -0.872445284	 -1.576136497	 -3.758461260	 -5.512770443	 -3.909958285	 -3.316118716	 -4.457850512	 -0.449326972	 -0.107464608	 -0.042525747	 -2.746319516	 -2.230298406	 -1.509158446	 -1.605296491	  0.344851832	 -2.100112726	 -1.711575278	 -1.651240649	 -0.234323461	 -0.160804476	 -1.039441907	 -1.505886854	 -1.434816949	 -1.719889531	  0.509526455	  0.565453786	  3.999433838	  0.774410904	 -2.223651610	 -2.435481084	 -3.814822645	 -5.171818656	 -5.751854153	 -8.027429051	 -5.095149820	 -5.546392058	 -4.469145276	 -3.721864480	 -1.713531324	 -2.874480720	 -3.853233185	 -2.561291421	 -3.383447258	 -5.835046233	 -3.091411721	 -4.780906622	 -2.828435409	 -4.753931747	 -1.725680848	 -0.959476848	 -1.463570134	 -2.936823265	 -0.359407430	  1.155530059	 -1.928778059	 -1.027350359	 -1.146606239	  1.962377052	 -2.260440318	  1.812584380	  1.805709727	  6.043828299	 -0.853150513	  0.099137597	  0.022347742	 -0.244914389	  7.080237731	 10.045327385	  9.574585805	  9.503595351	  9.133595565	  9.244787436	 10.597346175	 10.864780742	  9.686436251	 11.250502615	  9.407042030	  8.345171552	 10.038056905	  9.433038392	  8.436272599	  6.661560438	  5.770340076	  5.204440332	  7.390691510	  5.932925339	  0.105649774	  9.758398342
  0.014802224	  0.770433799	 -1.321189107	 -3.325453331	 -2.319232138	  2.381109770	  0.399756492	  3.601150317	  1.093758335	 -0.882643692	  5.301141191	  5.037940511	  4.631254203	  6.430670343	  6.495411399	  4.816014648	  7.352624276	  4.818100268	  7.756861866	  7.376066849	  7.474349420	  7.276208727	  7.648230308	  7.091956370	  7.380948832	  9.208684347	  8.412870100	  8.594584081	  5.504860339	  0.740094383	 -1.449206967	 -1.394218630	  0.607091097	  0.298225240	 -1.086487822	 -1.299238038	  0.644030457	  0.753507491	  0.771661259	  1.642558287	  1.822734098	  1.796961742	  1.670187355	  4.297629843	  0.543316725	  1.294934222	  3.021081364	  0.845844893	  2.103410860	  6.009670477	  5.112154407	  3.990587481	  5.379633480	  4.517986478	  6.065337621	  8.972496437	  4.760663782	  6.985488891	  6.638094284	  7.120060347	  8.696709062	  9.890063370	  8.969610989	  9.485947056	  3.772775038	  3.971263029	  3.146482341	  3.563575966	  2.538978288	  2.413779855	  3.362969099	  6.025488893	  5.256195255	  7.097344346	  6.663956364	  3.543575511	  3.157008953	  5.303881767	  3.453051184	  4.233979093	  1.526087420	 -2.016385510	  0.822064316	 -0.779301988	  0.734450230	  1.286400545	  0.601607456	  1.596834611	  3.669816489	  1.254888681	  4.472404106	  0.488707441	 -0.783383987	 -2.904207571	 -0.477344463	  1.212503356	  4.280873951	  1.736892134	  1.633516542	  1.905048583	  0.906381457	 -0.292150919	  4.748131134	  4.467899773	  3.030352065	  7.348066601	  6.206987798	  7.773959939	  7.548641129	  5.484697487	  6.982072642	  6.223137301	  7.524607760	  5.210255353	  5.956221372	  4.043016593	  5.519622160	  4.448604119	  5.706158920	  5.898994199	  2.861564857	 -0.478814715	  3.243352591
 -1.668855050	 -4.135664013	 -5.724194839	 -1.177599173	 -0.333414279	 -1.330984441	 -4.376052725	 -0.482362802	  0.003324462	 -6.758529790	 -2.814583309	 -0.836548916	 -1.571136736	 -1.922697684	 -1.336927260	 -1.645030268	  1.807821142	 -0.317183907	  1.052773098	  1.158679964	  0.590561518	  0.833130984	  0.928414378	  1.402608326	  0.999269057	  1.905774804	  0.815741059	 -2.267841770	 -2.618042961	 -7.222581848	 -9.272457648	  2.602389266	  4.421863044	  3.728952298	  2.514525767	  1.153243121	  0.015908758	 -1.996865844	  1.003162538	 -2.659559266	 -1.636425004	 -1.578088960	 -0.824890973	 -4.134578579	 -1.232044445	 -1.809575516	 -2.268638460	 -2.051631921	 -2.773863013	 -1.660757119	 -0.951382848	 -1.830100142	 -1.517105727	  0.129532761	  0.022553979	 -0.475489052	 -3.061046571	 -2.698230614	 -1.425037797	 -4.148345683	 -3.357931305	 -5.047545649	 -3.614098609	 -2.723041602	 -0.510827275	 -0.483909172	 -0.592446371	  1.290543029	  0.054612127	 -2.182434397	  0.218729251	  2.401861069	 -2.134194081	 -1.002428179	  2.109280504	  0.941468931	 -0.188711283	 -1.651015344	  0.155192340	 -0.893857156	 -1.918683505	 -2.113204814	 -1.265789092	 -2.951894868	 -2.117484449	 -1.669134341	 -2.580191038	 -2.680917723	  0.173169878	  0.950150422	 -0.378236485	  0.415434932	 -1.715650421	 -0.513457893	  0.074506063	 -5.613946084	 -8.702872356	 -5.193805760	 -1.689078470	 -0.997863214	 -2.581592846	 -1.616520297	  0.869362890	 -0.817253398	 -2.281544004	 -1.165536415	 -0.864999098	 -2.108798515	 -2.423960370	  0.452556750	 -1.174152371	  0.955418936	 -0.703327609	  0.496120915	 -0.960669014	  1.248842826	 -2.060716539	  3.341935192	  3.348067486	  2.454253749	  0.265918756	 -0.406300628	 -2.696067383
