  -0.5339374	  -0.5042656	  -0.5427391	  -0.4924354	  -0.4530885	  -0.4197231	  -0.4470306	  -0.5568480	  -0.6094859	  -0.6634599	  -0.6733239	  -0.6495424	  -0.6468958	  -0.5695281	  -0.5549691	  -0.4899193	  -0.4556970	  -0.5603745	  -0.6050243	  -0.5491438	  -0.6208646	  -0.5134207	  -0.4980832	  -0.5745972	  -0.5214816	  -0.4039290	  -0.4802693	  -0.6542588	  -0.6142727	  -0.5722523	  -0.5970864	  -0.6586977	  -0.6446657	  -0.6621001	  -0.6403461	  -0.6254558	  -0.6222465	  -0.5984495	  -0.6008354	  -0.5631285	  -0.5317774	  -0.5492746	  -0.5735950	  -0.5582281	  -0.5587672	  -0.5871872	  -0.6068606	  -0.6256845	  -0.6169586	  -0.4426097	  -0.4325251	  -0.4464361	  -0.4561705	  -0.4718501	  -0.4144288	  -0.3077880	  -0.3273199	  -0.3826933	  -0.3732392	  -0.4297338	  -0.4275291	  -0.3569213	  -0.4035968	  -0.4165071	  -0.3800002	  -0.3529533	  -0.3325436	  -0.3345434	  -0.3916096	  -0.4024874	  -0.3998428	  -0.4246936	  -0.4197574	  -0.4859686	  -0.5042408	  -0.5774756	  -0.5834647	  -0.5990623	  -0.5612263	  -0.5301323	  -0.5740968	  -0.5920376	  -0.5339134	  -0.4967389	  -0.4998288	  -0.4647150	  -0.4834849	  -0.5005877	  -0.4496481	  -0.6590647	  -0.7359197	  -0.6883778	  -0.6727818	  -0.6081014	  -0.6276228	  -0.6493114	  -0.6303699	  -0.6133696	  -0.5717443	  -0.5481701	  -0.5010964	  -0.4650713	  -0.5210936	  -0.6361065	  -0.6705736	  -0.6545329	  -0.6785785	  -0.6356734	  -0.6443646	  -0.6564287	  -0.6258153	  -0.5537871	  -0.2909552	  -0.3699825	  -0.4567140	  -0.4025748	  -0.5099191	  -0.5857199	  -0.6222849	  -0.5525688	  -0.5365062	  -0.5164348	  -0.5151644	  -0.5955434	  -0.5920941	  -0.6010281	  -0.5716183	  -0.6089414	  -0.5342987	  -0.5752864	  -0.6500240	  -0.6136209	  -0.5407774	  -0.5413685	  -0.5812603	  -0.5388711	  -0.5435803	  -0.5638658	  -0.5500702	  -0.5543685	  -0.5216074	  -0.4695859	  -0.5276705	  -0.6212688	  -0.6681641	  -0.6790590
   3.7646335	   3.5787406	   3.7803631	   3.3458504	   2.9786943	   2.8540186	   3.0921051	   3.8413967	   4.1755276	   4.4647038	   4.4861013	   4.3871204	   4.4148651	   4.0084596	   4.0262685	   3.7474911	   3.6575862	   4.5114110	   4.8116781	   4.4796442	   5.0616755	   4.2238245	   4.0244253	   4.6697484	   4.3150434	   3.4219010	   3.7651534	   4.6086333	   4.2931201	   3.9290963	   4.0463626	   4.4276212	   4.3995062	   4.5532478	   4.4522618	   4.3652043	   4.3302448	   4.1893005	   4.2398818	   4.0191747	   3.8413526	   3.9891766	   4.2506530	   4.1672117	   4.2617246	   4.4134761	   4.5644136	   4.6361395	   4.5145780	   3.2293305	   3.1542491	   3.1349343	   3.1010430	   3.1433076	   2.8164248	   2.0999007	   2.1435225	   2.4982571	   2.3993743	   2.6546062	   2.6227283	   2.2326722	   2.3981230	   2.4518473	   2.3221579	   2.2319640	   2.1381716	   2.1488657	   2.4619164	   2.4972318	   2.6361967	   2.8497606	   2.9277993	   3.2953747	   3.1600393	   3.9667919	   4.0231952	   4.0228179	   3.6742556	   3.4195667	   3.5467569	   3.5848389	   3.2326316	   3.0003652	   3.0322139	   2.9307724	   3.1112162	   3.4517264	   3.1259876	   5.1114363	   5.8129727	   5.5259587	   5.5005172	   4.9816076	   5.0173750	   5.1697269	   4.9938435	   4.8513518	   4.5145753	   4.2884738	   3.9615423	   3.7698636	   4.1790637	   4.8801466	   5.0537896	   4.8892407	   5.0906258	   4.8096476	   4.9522171	   5.0320962	   4.8137336	   4.2583475	   2.2469219	   2.3330121	   2.7531638	   2.3941834	   3.0436906	   3.4281552	   3.7556740	   3.5340374	   3.5346123	   3.5958425	   3.7815132	   4.1808882	   4.2003075	   4.2719320	   4.0055878	   4.1507246	   3.6759820	   3.8946061	   4.2925494	   4.0084073	   3.5119192	   3.4076806	   3.5365885	   3.2796581	   3.3312579	   3.4772241	   3.5057673	   3.6019901	   3.4592551	   3.2693933	   3.8160431	   4.6664668	   5.1783191	   5.4078916
 -13.7033812	 -13.0265633	 -13.5526504	 -11.8172487	 -10.2778308	 -10.1897604	 -11.1700030	 -13.6355483	 -14.7136514	 -15.4654726	 -15.4092721	 -15.2119359	 -15.4023761	 -14.3946293	 -14.9065829	 -14.5152518	 -14.6845995	 -17.9368690	 -18.8089780	 -17.9935171	 -20.2932969	 -17.0926002	 -16.0584800	 -18.7163164	 -17.6017490	 -14.3110599	 -14.6993395	 -16.2578994	 -15.1151785	 -13.7236549	 -14.0121414	 -15.2172903	 -15.2570920	 -15.8451966	 -15.6344479	 -15.3787167	 -15.2483365	 -14.8795386	 -15.1489716	 -14.5239802	 -14.0490449	 -14.6291652	 -15.7826122	 -15.6485621	 -16.3270341	 -16.5255206	 -17.1022993	 -17.3679159	 -16.8017167	 -11.9261074	 -11.6624222	 -11.2135096	 -10.8591992	 -10.8230890	  -9.7945053	  -7.5592735	  -7.4388051	  -8.4819380	  -8.0881203	  -8.6427991	  -8.4667167	  -7.4108170	  -7.5781284	  -7.6849726	  -7.5858939	  -7.4934743	  -7.2784705	  -7.2805018	  -8.1486689	  -8.1610285	  -8.9616289	  -9.8048452	 -10.7638826	 -11.7336634	 -10.6027823	 -13.8300189	 -14.0777066	 -13.8212928	 -12.4209755	 -11.5267549	 -11.5776423	 -11.5050190	 -10.4189254	  -9.6252988	  -9.7355451	  -9.8700227	 -10.5963026	 -12.2992652	 -11.2628953	 -19.7113320	 -22.7234960	 -21.9097806	 -22.1224875	 -20.1530701	 -19.8287267	 -20.2816764	 -19.4902139	 -18.9654761	 -17.6893842	 -16.7878961	 -15.7284552	 -15.2943764	 -16.5929115	 -18.3492892	 -18.7087055	 -18.0468919	 -18.7919177	 -17.9549808	 -18.8428934	 -19.0865530	 -18.2801590	 -16.2332198	  -8.8482102	  -7.7014795	  -8.5385449	  -7.5211458	  -9.5934958	 -10.6106252	 -11.8521091	 -11.7946131	 -12.0886541	 -12.8812383	 -14.1766617	 -15.0320568	 -15.1832402	 -15.3773495	 -14.3310094	 -14.5591591	 -13.0788889	 -13.6181996	 -14.6647699	 -13.6965220	 -12.0462284	 -11.4499184	 -11.5669786	 -10.7978502	 -10.9974992	 -11.5324541	 -11.9219574	 -12.3822347	 -12.0747233	 -11.8230834	 -14.0793808	 -17.5694458	 -20.0781790	 -21.4108741
  33.6111268	  31.7570232	  32.6778224	  28.3333087	  24.2704524	  24.8295032	  27.4162589	  32.5433977	  34.7701860	  35.9821620	  35.5848462	  35.3655777	  35.9657929	  34.5595936	  36.9045081	  37.3466840	  38.8489563	  46.6706900	  48.0497648	  47.1874429	  53.0375750	  45.1438430	  42.0399397	  49.0699659	  46.8484108	  38.9998969	  37.6906146	  38.0137462	  35.3015729	  31.9739411	  32.4867679	  35.0614089	  35.3183737	  36.7482996	  36.5263499	  36.0254832	  35.7800964	  35.2635946	  36.0691254	  35.0004817	  34.2775012	  35.7028204	  38.7541574	  38.9326173	  41.4099478	  40.8775528	  42.2748630	  43.2498720	  41.7290860	  29.4505894	  28.8538319	  27.0513480	  25.8117076	  25.3820678	  22.9918624	  18.6761116	  17.8488257	  19.7158560	  18.8018135	  19.5204434	  18.9628158	  17.0655204	  16.7509052	  16.8686012	  17.2532170	  17.4327102	  17.1260571	  17.0371262	  18.6760416	  18.4890685	  20.7173377	  22.8523488	  27.1108234	  28.6056478	  24.6365017	  32.2922355	  32.8842623	  31.8532573	  28.3567861	  26.4567482	  26.0038213	  25.5031089	  23.2769187	  21.4756751	  21.7413713	  23.0098175	  24.8589478	  29.6689191	  27.4905186	  49.9545942	  58.1122892	  56.7007335	  57.8719695	  53.2284584	  51.2456842	  51.9105808	  49.6640672	  48.4808473	  45.5396257	  43.4518553	  41.3866972	  41.0092865	  43.3342174	  45.1448864	  45.3868135	  43.8030507	  45.4969296	  44.0396117	  47.0323323	  47.4322689	  45.4223728	  40.5938864	  23.1635019	  17.6777249	  18.2395518	  16.5593737	  21.1035473	  22.9718636	  25.9174940	  26.9824060	  28.1981598	  31.1947217	  35.6381866	  36.4315605	  36.8348541	  37.0017115	  34.4709616	  34.5183912	  31.5433654	  32.2604250	  34.0176150	  31.9439358	  28.2955317	  26.5007690	  26.1687022	  24.6010116	  25.1014528	  26.4541270	  27.9226611	  29.1678052	  28.7845831	  28.9754125	  34.8224246	  43.8211538	  51.4337995	  55.6182934
 -61.8846846	 -57.9147032	 -59.1524416	 -51.4644222	 -43.7728682	 -45.9023878	 -50.8194722	 -58.3097488	 -61.5312076	 -62.8235659	 -61.7355753	 -61.6190260	 -62.8822063	 -62.0090909	 -68.0666454	 -71.0502629	 -75.5458556	 -89.0464536	 -90.1281401	 -90.4747712	-101.1320717	 -87.1846698	 -80.9989729	 -94.2475194	 -91.0020394	 -77.3831339	 -71.0440693	 -66.3175048	 -61.5111136	 -55.8394949	 -56.6278354	 -60.7622962	 -61.3006373	 -63.8390163	 -63.8041926	 -63.0748191	 -62.8302268	 -62.4974665	 -64.1592320	 -63.0100391	 -62.4254233	 -64.9131469	 -70.5483798	 -71.7859651	 -77.6467699	 -75.0224823	 -77.3387433	 -79.7879409	 -76.9952789	 -54.5740709	 -53.5330244	 -49.3888581	 -46.6435103	 -45.4247524	 -41.0068311	 -35.1783170	 -32.9498491	 -35.1947549	 -33.7490194	 -34.2601618	 -33.0421137	 -30.4687163	 -29.0813547	 -29.1079684	 -30.4832576	 -31.3384474	 -31.0931179	 -30.8324338	 -33.1954579	 -32.5252134	 -36.5797596	 -40.5367289	 -51.6624571	 -52.9048396	 -43.9265234	 -56.6936276	 -57.4737056	 -55.0743112	 -48.7973769	 -46.0016337	 -44.6089671	 -43.3377542	 -40.0098397	 -37.0298656	 -37.5360118	 -41.0936915	 -44.5073342	 -53.9252922	 -50.5286849	 -92.9298214	-108.5874004	-106.9737664	-110.0440809	-102.5086692	 -96.8582917	 -97.0417200	 -92.5534918	 -90.7141113	 -86.2282997	 -83.0610413	 -80.4938389	 -81.0373351	 -83.4312258	 -82.0552875	 -81.4480490	 -78.7606221	 -81.5191021	 -79.9582018	 -86.3354586	 -86.5529198	 -82.8324579	 -74.6021464	 -44.8232441	 -31.6091634	 -30.4708934	 -28.6288055	 -36.1494254	 -38.8138998	 -43.9179742	 -47.1902524	 -50.0260142	 -56.8800919	 -66.8248817	 -66.3245968	 -66.9317138	 -66.6185705	 -62.2708342	 -61.7129929	 -57.4410240	 -57.6865862	 -59.6977215	 -56.4715580	 -50.4507489	 -46.8017318	 -45.3720963	 -42.9469282	 -43.9129796	 -46.4746014	 -49.8081028	 -52.1322515	 -51.9748580	 -53.4984286	 -64.3698423	 -80.9315643	 -97.0434364	-105.6679112
  90.2236474	  83.6758606	  85.0243953	  74.7947118	  63.6365191	  67.7926249	  74.9124454	  82.9979151	  86.3921030	  87.2159598	  85.2716701	  85.3547613	  87.3732642	  88.1454893	  98.7253717	 105.4672424	 114.0692136	 131.9818587	 131.7711662	 134.2607421	 148.8552138	 130.3559457	 121.6405402	 140.2977261	 136.4757664	 118.3347746	 104.5428349	  92.1690743	  85.4376633	  78.0069568	  79.0612498	  84.2833950	  85.0276299	  88.5598416	  88.8445080	  88.0160585	  87.9255862	  88.0151651	  90.6071787	  89.9498240	  89.9271045	  93.2437723	 101.1357151	 103.9717415	 113.7747851	 108.5270336	 111.2043702	 115.1132206	 111.2985457	  80.5970004	  79.0132415	  72.3426747	  67.8046314	  65.6386561	  59.1872563	  53.1561231	  49.2030326	  51.1067791	  49.4046954	  49.2839620	  47.2566674	  44.4660086	  41.7918926	  41.6327564	  44.1258131	  45.8941479	  45.9549912	  45.5867993	  48.2842462	  46.9118304	  52.3841834	  58.0931961	  77.8381033	  77.7284972	  62.9129767	  79.5756206	  79.9522081	  75.9167230	  67.1255328	  63.9931144	  61.5319899	  59.3953808	  55.5487652	  51.7204569	  52.5020548	  58.9009997	  63.7712018	  77.8261297	  73.6548040	 134.2079516	 156.7475988	 155.6052312	 160.9451360	 152.1202919	 141.7504676	 140.4821738	 133.7467345	 131.6648903	 127.1001043	 123.8199803	 121.9592810	 124.3021608	 125.1951644	 117.4847127	 115.3478446	 111.7911936	 115.3369694	 114.4423209	 123.7333844	 123.1568125	 117.8102046	 106.9639993	  67.8013620	  46.2854848	  42.3009884	  40.8092040	  50.6013287	  53.6999703	  60.6352479	  66.4467449	  71.0994565	  82.2880610	  98.4006355	  95.5502563	  96.1422767	  95.0442907	  89.3001076	  87.8501090	  83.2622189	  82.1551077	  83.5850741	  79.6281798	  71.7746340	  66.2278703	  63.2840984	  60.2764809	  61.7750809	  65.5479945	  70.9394649	  74.2369073	  74.7314764	  78.3409656	  93.8168172	 116.9998483	 142.1268279	 154.8303140
-106.9271671	 -98.7209193	 -99.8866837	 -89.3342265	 -76.5958702	 -82.0967276	 -90.1262788	 -96.7211894	 -99.3677122	 -99.4068550	 -96.8740205	 -97.2128998	 -99.7708094	-102.4610680	-115.7666555	-125.5532802	-137.4253540	-156.2735486	-154.6067078	-158.5922077	-173.8846781	-155.1373500	-146.2176033	-166.2153563	-162.4216740	-143.5838001	-124.0779649	-105.8143944	 -98.2438803	 -90.4224313	 -91.5329850	 -96.7725101	 -97.6155369	-101.5905852	-102.1413403	-101.3929480	-101.4473278	-101.7782029	-104.9412292	-105.0504882	-105.5841037	-109.1147964	-117.8722732	-121.8963269	-133.9137473	-127.4990305	-129.5879397	-133.4854355	-129.4367555	 -97.6915920	 -95.5510843	 -87.4212741	 -81.4322766	 -78.6274101	 -71.3643278	 -66.0714857	 -60.8561784	 -62.0599189	 -60.4728851	 -59.4902395	 -56.8093386	 -54.3885898	 -50.7880457	 -50.4545973	 -53.7264048	 -56.1804725	 -56.7138661	 -56.4515484	 -58.8664758	 -56.8828682	 -62.7453770	 -69.3056263	 -94.5673631	 -92.6124630	 -73.9179468	 -92.2289673	 -91.6801410	 -86.4393866	 -76.4320726	 -73.4964586	 -70.2823189	 -67.5887898	 -63.9290979	 -59.8987341	 -60.8740322	 -69.3443327	 -74.8929712	 -91.5608110	 -87.4059471	-154.8479252	-179.7843199	-179.5570425	-186.3358008	-178.7230005	-165.3205375	-162.3645997	-154.4811756	-152.7156731	-149.8854402	-147.5987765	-147.3516278	-151.3963478	-150.0852949	-136.7288215	-133.1896754	-129.3527733	-133.1510932	-133.2278637	-142.8269168	-141.1298356	-135.0585498	-123.6006053	 -82.7386107	 -56.6411110	 -49.9712145	 -48.8805780	 -59.1813615	 -62.1894077	 -69.7961775	 -77.2390085	 -83.0074896	 -96.9127075	-116.6356794	-111.6602241	-112.0728342	-110.5707261	-104.4692799	-102.2492525	 -98.5002356	 -95.7034777	 -95.8740248	 -91.8526425	 -83.5668893	 -76.9950906	 -72.8152553	 -69.7520412	 -71.6230268	 -76.0196972	 -82.6168805	 -86.3366407	 -87.7278140	 -93.3036709	-110.6535230	-136.0564130	-165.6104669	-179.5147331
 103.5986262	  95.8807050	  96.6192136	  88.1258468	  76.7051690	  82.0112272	  89.0530854	  93.1130687	  94.6163566	  94.0138558	  91.5333443	  92.1269630	  94.7122510	  98.3636379	 110.6680803	 120.8654757	 133.0783029	 148.7910312	 146.5705934	 150.3072239	 162.5132151	 148.0297729	 141.3712964	 157.6414995	 154.5192765	 139.4587761	 119.9918801	 101.3545600	  94.5364653	  87.7956581	  88.6027436	  92.7268440	  93.5957972	  97.2265102	  97.8573126	  97.3170550	  97.3642740	  97.5662254	 100.5852638	 101.2103749	 101.8896733	 104.9411405	 112.7146490	 116.6454019	 127.5574783	 122.4129959	 123.3512255	 125.4497251	 122.0489635	  97.6013893	  95.2145232	  87.5533840	  81.1414781	  78.3675795	  72.2405550	  67.9296094	  62.6150970	  63.2881628	  62.0613746	  60.3964049	  57.5775396	  55.9690146	  52.2105068	  51.8309740	  55.2325935	  57.7287069	  58.6450320	  58.6481191	  60.2932591	  58.1750012	  63.3180576	  69.3097624	  93.0670235	  89.9281926	  71.5869709	  89.0494244	  87.7341922	  82.3924693	  73.0762246	  70.5721947	  67.2510852	  64.6054036	  61.5785891	  57.9709678	  58.9983259	  67.5319682	  72.6270122	  88.5150122	  85.1543425	 144.0556348	 165.2828509	 165.8478944	 172.3081150	 167.4617033	 154.9220553	 151.2969631	 144.0471876	 142.8774515	 142.3310796	 141.3581689	 142.4661312	 146.9108023	 144.3050944	 130.1526476	 126.3210805	 122.9280160	 126.3357428	 127.0048276	 134.0657187	 131.7076916	 126.2980665	 116.5260098	  82.5208359	  58.1068130	  50.3563525	  49.3685307	  58.1981070	  60.5993146	  67.4025115	  74.6728442	  80.2050306	  93.6102245	 112.0260372	 106.5103824	 106.7597873	 105.6463022	 100.3658568	  97.8882934	  95.5626466	  91.8186545	  90.7483571	  87.2761068	  80.1875846	  74.0412527	  69.6005542	  67.0165531	  68.8742179	  72.9305652	  79.1908899	  82.6002284	  84.6561042	  90.9555465	 106.3303448	 128.2190462	 154.5031311	 165.9411366
 -81.0595950	 -75.7304400	 -76.0246990	 -70.7927410	 -62.9760805	 -66.7384507	 -71.4255216	 -73.2567227	 -73.8294394	 -73.0568727	 -71.2500694	 -71.9383712	 -73.9675565	 -77.1199898	 -85.4250932	 -93.1863519	-102.4747981	-112.5405103	-110.8596209	-113.1568510	-120.3909027	-112.0428500	-108.4767970	-118.2904113	-116.2811316	-107.3314027	 -93.4300618	 -79.7326905	 -74.9170047	 -70.2425586	 -70.5643348	 -73.0328846	 -73.8065766	 -76.4263381	 -76.9470701	 -76.6388262	 -76.5985815	 -76.5625363	 -78.7543497	 -79.4084706	 -79.8779689	 -81.9798591	 -87.3558088	 -90.0370381	 -97.2991785	 -94.6629518	 -94.6908744	 -94.7004159	 -92.4601861	 -78.9451873	 -76.9390267	 -71.4775892	 -66.0839397	 -63.9953004	 -60.2718620	 -57.0600107	 -52.9215456	 -53.3582741	 -52.5589488	 -50.8116523	 -48.5294374	 -47.7731363	 -44.7311474	 -44.4465138	 -47.2053134	 -49.0864700	 -50.0468410	 -50.2555809	 -51.0786591	 -49.4210695	 -53.0816225	 -57.3216645	 -73.5800904	 -70.6087745	 -56.7543037	 -70.7054535	 -69.3368644	 -65.1352492	 -58.2447338	 -56.3014121	 -53.5858551	 -51.5725664	 -49.4153595	 -46.6913380	 -47.6395447	 -54.0400051	 -57.7491750	 -69.7343813	 -67.5932711	-107.1210123	-120.7323261	-121.5457384	-126.1150763	-123.8768630	-115.4400161	-112.5930412	-107.4986384	-106.8360530	-107.5843381	-107.4247240	-108.8171483	-112.1725312	-109.8592246	 -99.8160866	 -96.9643997	 -94.5707218	 -97.0258394	 -97.6954342	-101.2742186	 -99.2047833	 -95.5500339	 -88.9912743	 -66.9069972	 -49.4294765	 -42.8399047	 -41.8144424	 -47.8025828	 -49.2773910	 -54.1684031	 -59.5777672	 -63.6547794	 -73.5153629	 -86.4057574	 -82.1368620	 -82.2974243	 -81.9318169	 -78.2896527	 -76.1838057	 -75.1085637	 -71.7966446	 -70.2320131	 -67.7179311	 -62.8876670	 -58.4142014	 -54.8628987	 -53.0864377	 -54.5136216	 -57.4208510	 -61.9986662	 -64.5165454	 -66.5632527	 -71.8511154	 -82.4065708	 -96.9571459	-114.3280713	-121.3116343
  49.6020575	  47.0227322	  47.0665477	  44.7241354	  40.8642921	  42.7610939	  45.0081518	  45.5628615	  45.6583166	  45.1233357	  44.1852752	  44.7148677	  45.8876159	  47.7093964	  51.6508586	  55.8299049	  60.8281736	  65.4848744	  64.7101766	  65.6399269	  68.6576524	  65.2393677	  63.9281084	  68.0929373	  67.1606163	  63.4454544	  56.5533344	  49.4731896	  46.9275550	  44.4654847	  44.4565112	  45.5229293	  46.0468463	  47.4553834	  47.7686795	  47.6334768	  47.5622237	  47.4514202	  48.5956060	  48.9880934	  49.2018162	  50.2878690	  53.0057761	  54.2350281	  57.6453962	  56.9116900	  56.6591711	  55.8049156	  54.6975576	  49.7172207	  48.5485447	  45.7755376	  42.4588048	  41.3137980	  39.7913636	  37.8736892	  35.5381444	  35.8384946	  35.4165749	  34.2015511	  32.8624268	  32.6399902	  30.8475585	  30.7085908	  32.3238477	  33.3451343	  34.0108144	  34.2285422	  34.5243423	  33.6224643	  35.6235664	  37.8203539	  45.5562066	  43.7179792	  35.9976579	  44.5447542	  43.6878208	  41.2724366	  37.4820471	  36.2558112	  34.5892619	  33.4536957	  32.2450521	  30.6441134	  31.3714009	  34.6661439	  36.7147712	  43.5288154	  42.5251129	  61.8639242	  68.1119095	  68.6863969	  70.9705586	  70.2540789	  66.3364833	  64.8921370	  62.3310864	  61.9824499	  62.7606966	  62.8146828	  63.6884085	  65.4131722	  64.2072817	  59.4891825	  58.0660892	  56.8051466	  58.1158647	  58.4882382	  59.6276609	  58.4495388	  56.6980694	  53.4460342	  42.8735979	  33.7689193	  29.8223800	  28.9944627	  31.9513979	  32.5700184	  35.2320065	  38.1522527	  40.3671948	  45.6236638	  52.0617659	  49.7739338	  49.8664170	  49.9451684	  48.0624296	  46.7327019	  46.3738569	  44.4111191	  43.2058207	  41.7644804	  39.2537148	  36.8231122	  34.7551333	  33.7977146	  34.6068916	  36.1572708	  38.6551186	  40.0921840	  41.4937003	  44.6840255	  50.0256967	  57.1296037	  65.2822959	  68.3129024
