 69.77330980	 62.44201293	 63.35920454	 62.55304079	 61.48693308	 63.36031097	 63.95204198	 64.08180221	 64.70721551	 66.99299541	 72.58155194	 69.02318389	 75.20727340	 75.73233154	 75.92779798	 77.61337893	 75.13148271	 79.23906990	 78.88267774	 82.17241458	 82.35250838	 83.18087137	 82.49935887	 82.31483389	 82.76406946	 84.31975173	 85.36674319	 84.16647617	 85.28589707	 87.98894453	 86.21812989	 90.73358568	 86.73625920	 88.54348870	 81.51690076	 75.10807014	 76.47184187	 71.46827918	 69.53413015	 61.04280399	 77.92232084	 79.66717620	 88.47822093	 88.77595619	 97.54748144	 95.32426567	100.36288686	100.42055337	 98.73344291	 99.69970093	 96.07057002	 93.67673768	 94.22248414	 88.32448924	 91.86403293	 82.23515205	 81.07852128	 71.82086649	 64.98545873	 53.40168398	 53.01837385	 49.40941443	 48.89555836	 46.46930152	 41.10009363	 41.67080599	 37.09033707	 40.94173363	 34.71418979	 32.13426143	 32.48227061	 32.00850754	 32.51733581	 36.62246554	 48.07963662	 50.21758863	 49.44762148	 39.67081790	 28.46928265	 30.39892496	 27.81259561	 30.18308738	 26.88473749	 29.89084044	 27.19974099	 29.36950864	 28.00999954	 54.85669220	 76.72556831	 80.90558439	 82.48336190	 85.47465055
  2.88311906	 -3.58882316	 -5.19889997	 -5.68469916	 -3.88860639	 -5.97528410	 -6.41398378	 -7.98264051	 -8.36591284	 -9.44606689	 -8.86598164	 -7.74447931	 -8.22623456	 -6.65125538	 -2.94819123	 -4.04496608	 -2.97198218	 -3.23029384	 -0.74435174	 -4.63127730	 -3.18042493	 -4.63336014	 -3.97724899	 -1.01951156	 -0.48348548	 -2.20749009	  0.44424507	 -4.08497079	  0.30518555	 -4.07693846	 -1.63669370	 -4.92502068	 -1.73167476	 -4.73912138	 -1.84445591	 -2.17802467	  0.01205197	  0.49746058	 -0.46143791	  1.96862001	 -1.86707080	 -7.96135802	 -7.15049842	 -7.22367354	 -8.16212625	-13.92747636	 -8.64496850	 -8.90419370	 -8.36772835	 -7.91267414	 -6.61947772	-11.73648537	 -5.29304696	 -8.32873649	 -4.85073422	 -8.06865776	 -2.53727545	 -5.67147448	-13.13631656	 -6.29346482	 -6.39854553	 -7.33367025	 -8.50122418	 -5.72587922	 -8.50691621	 -2.82336387	-12.35992516	 -5.26673651	-11.15670700	 -8.52658927	 -8.71707397	 -7.45524616	 -5.06116718	 -0.64813322	 -2.09621827	 -4.41877693	 -2.68893884	 -3.04174514	-10.27386081	 -6.28155526	 -9.63773487	 -4.97951251	 -7.80419031	 -5.35442713	 -7.33944382	 -3.45053775	 -9.03505874	 -1.93471823	 -6.42347381	 -4.21120350	 -2.76617370	 -1.05581190
-27.89346424	-39.82032652	-41.24482551	-36.16749947	-31.65187942	-31.43363803	-29.73800369	-28.46016668	-29.46384252	-33.09630259	-35.99853630	-35.73721535	-34.56746260	-36.23836898	-37.55369798	-26.75005621	-33.05479977	-27.64108089	-29.89961589	-27.28630933	-28.39314660	-28.21518211	-30.43223545	-29.91803362	-32.00338432	-30.34463113	-33.19264584	-35.56042104	-33.39539544	-30.05503298	-37.27114862	-30.46439600	-37.04936576	-33.00361832	-34.96616565	-38.12886684	-32.10679188	-34.68567474	-26.95219159	-29.36984372	-28.76910769	-35.03875221	-35.43294019	-34.84681475	-26.32179040	-32.32850406	-27.50757490	-30.42541257	-33.42285263	-29.59733013	-31.25128911	-32.49189848	-28.94403498	-36.10377853	-28.75688261	-34.80102401	-30.78207154	-32.78116700	-30.02127213	-37.60406317	-31.39311312	-34.55000039	-31.06470229	-29.25755139	-35.43482018	-31.07073909	-34.69076986	-33.11344704	-33.22824850	-33.64360687	-37.99127424	-35.84384541	-35.08871936	-38.97262503	-36.17333599	-38.96800734	-36.78243650	-28.62817261	-38.81837946	-33.82105612	-35.14595091	-32.21751771	-37.16749844	-32.68520192	-38.06532171	-34.79662836	-36.13915703	-10.36505864	-36.47444934	-31.43958035	-41.53232139	-36.94751893
 12.39529570	  7.65531470	  6.21013470	  8.62383187	 13.67276301	 14.85281969	 17.88044990	 15.60947941	 16.09353581	 14.85844414	 13.69396920	 12.83803103	 13.30450597	 13.15740102	 10.73687985	  8.08026201	  9.11306843	  8.13765920	 13.98207719	  9.38957284	 11.70960497	  9.08739711	  9.29086816	 10.54572899	 12.76475675	  8.91154682	 14.06357389	  7.10237372	 12.69812344	  7.61239461	 10.72179435	  5.06417159	  6.76493192	  0.76088438	  4.95469595	  7.67938729	  6.65154726	  2.76166605	  8.67491860	 14.70204139	 17.15184716	 22.03701200	 20.90278187	 24.37843973	 20.70717859	 23.70923360	 22.30849571	 22.28299746	 20.45449451	 19.31468082	 18.56079674	 16.31126024	 17.64040253	 18.56142958	 15.79388577	 16.15705035	 16.02515480	 13.54190372	 10.28276446	 13.98611634	 14.12260548	 14.79453130	 16.24862782	 14.87015889	 14.82973883	 17.57768602	 12.35895377	 15.39385331	  9.87403798	 11.34352867	 18.90986240	 12.70314155	 11.68297830	 14.77095870	 14.16068538	 17.98351416	 14.31751476	 15.60848805	  8.24491701	 12.85040329	 11.73070495	 14.66951688	 13.69149044	 15.99580421	 14.33652004	 17.88700621	 12.45821564	  2.30679974	 11.13336055	 10.23242864	  5.28590208	  2.72802061
  8.09002427	  6.53708547	  3.91965032	  3.39338401	  2.10514133	  1.05114679	 -0.48488873	 -0.22566855	 -2.19959658	 -0.42072641	  2.73143137	  0.16743236	 -1.39933032	 -0.88153872	  1.44116715	  8.43959524	  2.19368589	  7.74795441	  4.78013639	  6.00501625	  4.36732714	  4.61046177	  2.17032790	  3.14080969	 -1.36585326	  0.40770143	 -3.42688287	 -5.06798034	 -1.90480579	  0.75216243	 -3.61468053	  4.51396711	  2.78959674	  8.02082814	 10.00205349	  6.84754157	 11.46731910	 12.20368522	 10.08093930	  5.09642988	 11.49191211	  7.17718483	  8.78663183	  5.54844565	  5.48045471	  7.88061236	  4.43044842	  8.48577755	  7.56630348	  8.66920693	  7.58786766	 10.97816859	  8.22834817	 11.47194655	 10.80126322	 11.65599155	  8.90227557	 12.39716813	  3.26511993	  5.65354807	  8.23115792	  8.62435493	 12.38352542	 10.73087981	  5.92120841	  6.80026439	  8.52835516	  8.26716631	  9.84473290	  6.88485668	  4.44242892	  4.91000816	  3.00128663	  2.94994268	  6.40543431	  3.16294708	  4.36591595	  5.92168458	  0.84828194	  5.56039674	  3.75122813	  3.77510366	  2.39392418	  5.92052444	  1.39434823	  1.91171426	  4.57637746	  4.21219577	  6.71647295	  9.69709397	  6.66277535	 14.07434395
 -2.89843449	 -3.23635517	 -4.25114809	 -5.85072741	 -3.44022702	 -2.09216806	 -2.04660928	 -2.66144671	 -2.05230115	 -0.58366985	  2.85509355	 -0.09999499	  1.73993353	  0.07001164	 -2.48529368	-12.68203571	-17.92934438	-16.91462103	-14.64686490	-17.18340838	-17.52142680	-18.72669755	-19.13432791	-16.86617936	-14.48091471	-15.62008811	-11.29870789	-16.33997731	-10.51458781	-12.74535085	-10.72304022	-10.65064767	 -9.39133932	 -6.04345541	 -5.68406626	 -5.16684058	 -2.91673959	 -1.49489897	 -5.92701497	 -6.74383818	-11.71986204	 -6.48876889	 -6.80066707	 -4.84382387	-11.23619808	 -9.20629125	 -8.90367918	 -9.81371516	 -7.94171245	 -7.56678837	 -5.66617702	 -6.02487565	 -5.75902211	 -7.25406359	 -9.38777710	 -4.95173093	 -6.50595509	 -6.21604653	  2.50616331	 -2.87329792	 -5.74990371	 -6.08463947	 -9.46601408	 -6.40501113	 -1.41437520	 -6.30768516	 -7.04232192	 -1.75479986	 -5.75823462	 -5.32653401	 -3.82775987	 -2.70171968	 -2.03414107	  2.42389339	 -1.95966062	 -1.97014171	 -0.28111728	 -4.31631849	 -2.27266928	  1.55142143	 -0.88447984	 -1.76942345	 -2.43511253	 -0.33989118	  0.29498859	  3.28110182	 -0.12593601	 -2.44767728	  0.83577945	 -0.57222919	 -0.64159226	  6.31384237
 -6.86505297	 -1.22891237	 -1.48287189	 -0.14609775	 -2.52960090	 -3.52731519	 -2.94335020	 -1.30081588	 -4.97718305	 -2.53858126	 -1.69908793	 -4.40318651	 -5.40664885	 -7.19105226	 -6.83808652	 -8.08660502	-10.84023805	 -9.55320381	 -8.63680683	 -8.11280995	 -7.75392934	 -8.42789275	 -6.27373067	 -3.08882634	 -2.47756295	  0.32313894	  0.71296738	  1.77684008	  3.23682746	  4.86306151	  4.62978141	  4.73694849	  3.72927136	  2.27910643	  0.87562965	 -2.15538047	 -0.97947260	 -1.80783850	 -0.04339882	 -0.49576473	 -4.16333465	 -1.85469341	 -3.80534355	 -1.78603818	  0.63704939	  0.25203884	  2.07345060	 -1.68987919	 -1.59028687	 -0.63098498	  2.05445754	  0.40883476	 -0.75154642	 -2.86702163	 -3.48584048	 -2.31150613	 -1.34720029	  0.26950641	  0.34000551	  2.48440879	  0.96047502	  2.47148356	 -1.25218007	 -0.11253974	  2.16296599	  2.11647785	  0.75776256	 -2.55500132	  1.10842455	  0.94600354	  3.20214690	  2.84551818	  3.53297368	  0.21463005	  0.62707866	  1.13192696	  0.93626643	 -0.18824395	  2.71483892	  0.50878708	  2.68061341	  1.20038346	 -1.88111252	 -0.54225514	 -1.27676442	 -1.26592064	  1.03739591	 -2.28487443	  0.60316108	  1.08704865	 -2.54891846	 -6.63169217
 -0.31821136	 -1.93758615	 -2.59738410	 -1.00450951	  2.27788377	 -0.71243464	  0.46033817	  0.63925383	 -0.53916046	  0.32248157	 -1.18714073	  0.97812790	 -1.21006108	 -1.52680533	 -2.69086645	  3.81105671	 -0.34726767	  3.69254815	  2.24869118	  3.18659405	  2.73129632	  5.17114442	  5.09550526	  7.33063868	  6.41862819	  6.80352570	  5.99804218	  4.59102177	  6.16003713	  6.26372004	  5.03479816	  8.19021193	  3.59947636	  4.71389683	  1.44326382	 -3.25568769	 -0.81329785	 -1.19025994	  0.82231354	  3.64520880	  3.08603665	 -0.06110680	 -2.09502297	 -1.30762229	  0.83114045	 -0.22515918	 -0.74396060	 -0.69389093	 -3.37605138	 -2.24527001	 -2.42755721	 -2.21138122	 -3.30423936	 -2.92070397	 -0.74097204	 -3.60168891	  0.15084540	 -1.62260719	 -2.13282299	 -1.33143767	 -3.57275269	 -0.63179228	  1.06439856	 -2.05103797	 -0.26833651	  0.52665202	 -2.00256351	 -2.99164065	 -1.81081009	 -0.64124726	 -1.43365332	 -2.82947471	 -1.67736602	 -1.31405674	 -4.13894043	 -1.30086690	 -3.17472673	 -3.85472431	 -2.05737613	 -4.70529274	 -1.75745458	 -0.90816681	 -2.02603209	 -4.09104835	 -1.99522587	 -1.85459288	 -2.74154890	  1.18656296	 -3.10718610	 -3.04803301	 -6.07134784	 -7.97885699
  2.35250924	  3.77070447	  2.46100442	  2.63828058	  8.90221422	  7.69628372	  9.79016931	  8.77565550	  9.50038822	  8.75453852	  6.38594880	  9.71508703	  8.51068530	  7.94020902	  3.64527160	  7.12602112	  6.57000988	  5.37702571	  7.57065926	  6.57726550	  7.17267867	  7.29698744	  7.41126510	  6.66048217	  7.43573514	  5.16491992	  2.83748179	  3.49425819	  3.28790095	  1.63239078	  2.75366032	  0.08255192	 -0.26567077	 -2.47953100	 -3.54907844	 -2.96142616	  0.34633241	  1.32830666	 -1.46983447	  0.29838153	  2.06821232	  1.81304705	  0.97085971	 -0.80920249	 -0.29655970	 -1.85503170	 -1.39582601	  0.71065253	 -1.55938733	 -0.27547551	 -2.88232037	 -1.43574411	  0.86932381	 -1.53962322	  0.35433637	 -2.01457627	 -0.44062642	 -3.89499724	  2.21421589	 -0.37799710	 -2.69889667	 -2.46146534	  0.46753672	 -0.84089292	 -2.28889319	 -3.42634977	 -4.54932279	 -0.48196583	 -3.28231902	  0.74799489	 -1.14005404	 -2.41256022	 -0.49684553	 -0.12788766	  2.11424010	  1.71841893	 -0.64445086	 -0.25833569	 -0.80351113	  0.46234797	  2.06134045	  1.79096211	  2.99684099	  2.12112852	  1.61375002	 -1.15273980	  1.99183995	 -0.48916584	  0.11712522	 -2.28771304	 -3.93928478	  2.58447338
  4.92115926	  0.99632998	 -1.71759008	 -1.03619523	 -4.25588828	 -3.12005713	 -0.67406997	 -2.13966303	 -1.90129334	 -0.89890199	 -1.20298273	  0.63071457	 -0.95831300	  1.10405243	  1.77316419	  1.32995123	  0.89544523	  1.63499196	  0.47617111	  2.70247564	  0.58885420	  0.16201521	  0.46899581	  0.91298189	 -1.55170829	  1.20349108	  0.25079157	  1.08667196	  0.65392464	  1.51738150	 -1.07092610	 -1.73081804	 -5.32807842	 -4.60006286	 -7.11207407	 -3.86177914	 -0.07925785	  0.39291908	 -2.48621867	 -5.45818912	 -1.53872239	 -4.87137926	 -4.05532829	 -2.16194737	 -3.30562260	 -3.74106603	 -1.20824378	 -1.40703156	 -2.65333213	 -0.73901929	 -1.47048679	  0.03391671	  1.00609708	 -2.36909330	 -1.45387908	 -3.02746824	 -3.53796968	 -1.83362627	 -4.65592165	 -1.13361562	 -1.05905824	 -3.77650212	 -1.02975789	  1.27468468	 -2.28374126	 -3.05667719	 -4.14748518	 -1.16103114	 -1.28818977	 -1.72953546	  2.15680136	 -1.21492539	 -2.10418036	  2.83528290	  5.11890593	  4.69350981	  3.10904325	  3.36457115	 -0.61444898	 -1.23716810	  0.41930405	 -0.91817307	 -0.09859057	  1.89674571	 -0.09116302	  0.38805937	  0.63023442	 -0.27521745	 -1.89324695	 -2.36696982	 -4.39453575	 -2.83747087
 -4.89613176	 -5.28306700	 -5.85181606	 -5.14100304	 -4.54173908	 -4.46289833	 -5.15949410	 -4.86279066	 -6.33614777	 -3.30731046	 -1.57542953	 -2.45111815	 -3.63817044	 -0.86914909	  2.83975897	 -2.12290991	 -2.25488484	 -2.50244887	 -1.79201094	 -3.12976304	 -5.03377431	 -4.77461119	 -3.17734577	 -0.63699201	 -1.43878161	 -1.57200106	 -2.82092479	 -1.19751601	 -2.36548980	 -2.21682596	 -0.95525507	 -2.63720941	 -3.69103634	 -2.66593221	 -6.12314948	 -1.45031890	 -3.19366894	 -5.28427778	 -3.02098078	 -4.49105965	 -2.54183753	 -0.50658050	  0.51722896	  5.08393947	  0.99944590	  4.76169920	  4.83913636	  1.95988125	  1.58496503	  2.20344754	  5.67287376	  3.83133356	  2.05276910	  3.25669465	  0.12066663	  2.34213799	  1.84591335	  3.62720561	  3.65138560	  1.43747033	  0.68092754	  1.05316973	 -0.49469812	  1.79414725	  3.09762250	  4.30793207	  0.93855879	  2.15948246	 -2.19387172	 -2.70897091	  2.56630998	 -0.96291317	 -3.35187495	 -2.64806455	 -1.71133983	 -0.19471125	 -0.06217532	  0.48628507	  0.31619344	 -0.79154245	 -0.13906865	  0.34800882	 -3.45051252	 -0.83483580	 -1.61903467	  1.32945661	  0.55002293	 -0.94720898	  0.34886769	  0.45005227	  2.93551054	  0.25576798
