 66.668631914	 63.130833837	 68.049589952	 71.567374220	 73.584585727	 78.313104462	 78.319227727	 81.402048811	 78.887085847	 80.970270205	 77.582602453	 79.712350967	 79.431969090	 82.410495738	 79.173101256	 84.939647191	 78.072852217	 83.767237603	 85.875936771	 92.140725241	 90.897396699	 93.152671646	 89.422433019	 88.745642952	 88.303260609	 87.868640083	 79.383575107	 67.921838042	 55.725863107	 55.466744209	 51.302574090	 51.568065027	 46.162850312	 45.814193932	 42.297391446	 42.323017964	 38.592275030	 37.470188297	 74.146054718	 80.538953632	 82.464524275	 88.659208036	 89.636848623	 90.503262430	 89.702233284	 91.063875564	 88.469997589	 92.777442176	 95.496445162	 90.429388992	 96.249221216	 97.562838917	 91.673355596	 98.667986643	 91.909746985	 94.040060014	 89.454021322	 85.226245398	 87.815529192	 84.068430276	 82.511856416	 81.626595025	 77.647868499	 83.613399112	 87.471993917	 83.626663145	 82.898454312	 77.842159636	 75.639585640	 71.581193885	 69.039904127	 64.083073911	 57.869302464	 58.237970693	 55.555692372	 58.684427504	 49.546045284	 46.648000657	 46.035928494	 41.922020377	 49.459539222	 40.148559713	 38.021431449	 55.961473053	 59.936766502	 52.315112463	 47.387688680	 47.330132285	 48.157729655	 54.263876542	 53.924698874	 67.828776919	 73.767508457	 78.163076755	 85.116731640	 88.524346845	 92.112421125	 92.789405858	 93.997203557	 92.093854851	 93.944039299	 93.257330496	 95.287002976	 95.635990630	 98.276202642	 97.293015569	101.978405936	 95.918704797	 98.140289057	 80.414304010
  1.162985531	 -4.583476824	 -5.547061168	-10.374209879	-11.250210910	-10.415355789	-13.313729091	-11.141072579	-14.216973054	-12.755521463	-15.594941177	-15.695675421	-15.153021170	 -9.686559307	 -4.655938962	 -1.897712536	  0.832248063	  1.801605722	  2.070493926	 -0.646927155	  0.138170051	 -0.983691599	 -0.451715087	  1.300538743	 -0.775041161	  2.033966428	  2.112636100	 -1.689317923	  4.607114965	  2.482532350	  2.688023685	  0.877259708	  0.521464554	 -0.898558667	 -2.398279127	 -0.694766323	 -2.731221848	  0.876619789	 -5.492710760	 -2.141939583	 -2.675394944	 -4.071402791	 -3.358957797	 -4.413986442	 -3.923216632	 -0.048900063	 -2.594556797	 -1.843055253	 -6.637491879	 -4.530124737	 -6.889338578	 -5.269929582	 -3.553043321	 -4.366875776	 -4.442502724	 -1.737292765	 -5.161762657	 -3.018057860	 -5.388980223	 -1.593006389	 -1.620515761	  0.437930622	  2.301336381	 -4.425233868	 -0.099302068	 -6.328629974	  1.455881789	 -7.645499233	 -3.114145412	 -8.316399617	 -2.503956964	 -5.170346032	 -6.576906562	 -4.068132515	 -2.738769390	-11.014228963	  0.039289230	 -4.794711922	 -2.293449824	 -4.967314682	 -6.330050970	 -5.114014884	 -3.675627786	 -1.670508305	 -6.741914705	 -1.984136127	 -5.075218907	 -3.823672876	 -5.063536328	 -5.235181590	 -5.846827816	 -8.577628502	 -3.209076664	-11.566486335	 -6.697680301	 -5.466370216	 -6.533291023	 -7.629466387	 -7.800115926	-11.360407213	 -9.259418684	-11.655545271	-10.541412601	 -8.866198973	 -8.301947446	 -9.069362757	 -5.612450024	 -8.097129490	 -4.467714869	 -5.470283547
-28.299255995	-37.581063002	-36.573580900	-29.916455265	-32.668575256	-28.196407366	-29.245000079	-26.937075678	-29.776115972	-29.248837668	-34.457348817	-32.610474365	-36.573285687	-34.903053427	-42.765661132	-35.853323707	-46.295306792	-38.349152041	-36.526785415	-33.994831198	-38.173480915	-34.672260123	-37.987829133	-39.453179954	-40.961528852	-37.954144049	-34.264980764	-24.495326132	-36.995318163	-35.015017470	-37.110068759	-31.942482759	-38.635739040	-35.707169440	-38.573349668	-34.848961605	-35.227115866	-34.638452900	-39.108767513	-45.053831714	-39.175444179	-35.852272232	-38.331704796	-37.849243799	-39.344551346	-37.653871133	-42.706121336	-36.453101549	-32.479818579	-42.389887258	-34.149878049	-33.259028619	-45.048860387	-32.606926964	-43.297219246	-34.287490622	-37.161992637	-42.166370656	-34.140135653	-37.871834813	-34.384525366	-34.336643420	-43.993621241	-37.327083833	-37.330577568	-40.322757752	-32.147371763	-37.071265210	-36.973215347	-35.538027824	-35.383827650	-35.457134608	-41.177991479	-31.970571825	-36.407519669	-33.908742318	-34.502365821	-36.857275427	-36.016632127	-39.004967613	-35.619834769	-40.515249172	-32.501347448	-39.070144135	-48.690190739	-33.358495166	-33.265736869	-31.784128291	-36.365308646	-29.653778569	-38.283187034	-28.835676468	-33.921033310	-33.362262264	-28.319307057	-30.408698570	-28.672434003	-31.393245841	-28.985266851	-32.468518187	-30.418203531	-32.773540654	-31.702737766	-31.395561148	-30.461937312	-31.491247950	-27.376742279	-32.621414136	-23.591795305	-29.320317693
 11.868622150	  9.693307624	 15.707626755	 17.973973878	 19.613904373	 20.393032082	 19.599900892	 21.815809042	 20.136261243	 21.406646119	 20.231126927	 20.486376564	 19.119793543	 12.057974209	  2.232175066	  4.608891440	  2.682624087	  3.268462614	  2.382075657	  2.704042597	  3.953329534	  4.141822206	  3.784153755	  7.180812225	  3.400631090	  6.047831974	  3.017051379	  1.482549679	  0.702899618	  1.912928415	  8.322670328	  3.216801993	  3.570243369	  0.016202427	 -1.919236975	  1.049656347	  0.218284118	  5.362627848	  9.877014695	 13.557112317	  4.019783367	 -0.420556637	  1.795490612	 -0.136621718	  1.123418383	  7.330169257	  5.728475967	  8.986169031	  2.535755445	  3.648670839	  1.729531409	  3.536329932	  5.791555232	  3.635101631	  3.705435078	  6.908150590	  5.878430436	 12.802095457	  9.676644755	 14.445836497	  8.481367470	  7.930290577	 14.519987339	 10.808775697	 15.715220315	  5.140648912	 11.142129881	  3.986111958	 12.071744576	  1.826504696	  7.370528996	  8.543184553	  4.658044024	  7.862444003	 11.699509996	 14.739986656	 11.699354718	  6.324021939	  8.582539270	  5.284625790	 13.706495637	 12.517514102	  8.343837083	 14.080678684	 10.589161677	 15.675906439	 11.488851838	 14.811101602	 18.392652278	 13.104784630	 19.587319739	 14.724374661	 24.583270524	 21.513167857	 20.430959805	 21.878157774	 20.522212173	 19.734627031	 19.232463716	 23.283022946	 20.684145904	 21.008649141	 21.569634913	 21.615654638	 22.297565866	 23.340225944	 19.826157818	 18.922845966	 15.141795113	 19.549133120
  6.665683911	 -4.008264927	 -3.645656704	  1.088744658	 -1.934535525	  0.238552698	  0.617994844	 -0.482280017	  1.168124180	 -1.445790025	 -1.655850627	 -0.210701377	 -0.259648381	  3.776372629	  1.956824232	  6.637677089	 -5.245778402	  4.892987435	  7.310878629	  8.511394493	  5.544537189	  8.082840755	  5.999560355	  4.287490181	  2.888170888	  4.287286059	  5.668318735	  8.278740364	  0.919649862	  1.857481433	  1.894352134	  3.470727856	 -0.652955855	  2.462391553	  1.864953832	  1.216696874	 -0.812948731	 -2.299086152	  7.924985353	  0.555437971	  0.377648374	  3.648459863	  2.399904540	  2.270947261	  0.136877833	  0.485249711	 -4.829519139	 -0.881096152	  1.523314339	 -5.300337382	  1.357675253	  2.917612896	 -5.697212806	  4.877106255	 -0.665718007	  7.216937926	  3.980585588	 -2.375037219	  3.614020512	 -0.133118470	  3.897045772	  7.387109655	  0.141869312	  6.014399745	  5.399457440	  6.453377864	  9.079879299	 12.225989169	  9.466276140	  9.100517162	 10.043079131	  8.671466785	  6.577199141	 10.953995192	  5.910617037	 -6.321593990	  5.743934010	 10.869434293	 10.709655275	 10.805326138	  5.915253014	  6.325810454	  8.965258626	  8.557194113	  3.800295724	  7.915873835	  7.137022233	 10.580250385	  8.963594218	 11.786883520	  7.202816339	 11.887200422	  3.993454299	 10.649224403	  8.785988163	  8.233715914	  8.040159080	 10.793695406	 10.291579084	 10.818288727	 10.909079306	 10.809830280	 11.014486703	  9.669504243	 10.215850448	  8.386638920	  9.960188561	 14.472111470	  9.046027026	  6.470013111
 -1.532159431	 -0.090692770	  1.861930386	  1.882944307	  6.739293705	  3.040743530	  2.988926319	  3.044133777	  5.000307089	  3.316528943	  7.556327056	  7.444932782	  5.820348931	  1.771321897	 -5.498692953	 -6.058565868	 -6.106484510	 -4.963062518	 -4.073548811	 -5.753800110	 -7.211307862	 -6.262628524	 -7.315402924	 -6.208785071	 -8.395410445	 -8.317779518	 -9.808614668	 -7.289497548	 -8.141384427	 -9.740840472	 -5.778325934	 -7.731841474	 -9.691372887	 -7.899813555	 -8.751311246	 -7.791744967	 -7.390267902	 -3.851544830	  1.782820193	  4.712719497	-12.463998006	-14.798464562	-12.895061613	-12.953513928	-12.530073988	 -8.778227736	 -9.932148570	 -8.928723105	-10.603059000	-10.827204179	 -9.726920575	 -7.737086556	 -4.787020346	 -6.656353704	 -5.751736412	 -5.036339069	 -8.171393048	 -4.801512958	 -7.806809073	 -4.320045504	 -5.850769741	 -3.536013266	 -0.137598076	 -6.006021319	 -1.459295188	 -6.615465315	  0.477292361	 -1.872648016	  1.243153443	 -2.830195183	 -1.326252943	 -0.753697123	 -4.205697790	 -1.009616642	  2.907638552	  8.905276001	  1.584096144	 -0.903380861	 -1.804483764	 -2.144882767	  0.325538705	 -1.028428040	 -2.378283547	 -0.664022479	  0.969011316	 -4.599184182	 -3.463366052	 -4.470696040	 -6.632023850	 -8.336048587	 -3.914693843	 -7.703556128	 -5.816588945	 -8.522116677	-10.241356393	 -9.805928069	-12.372928192	-10.683661674	-12.161379130	-12.262351843	 -9.660293725	 -9.565727412	 -9.697099053	-10.384528862	-11.921688864	-12.891322143	-12.991622033	 -8.146305214	-10.460354392	 -4.821579746
 -1.403192109	 -6.094929914	 -4.653361234	 -1.864114164	 -3.787652557	 -6.709727762	 -6.170601868	 -6.033628057	 -5.330966688	 -4.665496556	 -3.118573658	 -3.204132234	 -3.155081756	  0.956877589	 -3.531993919	  0.745162299	 -4.929330760	  0.229374590	  1.711487236	  2.535619348	  3.609914842	  4.117726692	  4.186336137	  2.751944320	  4.219116530	  2.946764579	  1.339909217	 -1.181098124	  2.568555002	  1.319647530	  4.167257573	  6.345397827	  5.182934612	  3.277143897	  1.528270804	  3.975250364	  2.734089528	  4.582746485	  0.028441701	 -5.273472997	 -1.156845428	 -2.224508229	  1.372500843	  2.041444591	  3.978487225	  5.013615651	  5.393131146	  7.232274105	  6.549174601	  6.234890923	  7.130910146	  7.306304771	  4.839917512	  5.115693743	  3.137770468	  3.657175470	  2.842808071	  2.178509169	  5.865688923	  5.243671755	  5.459789964	  4.407721958	  0.043545573	  4.505786087	  2.273081201	 -2.048817855	 -3.203038620	 -0.832414221	  0.137333118	 -2.003301419	 -0.771923306	 -1.617340820	 -0.906774637	  1.794277282	 -0.225298773	 -3.170730920	 -0.048437967	  1.733952018	 -0.072352114	  0.536001918	  0.243973589	 -1.330115561	 -0.197686608	  2.385016097	  2.645282839	  0.766960131	 -0.696008425	 -2.377406645	 -3.747658475	 -2.737101464	 -2.697022558	 -0.333700733	 -3.213689462	 -5.252568623	 -1.772341726	 -3.178067947	 -3.451924400	 -5.303828084	 -3.304057475	 -5.153434567	 -3.704262247	 -4.293248329	 -3.740439055	 -5.682633515	 -5.430911529	 -4.703069406	 -2.914377149	 -7.659195448	 -2.998810541	 -6.441226656
 -4.582798524	-10.507057284	 -7.092328348	 -5.216569298	 -3.477713178	 -4.690845821	 -3.917331026	 -1.745721176	 -3.155939905	 -3.134008077	 -0.654712599	 -3.563945526	 -3.754863341	 -4.724289037	 -7.448487125	 -3.642406959	 -6.234428849	 -2.662139282	  0.560539808	  2.481483072	  2.684462649	  4.433625452	  4.792499131	  3.484194399	  4.787562992	  3.750798983	  3.361077859	  5.694618943	  3.332120377	  1.439947951	  0.560052553	  5.360798053	  5.374938402	  4.622403910	  4.471147632	  5.111194990	  2.607262822	  2.613137536	 -5.718080374	  0.790337825	  3.334309308	  5.632871659	  6.768545771	  7.764846416	  7.114037897	  6.409212190	  6.929002511	  6.214528084	  7.790926476	  5.850652271	  7.422804539	  6.421224198	  6.554471888	  3.588054343	  2.266061131	 -0.660153449	 -2.419772553	 -3.416910344	 -2.615109226	 -4.271306809	 -4.461459193	 -4.394406254	 -0.381235395	 -4.530274779	 -4.106403998	 -5.182428707	 -4.115346126	 -2.805605431	 -4.102024555	 -3.439494220	 -2.326155651	 -0.333771975	 -2.868863951	 -4.261300332	 -4.372393990	  1.077975846	 -5.869823597	 -1.524969125	 -1.424894592	  0.249236363	  1.603414540	 -0.019346834	 -2.706103417	 -3.980059639	 -0.715415923	 -2.348247112	 -2.617918209	 -2.154254216	 -3.311338341	 -1.687208040	 -5.264661691	 -1.342397081	  0.258002766	 -3.975144945	 -0.622117957	 -0.481126542	  0.290013004	 -2.100413169	  0.177160271	 -0.085994899	 -0.854637856	 -1.922676124	 -0.913395599	 -1.372598555	  0.417772824	 -0.111859504	  2.813421153	 -1.086589201	  1.267208130	 -1.367751154
 -2.648239011	 -4.923598540	 -3.366071106	  0.751058726	 -5.176921568	  0.236929108	 -1.443902173	  1.189455209	 -1.650587731	 -3.140714898	 -6.163532569	 -1.702442028	 -3.032335684	  0.984403326	 -4.239473717	 -4.004561635	 -1.440645416	  0.209862900	  1.396250627	 -1.188152771	  0.071679251	  0.528495685	  2.977941305	  3.423176732	  4.335989218	  3.387854926	  1.934084393	  1.246697771	  4.830183904	  3.867034336	 -0.190273338	 -0.396171122	  2.590408619	  4.424064524	  5.177297366	  5.067779743	  3.840673921	  3.677319982	  2.825402889	  0.661896571	  4.462211834	  3.739787123	  6.254560959	  5.763171505	  4.780944453	  3.995675983	  5.999088884	  2.603728758	  0.635873439	  2.960312003	  0.166865546	 -0.621067625	  2.080131991	 -3.138736894	  0.437895774	 -1.968999515	 -2.123478911	 -5.428491660	 -5.233230196	 -7.906857218	 -6.388324009	 -5.703964423	 -7.693844329	 -7.981210568	 -5.299234179	 -1.466089196	  0.086510588	  0.285386769	 -0.237473730	  0.141196053	  2.364096251	  5.522998976	  1.799753657	 -2.011985002	  0.276600636	  4.183975778	 -0.904656190	  0.314400882	  2.891104186	  4.059387637	 -3.212870715	  0.819096659	  2.893708588	 -2.823183516	 -1.155529155	  0.283807368	  0.423652093	  0.694743054	  2.158045091	 -0.289074478	  0.837075569	 -0.857485947	 -0.401749371	  3.460427563	  2.815355993	  3.762498663	  4.021866394	  4.043975294	  2.220579778	  4.410169774	  4.811956913	  3.419093482	  4.670282684	  4.471675722	  5.942833461	  3.637988089	  4.156605868	  7.095860196	  3.304460442	  3.741671317
  3.405127681	 -3.990159088	  0.943908265	  1.303561967	  5.017489953	  3.078238459	  1.035558341	  2.845867427	  2.266453501	  1.412441064	  3.767375779	  2.314425574	 -0.074047946	 -0.882165167	 -4.313316890	 -0.271242719	  2.521442891	  1.201948854	  1.302633573	 -0.264438129	 -1.328402794	 -0.158819415	 -0.351966008	 -1.424285111	 -0.003178456	 -0.596676209	  1.553176994	  2.289376465	  2.591856398	  3.366829445	 -1.046778399	 -1.225742407	 -2.001584694	  0.821255852	  0.533331443	  1.656727100	  2.407021547	  0.657265846	  1.694254396	  2.672399429	 -1.154457780	  1.637070015	  1.876029675	  2.306051537	  0.628195695	 -1.542230247	  0.711160789	 -1.191602767	  0.718755180	 -0.794115578	  0.047989468	 -1.149423154	 -1.173804797	 -2.019980865	 -1.227539749	  0.905996748	  4.241888290	  0.606769897	  3.678666027	 -0.817573419	  2.194487455	  0.711461952	 -0.057967427	 -1.655839538	  0.273744677	  2.401454488	  1.644008375	  2.991276846	 -1.007538394	  2.159321695	  0.999257041	 -0.445822301	 -2.040889542	  1.490724275	  0.209683960	 -0.068151448	 -0.285492138	 -1.078015202	  0.108387020	  0.012911553	  1.246711479	  3.291145686	  1.270924857	 -1.186073491	 -0.926550328	 -0.994328965	  0.180102957	  0.551488133	 -1.944028354	 -0.631181701	  0.457763146	  1.447974006	 -0.027181172	  0.187013916	  1.385123902	  0.075558979	 -1.858189724	  0.346255014	 -0.342903740	 -1.454401084	  1.022849397	 -0.829031073	  0.795969686	 -0.555009764	 -0.250532240	 -1.411191235	 -0.292696748	  0.587724073	  0.476934008	  1.126059350
